TotalTime(ms),Throughput(kbp),PDR,time
12298,0.018214,1.000000,2022-05-22T16:56:23Z
24913,0.017983,1.000000,2022-05-22T16:56:36Z
37586,0.017879,1.000000,2022-05-22T16:56:49Z
50258,0.017828,1.000000,2022-05-22T16:57:01Z
62933,0.017797,1.000000,2022-05-22T16:57:14Z
126284,0.010643,0.600000,2022-05-22T16:58:17Z
177193,0.008849,0.500000,2022-05-22T16:59:08Z
202346,0.008856,0.500000,2022-05-22T16:59:33Z
215004,0.009377,0.529412,2022-05-22T16:59:46Z
227657,0.009839,0.555556,2022-05-22T16:59:59Z
252998,0.009739,0.550000,2022-05-22T17:00:24Z
265672,0.010118,0.571429,2022-05-22T17:00:37Z
278350,0.010462,0.590909,2022-05-22T17:00:49Z
291018,0.010776,0.608696,2022-05-22T17:01:02Z
303695,0.011064,0.625000,2022-05-22T17:01:15Z
316387,0.011328,0.640000,2022-05-22T17:01:27Z
329036,0.011573,0.653846,2022-05-22T17:01:40Z
341706,0.011800,0.666667,2022-05-22T17:01:53Z
354371,0.012010,0.678571,2022-05-22T17:02:05Z
367263,0.012198,0.689655,2022-05-22T17:02:18Z
379725,0.012388,0.700000,2022-05-22T17:02:31Z
392556,0.012554,0.709677,2022-05-22T17:02:44Z
405064,0.012719,0.718750,2022-05-22T17:02:56Z
417741,0.012869,0.727273,2022-05-22T17:03:09Z
443083,0.012639,0.714286,2022-05-22T17:03:34Z
455964,0.012773,0.722222,2022-05-22T17:03:47Z
481099,0.012571,0.710526,2022-05-22T17:04:12Z
493768,0.012702,0.717949,2022-05-22T17:04:25Z
519284,0.012510,0.707317,2022-05-22T17:04:50Z
531793,0.012636,0.714286,2022-05-22T17:05:03Z
557121,0.012464,0.704545,2022-05-22T17:05:28Z
569802,0.012580,0.711111,2022-05-22T17:05:41Z
582486,0.012690,0.717391,2022-05-22T17:05:53Z
595140,0.012797,0.723404,2022-05-22T17:06:06Z
607814,0.012899,0.729167,2022-05-22T17:06:19Z
620511,0.012996,0.734694,2022-05-22T17:06:31Z
633301,0.013087,0.740000,2022-05-22T17:06:44Z
645831,0.013180,0.745098,2022-05-22T17:06:57Z
658503,0.013266,0.750000,2022-05-22T17:07:09Z
671456,0.013344,0.754717,2022-05-22T17:07:22Z
683845,0.013430,0.759259,2022-05-22T17:07:35Z
709339,0.013263,0.750000,2022-05-22T17:08:00Z
734534,0.013113,0.741379,2022-05-22T17:08:26Z
747196,0.013191,0.745763,2022-05-22T17:08:38Z
759871,0.013265,0.750000,2022-05-22T17:08:51Z
785216,0.013122,0.741935,2022-05-22T17:09:16Z
797894,0.013195,0.746032,2022-05-22T17:09:29Z
849482,0.012657,0.716418,2022-05-22T17:10:20Z
861249,0.012744,0.720588,2022-05-22T17:10:32Z
886597,0.012633,0.714286,2022-05-22T17:10:58Z
899486,0.012701,0.718310,2022-05-22T17:11:10Z
911931,0.012773,0.722222,2022-05-22T17:11:23Z
924823,0.012837,0.726027,2022-05-22T17:11:36Z
