TotalTime(ms),Flag,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,minEE,Fair index,Loopcount,SF1,TP1,PRR1,InstantPRR1,InstantEE1,SF2,TP2,PRR2,InstantPRR2,InstantEE2,SF3,TP3,PRR3,InstantPRR3,InstantEE3,SF4,TP4,PRR4,InstantPRR4,InstantEE4,SF5,TP5,PRR5,InstantPRR5,InstantEE5,SF6,TP6,PRR6,InstantPRR6,InstantEE6,SF7,TP7,PRR7,InstantPRR7,InstantEE7,SF8,TP8,PRR8,InstantPRR8,InstantEE8,time
43520,0,1.250425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.250425,NaN,32.000000,10.000000,7.000000,0.999597,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-25T17:17:45Z
44527,1,1.250425,1.593813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.250425,NaN,32.000000,10.000000,7.000000,0.999597,1.000000,0.000000,8.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-25T17:17:46Z
45533,2,1.250425,1.593813,2.943345,0.000000,0.000000,0.000000,0.000000,0.000000,1.250425,NaN,32.000000,10.000000,7.000000,0.999597,1.000000,0.000000,8.000000,0.000000,1.000000,1.000000,0.000000,7.000000,0.000000,0.999994,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-25T17:17:47Z
46543,3,1.250425,1.593813,2.943345,2.991922,0.000000,0.000000,0.000000,0.000000,1.250425,NaN,32.000000,10.000000,7.000000,0.999597,1.000000,0.000000,8.000000,0.000000,1.000000,1.000000,0.000000,7.000000,0.000000,0.999994,1.000000,0.000000,8.000000,3.000000,0.993817,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-25T17:17:48Z
47557,4,1.250425,1.593813,2.943345,2.991922,0.238874,0.000000,0.000000,0.000000,0.238874,NaN,32.000000,10.000000,7.000000,0.999597,1.000000,0.000000,8.000000,0.000000,1.000000,1.000000,0.000000,7.000000,0.000000,0.999994,1.000000,0.000000,8.000000,3.000000,0.993817,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-25T17:17:49Z
48569,5,1.250425,1.593813,2.943345,2.991922,0.238874,0.477747,0.000000,0.000000,0.238874,NaN,32.000000,10.000000,7.000000,0.999597,1.000000,0.000000,8.000000,0.000000,1.000000,1.000000,0.000000,7.000000,0.000000,0.999994,1.000000,0.000000,8.000000,3.000000,0.993817,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,10.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-25T17:17:50Z
49592,6,1.250425,1.593813,2.943345,2.991922,0.238874,0.477747,0.451206,0.000000,0.238874,NaN,32.000000,10.000000,7.000000,0.999597,1.000000,0.000000,8.000000,0.000000,1.000000,1.000000,0.000000,7.000000,0.000000,0.999994,1.000000,0.000000,8.000000,3.000000,0.993817,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,10.000000,0.000000,1.000000,1.000000,0.000000,11.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-25T17:17:51Z
50595,7,1.250425,1.593813,2.943345,2.991922,0.238874,0.477747,0.451206,1.979563,0.238874,NaN,32.000000,10.000000,7.000000,0.999597,1.000000,0.000000,8.000000,0.000000,1.000000,1.000000,0.000000,7.000000,0.000000,0.999994,1.000000,0.000000,8.000000,3.000000,0.993817,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,10.000000,0.000000,1.000000,1.000000,0.000000,11.000000,3.000000,1.000000,1.000000,0.000000,9.000000,5.000000,0.999962,1.000000,0.000000,2022-12-25T17:17:52Z
93920,0,1.174786,1.593813,2.943345,2.991922,0.238874,0.477747,0.451206,1.979563,0.238874,0.676740,32.000000,10.000000,7.000000,0.939131,1.000000,1.250929,8.000000,0.000000,1.000000,1.000000,1.593813,7.000000,0.000000,0.999994,1.000000,2.943363,8.000000,3.000000,0.993817,1.000000,3.010535,11.000000,0.000000,1.000000,1.000000,0.238874,10.000000,0.000000,1.000000,1.000000,0.477747,11.000000,3.000000,1.000000,1.000000,0.451206,9.000000,5.000000,0.999962,1.000000,1.979638,2022-12-25T17:18:35Z
94929,1,1.174786,2.943071,2.943345,2.991922,0.238874,0.477747,0.451206,1.979563,0.238874,0.679315,32.000000,10.000000,7.000000,0.939131,1.000000,1.250929,7.000000,0.000000,0.999901,1.000000,1.593813,7.000000,0.000000,0.999994,1.000000,2.943363,8.000000,3.000000,0.993817,1.000000,3.010535,11.000000,0.000000,1.000000,1.000000,0.238874,10.000000,0.000000,1.000000,1.000000,0.477747,11.000000,3.000000,1.000000,1.000000,0.451206,9.000000,5.000000,0.999962,1.000000,1.979638,2022-12-25T17:18:36Z
