Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),Main Min Current (mA),Main Min Power (mW),Main Min Voltage (V),Main Max Current (mA),Main Max Power (mW),Main Max Voltage (V),USB Avg Current (mA),USB Avg Power (mW),USB Avg Voltage (V),USB Min Current (mA),USB Min Power (mW),USB Min Voltage (V),USB Max Current (mA),USB Max Power (mW),USB Max Voltage (V)
0.3800,-0.029,-0.1455,5.016,-0.057,-0.2859,0,185.124,0.0752,5.02,57.555,0,0,-0.057,-0.2859,0,185.124,0.0752,5.02
0.4000,-0.025,-0.1255,5.018,-0.057,-0.2859,0,185.124,0.0752,5.02,57.488,0,0,-0.057,-0.2859,0,185.124,0.0752,5.02
0.4200,-0.018,-0.0903,5.016,-0.057,-0.2859,0,185.124,0.0752,5.02,57.461,0,0,-0.057,-0.2859,0,185.124,0.0752,5.02
0.4400,-0.025,-0.1254,5.016,-0.057,-0.2859,0,185.124,0.0752,5.02,57.339,0,0,-0.057,-0.2859,0,185.124,0.0752,5.02
0.4600,-0.038,-0.1906,5.016,-0.057,-0.2859,0,185.124,0.0752,5.02,57.366,0,0,-0.057,-0.2859,0,185.124,0.0752,5.02
0.4800,-0.028,-0.1404,5.016,-0.057,-0.2859,0,185.124,0.0752,5.02,57.339,0,0,-0.057,-0.2859,0,185.124,0.0752,5.02
0.5000,-0.013,-0.0652,5.018,-0.057,-0.2859,0,185.124,0.0752,5.02,57.38,0,0,-0.057,-0.2859,0,185.124,0.0752,5.02
0.5200,-0.033,-0.1656,5.018,-0.057,-0.286,0,185.124,0.0752,5.02,57.501,0,0,-0.057,-0.286,0,185.124,0.0752,5.02
0.5400,-0.016,-0.0803,5.018,-0.057,-0.286,0,185.124,0.0752,5.02,57.663,0,0,-0.057,-0.286,0,185.124,0.0752,5.02
0.5600,-0.028,-0.1405,5.018,-0.057,-0.286,0,185.124,0.0752,5.02,57.569,0,0,-0.057,-0.286,0,185.124,0.0752,5.02
0.5800,-0.02,-0.1003,5.016,-0.057,-0.286,0,185.124,0.0752,5.02,57.569,0,0,-0.057,-0.286,0,185.124,0.0752,5.02
0.6000,-0.034,-0.1706,5.018,-0.057,-0.286,0,185.124,0.0752,5.02,57.488,0,0,-0.057,-0.286,0,185.124,0.0752,5.02
0.6200,-0.007,-0.0351,5.016,-0.057,-0.286,0,185.124,0.0752,5.02,57.447,0,0,-0.057,-0.286,0,185.124,0.0752,5.02
0.6400,-0.023,-0.1154,5.018,-0.057,-0.286,0,185.124,0.0752,5.02,57.447,0,0,-0.057,-0.286,0,185.124,0.0752,5.02
0.6600,-0.019,-0.0953,5.016,-0.057,-0.286,0,185.124,0.0752,5.02,57.366,0,0,-0.057,-0.286,0,185.124,0.0752,5.02
0.6800,-0.002,-0.01,5.016,-0.057,-0.286,0,185.124,0.0752,5.02,57.407,0,0,-0.057,-0.286,0,185.124,0.0752,5.02
0.7000,-0.011,-0.0552,5.018,-0.057,-0.286,0,185.124,0.1053,5.02,57.461,0,0,-0.057,-0.286,0,185.124,0.1053,5.02
0.7200,-0.002,-0.01,5.016,-0.057,-0.286,0,185.124,0.1053,5.02,57.582,0,0,-0.057,-0.286,0,185.124,0.1053,5.02
0.7400,-0.036,-0.1806,5.016,-0.057,-0.286,0,185.124,0.1053,5.02,57.555,0,0,-0.057,-0.286,0,185.124,0.1053,5.02
0.7600,-0.016,-0.0803,5.016,-0.057,-0.286,0,185.124,0.1053,5.02,57.514,0,0,-0.057,-0.286,0,185.124,0.1053,5.02
0.7800,-0.026,-0.1304,5.016,-0.057,-0.286,0,185.124,0.1053,5.02,57.568,0,0,-0.057,-0.286,0,185.124,0.1053,5.02
0.8000,-0.022,-0.1104,5.018,-0.057,-0.286,0,185.124,0.1053,5.02,57.487,0,0,-0.057,-0.286,0,185.124,0.1053,5.02
0.8200,0,0,5.018,-0.057,-0.286,0,185.124,0.1053,5.02,57.514,0,0,-0.057,-0.286,0,185.124,0.1053,5.02
0.8400,-0.014,-0.0702,5.016,-0.057,-0.286,0,185.124,0.1053,5.02,57.365,0,0,-0.057,-0.286,0,185.124,0.1053,5.02
0.8600,-0.032,-0.1605,5.016,-0.057,-0.286,0,185.124,0.1053,5.02,57.433,0,0,-0.057,-0.286,0,185.124,0.1053,5.02
0.8800,-0.032,-0.1605,5.016,-0.057,-0.286,0,185.124,0.1053,5.02,57.541,0,0,-0.057,-0.286,0,185.124,0.1053,5.02
0.9000,-0.021,-0.1054,5.018,-0.057,-0.286,0,185.124,0.1053,5.02,57.5,0,0,-0.057,-0.286,0,185.124,0.1053,5.02
0.9200,-0.01,-0.0502,5.016,-0.057,-0.286,0,185.124,0.1053,5.02,57.392,0,0,-0.057,-0.286,0,185.124,0.1053,5.02
0.9400,-0.027,-0.1354,5.016,-0.057,-0.286,0,185.124,0.1053,5.02,57.433,0,0,-0.057,-0.286,0,185.124,0.1053,5.02
0.9600,-0.015,-0.0752,5.016,-0.057,-0.286,0,185.124,0.1053,5.02,57.473,0,0,-0.057,-0.286,0,185.124,0.1053,5.02
0.9800,-0.026,-0.1305,5.018,-0.057,-0.286,0,185.124,0.1053,5.02,57.77,0,0,-0.057,-0.286,0,185.124,0.1053,5.02
1.0000,-0.026,-0.1304,5.016,-0.057,-0.286,0,185.124,0.1053,5.02,57.46,0,0,-0.057,-0.286,0,185.124,0.1053,5.02
1.0200,-0.032,-0.1605,5.016,-0.057,-0.286,0,185.124,0.1053,5.02,57.379,0,0,-0.057,-0.286,0,185.124,0.1053,5.02
1.0400,-0.022,-0.1104,5.018,-0.057,-0.286,0,185.124,0.1053,5.02,57.635,0,0,-0.057,-0.286,0,185.124,0.1053,5.02
1.0600,-0.029,-0.1455,5.018,-0.057,-0.286,0,185.124,0.1053,5.02,57.554,0,0,-0.057,-0.286,0,185.124,0.1053,5.02
1.0800,-0.032,-0.1605,5.016,-0.057,-0.286,0,185.124,0.1053,5.02,57.5,0,0,-0.057,-0.286,0,185.124,0.1053,5.02
1.1000,-0.003,-0.0151,5.018,-0.057,-0.286,0,185.124,0.1053,5.02,57.541,0,0,-0.057,-0.286,0,185.124,0.1053,5.02
1.1200,-0.021,-0.1053,5.016,-0.057,-0.286,0,185.124,0.1053,5.02,57.473,0,0,-0.057,-0.286,0,185.124,0.1053,5.02
1.1400,-0.031,-0.1555,5.016,-0.057,-0.286,0,185.124,0.1053,5.02,57.446,0,0,-0.057,-0.286,0,185.124,0.1053,5.02
1.1600,-0.025,-0.1254,5.016,-0.057,-0.286,0,185.124,0.1053,5.02,57.433,0,0,-0.057,-0.286,0,185.124,0.1053,5.02
1.1800,-0.025,-0.1254,5.016,-0.058,-0.291,0,185.124,0.1053,5.02,57.244,0,0,-0.058,-0.291,0,185.124,0.1053,5.02
1.2000,-0.022,-0.1104,5.018,-0.058,-0.291,0,185.124,0.1053,5.02,57.581,0,0,-0.058,-0.291,0,185.124,0.1053,5.02
1.2200,-0.015,-0.0753,5.018,-0.058,-0.291,0,185.124,0.1053,5.02,57.325,0,0,-0.058,-0.291,0,185.124,0.1053,5.02
1.2400,-0.008,-0.04,5.006,-0.058,-0.291,0,185.124,0.1053,5.02,69.095,0,0,-0.058,-0.291,0,185.124,0.1053,5.02
1.2600,-0.011,-0.0552,5.018,-0.058,-0.291,0,185.124,0.1053,5.02,56.974,0,0,-0.058,-0.291,0,185.124,0.1053,5.02
1.2800,-0.019,-0.0953,5.016,-0.058,-0.291,0,185.124,0.1053,5.02,57.514,0,0,-0.058,-0.291,0,185.124,0.1053,5.02
1.3000,-0.01,-0.0502,5.016,-0.058,-0.291,0,185.124,0.1053,5.02,57.433,0,0,-0.058,-0.291,0,185.124,0.1053,5.02
1.3200,-0.036,-0.1806,5.016,-0.058,-0.291,0,185.124,0.1053,5.02,57.446,0,0,-0.058,-0.291,0,185.124,0.1053,5.02
1.3400,-0.028,-0.1404,5.016,-0.058,-0.291,0,185.124,0.1053,5.02,57.46,0,0,-0.058,-0.291,0,185.124,0.1053,5.02
1.3600,-0.003,-0.0151,5.018,-0.058,-0.291,0,185.124,0.1053,5.02,57.568,0,0,-0.058,-0.291,0,185.124,0.1053,5.02
1.3800,-0.026,-0.1305,5.018,-0.058,-0.291,0,185.124,0.1053,5.02,57.392,0,0,-0.058,-0.291,0,185.124,0.1053,5.02
1.4000,-0.018,-0.0903,5.018,-0.058,-0.291,0,185.124,0.1053,5.02,57.446,0,0,-0.058,-0.291,0,185.124,0.1053,5.02
1.4200,-0.015,-0.0752,5.016,-0.058,-0.291,0,185.124,0.1053,5.02,57.473,0,0,-0.058,-0.291,0,185.124,0.1053,5.02
1.4400,-0.035,-0.1756,5.016,-0.058,-0.291,0,185.124,0.1053,5.02,57.352,0,0,-0.058,-0.291,0,185.124,0.1053,5.02
1.4600,-0.029,-0.1455,5.016,-0.058,-0.291,0,185.124,0.1053,5.02,57.419,0,0,-0.058,-0.291,0,185.124,0.1053,5.02
1.4800,-0.009,-0.0451,5.016,-0.058,-0.291,0,185.124,0.1154,5.02,57.473,0,0,-0.058,-0.291,0,185.124,0.1154,5.02
1.5000,-0.009,-0.0452,5.018,-0.058,-0.291,0,185.124,0.1154,5.02,57.392,0,0,-0.058,-0.291,0,185.124,0.1154,5.02
1.5200,-0.026,-0.1305,5.018,-0.058,-0.291,0,185.124,0.1154,5.02,57.608,0,0,-0.058,-0.291,0,185.124,0.1154,5.02
1.5400,-0.022,-0.1104,5.016,-0.058,-0.291,0,185.124,0.1154,5.02,57.446,0,0,-0.058,-0.291,0,185.124,0.1154,5.02
1.5600,-0.017,-0.0853,5.016,-0.058,-0.291,0,185.124,0.1154,5.02,57.473,0,0,-0.058,-0.291,0,185.124,0.1154,5.02
1.5800,-0.03,-0.1505,5.018,-0.058,-0.291,0,185.124,0.1154,5.02,57.514,0,0,-0.058,-0.291,0,185.124,0.1154,5.02
1.6000,-0.029,-0.1455,5.018,-0.058,-0.291,0,185.124,0.1154,5.02,57.541,0,0,-0.058,-0.291,0,185.124,0.1154,5.02
1.6200,-0.01,-0.0502,5.016,-0.058,-0.291,0,185.124,0.1154,5.02,57.419,0,0,-0.058,-0.291,0,185.124,0.1154,5.02
1.6400,-0.02,-0.1004,5.018,-0.058,-0.291,0,185.124,0.1154,5.02,57.473,0,0,-0.058,-0.291,0,185.124,0.1154,5.02
1.6600,-0.009,-0.0451,5.016,-0.058,-0.291,0,185.124,0.1154,5.02,57.487,0,0,-0.058,-0.291,0,185.124,0.1154,5.02
1.6800,-0.005,-0.0251,5.016,-0.065,-0.3262,0,185.124,0.1154,5.02,57.419,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
1.7000,0.001,0.005,5.016,-0.065,-0.3262,0,185.124,0.1154,5.02,57.284,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
1.7200,-0.018,-0.0903,5.016,-0.065,-0.3262,0,185.124,0.1154,5.02,57.325,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
1.7400,-0.056,-0.2809,5.016,-0.065,-0.3262,0,185.124,0.1154,5.02,57.379,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
1.7600,-0.02,-0.1004,5.018,-0.065,-0.3262,0,185.124,0.1154,5.02,57.501,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
1.7800,-0.049,-0.2458,5.016,-0.065,-0.3262,0,185.124,0.1154,5.02,57.461,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
1.8000,-0.016,-0.0803,5.016,-0.065,-0.3262,0,185.124,0.1154,5.02,57.312,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
1.8200,-0.013,-0.0652,5.016,-0.065,-0.3262,0,185.124,0.1154,5.02,57.501,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
1.8400,-0.025,-0.1254,5.016,-0.065,-0.3262,0,185.124,0.1154,5.02,57.339,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
1.8600,0.002,0.01,5.016,-0.065,-0.3262,0,185.124,0.1154,5.02,57.65,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
1.8800,-0.018,-0.0903,5.018,-0.065,-0.3262,0,185.124,0.1154,5.02,57.542,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
1.9000,-0.012,-0.0602,5.018,-0.065,-0.3262,0,185.124,0.1154,5.02,57.474,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
1.9200,-0.013,-0.0652,5.018,-0.065,-0.3262,0,185.124,0.1154,5.02,57.461,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
1.9400,-0.013,-0.0652,5.018,-0.065,-0.3262,0,185.124,0.1154,5.02,57.474,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
1.9600,-0.027,-0.1354,5.016,-0.065,-0.3262,0,185.124,0.1154,5.02,57.38,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
1.9800,-0.015,-0.0752,5.016,-0.065,-0.3262,0,185.124,0.1154,5.02,57.232,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
2.0000,-0.013,-0.0652,5.016,-0.065,-0.3262,0,185.124,0.1154,5.02,57.326,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
2.0200,-0.009,-0.0451,5.016,-0.065,-0.3262,0,185.124,0.1154,5.02,57.434,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
2.0400,-0.031,-0.1556,5.018,-0.065,-0.3262,0,185.124,0.1154,5.02,57.353,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
2.0600,-0.013,-0.0652,5.016,-0.065,-0.3262,0,185.124,0.1154,5.02,57.366,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
2.0800,-0.034,-0.1706,5.018,-0.065,-0.3262,0,185.124,0.1154,5.02,57.326,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
2.1000,-0.02,-0.1004,5.018,-0.065,-0.3262,0,185.124,0.1154,5.02,57.528,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
2.1200,-0.032,-0.1606,5.018,-0.065,-0.3262,0,185.124,0.1154,5.02,57.366,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
2.1400,-0.031,-0.1555,5.016,-0.065,-0.3262,0,185.124,0.1154,5.02,57.393,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
2.1600,0,0,5.016,-0.065,-0.3262,0,185.124,0.1154,5.02,57.366,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
2.1800,-0.029,-0.1455,5.016,-0.065,-0.3262,0,185.124,0.1154,5.02,57.299,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
2.2000,-0.018,-0.0903,5.016,-0.065,-0.3262,0,185.124,0.1154,5.02,57.366,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
2.2200,-0.031,-0.1555,5.016,-0.065,-0.3262,0,185.124,0.1154,5.02,58.081,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
2.2400,-0.016,-0.0801,5.006,-0.065,-0.3262,0,185.124,0.1154,5.02,69.271,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
2.2600,-0.016,-0.0801,5.006,-0.065,-0.3262,0,185.124,0.1154,5.02,69.487,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
2.2800,-0.022,-0.1101,5.006,-0.065,-0.3262,0,185.124,0.1154,5.02,70.08,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
2.3000,-0.029,-0.1451,5.004,-0.065,-0.3262,0,185.124,0.1154,5.02,69.918,0,0,-0.065,-0.3262,0,185.124,0.1154,5.02
2.3200,-0.007,-0.035,5.004,-0.065,-0.3262,0,185.124,0.1201,5.02,69.959,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.3400,-0.024,-0.1201,5.004,-0.065,-0.3262,0,185.124,0.1201,5.02,69.864,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.3600,-0.003,-0.015,5.004,-0.065,-0.3262,0,185.124,0.1201,5.02,69.959,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.3800,-0.014,-0.0701,5.006,-0.065,-0.3262,0,185.124,0.1201,5.02,69.918,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.4000,-0.029,-0.1452,5.006,-0.065,-0.3262,0,185.124,0.1201,5.02,69.918,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.4200,-0.012,-0.0601,5.006,-0.065,-0.3262,0,185.124,0.1201,5.02,69.918,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.4400,-0.01,-0.0501,5.006,-0.065,-0.3262,0,185.124,0.1201,5.02,70.026,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.4600,-0.014,-0.0702,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,56.841,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.4800,-0.028,-0.1404,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.312,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.5000,-0.029,-0.1455,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.312,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.5200,-0.023,-0.1154,5.018,-0.065,-0.3262,0,185.124,0.1201,5.02,57.353,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.5400,-0.038,-0.1906,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.272,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.5600,-0.026,-0.1304,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.393,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.5800,-0.007,-0.0351,5.018,-0.065,-0.3262,0,185.124,0.1201,5.02,57.407,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.6000,-0.015,-0.0753,5.018,-0.065,-0.3262,0,185.124,0.1201,5.02,57.38,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.6200,-0.024,-0.1204,5.018,-0.065,-0.3262,0,185.124,0.1201,5.02,57.312,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.6400,-0.018,-0.0903,5.018,-0.065,-0.3262,0,185.124,0.1201,5.02,57.38,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.6600,-0.013,-0.0652,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.326,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.6800,-0.018,-0.0903,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.272,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.7000,-0.023,-0.1154,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.286,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.7200,-0.023,-0.1154,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.339,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.7400,-0.025,-0.1254,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.339,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.7600,-0.02,-0.1003,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.299,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.7800,-0.022,-0.1104,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.299,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.8000,-0.018,-0.0903,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.339,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.8200,-0.022,-0.1104,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.272,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.8400,-0.02,-0.1003,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.366,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.8600,-0.033,-0.1655,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.312,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.8800,-0.02,-0.1003,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.259,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.9000,-0.016,-0.0803,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.326,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.9200,-0.025,-0.1254,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.272,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.9400,-0.012,-0.0602,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.299,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.9600,-0.024,-0.1204,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.339,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
2.9800,-0.023,-0.1154,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.245,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
3.0000,-0.011,-0.0552,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.205,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
3.0200,-0.022,-0.1104,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.299,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
3.0400,-0.019,-0.0953,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.339,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
3.0600,-0.011,-0.0552,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.312,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
3.0800,-0.012,-0.0602,5.018,-0.065,-0.3262,0,185.124,0.1201,5.02,57.312,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
3.1000,-0.029,-0.1455,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.286,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
3.1200,-0.009,-0.0451,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.393,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
3.1400,-0.009,-0.0451,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.245,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
3.1600,-0.02,-0.1003,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.259,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
3.1800,-0.006,-0.0301,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.232,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
3.2000,-0.024,-0.1204,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.286,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
3.2200,-0.013,-0.0652,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.259,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
3.2400,0.001,0.0049,4.904,-0.065,-0.3262,0,185.124,0.1201,5.02,181.416,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
3.2600,-0.025,-0.1226,4.902,-0.065,-0.3262,0,185.124,0.1201,5.02,182.037,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
3.2800,0,0,4.902,-0.065,-0.3262,0,185.124,0.1201,5.02,182.05,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
3.3000,-0.029,-0.1422,4.902,-0.065,-0.3262,0,185.124,0.1201,5.02,182.212,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
3.3200,-0.003,-0.015,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.232,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
3.3400,-0.039,-0.1956,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.232,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
3.3600,0.007,0.0351,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.286,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
3.3800,-0.026,-0.1304,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.245,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
3.4000,-0.007,-0.0351,5.016,-0.065,-0.3262,0,185.124,0.1201,5.02,57.164,0,0,-0.065,-0.3262,0,185.124,0.1201,5.02
