Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughput(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-05-22T18:19:43Z, 11876, 0.018862
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-05-22T18:19:55Z, 24544, 0.018253
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-05-22T18:20:08Z, 37215, 0.018057
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-05-22T18:20:21Z, 49890, 0.017960
QBXq3gAABAABsgROlhZJHbNFpEhFWWsTsuPXdA==,QBXq3gAABAABsgROlhZFHbMipEhFWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsTRePXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWUUTsuPXdA==,1.000000, 2022-05-22T18:20:33Z, 62866, 0.017816
QBXq3gAABQABE/I4jZO9THw6HEI6ebips0vGGQ==,QBXq3gAABQABE/I4jZM6THyFHEI6ebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebipOkvGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKneTqps0vGGQ==,0.833333, 2022-05-22T18:20:46Z, 75448, 0.014845
QBXq3gAABgABVMNJJTl9QPqRb76ReSSSBfr7Wg==,QBXq3gAABgABVMNJJTmRQPqKb76ReSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSSiPr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeZGSBfr7Wg==,0.857143, 2022-05-22T18:20:59Z, 87917, 0.015287
QBXq3gAABwAB5OQ9879HguxH2PFH9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PFH9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBR6GMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9EcBAKGMUg==,0.875000, 2022-05-22T18:21:11Z, 100789, 0.015557
QBXq3gAACAABtnEGYBSOZlQSzkMSXEJY0/5Czg==,QBXq3gAACAABtnEGYBQSZlRdzkMSXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJYEv5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXBJY0/5Czg==,0.888889, 2022-05-22T18:21:24Z, 113462, 0.015794
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.900000, 2022-05-22T18:21:37Z, 125937, 0.016008
QBXq3gAACgAB4J5MGLcM8IbWa9HWYNx4zhIZKg==,QBXq3gAACgAB4J5MGLfW8IZxa9HWYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx41hIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNZ4zhIZKg==,0.818182, 2022-05-22T18:21:49Z, 138802, 0.014524
QBXq3gAACwABeiMIbZ4A4j/P98LPNMwB/n6ucg==,QBXq3gAACwABeiMIbZ7P4j9r98LPNMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NMwBz36ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NM8B/n6ucg==,0.833333, 2022-05-22T18:22:02Z, 151330, 0.014802
QBXq3gAADAABPKsQO4Q7vVlQTGZQU8OQcmtdZA==,QBXq3gAADAABPKsQO4RQvVkXTGZQU8OQcmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQZWtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU1CQcmtdZA==,0.769231, 2022-05-22T18:22:15Z, 164150, 0.013646
QBXq3gAADQAB5bM7t6M2OWvZffXZ3B2UDcVbbw==,QBXq3gAADQAB5bM7t6PZOWuZffXZ3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2U2cVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3NmUDcVbbw==,0.785714, 2022-05-22T18:22:27Z, 176823, 0.013935
QBXq3gAADgABme9SPmYig5MtLaItC385ivmH7g==,QBXq3gAADgABme9SPmYtg5MJLaItC385ivmH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC385LfmH7g==,QBXq3gAADgABme9SPmYig5MJLaJECy05ivmH7g==,0.733333, 2022-05-22T18:22:40Z, 189486, 0.013004
