TotalTime(ms),Throughput(kbp),PDR,time
9633,0.023254,1.000000,2022-05-22T18:19:43Z
22298,0.020092,1.000000,2022-05-22T18:19:55Z
34970,0.019217,1.000000,2022-05-22T18:20:08Z
47649,0.018804,1.000000,2022-05-22T18:20:21Z
60618,0.018476,1.000000,2022-05-22T18:20:34Z
85669,0.015688,0.857143,2022-05-22T18:20:59Z
98542,0.015912,0.875000,2022-05-22T18:21:12Z
111213,0.016113,0.888889,2022-05-22T18:21:24Z
123691,0.016299,0.900000,2022-05-22T18:21:37Z
149081,0.015025,0.833333,2022-05-22T18:22:02Z
174574,0.014114,0.785714,2022-05-22T18:22:28Z
212520,0.012648,0.705882,2022-05-22T18:23:06Z
225041,0.012940,0.722222,2022-05-22T18:23:18Z
237932,0.013180,0.736842,2022-05-22T18:23:31Z
250387,0.013419,0.750000,2022-05-22T18:23:43Z
263271,0.013613,0.761905,2022-05-22T18:23:56Z
275940,0.013800,0.772727,2022-05-22T18:24:09Z
288433,0.013979,0.782609,2022-05-22T18:24:22Z
301075,0.014136,0.791667,2022-05-22T18:24:34Z
351751,0.012736,0.714286,2022-05-22T18:25:25Z
377094,0.012474,0.700000,2022-05-22T18:25:50Z
402437,0.012245,0.687500,2022-05-22T18:26:16Z
428002,0.012037,0.676471,2022-05-22T18:26:41Z
440452,0.012206,0.685714,2022-05-22T18:26:54Z
478471,0.011704,0.657895,2022-05-22T18:27:32Z
491139,0.011858,0.666667,2022-05-22T18:27:44Z
503811,0.012004,0.675000,2022-05-22T18:27:57Z
529184,0.011852,0.666667,2022-05-22T18:28:22Z
554494,0.011715,0.659091,2022-05-22T18:28:48Z
592514,0.011342,0.638298,2022-05-22T18:29:26Z
605182,0.011474,0.645833,2022-05-22T18:29:38Z
618094,0.011597,0.653061,2022-05-22T18:29:51Z
643202,0.011493,0.647059,2022-05-22T18:30:16Z
655873,0.011612,0.653846,2022-05-22T18:30:29Z
681216,0.011509,0.648148,2022-05-22T18:30:54Z
694112,0.011618,0.654545,2022-05-22T18:31:07Z
706779,0.011726,0.660714,2022-05-22T18:31:20Z
719450,0.011831,0.666667,2022-05-22T18:31:33Z
731912,0.011936,0.672414,2022-05-22T18:31:45Z
744575,0.012034,0.677966,2022-05-22T18:31:58Z
757248,0.012128,0.683333,2022-05-22T18:32:10Z
782596,0.012022,0.677419,2022-05-22T18:32:36Z
795263,0.012112,0.682540,2022-05-22T18:32:48Z
807933,0.012199,0.687500,2022-05-22T18:33:01Z
820773,0.012281,0.692308,2022-05-22T18:33:14Z
858623,0.012001,0.676471,2022-05-22T18:33:52Z
883956,0.011910,0.671429,2022-05-22T18:34:17Z
909311,0.011824,0.666667,2022-05-22T18:34:42Z
934660,0.011743,0.662162,2022-05-22T18:35:08Z
947320,0.011823,0.666667,2022-05-22T18:35:20Z
959992,0.011900,0.671053,2022-05-22T18:35:33Z
972668,0.011975,0.675325,2022-05-22T18:35:46Z
985418,0.012048,0.679487,2022-05-22T18:35:59Z
1010679,0.011968,0.675000,2022-05-22T18:36:24Z
1023573,0.012036,0.679012,2022-05-22T18:36:37Z
