TotalTime(ms),Throughput(kbp),PDR,time
10532,0.021269,1.000000,2022-05-23T12:18:42Z
23194,0.019315,1.000000,2022-05-23T12:18:55Z
35930,0.018703,1.000000,2022-05-23T12:19:07Z
48572,0.018447,1.000000,2022-05-23T12:19:20Z
74027,0.015130,0.833333,2022-05-23T12:19:45Z
99445,0.013515,0.750000,2022-05-23T12:20:11Z
124563,0.012588,0.700000,2022-05-23T12:20:36Z
150123,0.011937,0.666667,2022-05-23T12:21:02Z
162798,0.012383,0.692308,2022-05-23T12:21:14Z
200814,0.011155,0.625000,2022-05-23T12:21:52Z
225955,0.010905,0.611111,2022-05-23T12:22:17Z
238829,0.011255,0.631579,2022-05-23T12:22:30Z
251282,0.011589,0.650000,2022-05-23T12:22:43Z
301980,0.010385,0.583333,2022-05-23T12:23:33Z
352652,0.009528,0.535714,2022-05-23T12:24:24Z
365454,0.009807,0.551724,2022-05-23T12:24:37Z
378017,0.010074,0.566667,2022-05-23T12:24:49Z
403337,0.009997,0.562500,2022-05-23T12:25:15Z
441349,0.009643,0.542857,2022-05-23T12:25:53Z
479369,0.009346,0.526316,2022-05-23T12:26:31Z
492041,0.009560,0.538462,2022-05-23T12:26:43Z
517383,0.009525,0.536585,2022-05-23T12:27:09Z
530057,0.009720,0.547619,2022-05-23T12:27:22Z
555394,0.009680,0.545455,2022-05-23T12:27:47Z
568180,0.009856,0.555556,2022-05-23T12:28:00Z
593414,0.009814,0.553191,2022-05-23T12:28:25Z
606082,0.009979,0.562500,2022-05-23T12:28:38Z
618828,0.010135,0.571429,2022-05-23T12:28:50Z
631630,0.010284,0.580000,2022-05-23T12:29:03Z
656782,0.010232,0.576923,2022-05-23T12:29:28Z
682110,0.010180,0.574074,2022-05-23T12:29:54Z
707671,0.010129,0.571429,2022-05-23T12:30:19Z
720390,0.010261,0.578947,2022-05-23T12:30:32Z
732798,0.010393,0.586207,2022-05-23T12:30:44Z
745479,0.010517,0.593220,2022-05-23T12:30:57Z
758136,0.010637,0.600000,2022-05-23T12:31:10Z
783500,0.010578,0.596774,2022-05-23T12:31:35Z
796157,0.010691,0.603175,2022-05-23T12:31:48Z
859507,0.010164,0.573529,2022-05-23T12:32:51Z
884879,0.010126,0.571429,2022-05-23T12:33:16Z
897743,0.010230,0.577465,2022-05-23T12:33:29Z
910204,0.010336,0.583333,2022-05-23T12:33:42Z
923084,0.010435,0.589041,2022-05-23T12:33:55Z
935563,0.010535,0.594595,2022-05-23T12:34:07Z
948208,0.010631,0.600000,2022-05-23T12:34:20Z
961097,0.010721,0.605263,2022-05-23T12:34:33Z
1011571,0.010408,0.587500,2022-05-23T12:35:23Z
1024457,0.010495,0.592593,2022-05-23T12:35:36Z
1036932,0.010585,0.597561,2022-05-23T12:35:48Z
1049594,0.010671,0.602410,2022-05-23T12:36:01Z
1062263,0.010754,0.607143,2022-05-23T12:36:14Z
1087812,0.010708,0.604651,2022-05-23T12:36:39Z
1100277,0.010790,0.609195,2022-05-23T12:36:52Z
1112939,0.010869,0.613636,2022-05-23T12:37:04Z
1125834,0.010943,0.617978,2022-05-23T12:37:17Z
1151174,0.010897,0.615385,2022-05-23T12:37:43Z
1163848,0.010971,0.619565,2022-05-23T12:37:55Z
1188974,0.010927,0.617021,2022-05-23T12:38:20Z
1201642,0.010998,0.621053,2022-05-23T12:38:33Z
1214535,0.011066,0.625000,2022-05-23T12:38:46Z
1227084,0.011135,0.628866,2022-05-23T12:38:59Z
1239655,0.011203,0.632653,2022-05-23T12:39:11Z
1252744,0.011265,0.636364,2022-05-23T12:39:24Z
1265089,0.011332,0.640000,2022-05-23T12:39:37Z
1277901,0.011394,0.643564,2022-05-23T12:39:49Z
1290348,0.011457,0.647059,2022-05-23T12:40:02Z
1303242,0.011516,0.650485,2022-05-23T12:40:15Z
1315690,0.011577,0.653846,2022-05-23T12:40:27Z
1328583,0.011633,0.657143,2022-05-23T12:40:40Z
1341256,0.011691,0.660377,2022-05-23T12:40:53Z
1353712,0.011748,0.663551,2022-05-23T12:41:05Z
1366371,0.011804,0.666667,2022-05-23T12:41:18Z
1379288,0.011855,0.669725,2022-05-23T12:41:31Z
1391717,0.011910,0.672727,2022-05-23T12:41:43Z
1404613,0.011961,0.675676,2022-05-23T12:41:56Z
1417064,0.012014,0.678571,2022-05-23T12:42:09Z
1429947,0.012062,0.681416,2022-05-23T12:42:21Z
1442407,0.012113,0.684211,2022-05-23T12:42:34Z
1455299,0.012160,0.686957,2022-05-23T12:42:47Z
1480678,0.012103,0.683761,2022-05-23T12:43:12Z
1505770,0.012050,0.680672,2022-05-23T12:43:37Z
1544000,0.011896,0.672131,2022-05-23T12:44:15Z
1556469,0.011945,0.674797,2022-05-23T12:44:28Z
1569115,0.011991,0.677419,2022-05-23T12:44:41Z
1619808,0.011754,0.664062,2022-05-23T12:45:31Z
1632616,0.011799,0.666667,2022-05-23T12:45:44Z
1645144,0.011846,0.669231,2022-05-23T12:45:57Z
1670490,0.011800,0.666667,2022-05-23T12:46:22Z
1683249,0.011844,0.669173,2022-05-23T12:46:35Z
1695838,0.011888,0.671642,2022-05-23T12:46:47Z
1708501,0.011931,0.674074,2022-05-23T12:47:00Z
1746527,0.011799,0.666667,2022-05-23T12:47:38Z
1771886,0.011757,0.664286,2022-05-23T12:48:03Z
1784588,0.011799,0.666667,2022-05-23T12:48:16Z
1797207,0.011841,0.669014,2022-05-23T12:48:29Z
