PDR,time,TotalTime(ms),Throughput(kbp)
1.000000, 2022-06-08T10:12:54Z, 14165, 0.015814
1.000000, 2022-06-08T10:13:07Z, 26834, 0.016695
1.000000, 2022-06-08T10:13:19Z, 39506, 0.017010
1.000000, 2022-06-08T10:13:32Z, 52180, 0.017171
0.800000, 2022-06-08T10:13:45Z, 65111, 0.013761
0.833333, 2022-06-08T10:13:57Z, 77528, 0.014446
0.857143, 2022-06-08T10:14:10Z, 90194, 0.014901
0.750000, 2022-06-08T10:14:23Z, 103080, 0.013038
0.777778, 2022-06-08T10:14:35Z, 115537, 0.013571
0.800000, 2022-06-08T10:14:48Z, 128207, 0.013977
0.818182, 2022-06-08T10:15:01Z, 140877, 0.014310
0.750000, 2022-06-08T10:15:14Z, 153769, 0.013111
0.692308, 2022-06-08T10:15:26Z, 166446, 0.012112
0.714286, 2022-06-08T10:15:39Z, 179021, 0.012512
0.666667, 2022-06-08T10:15:52Z, 192425, 0.011641
0.687500, 2022-06-08T10:16:04Z, 204235, 0.012065
0.647059, 2022-06-08T10:16:17Z, 217126, 0.011348
0.666667, 2022-06-08T10:16:29Z, 229578, 0.011708
0.631579, 2022-06-08T10:16:42Z, 242473, 0.011086
0.650000, 2022-06-08T10:16:55Z, 254922, 0.011423
0.619048, 2022-06-08T10:17:08Z, 267815, 0.010873
0.590909, 2022-06-08T10:17:20Z, 280482, 0.010382
0.565217, 2022-06-08T10:17:33Z, 293157, 0.009933
0.583333, 2022-06-08T10:17:45Z, 305666, 0.010260
0.560000, 2022-06-08T10:17:58Z, 318504, 0.009846
0.576923, 2022-06-08T10:18:11Z, 331003, 0.010151
0.555556, 2022-06-08T10:18:24Z, 343852, 0.009772
0.571429, 2022-06-08T10:18:36Z, 356294, 0.010059
0.586207, 2022-06-08T10:18:49Z, 368974, 0.010321
0.600000, 2022-06-08T10:19:01Z, 381640, 0.010565
0.612903, 2022-06-08T10:19:14Z, 394308, 0.010794
0.625000, 2022-06-08T10:19:27Z, 406991, 0.011008
0.606061, 2022-06-08T10:19:40Z, 419871, 0.010670
0.617647, 2022-06-08T10:19:52Z, 432340, 0.010880
0.628571, 2022-06-08T10:20:05Z, 444995, 0.011074
0.611111, 2022-06-08T10:20:18Z, 457890, 0.010762
0.621622, 2022-06-08T10:20:30Z, 470356, 0.010953
0.631579, 2022-06-08T10:20:43Z, 483010, 0.011130
0.641026, 2022-06-08T10:20:55Z, 495750, 0.011296
0.625000, 2022-06-08T10:21:08Z, 508585, 0.011011
0.634146, 2022-06-08T10:21:21Z, 521028, 0.011178
0.642857, 2022-06-08T10:21:33Z, 533693, 0.011332
0.627907, 2022-06-08T10:21:46Z, 546658, 0.011064
0.636364, 2022-06-08T10:21:59Z, 559041, 0.011219
0.622222, 2022-06-08T10:22:12Z, 571930, 0.010966
0.630435, 2022-06-08T10:22:24Z, 584395, 0.011116
0.638298, 2022-06-08T10:22:37Z, 597053, 0.011255
0.645833, 2022-06-08T10:22:49Z, 609729, 0.011389
0.653061, 2022-06-08T10:23:02Z, 622433, 0.011516
0.660000, 2022-06-08T10:23:15Z, 635075, 0.011640
0.666667, 2022-06-08T10:23:27Z, 647743, 0.011758
0.673077, 2022-06-08T10:23:40Z, 660418, 0.011871
0.660377, 2022-06-08T10:23:53Z, 673305, 0.011644
0.666667, 2022-06-08T10:24:05Z, 685751, 0.011759
0.654545, 2022-06-08T10:24:18Z, 698649, 0.011542
0.660714, 2022-06-08T10:24:31Z, 711316, 0.011652
0.666667, 2022-06-08T10:24:44Z, 723994, 0.011757
0.672414, 2022-06-08T10:24:56Z, 736444, 0.011862
0.677966, 2022-06-08T10:25:09Z, 749114, 0.011961
0.683333, 2022-06-08T10:25:22Z, 761784, 0.012056
0.688525, 2022-06-08T10:25:34Z, 774460, 0.012148
0.693548, 2022-06-08T10:25:47Z, 787126, 0.012237
0.698413, 2022-06-08T10:26:00Z, 799800, 0.012323
0.687500, 2022-06-08T10:26:12Z, 812695, 0.012128
0.676923, 2022-06-08T10:26:25Z, 825360, 0.011941
0.666667, 2022-06-08T10:26:38Z, 838036, 0.011761
0.656716, 2022-06-08T10:26:50Z, 850710, 0.011586
0.661765, 2022-06-08T10:27:03Z, 863155, 0.011678
0.652174, 2022-06-08T10:27:16Z, 876058, 0.011506
0.657143, 2022-06-08T10:27:28Z, 888525, 0.011597
0.647887, 2022-06-08T10:27:41Z, 901395, 0.011431
0.652778, 2022-06-08T10:27:54Z, 913847, 0.011521
0.657534, 2022-06-08T10:28:06Z, 926520, 0.011605
0.662162, 2022-06-08T10:28:19Z, 939238, 0.011686
0.666667, 2022-06-08T10:28:32Z, 952566, 0.011758
0.671053, 2022-06-08T10:28:44Z, 964603, 0.011843
0.662338, 2022-06-08T10:28:57Z, 977587, 0.011686
0.666667, 2022-06-08T10:29:10Z, 990098, 0.011764
