PDR,time,TotalTime(ms),Throughput(kbp)
1.000000, 2022-06-19T10:13:06Z, 13726, 0.016319
1.000000, 2022-06-19T10:13:19Z, 26397, 0.016972
1.000000, 2022-06-19T10:13:32Z, 39067, 0.017201
1.000000, 2022-06-19T10:13:44Z, 51745, 0.017316
0.800000, 2022-06-19T10:13:57Z, 64631, 0.013863
0.833333, 2022-06-19T10:14:10Z, 77085, 0.014529
0.714286, 2022-06-19T10:14:23Z, 89967, 0.012449
0.625000, 2022-06-19T10:14:35Z, 102647, 0.010911
0.555556, 2022-06-19T10:14:48Z, 115320, 0.009712
0.600000, 2022-06-19T10:15:00Z, 127770, 0.010519
0.636364, 2022-06-19T10:15:13Z, 140445, 0.011165
0.666667, 2022-06-19T10:15:26Z, 153111, 0.011704
0.615385, 2022-06-19T10:15:39Z, 166005, 0.010795
0.571429, 2022-06-19T10:15:51Z, 178601, 0.010034
0.533333, 2022-06-19T10:16:04Z, 191356, 0.009365
0.562500, 2022-06-19T10:16:16Z, 203808, 0.009892
0.529412, 2022-06-19T10:16:29Z, 216691, 0.009304
0.555556, 2022-06-19T10:16:42Z, 229148, 0.009775
0.526316, 2022-06-19T10:16:55Z, 242035, 0.009255
0.550000, 2022-06-19T10:17:07Z, 254491, 0.009682
0.523810, 2022-06-19T10:17:20Z, 267383, 0.009215
0.500000, 2022-06-19T10:17:33Z, 280056, 0.008798
0.521739, 2022-06-19T10:17:45Z, 292508, 0.009189
0.541667, 2022-06-19T10:17:58Z, 305175, 0.009542
0.520000, 2022-06-19T10:18:11Z, 318070, 0.009155
0.538462, 2022-06-19T10:18:23Z, 330572, 0.009487
0.518519, 2022-06-19T10:18:36Z, 343412, 0.009132
0.535714, 2022-06-19T10:18:49Z, 355895, 0.009441
0.517241, 2022-06-19T10:19:01Z, 368750, 0.009112
0.533333, 2022-06-19T10:19:14Z, 381208, 0.009402
0.516129, 2022-06-19T10:19:27Z, 394101, 0.009094
0.531250, 2022-06-19T10:19:39Z, 406555, 0.009367
0.515152, 2022-06-19T10:19:52Z, 419443, 0.009079
0.529412, 2022-06-19T10:20:05Z, 431894, 0.009336
0.542857, 2022-06-19T10:20:17Z, 444564, 0.009573
0.527778, 2022-06-19T10:20:30Z, 457460, 0.009304
0.513514, 2022-06-19T10:20:43Z, 470134, 0.009053
0.526316, 2022-06-19T10:20:55Z, 482591, 0.009283
0.538462, 2022-06-19T10:21:08Z, 495259, 0.009498
0.525000, 2022-06-19T10:21:21Z, 508175, 0.009257
0.512195, 2022-06-19T10:21:33Z, 520819, 0.009032
0.523810, 2022-06-19T10:21:46Z, 533271, 0.009241
0.511628, 2022-06-19T10:21:59Z, 546158, 0.009023
0.522727, 2022-06-19T10:22:11Z, 558628, 0.009223
0.511111, 2022-06-19T10:22:24Z, 571508, 0.009015
0.521739, 2022-06-19T10:22:37Z, 583972, 0.009206
0.531915, 2022-06-19T10:22:49Z, 596631, 0.009386
0.541667, 2022-06-19T10:23:02Z, 609304, 0.009558
0.530612, 2022-06-19T10:23:15Z, 622210, 0.009360
0.520000, 2022-06-19T10:23:28Z, 634866, 0.009174
0.529412, 2022-06-19T10:23:40Z, 647322, 0.009343
0.538462, 2022-06-19T10:23:53Z, 660003, 0.009503
0.528302, 2022-06-19T10:24:06Z, 672890, 0.009321
0.537037, 2022-06-19T10:24:18Z, 685332, 0.009479
0.527273, 2022-06-19T10:24:31Z, 698231, 0.009304
0.535714, 2022-06-19T10:24:43Z, 710685, 0.009456
0.526316, 2022-06-19T10:24:56Z, 723576, 0.009287
0.534483, 2022-06-19T10:25:09Z, 736029, 0.009434
0.542373, 2022-06-19T10:25:21Z, 748697, 0.009574
0.550000, 2022-06-19T10:25:34Z, 761444, 0.009708
0.540984, 2022-06-19T10:25:47Z, 774263, 0.009547
0.548387, 2022-06-19T10:25:59Z, 786712, 0.009681
