TotalTime(ms),Flag,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,minEE,Fair index,Loopcount,SF1,TP1,PRR1,InstantPRR1,InstantEE1,SF2,TP2,PRR2,InstantPRR2,InstantEE2,SF3,TP3,PRR3,InstantPRR3,InstantEE3,SF4,TP4,PRR4,InstantPRR4,InstantEE4,SF5,TP5,PRR5,InstantPRR5,InstantEE5,SF6,TP6,PRR6,InstantPRR6,InstantEE6,SF7,TP7,PRR7,InstantPRR7,InstantEE7,SF8,TP8,PRR8,InstantPRR8,InstantEE8,time
44329,0,0.238874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.238874,NaN,1.000000,11.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T16:24:07Z
45349,1,0.238874,0.238874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.238874,NaN,1.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T16:24:08Z
94425,0,0.284605,0.238874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.238874,0.992426,2.000000,11.000000,1.000000,0.943534,1.000000,0.238874,11.000000,0.000000,1.000000,1.000000,0.238874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T16:24:57Z
95432,1,0.284605,0.302013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.284605,0.999120,3.000000,11.000000,1.000000,0.943534,1.000000,0.238874,11.000000,2.000000,0.943524,1.000000,0.238874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T16:24:58Z
144572,0,0.424673,0.302013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302013,0.972298,4.000000,11.000000,3.000000,0.941195,1.000000,0.266612,11.000000,2.000000,0.943524,1.000000,0.263992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T16:25:47Z
155613,1,0.424673,0.456639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.424673,0.998686,5.000000,11.000000,3.000000,0.941195,1.000000,0.276910,11.000000,4.000000,0.933159,0.937500,0.273582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T16:25:58Z
194709,0,0.490513,0.456639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.456639,0.998723,6.000000,11.000000,5.000000,0.901424,1.000000,0.308711,11.000000,4.000000,0.933159,0.937500,0.304573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T16:26:37Z
205735,1,0.490513,0.511516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490513,0.999561,7.000000,11.000000,5.000000,0.901424,1.000000,0.317291,11.000000,6.000000,0.883619,0.952381,0.320720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T16:26:48Z
244846,0,0.499367,0.511516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.499367,0.999856,6.000000,11.000000,5.000000,0.917694,1.000000,0.346154,11.000000,6.000000,0.883619,0.952381,0.346472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T16:27:27Z
255888,1,0.499367,0.539511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.499367,0.998509,8.000000,11.000000,5.000000,0.917694,1.000000,0.352258,11.000000,7.000000,0.862577,0.961538,0.360965,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T16:27:38Z
294974,0,0.508996,0.539511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.508996,0.999154,7.000000,11.000000,6.000000,0.879265,1.000000,0.373322,11.000000,7.000000,0.862577,0.961538,0.382037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T16:28:17Z
305994,1,0.508996,0.603275,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.508996,0.992866,10.000000,11.000000,6.000000,0.879265,1.000000,0.373322,10.000000,1.000000,1.000000,0.967742,0.394315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T16:28:29Z
355132,0,0.638992,0.603275,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.603275,0.999174,11.000000,10.000000,2.000000,0.998143,0.972222,0.396807,10.000000,1.000000,1.000000,0.967742,0.414099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T16:29:18Z
356141,1,0.638992,0.898995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.638992,0.972215,12.000000,10.000000,2.000000,0.998143,0.972222,0.396807,10.000000,3.000000,0.996214,0.972222,0.418473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T16:29:19Z
405255,0,1.053931,0.898995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.898995,0.993745,14.000000,10.000000,5.000000,0.968412,0.975610,0.419595,10.000000,3.000000,0.996214,0.972222,0.446653,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T16:30:08Z
406263,1,1.053931,1.097360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.053931,0.999593,18.000000,10.000000,5.000000,0.968412,0.975610,0.419595,9.000000,1.000000,1.000000,0.975610,0.453192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T16:30:09Z
455413,0,1.090348,1.097360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.090348,0.999990,15.000000,10.000000,6.000000,0.941762,0.978261,0.454503,9.000000,1.000000,1.000000,0.975610,0.482225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T16:30:58Z
456391,1,1.090348,1.099805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.090348,0.999981,15.000000,10.000000,6.000000,0.941762,0.978261,0.454503,10.000000,6.000000,0.949930,0.978261,0.489079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T16:30:59Z
505519,0,1.097360,1.099805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.097360,0.999999,18.000000,9.000000,1.000000,1.000000,0.980392,0.487399,10.000000,6.000000,0.949930,0.978261,0.516182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T16:31:48Z
506528,1,1.097360,1.164493,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.097360,0.999120,19.000000,9.000000,1.000000,1.000000,0.980392,0.487399,9.000000,2.000000,1.000000,0.980392,0.522618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T16:31:49Z
555673,0,1.157360,1.164493,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.157360,0.999991,19.000000,9.000000,2.000000,0.993874,0.982143,0.516086,9.000000,2.000000,1.000000,0.980392,0.547242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T16:32:38Z
