PDR,time,TotalTime(ms),Throughput(kbp)
1.000000, 2022-06-19T09:28:23Z, 13409, 0.016705
1.000000, 2022-06-19T09:28:36Z, 26084, 0.017175
1.000000, 2022-06-19T09:28:48Z, 38752, 0.017341
1.000000, 2022-06-19T09:29:01Z, 51422, 0.017424
0.800000, 2022-06-19T09:29:14Z, 64338, 0.013926
0.833333, 2022-06-19T09:29:26Z, 76764, 0.014590
0.857143, 2022-06-19T09:29:39Z, 89432, 0.015028
0.750000, 2022-06-19T09:29:52Z, 102327, 0.013134
0.666667, 2022-06-19T09:30:05Z, 115006, 0.011686
0.700000, 2022-06-19T09:30:17Z, 127449, 0.012303
0.727273, 2022-06-19T09:30:30Z, 140123, 0.012789
0.750000, 2022-06-19T09:30:42Z, 152791, 0.013194
0.692308, 2022-06-19T09:30:55Z, 165684, 0.012168
0.714286, 2022-06-19T09:31:08Z, 178137, 0.012575
0.666667, 2022-06-19T09:31:21Z, 191028, 0.011726
0.687500, 2022-06-19T09:31:33Z, 203480, 0.012109
0.647059, 2022-06-19T09:31:46Z, 216371, 0.011388
0.666667, 2022-06-19T09:31:58Z, 228828, 0.011747
0.684211, 2022-06-19T09:32:11Z, 241501, 0.012058
0.700000, 2022-06-19T09:32:24Z, 254234, 0.012335
0.666667, 2022-06-19T09:32:37Z, 267063, 0.011743
0.636364, 2022-06-19T09:32:49Z, 279726, 0.011211
0.652174, 2022-06-19T09:33:02Z, 292177, 0.011500
0.666667, 2022-06-19T09:33:15Z, 304937, 0.011753
0.640000, 2022-06-19T09:33:27Z, 317745, 0.011279
0.653846, 2022-06-19T09:33:40Z, 330196, 0.011533
0.666667, 2022-06-19T09:33:53Z, 342871, 0.011760
0.678571, 2022-06-19T09:34:05Z, 355540, 0.011971
0.655172, 2022-06-19T09:34:18Z, 368438, 0.011551
0.666667, 2022-06-19T09:34:31Z, 380893, 0.011762
0.677419, 2022-06-19T09:34:43Z, 393590, 0.011952
0.687500, 2022-06-19T09:34:56Z, 406228, 0.012131
0.666667, 2022-06-19T09:35:09Z, 419127, 0.011758
0.676471, 2022-06-19T09:35:21Z, 431574, 0.011938
0.685714, 2022-06-19T09:35:34Z, 444271, 0.012101
0.666667, 2022-06-19T09:35:47Z, 457138, 0.011760
0.648649, 2022-06-19T09:35:59Z, 469803, 0.011443
