Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughput(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-05-22T21:35:00Z, 13426, 0.016684
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-05-22T21:35:13Z, 26099, 0.017165
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-05-22T21:35:25Z, 38757, 0.017339
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-05-22T21:35:38Z, 51437, 0.017419
QBXq3gAABAABsgROlhZJHbMupEguWWsTsuPXdA==,QBXq3gAABAABsgROlhYuHbMipEguWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsTLuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWS4TsuPXdA==,0.800000, 2022-05-22T21:35:51Z, 64327, 0.013929
QBXq3gAABQABE/I4jZO9THzTHELTebips0vGGQ==,QBXq3gAABQABE/I4jZPTTHyFHELTebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebip00vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnedOps0vGGQ==,0.833333, 2022-05-22T21:36:04Z, 77005, 0.014545
QBXq3gAABgABVMNJJTl9QPpcb75ceSSSBfr7Wg==,QBXq3gAABgABVMNJJTlcQPqKb75ceSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSSXPr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeVySBfr7Wg==,0.857143, 2022-05-22T21:36:16Z, 89664, 0.014989
QBXq3gAABwAB5OQ9879HguzT2PHT9KkBAKGMUg==,QBXq3gAABwAB5OQ987/Tguzm2PHT9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkB06GMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9NMBAKGMUg==,0.875000, 2022-05-22T21:36:29Z, 102336, 0.015322
QBXq3gAACAABtnEGYBSOZlSGzkOGXEJY0/5Czg==,QBXq3gAACAABtnEGYBSGZlRdzkOGXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJYhv5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXIZY0/5Czg==,0.777778, 2022-05-22T21:36:42Z, 115009, 0.013634
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.800000, 2022-05-22T21:36:54Z, 127462, 0.014059
QBXq3gAACgAB4J5MGLcM8IZ2a9F2YNx4zhIZKg==,QBXq3gAACgAB4J5MGLd28IZxa9F2YNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4dhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYHZ4zhIZKg==,0.727273, 2022-05-22T21:37:07Z, 140353, 0.012768
QBXq3gAACwABeiMIbZ4A4j+l98KlNMwB/n6ucg==,QBXq3gAACwABeiMIbZ6l4j9r98KlNMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NMwBpX6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NKUB/n6ucg==,0.666667, 2022-05-22T21:37:20Z, 153028, 0.011710
QBXq3gAADAABPKsQO4Q7vVnhTGbhU8OQcmtdZA==,QBXq3gAADAABPKsQO4ThvVkXTGbhU8OQcmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQ4WtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU+GQcmtdZA==,0.692308, 2022-05-22T21:37:32Z, 165694, 0.012167
QBXq3gAADQAB5bM7t6M2OWvDffXD3B2UDcVbbw==,QBXq3gAADQAB5bM7t6PDOWuZffXD3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2Uw8Vbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3MOUDcVbbw==,0.642857, 2022-05-22T21:37:45Z, 178364, 0.011303
QBXq3gAADgABme9SPmYig5MbLaIbC385ivmH7g==,QBXq3gAADgABme9SPmYbg5MJLaIbC385ivmH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC385G/mH7g==,QBXq3gAADgABme9SPmYig5MJLaJECxs5ivmH7g==,0.666667, 2022-05-22T21:37:58Z, 191022, 0.011726
QBXq3gAADwABlTZyzE3lFJSBdZSBU6Vm85mKEw==,QBXq3gAADwABlTZyzE2BFJR/dZSBU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6VmgZmKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU4Fm85mKEw==,0.625000, 2022-05-22T21:38:10Z, 203709, 0.010996
QBXq3gAAEAABlNIBRlELWCLbodHbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlHbWCKOodHbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRVqZ2w1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRduZcw1G7g==,0.647059, 2022-05-22T21:38:23Z, 216405, 0.011386
QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,0.666667, 2022-05-22T21:38:35Z, 228832, 0.011747
QBXq3gAAEgABj88jQzaTdZF+1u5+nHBra/lFmg==,QBXq3gAAEgABj88jQzZ+dZGE1u5+nHBra/lFmg==,QBXq3gAAEgABj88jQzaTdZGE1u7dnHBrfvlFmg==,QBXq3gAAEgABj88jQzaTdZGE1u7dnH5ra/lFmg==,0.684211, 2022-05-22T21:38:48Z, 241717, 0.012047
