PDR,time,TotalTime(ms),Throughput(kbp)
1, 2022-05-25T09:23:26Z,14206,0.015768
1, 2022-05-25T09:23:39Z,26881,0.016666
1, 2022-05-25T09:23:52Z,39547,0.016992
1, 2022-05-25T09:24:04Z,52225,0.017157
1, 2022-05-25T09:24:17Z,65165,0.017187
1, 2022-05-25T09:24:30Z,77584,0.017323
1, 2022-05-25T09:24:43Z,90458,0.017334
1, 2022-05-25T09:24:55Z,103058,0.017388
1, 2022-05-25T09:25:08Z,115791,0.017411
1, 2022-05-25T09:25:20Z,128261,0.017464
1, 2022-05-25T09:25:33Z,140927,0.017484
0.916667, 2022-05-25T09:25:46Z,153817,0.016019
0.923077, 2022-05-25T09:25:59Z,166628,0.016132
0.928571, 2022-05-25T09:26:11Z,178986,0.016269
0.933333, 2022-05-25T09:26:24Z,191608,0.016367
0.9375, 2022-05-25T09:26:37Z,204538,0.016427
0.941176, 2022-05-25T09:26:49Z,217164,0.016504
0.944444, 2022-05-25T09:27:02Z,229615,0.016584
0.894737, 2022-05-25T09:27:15Z,242506,0.015703
0.9, 2022-05-25T09:27:27Z,254958,0.015814
0.904762, 2022-05-25T09:27:40Z,267627,0.015903
0.909091, 2022-05-25T09:27:52Z,280334,0.015981
0.913043, 2022-05-25T09:28:05Z,293034,0.016053
0.916667, 2022-05-25T09:28:18Z,305640,0.016124
0.92, 2022-05-25T09:28:31Z,318549,0.016173
0.923077, 2022-05-25T09:28:43Z,331206,0.016232
0.925926, 2022-05-25T09:28:56Z,343834,0.016287
0.928571, 2022-05-25T09:29:08Z,356330,0.016344
0.931034, 2022-05-25T09:29:21Z,369002,0.01639
0.933333, 2022-05-25T09:29:34Z,381682,0.016433
0.903226, 2022-05-25T09:29:47Z,394565,0.015896
0.90625, 2022-05-25T09:29:59Z,407015,0.01596
0.878788, 2022-05-25T09:30:12Z,419928,0.015469
0.882353, 2022-05-25T09:30:25Z,432581,0.015535
0.885714, 2022-05-25T09:30:37Z,445034,0.015603
0.861111, 2022-05-25T09:30:51Z,458803,0.015135
0.864865, 2022-05-25T09:31:02Z,470384,0.015239
0.868421, 2022-05-25T09:31:15Z,483038,0.015303
0.871795, 2022-05-25T09:31:28Z,495711,0.015364
0.875, 2022-05-25T09:31:41Z,508524,0.015417
0.878049, 2022-05-25T09:31:53Z,521226,0.015471
0.880952, 2022-05-25T09:32:06Z,533726,0.015529
0.883721, 2022-05-25T09:32:18Z,546405,0.015578
0.886364, 2022-05-25T09:32:31Z,559074,0.015626
0.888889, 2022-05-25T09:32:44Z,571753,0.015671
0.869565, 2022-05-25T09:32:57Z,584641,0.015326
0.87234, 2022-05-25T09:33:09Z,597089,0.015381
0.875, 2022-05-25T09:33:22Z,609760,0.015429
0.877551, 2022-05-25T09:33:35Z,622661,0.015469
0.88, 2022-05-25T09:33:47Z,635099,0.015519
0.862745, 2022-05-25T09:34:00Z,647996,0.01521
0.865385, 2022-05-25T09:34:13Z,660445,0.015262
0.867925, 2022-05-25T09:34:25Z,673341,0.015303
0.87037, 2022-05-25T09:34:38Z,685797,0.015351
0.854545, 2022-05-25T09:34:51Z,698692,0.015068
0.839286, 2022-05-25T09:35:03Z,711355,0.0148
0.842105, 2022-05-25T09:35:16Z,724032,0.01485
0.844828, 2022-05-25T09:35:29Z,736479,0.014903
0.847458, 2022-05-25T09:35:41Z,749141,0.01495
0.85, 2022-05-25T09:35:54Z,761828,0.014996
0.852459, 2022-05-25T09:36:07Z,774678,0.015036
0.854839, 2022-05-25T09:36:19Z,787158,0.015082
0.857143, 2022-05-25T09:36:32Z,799846,0.015123
0.84375, 2022-05-25T09:36:45Z,812785,0.014882
0.846154, 2022-05-25T09:36:57Z,825200,0.01493
0.848485, 2022-05-25T09:37:10Z,837884,0.014971
0.835821, 2022-05-25T09:37:23Z,850736,0.014745
0.838235, 2022-05-25T09:37:35Z,863190,0.014792
0.84058, 2022-05-25T09:37:48Z,875899,0.014833
0.842857, 2022-05-25T09:38:01Z,888537,0.014874
0.830986, 2022-05-25T09:38:14Z,901435,0.014661
0.833333, 2022-05-25T09:38:26Z,913871,0.014707
0.835616, 2022-05-25T09:38:39Z,926584,0.014747
0.837838, 2022-05-25T09:38:51Z,939238,0.014786
0.84, 2022-05-25T09:39:04Z,951900,0.014825
0.842105, 2022-05-25T09:39:17Z,964685,0.014861
0.831169, 2022-05-25T09:39:30Z,977454,0.014667
0.833333, 2022-05-25T09:39:42Z,990130,0.014705
0.835443, 2022-05-25T09:39:55Z,1002596,0.014746
0.8375, 2022-05-25T09:40:07Z,1015247,0.014783
0.839506, 2022-05-25T09:40:20Z,1028140,0.014815
0.841463, 2022-05-25T09:40:33Z,1040589,0.014853
0.843373, 2022-05-25T09:40:45Z,1053270,0.014887
0.845238, 2022-05-25T09:40:58Z,1066012,0.014919
0.835294, 2022-05-25T09:41:11Z,1078825,0.014742
0.837209, 2022-05-25T09:41:23Z,1091293,0.014779
0.83908, 2022-05-25T09:41:36Z,1103955,0.014812
0.840909, 2022-05-25T09:41:49Z,1116622,0.014845
0.842697, 2022-05-25T09:42:02Z,1129515,0.014874
0.844444, 2022-05-25T09:42:14Z,1141965,0.014908
0.846154, 2022-05-25T09:42:27Z,1154711,0.014937
0.847826, 2022-05-25T09:42:40Z,1167532,0.014965
0.849462, 2022-05-25T09:42:52Z,1179992,0.014997
0.851064, 2022-05-25T09:43:05Z,1192657,0.015025
0.852632, 2022-05-25T09:43:17Z,1205328,0.015053
0.854167, 2022-05-25T09:43:30Z,1218226,0.015078
0.85567, 2022-05-25T09:43:43Z,1230674,0.015107
0.857143, 2022-05-25T09:43:55Z,1243343,0.015133
0.858586, 2022-05-25T09:44:08Z,1256231,0.015156
0.86, 2022-05-25T09:44:21Z,1268902,0.015182
0.851485, 2022-05-25T09:44:34Z,1281581,0.015031
0.852941, 2022-05-25T09:44:46Z,1294026,0.01506
0.854369, 2022-05-25T09:44:59Z,1306917,0.015083
0.855769, 2022-05-25T09:45:12Z,1319468,0.015109
0.857143, 2022-05-25T09:45:24Z,1332261,0.015132
0.849057, 2022-05-25T09:45:37Z,1344928,0.01499
0.850467, 2022-05-25T09:45:49Z,1357408,0.015017
0.851852, 2022-05-25T09:46:02Z,1370063,0.015042
0.844037, 2022-05-25T09:46:15Z,1382945,0.014902
0.845455, 2022-05-25T09:46:27Z,1395400,0.014929
0.846847, 2022-05-25T09:46:40Z,1408291,0.014951
0.848214, 2022-05-25T09:46:53Z,1420749,0.014978
0.849558, 2022-05-25T09:47:06Z,1433639,0.015
0.850877, 2022-05-25T09:47:18Z,1446083,0.015025
0.852174, 2022-05-25T09:47:31Z,1458981,0.015046
0.853448, 2022-05-25T09:47:44Z,1471662,0.015069
0.846154, 2022-05-25T09:47:56Z,1484330,0.01494
0.838983, 2022-05-25T09:48:09Z,1496990,0.014814
0.840336, 2022-05-25T09:48:22Z,1509447,0.01484
0.841667, 2022-05-25T09:48:34Z,1522261,0.014862
0.842975, 2022-05-25T09:48:47Z,1535009,0.014885
0.844262, 2022-05-25T09:49:12Z,1560163,0.014788
0.845528, 2022-05-25T09:49:25Z,1572806,0.014812
0.846774, 2022-05-25T09:49:38Z,1585518,0.014834
0.84, 2022-05-25T09:49:50Z,1598367,0.014715
0.84127, 2022-05-25T09:50:03Z,1610836,0.01474
0.84252, 2022-05-25T09:50:16Z,1623495,0.014763
0.835938, 2022-05-25T09:50:28Z,1636389,0.014647
0.837209, 2022-05-25T09:50:41Z,1648834,0.014672
0.838462, 2022-05-25T09:50:54Z,1661529,0.014695
0.839695, 2022-05-25T09:51:06Z,1674184,0.014718
0.840909, 2022-05-25T09:51:19Z,1687073,0.014738
0.842105, 2022-05-25T09:51:32Z,1699742,0.01476
0.843284, 2022-05-25T09:51:44Z,1712197,0.014783
0.837037, 2022-05-25T09:51:57Z,1725094,0.014673
0.830882, 2022-05-25T09:52:10Z,1737760,0.014566
0.832117, 2022-05-25T09:52:22Z,1750218,0.01459
0.833333, 2022-05-25T09:52:35Z,1763102,0.014611
0.834532, 2022-05-25T09:52:48Z,1775556,0.014634
0.828571, 2022-05-25T09:53:01Z,1788452,0.014529
0.829787, 2022-05-25T09:53:13Z,1800959,0.014552
