PDR,time,TotalTime(ms),Throughput(kbp)
1.000000, 2022-05-30T16:55:49Z, 14933, 0.015000
1.000000, 2022-05-30T16:56:02Z, 27601, 0.016231
1.000000, 2022-05-30T16:56:14Z, 40275, 0.016685
1.000000, 2022-05-30T16:56:27Z, 52942, 0.016924
0.800000, 2022-05-30T16:56:40Z, 65832, 0.013610
0.666667, 2022-05-30T16:56:52Z, 78508, 0.011413
0.714286, 2022-05-30T16:57:05Z, 91178, 0.012284
0.625000, 2022-05-30T16:57:18Z, 103850, 0.010785
0.666667, 2022-05-30T16:57:31Z, 116520, 0.011535
0.700000, 2022-05-30T16:57:43Z, 128982, 0.012157
0.636364, 2022-05-30T16:57:56Z, 141861, 0.011053
0.666667, 2022-05-30T16:58:09Z, 154545, 0.011595
0.692308, 2022-05-30T16:58:21Z, 167088, 0.012065
0.642857, 2022-05-30T16:58:34Z, 179886, 0.011207
0.666667, 2022-05-30T16:58:46Z, 192495, 0.011637
0.625000, 2022-05-30T16:58:59Z, 205227, 0.010915
0.588235, 2022-05-30T16:59:12Z, 217928, 0.010279
0.611111, 2022-05-30T16:59:24Z, 230370, 0.010696
0.631579, 2022-05-30T16:59:37Z, 243021, 0.011061
0.650000, 2022-05-30T16:59:50Z, 255698, 0.011388
0.619048, 2022-05-30T17:00:03Z, 268600, 0.010841
0.590909, 2022-05-30T17:00:15Z, 281254, 0.010354
0.608696, 2022-05-30T17:00:28Z, 293925, 0.010669
0.625000, 2022-05-30T17:00:40Z, 306379, 0.010967
0.640000, 2022-05-30T17:00:53Z, 319188, 0.011228
0.615385, 2022-05-30T17:01:06Z, 331940, 0.010797
0.592593, 2022-05-30T17:01:19Z, 344611, 0.010400
0.607143, 2022-05-30T17:01:31Z, 357112, 0.010663
0.620690, 2022-05-30T17:01:44Z, 369963, 0.010898
0.633333, 2022-05-30T17:01:56Z, 382425, 0.011129
0.612903, 2022-05-30T17:02:09Z, 395295, 0.010767
0.625000, 2022-05-30T17:02:22Z, 407755, 0.010987
0.606061, 2022-05-30T17:02:35Z, 420647, 0.010650
0.588235, 2022-05-30T17:02:47Z, 433319, 0.010339
0.600000, 2022-05-30T17:03:00Z, 445787, 0.010552
0.583333, 2022-05-30T17:03:13Z, 458656, 0.010256
0.594595, 2022-05-30T17:03:25Z, 471334, 0.010455
0.605263, 2022-05-30T17:03:38Z, 483778, 0.010650
0.615385, 2022-05-30T17:03:50Z, 496448, 0.010829
0.600000, 2022-05-30T17:04:03Z, 509340, 0.010555
0.609756, 2022-05-30T17:04:16Z, 522011, 0.010728
0.619048, 2022-05-30T17:04:28Z, 534492, 0.010896
0.627907, 2022-05-30T17:04:41Z, 547150, 0.011054
0.636364, 2022-05-30T17:04:54Z, 559824, 0.011204
0.622222, 2022-05-30T17:05:07Z, 572696, 0.010952
0.608696, 2022-05-30T17:05:19Z, 585376, 0.010714
0.617021, 2022-05-30T17:05:32Z, 597823, 0.010866
0.625000, 2022-05-30T17:05:45Z, 610618, 0.011005
0.632653, 2022-05-30T17:05:57Z, 623258, 0.011141
0.620000, 2022-05-30T17:06:10Z, 636065, 0.010917
0.627451, 2022-05-30T17:06:23Z, 648522, 0.011053
0.634615, 2022-05-30T17:06:35Z, 661183, 0.011180
0.622642, 2022-05-30T17:06:48Z, 674074, 0.010966
0.629630, 2022-05-30T17:07:01Z, 686525, 0.011094
0.636364, 2022-05-30T17:07:13Z, 699421, 0.011209
0.642857, 2022-05-30T17:07:26Z, 712089, 0.011324
0.649123, 2022-05-30T17:07:39Z, 724760, 0.011436
0.655172, 2022-05-30T17:07:51Z, 737218, 0.011546
0.661017, 2022-05-30T17:08:04Z, 749892, 0.011650
0.666667, 2022-05-30T17:08:17Z, 762562, 0.011750
0.672131, 2022-05-30T17:08:29Z, 775449, 0.011843
0.677419, 2022-05-30T17:08:42Z, 787902, 0.011941
0.682540, 2022-05-30T17:08:55Z, 800570, 0.012031
0.671875, 2022-05-30T17:09:07Z, 813466, 0.011841
0.661538, 2022-05-30T17:09:20Z, 826230, 0.011658
0.666667, 2022-05-30T17:09:33Z, 838804, 0.011750
0.656716, 2022-05-30T17:09:45Z, 851477, 0.011575
0.661765, 2022-05-30T17:09:58Z, 863930, 0.011668
0.666667, 2022-05-30T17:10:11Z, 876823, 0.011752
0.671429, 2022-05-30T17:10:23Z, 889274, 0.011839
0.661972, 2022-05-30T17:10:36Z, 902163, 0.011670
0.666667, 2022-05-30T17:10:49Z, 914623, 0.011756
0.671233, 2022-05-30T17:11:01Z, 927508, 0.011834
0.675676, 2022-05-30T17:11:14Z, 939963, 0.011915
0.680000, 2022-05-30T17:11:27Z, 952631, 0.011992
0.684211, 2022-05-30T17:11:40Z, 965525, 0.012064
0.688312, 2022-05-30T17:11:52Z, 978199, 0.012137
0.679487, 2022-05-30T17:12:05Z, 990866, 0.011981
0.683544, 2022-05-30T17:12:18Z, 1003538, 0.012053
0.687500, 2022-05-30T17:12:30Z, 1015992, 0.012126
0.691358, 2022-05-30T17:12:43Z, 1028888, 0.012192
0.695122, 2022-05-30T17:12:55Z, 1041446, 0.012260
0.698795, 2022-05-30T17:13:08Z, 1054007, 0.012326
0.702381, 2022-05-30T17:13:21Z, 1066684, 0.012390
0.705882, 2022-05-30T17:13:34Z, 1079576, 0.012449
0.709302, 2022-05-30T17:13:46Z, 1092250, 0.012510
0.712644, 2022-05-30T17:13:59Z, 1104694, 0.012572
0.715909, 2022-05-30T17:14:11Z, 1117386, 0.012629
0.719101, 2022-05-30T17:14:24Z, 1130258, 0.012684
0.722222, 2022-05-30T17:14:37Z, 1142733, 0.012741
0.725275, 2022-05-30T17:14:50Z, 1155611, 0.012793
0.717391, 2022-05-30T17:15:02Z, 1168342, 0.012654
0.720430, 2022-05-30T17:15:15Z, 1180802, 0.012710
0.723404, 2022-05-30T17:15:27Z, 1193398, 0.012764
0.726316, 2022-05-30T17:15:40Z, 1206071, 0.012815
0.729167, 2022-05-30T17:15:53Z, 1218962, 0.012863
0.731959, 2022-05-30T17:16:06Z, 1231659, 0.012913
0.734694, 2022-05-30T17:16:18Z, 1244153, 0.012963
0.737374, 2022-05-30T17:16:31Z, 1256972, 0.013009
0.740000, 2022-05-30T17:16:44Z, 1269672, 0.013055
0.742574, 2022-05-30T17:16:56Z, 1282322, 0.013101
0.745098, 2022-05-30T17:17:09Z, 1294775, 0.013148
0.747573, 2022-05-30T17:17:22Z, 1307658, 0.013190
0.750000, 2022-05-30T17:17:34Z, 1320117, 0.013235
0.742857, 2022-05-30T17:17:47Z, 1333000, 0.013107
0.745283, 2022-05-30T17:18:00Z, 1345678, 0.013150
0.747664, 2022-05-30T17:18:12Z, 1358142, 0.013194
0.750000, 2022-05-30T17:18:25Z, 1371041, 0.013234
0.752294, 2022-05-30T17:18:38Z, 1383696, 0.013275
0.754545, 2022-05-30T17:18:50Z, 1396139, 0.013317
0.747748, 2022-05-30T17:19:03Z, 1409042, 0.013195
0.750000, 2022-05-30T17:19:16Z, 1421531, 0.013236
0.743363, 2022-05-30T17:19:28Z, 1434389, 0.013118
0.745614, 2022-05-30T17:19:41Z, 1446832, 0.013160
0.739130, 2022-05-30T17:19:54Z, 1459724, 0.013044
0.741379, 2022-05-30T17:20:06Z, 1472394, 0.013083
0.743590, 2022-05-30T17:20:19Z, 1485079, 0.013123
0.745763, 2022-05-30T17:20:32Z, 1497766, 0.013161
0.747899, 2022-05-30T17:20:44Z, 1510192, 0.013201
0.750000, 2022-05-30T17:20:57Z, 1523084, 0.013236
0.743802, 2022-05-30T17:21:10Z, 1535755, 0.013127
0.737705, 2022-05-30T17:21:22Z, 1548428, 0.013020
0.739837, 2022-05-30T17:21:35Z, 1560884, 0.013059
0.741935, 2022-05-30T17:21:48Z, 1573551, 0.013096
0.736000, 2022-05-30T17:22:00Z, 1586441, 0.012990
0.738095, 2022-05-30T17:22:13Z, 1599113, 0.013027
0.740157, 2022-05-30T17:22:26Z, 1611790, 0.013064
0.742188, 2022-05-30T17:22:38Z, 1624245, 0.013101
0.744186, 2022-05-30T17:22:51Z, 1637129, 0.013135
0.746154, 2022-05-30T17:23:04Z, 1649589, 0.013172
0.740458, 2022-05-30T17:23:16Z, 1662473, 0.013070
0.742424, 2022-05-30T17:23:29Z, 1674923, 0.013106
0.744361, 2022-05-30T17:23:42Z, 1687678, 0.013140
0.738806, 2022-05-30T17:23:54Z, 1700492, 0.013041
0.740741, 2022-05-30T17:24:07Z, 1712950, 0.013077
0.742647, 2022-05-30T17:24:20Z, 1725840, 0.013109
0.744526, 2022-05-30T17:24:32Z, 1738505, 0.013142
