TotalTime(ms),Flag,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,minEE,Fair index,Loopcount,SF1,TP1,PRR1,InstantPRR1,InstantEE1,SF2,TP2,PRR2,InstantPRR2,InstantEE2,SF3,TP3,PRR3,InstantPRR3,InstantEE3,SF4,TP4,PRR4,InstantPRR4,InstantEE4,SF5,TP5,PRR5,InstantPRR5,InstantEE5,SF6,TP6,PRR6,InstantPRR6,InstantEE6,SF7,TP7,PRR7,InstantPRR7,InstantEE7,SF8,TP8,PRR8,InstantPRR8,InstantEE8,time
166414,2,0.317699,0.317751,0.336849,0.340689,0.000000,0.000000,0.000000,0.000000,0.317699,0.998956,5.000000,11.000000,3.000000,0.704111,1.000000,0.302047,11.000000,3.000000,0.704226,0.882353,0.312373,11.000000,4.000000,0.688365,0.882353,0.312373,11.000000,4.000000,0.696210,0.937500,0.321035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T22:22:00Z
194513,0,0.336301,0.317751,0.336849,0.340689,0.000000,0.000000,0.000000,0.000000,0.317751,0.999285,5.000000,11.000000,4.000000,0.687243,0.750000,0.312373,11.000000,3.000000,0.704226,0.882353,0.329258,11.000000,4.000000,0.688365,0.882353,0.322992,11.000000,4.000000,0.696210,0.937500,0.348714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T22:22:28Z
207577,3,0.336301,0.317751,0.336849,0.354668,0.000000,0.000000,0.000000,0.000000,0.317751,0.998496,6.000000,11.000000,4.000000,0.687243,0.750000,0.322992,11.000000,3.000000,0.704226,0.882353,0.336249,11.000000,4.000000,0.688365,0.882353,0.322992,11.000000,5.000000,0.651779,0.952381,0.362608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T22:22:41Z
225642,1,0.336301,0.352511,0.336849,0.354668,0.000000,0.000000,0.000000,0.000000,0.336301,0.999387,6.000000,11.000000,4.000000,0.687243,0.750000,0.332409,11.000000,5.000000,0.647815,0.869565,0.348073,11.000000,4.000000,0.688365,0.882353,0.332409,11.000000,5.000000,0.651779,0.952381,0.362608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T22:22:59Z
256757,2,0.336301,0.352511,0.339954,0.354668,0.000000,0.000000,0.000000,0.000000,0.336301,0.999482,6.000000,11.000000,4.000000,0.687243,0.750000,0.340817,11.000000,5.000000,0.647815,0.869565,0.363482,11.000000,5.000000,0.624738,0.769231,0.355192,11.000000,5.000000,0.651779,0.952381,0.377422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T22:23:30Z
285885,1,0.336301,0.368889,0.339954,0.354668,0.000000,0.000000,0.000000,0.000000,0.336301,0.998640,6.000000,11.000000,4.000000,0.687243,0.750000,0.340817,11.000000,5.000000,0.677912,0.862069,0.382534,11.000000,5.000000,0.624738,0.769231,0.370321,11.000000,5.000000,0.651779,0.952381,0.390001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T22:23:59Z
297966,3,0.336301,0.368889,0.339954,0.358438,0.000000,0.000000,0.000000,0.000000,0.336301,0.998554,8.000000,11.000000,4.000000,0.687243,0.750000,0.348370,11.000000,5.000000,0.677912,0.862069,0.382534,11.000000,5.000000,0.624738,0.769231,0.383207,11.000000,7.000000,0.573074,0.833333,0.395605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T22:24:11Z
304977,0,0.337625,0.368889,0.339954,0.358438,0.000000,0.000000,0.000000,0.000000,0.337625,0.998632,5.000000,11.000000,4.000000,0.689949,0.645161,0.355192,11.000000,5.000000,0.677912,0.862069,0.382534,11.000000,5.000000,0.624738,0.769231,0.383207,11.000000,7.000000,0.573074,0.833333,0.395605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T22:24:18Z
306990,2,0.337625,0.368889,0.344649,0.358438,0.000000,0.000000,0.000000,0.000000,0.337625,0.998820,6.000000,11.000000,4.000000,0.689949,0.645161,0.355192,11.000000,5.000000,0.677912,0.862069,0.388022,11.000000,5.000000,0.633366,0.806452,0.388959,11.000000,7.000000,0.573074,0.833333,0.395605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T22:24:20Z
356142,1,0.337625,0.477747,0.344649,0.358438,0.000000,0.000000,0.000000,0.000000,0.337625,0.977838,9.000000,11.000000,4.000000,0.689949,0.645161,0.372199,10.000000,0.000000,1.000000,0.833333,0.406692,11.000000,5.000000,0.633366,0.806452,0.403988,11.000000,7.000000,0.573074,0.833333,0.421417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T22:25:10Z
377229,2,0.337625,0.477747,0.377652,0.358438,0.000000,0.000000,0.000000,0.000000,0.337625,0.981131,4.000000,11.000000,4.000000,0.689949,0.645161,0.376948,10.000000,0.000000,1.000000,0.833333,0.411223,11.000000,3.000000,0.836984,0.789474,0.412488,11.000000,7.000000,0.573074,0.833333,0.421417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T22:25:31Z
378239,3,0.337625,0.477747,0.377652,0.377973,0.000000,0.000000,0.000000,0.000000,0.337625,0.982939,4.000000,11.000000,4.000000,0.689949,0.645161,0.376948,10.000000,0.000000,1.000000,0.833333,0.411223,11.000000,3.000000,0.836984,0.789474,0.412488,11.000000,3.000000,0.837696,0.789474,0.426989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T22:25:32Z
385457,0,0.404681,0.477747,0.377652,0.377973,0.000000,0.000000,0.000000,0.000000,0.377652,0.990127,5.000000,11.000000,4.000000,0.826981,0.641026,0.381327,10.000000,0.000000,1.000000,0.833333,0.411223,11.000000,3.000000,0.836984,0.789474,0.412488,11.000000,3.000000,0.837696,0.789474,0.426989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T22:25:39Z
406334,1,0.404681,0.602725,0.377652,0.377973,0.000000,0.000000,0.000000,0.000000,0.377652,0.956360,10.000000,11.000000,4.000000,0.826981,0.641026,0.381327,10.000000,1.000000,0.999088,0.853659,0.417030,11.000000,3.000000,0.836984,0.789474,0.415127,11.000000,3.000000,0.837696,0.789474,0.428693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T22:26:00Z
438490,3,0.404681,0.602725,0.377652,0.404012,0.000000,0.000000,0.000000,0.000000,0.377652,0.960742,5.000000,11.000000,4.000000,0.826981,0.641026,0.389136,10.000000,1.000000,0.999088,0.853659,0.429072,11.000000,3.000000,0.836984,0.789474,0.417429,11.000000,4.000000,0.825615,0.795455,0.430843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T22:26:32Z
447519,2,0.404681,0.602725,0.378237,0.404012,0.000000,0.000000,0.000000,0.000000,0.378237,0.960860,4.000000,11.000000,4.000000,0.826981,0.641026,0.392632,10.000000,1.000000,0.999088,0.853659,0.432747,11.000000,3.000000,0.838280,0.777778,0.418473,11.000000,4.000000,0.825615,0.795455,0.430843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T22:26:41Z
456545,1,0.404681,0.602791,0.378237,0.404012,0.000000,0.000000,0.000000,0.000000,0.378237,0.960839,10.000000,11.000000,4.000000,0.826981,0.641026,0.395892,10.000000,1.000000,0.999197,0.869565,0.436271,11.000000,3.000000,0.838280,0.777778,0.418473,11.000000,4.000000,0.825615,0.795455,0.432511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T22:26:50Z
465587,0,0.405686,0.602791,0.378237,0.404012,0.000000,0.000000,0.000000,0.000000,0.378237,0.960979,5.000000,11.000000,4.000000,0.829035,0.638298,0.398940,10.000000,1.000000,0.999197,0.869565,0.436271,11.000000,3.000000,0.838280,0.777778,0.418473,11.000000,4.000000,0.825615,0.795455,0.432511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T22:26:59Z
