Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughput(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-05-28T15:53:28Z, 11378, 0.019687
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-05-28T15:53:41Z, 24041, 0.018635
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-05-28T15:53:54Z, 36708, 0.018307
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-05-28T15:54:06Z, 49381, 0.018145
QBXq3gAABAABsgROlhZJHbNfpEhfWWsTsuPXdA==,QBXq3gAABAABsgROlhZfHbMipEhfWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsTX+PXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWV8TsuPXdA==,1.000000, 2022-05-28T15:54:19Z, 62278, 0.017984
QBXq3gAABQABE/I4jZO9THyVHEKVebips0vGGQ==,QBXq3gAABQABE/I4jZOVTHyFHEKVebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebiplUvGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKneZWps0vGGQ==,1.000000, 2022-05-28T15:54:32Z, 74773, 0.017974
QBXq3gAABgABVMNJJTl9QPpvb75veSSSBfr7Wg==,QBXq3gAABgABVMNJJTlvQPqKb75veSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSSb/r7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeW+SBfr7Wg==,0.857143, 2022-05-28T15:54:44Z, 87610, 0.015341
QBXq3gAABwAB5OQ9879HguyY2PGY9KkBAKGMUg==,QBXq3gAABwAB5OQ987+Yguzm2PGY9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBmKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9JgBAKGMUg==,0.750000, 2022-05-28T15:54:57Z, 100284, 0.013402
QBXq3gAACAABtnEGYBSOZlSnzkOnXEJY0/5Czg==,QBXq3gAACAABtnEGYBSnZlRdzkOnXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJYp/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXKdY0/5Czg==,0.666667, 2022-05-28T15:55:10Z, 112972, 0.011897
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.700000, 2022-05-28T15:55:22Z, 125407, 0.012503
QBXq3gAACgAB4J5MGLcM8IYba9EbYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcb8IZxa9EbYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4GxIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYBt4zhIZKg==,0.727273, 2022-05-28T15:55:35Z, 138298, 0.012958
QBXq3gAACwABeiMIbZ4A4j9/98J/NMwB/n6ucg==,QBXq3gAACwABeiMIbZ5/4j9r98J/NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NMwBf36ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NH8B/n6ucg==,0.750000, 2022-05-28T15:55:48Z, 150964, 0.013354
QBXq3gAADAABPKsQO4Q7vVmWTGaWU8OQcmtdZA==,QBXq3gAADAABPKsQO4SWvVkXTGaWU8OQcmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQlmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU5aQcmtdZA==,0.692308, 2022-05-28T15:56:01Z, 163648, 0.012319
QBXq3gAADQAB5bM7t6M2OWvVffXV3B2UDcVbbw==,QBXq3gAADQAB5bM7t6PVOWuZffXV3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2U1cVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3NWUDcVbbw==,0.714286, 2022-05-28T15:56:13Z, 176306, 0.012705
QBXq3gAADgABme9SPmYig5NmLaJmC385ivmH7g==,QBXq3gAADgABme9SPmZmg5MJLaJmC385ivmH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC385ZvmH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC2Y5ivmH7g==,0.733333, 2022-05-28T15:56:26Z, 188774, 0.013053
QBXq3gAADwABlTZyzE3lFJQldZQlU6Vm85mKEw==,QBXq3gAADwABlTZyzE0lFJR/dZQlU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6VmJZmKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRUyVm85mKEw==,0.750000, 2022-05-28T15:56:38Z, 201585, 0.013334
QBXq3gAAEAABlNIBRlELWCJ+odF+RVqZcw1G7g==,QBXq3gAAEAABlNIBRlF+WCKOodF+RVqZcw1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRVqZfg1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRX6Zcw1G7g==,0.705882, 2022-05-28T15:56:51Z, 214325, 0.012542
QBXq3gAAEgABj88jQzaTdZEU1u4UnHBra/lFmg==,QBXq3gAAEgABj88jQzYUdZGE1u4UnHBra/lFmg==,QBXq3gAAEgABj88jQzaTdZGE1u7dnHBrFPlFmg==,QBXq3gAAEgABj88jQzaTdZGE1u7dnBRra/lFmg==,0.722222, 2022-05-28T15:57:17Z, 239665, 0.012150
QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABoRxd02eWZwyrgeY7wbROyTBRXQ==,0.736842, 2022-05-28T15:57:29Z, 252117, 0.012439
QBXq3gAAFAABW8ygIUNCROk+q5U+FsTkbTJxwQ==,QBXq3gAAFAABW8ygIUM+ROnsq5U+FsTkbTJxwQ==,QBXq3gAAFAABW8ygIUNCROnsq5XUFsTkPjJxwQ==,QBXq3gAAFAABW8ygIUNCROnsq5XUFj7kbTJxwQ==,0.700000, 2022-05-28T15:57:42Z, 265007, 0.011834
QBXq3gAAFQAB7v3thZFtPjcdmGgdZJxpHq4WmA==,QBXq3gAAFQAB7v3thZEdPjfnmGgdZJxpHq4WmA==,QBXq3gAAFQAB7v3thZFtPjfnmGijZJxpHa4WmA==,QBXq3gAAFQAB7v3thZFtPjfnmGijZB1pHq4WmA==,0.714286, 2022-05-28T15:57:54Z, 277463, 0.012110
QBXq3gAAFgABPf91rNkW5siVDIKVooamoBEFXQ==,QBXq3gAAFgABPf91rNmV5sguDIKVooamoBEFXQ==,QBXq3gAAFgABPf91rNkW5sguDIK9ooamlREFXQ==,QBXq3gAAFgABPf91rNkW5sguDIK9opWmoBEFXQ==,0.727273, 2022-05-28T15:58:07Z, 290352, 0.012344
