TotalTime(ms),Throughput(kbp),PDR,data,time
10070,0.022244,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:06:05Z
22741,0.019700,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:06:18Z
35414,0.018975,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:06:31Z
48086,0.018633,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:06:43Z
60984,0.018365,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:06:56Z
111654,0.012037,0.666667,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:07:47Z
124110,0.012634,0.700000,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:07:59Z
136937,0.013086,0.727273,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:08:12Z
162337,0.012419,0.692308,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:08:38Z
187568,0.011942,0.666667,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:09:03Z
200132,0.012312,0.687500,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:09:15Z
213047,0.012617,0.705882,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:09:28Z
225481,0.012915,0.722222,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:09:41Z
250832,0.012502,0.700000,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:10:06Z
276156,0.012167,0.681818,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:10:31Z
288844,0.012408,0.695652,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:10:44Z
301511,0.012630,0.708333,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:10:57Z
339668,0.011870,0.666667,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:11:35Z
352202,0.012084,0.678571,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:11:47Z
364863,0.012279,0.689655,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:12:00Z
377582,0.012458,0.700000,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:12:13Z
390373,0.012624,0.709677,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:12:26Z
402885,0.012788,0.718750,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:12:38Z
440885,0.012194,0.685714,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:13:16Z
466452,0.012006,0.675676,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:13:42Z
478906,0.012161,0.684211,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:13:54Z
491583,0.012303,0.692308,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:14:07Z
504458,0.012433,0.700000,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:14:20Z
517146,0.012561,0.707317,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:14:32Z
529584,0.012689,0.714286,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:14:45Z
542498,0.012800,0.720930,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:14:58Z
554937,0.012917,0.727273,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:15:10Z
567706,0.013021,0.733333,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:15:23Z
580277,0.013125,0.739130,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:15:36Z
592948,0.013222,0.744681,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:15:48Z
605620,0.013315,0.750000,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:16:01Z
618516,0.013400,0.755102,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:16:14Z
631182,0.013486,0.760000,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:16:26Z
643855,0.013568,0.764706,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:16:39Z
656304,0.013652,0.769231,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:16:52Z
681642,0.013473,0.759259,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:17:17Z
707214,0.013303,0.750000,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:17:43Z
719879,0.013380,0.754386,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:17:55Z
732348,0.013458,0.758621,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:18:08Z
745024,0.013530,0.762712,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:18:20Z
757677,0.013599,0.766667,AWcAAAJoAAMCAAAEAgAA,2022-05-23T15:18:33Z
