PDR,time,TotalTime(ms),Throughput(kbp)
1.000000, 2022-05-22T14:36:04Z, 13537, 0.016547
1.000000, 2022-05-22T14:36:17Z, 26199, 0.017100
1.000000, 2022-05-22T14:36:42Z, 51550, 0.013036
0.750000, 2022-05-22T14:36:55Z, 64443, 0.010428
0.800000, 2022-05-22T14:37:08Z, 77112, 0.011619
0.833333, 2022-05-22T14:37:20Z, 89780, 0.012475
0.714286, 2022-05-22T14:37:33Z, 102496, 0.010927
0.625000, 2022-05-22T14:37:46Z, 115129, 0.009728
0.666667, 2022-05-22T14:37:58Z, 127582, 0.010534
0.600000, 2022-05-22T14:38:11Z, 140466, 0.009568
0.636364, 2022-05-22T14:38:24Z, 152922, 0.010254
0.666667, 2022-05-22T14:38:36Z, 165811, 0.010807
0.692308, 2022-05-22T14:38:49Z, 178480, 0.011295
0.642857, 2022-05-22T14:39:02Z, 191204, 0.010544
0.666667, 2022-05-22T14:39:14Z, 203822, 0.010990
0.625000, 2022-05-22T14:39:27Z, 216498, 0.010347
0.647059, 2022-05-22T14:39:40Z, 228950, 0.010762
0.666667, 2022-05-22T14:39:53Z, 241860, 0.011114
0.684211, 2022-05-22T14:40:05Z, 254290, 0.011451
0.650000, 2022-05-22T14:40:18Z, 267182, 0.010899
0.666667, 2022-05-22T14:40:30Z, 279638, 0.011214
0.636364, 2022-05-22T14:40:43Z, 292527, 0.010720
0.652174, 2022-05-22T14:40:56Z, 304982, 0.011017
0.666667, 2022-05-22T14:41:09Z, 317869, 0.011275
0.640000, 2022-05-22T14:41:21Z, 330539, 0.010843
0.615385, 2022-05-22T14:41:34Z, 343213, 0.010442
0.629630, 2022-05-22T14:41:46Z, 355664, 0.010707
0.642857, 2022-05-22T14:41:59Z, 368337, 0.010946
0.655172, 2022-05-22T14:42:12Z, 381010, 0.011170
0.666667, 2022-05-22T14:42:25Z, 393900, 0.011373
0.677419, 2022-05-22T14:42:37Z, 406394, 0.011575
0.656250, 2022-05-22T14:42:50Z, 419240, 0.011220
0.666667, 2022-05-22T14:43:02Z, 431700, 0.011415
0.676471, 2022-05-22T14:43:15Z, 444369, 0.011594
0.657143, 2022-05-22T14:43:28Z, 457259, 0.011267
0.666667, 2022-05-22T14:43:40Z, 469719, 0.011445
0.675676, 2022-05-22T14:43:53Z, 482379, 0.011609
0.684211, 2022-05-22T14:44:06Z, 495052, 0.011764
0.692308, 2022-05-22T14:44:18Z, 507760, 0.011911
0.675000, 2022-05-22T14:44:31Z, 520615, 0.011617
0.682927, 2022-05-22T14:44:44Z, 533069, 0.011766
0.690476, 2022-05-22T14:44:57Z, 545963, 0.011898
0.697674, 2022-05-22T14:45:09Z, 558410, 0.012034
0.681818, 2022-05-22T14:45:22Z, 571324, 0.011762
0.688889, 2022-05-22T14:45:34Z, 583814, 0.011894
0.695652, 2022-05-22T14:45:47Z, 596421, 0.012018
0.702128, 2022-05-22T14:46:00Z, 609103, 0.012136
0.687500, 2022-05-22T14:46:13Z, 621992, 0.011884
0.673469, 2022-05-22T14:46:25Z, 634663, 0.011647
0.660000, 2022-05-22T14:46:38Z, 647340, 0.011419
0.666667, 2022-05-22T14:46:50Z, 659786, 0.011543
0.653846, 2022-05-22T14:47:03Z, 672680, 0.011322
0.660377, 2022-05-22T14:47:16Z, 685133, 0.011443
0.666667, 2022-05-22T14:47:28Z, 697799, 0.011556
0.654545, 2022-05-22T14:47:41Z, 710698, 0.011347
0.642857, 2022-05-22T14:47:54Z, 723364, 0.011148
0.649123, 2022-05-22T14:48:06Z, 735813, 0.011264
0.655172, 2022-05-22T14:48:19Z, 748493, 0.011372
0.661017, 2022-05-22T14:48:32Z, 761157, 0.011477
0.666667, 2022-05-22T14:48:44Z, 773834, 0.011579
0.672131, 2022-05-22T14:48:57Z, 786505, 0.011677
0.677419, 2022-05-22T14:49:10Z, 799174, 0.011772
0.666667, 2022-05-22T14:49:23Z, 812098, 0.011585
0.656250, 2022-05-22T14:49:35Z, 824742, 0.011407
0.646154, 2022-05-22T14:49:48Z, 837414, 0.011235
0.651515, 2022-05-22T14:50:01Z, 850082, 0.011331
0.656716, 2022-05-22T14:50:13Z, 862536, 0.011427
0.647059, 2022-05-22T14:50:26Z, 875424, 0.011259
0.652174, 2022-05-22T14:50:39Z, 887879, 0.011353
0.642857, 2022-05-22T14:50:51Z, 900773, 0.011190
0.647887, 2022-05-22T14:51:04Z, 913239, 0.011283
0.638889, 2022-05-22T14:51:17Z, 926114, 0.011126
0.643836, 2022-05-22T14:51:29Z, 938564, 0.011217
0.648649, 2022-05-22T14:51:42Z, 951235, 0.011303
0.640000, 2022-05-22T14:51:55Z, 964133, 0.011152
0.631579, 2022-05-22T14:52:07Z, 976806, 0.011007
0.623377, 2022-05-22T14:52:20Z, 989470, 0.010866
0.615385, 2022-05-22T14:52:33Z, 1002145, 0.010729
0.620253, 2022-05-22T14:52:45Z, 1014604, 0.010818
0.612500, 2022-05-22T14:52:58Z, 1027487, 0.010682
0.617284, 2022-05-22T14:53:11Z, 1039940, 0.010770
0.621951, 2022-05-22T14:53:23Z, 1052613, 0.010853
0.626506, 2022-05-22T14:53:36Z, 1065289, 0.010934
0.619048, 2022-05-22T14:53:49Z, 1078176, 0.010803
0.611765, 2022-05-22T14:54:02Z, 1090851, 0.010678
0.616279, 2022-05-22T14:54:14Z, 1103300, 0.010760
0.620690, 2022-05-22T14:54:27Z, 1115977, 0.010839
0.613636, 2022-05-22T14:54:40Z, 1128863, 0.010715
0.617978, 2022-05-22T14:54:52Z, 1141315, 0.010795
0.611111, 2022-05-22T14:55:05Z, 1154205, 0.010674
0.615385, 2022-05-22T14:55:17Z, 1166665, 0.010752
0.608696, 2022-05-22T14:55:30Z, 1179550, 0.010635
0.612903, 2022-05-22T14:55:43Z, 1192002, 0.010711
0.617021, 2022-05-22T14:55:55Z, 1204682, 0.010785
0.621053, 2022-05-22T14:56:08Z, 1217398, 0.010856
0.625000, 2022-05-22T14:56:21Z, 1230023, 0.010927
0.628866, 2022-05-22T14:56:33Z, 1242704, 0.010995
0.632653, 2022-05-22T14:56:46Z, 1255581, 0.011061
0.636364, 2022-05-22T14:56:59Z, 1268036, 0.011129
0.630000, 2022-05-22T14:57:12Z, 1280929, 0.011017
0.633663, 2022-05-22T14:57:24Z, 1293378, 0.011084
0.637255, 2022-05-22T14:57:37Z, 1306273, 0.011146
0.640777, 2022-05-22T14:57:49Z, 1318731, 0.011211
0.634615, 2022-05-22T14:58:02Z, 1331620, 0.011102
0.638095, 2022-05-22T14:58:15Z, 1344290, 0.011164
0.641509, 2022-05-22T14:58:27Z, 1356740, 0.011227
0.644860, 2022-05-22T14:58:40Z, 1369408, 0.011287
0.648148, 2022-05-22T14:58:53Z, 1382123, 0.011345
0.651376, 2022-05-22T14:59:05Z, 1394749, 0.011403
0.645455, 2022-05-22T14:59:18Z, 1407644, 0.011298
0.648649, 2022-05-22T14:59:31Z, 1420105, 0.011357
0.651786, 2022-05-22T14:59:44Z, 1432987, 0.011411
0.654867, 2022-05-22T14:59:56Z, 1445442, 0.011468
0.649123, 2022-05-22T15:00:09Z, 1458338, 0.011366
0.643478, 2022-05-22T15:00:22Z, 1471005, 0.011268
0.637931, 2022-05-22T15:00:34Z, 1483677, 0.011172
0.632479, 2022-05-22T15:00:47Z, 1496348, 0.011078
0.635593, 2022-05-22T15:00:59Z, 1508801, 0.011135
0.638655, 2022-05-22T15:01:12Z, 1521690, 0.011188
0.641667, 2022-05-22T15:01:25Z, 1534146, 0.011243
0.636364, 2022-05-22T15:01:38Z, 1547031, 0.011149
0.639344, 2022-05-22T15:01:50Z, 1559485, 0.011204
0.642276, 2022-05-22T15:02:03Z, 1572190, 0.011256
0.645161, 2022-05-22T15:02:15Z, 1584831, 0.011307
0.648000, 2022-05-22T15:02:28Z, 1597571, 0.011357
0.650794, 2022-05-22T15:02:41Z, 1610393, 0.011406
0.653543, 2022-05-22T15:02:54Z, 1622855, 0.011456
0.648438, 2022-05-22T15:03:06Z, 1635744, 0.011366
0.651163, 2022-05-22T15:03:19Z, 1648192, 0.011416
0.653846, 2022-05-22T15:03:32Z, 1660859, 0.011464
0.656489, 2022-05-22T15:03:44Z, 1673540, 0.011511
0.659091, 2022-05-22T15:03:57Z, 1686430, 0.011556
0.661654, 2022-05-22T15:04:22Z, 1711640, 0.011516
0.656716, 2022-05-22T15:04:35Z, 1724442, 0.011431
0.659259, 2022-05-22T15:04:48Z, 1736900, 0.011478
0.661765, 2022-05-22T15:05:00Z, 1749568, 0.011523
0.656934, 2022-05-22T15:05:13Z, 1762459, 0.011439
0.659420, 2022-05-22T15:05:26Z, 1774909, 0.011485
0.654676, 2022-05-22T15:05:38Z, 1787805, 0.011402
0.656607, 2022-05-22T15:05:51Z, 1800255,0.011230
