TotalTime(ms),Flag,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,EE9,EE10,EE11,EE12,minEE,Fair index,Loopcount,SF1,TP1,PRR1,InstantPRR1,InstantEE1,SF2,TP2,PRR2,InstantPRR2,InstantEE2,SF3,TP3,PRR3,InstantPRR3,InstantEE3,SF4,TP4,PRR4,InstantPRR4,InstantEE4,SF5,TP5,PRR5,InstantPRR5,InstantEE5,SF6,TP6,PRR6,InstantPRR6,InstantEE6,SF7,TP7,PRR7,InstantPRR7,InstantEE7,SF8,TP8,PRR8,InstantPRR8,InstantEE8,SF9,TP9,PRR9,InstantPRR9,InstantEE9,SF10,TP10,PRR10,InstantPRR10,InstantEE10,SF11,TP11,PRR11,InstantPRR11,InstantEE11,SF12,TP12,PRR12,InstantPRR12,InstantEE12,time
43639,0,2.120898,0,0,0,0,0,0,0,0,0,0,0,2.120898,NaN,32,8,2,0.993065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-19T11:26:23Z
44647,1,2.120898,0.868841,0,0,0,0,0,0,0,0,0,0,0.868841,NaN,32,8,2,0.993065,1,0,8,4,0.266106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-19T11:26:24Z
45660,2,2.120898,0.868841,1.593813,0,0,0,0,0,0,0,0,0,0.868841,NaN,32,8,2,0.993065,1,0,8,4,0.266106,1,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-19T11:26:25Z
46669,3,2.120898,0.868841,1.593813,1.77902,0,0,0,0,0,0,0,0,0.868841,NaN,32,8,2,0.993065,1,0,8,4,0.266106,1,0,8,0,1,1,0,9,4,0.999309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-19T11:26:26Z
95863,2,2.120898,0.868841,1.991024,1.77902,0,0,0,0,0,0,0,0,0.868841,0.922589,32,8,2,0.993065,1,2.135709,8,4,0.266106,1,3.265023,8,1,0.989287,1,1.593813,9,4,0.999309,1,1.78025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-19T11:27:15Z
96873,3,2.120898,0.868841,1.991024,1.724073,0,0,0,0,0,0,0,0,0.868841,0.921984,32,8,2,0.993065,1,2.135709,8,4,0.266106,1,3.265023,8,1,0.989287,1,1.593813,9,4,0.968444,1,1.78025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-19T11:27:16Z
103887,0,2.654944,0.868841,1.991024,1.724073,0,0,0,0,0,0,0,0,0.868841,0.888749,32,7,1,0.714323,0.909091,2.135709,8,4,0.266106,1,3.265023,8,1,0.989287,1,1.593813,9,4,0.968444,1,1.78025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-19T11:27:23Z
124966,1,2.654944,1.152906,1.991024,1.724073,0,0,0,0,0,0,0,0,1.152906,0.923873,32,7,1,0.714323,0.909091,2.135709,10,6,0.995795,0.769231,3.265023,8,1,0.989287,1,1.694555,9,4,0.968444,1,1.78025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-19T11:27:44Z
146052,2,2.654944,1.152906,3.046692,1.724073,0,0,0,0,0,0,0,0,1.152906,0.8917,32,7,1,0.714323,0.909091,2.431188,10,6,0.995795,0.769231,2.148007,7,1,0.819724,1,1.778886,9,4,0.968444,1,1.78025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-19T11:28:05Z
157116,3,2.654944,1.152906,3.046692,2.046358,0,0,0,0,0,0,0,0,1.152906,0.906566,32,7,1,0.714323,0.909091,2.431188,10,6,0.995795,0.769231,1.940542,7,1,0.819724,1,1.867398,8,3,0.679732,0.9375,1.78025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-19T11:28:17Z
