TotalTime(ms),Flag,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,minEE,Fair index,Loopcount,SF1,TP1,PRR1,InstantPRR1,Received1,TotalTime1,TotalPower1,InstantEE1,ExisTP1,IncreGain1,SF2,TP2,PRR2,InstantPRR2,Received2,TotalTime2,TotalPower2,InstantEE2,ExisTP2,IncreGain2,SF3,TP3,PRR3,InstantPRR3,Received3,TotalTime3,TotalPower3,InstantEE3,ExisTP3,IncreGain3,SF4,TP4,PRR4,InstantPRR4,Received4,TotalTime4,TotalPower4,InstantEE4,ExisTP4,IncreGain4,SF5,TP5,PRR5,InstantPRR5,Received5,TotalTime5,TotalPower5,InstantEE5,ExisTP5,IncreGain5,SF6,TP6,PRR6,InstantPRR6,Received6,TotalTime6,TotalPower6,InstantEE6,ExisTP6,IncreGain6,SF7,TP7,PRR7,InstantPRR7,Received7,TotalTime7,TotalPower7,InstantEE7,ExisTP7,IncreGain7,SF8,TP8,PRR8,InstantPRR8,Received8,TotalTime8,TotalPower8,InstantEE8,ExisTP8,IncreGain8,time
144888,2,2.828625,1.339981,2.768746,2.012585,0.000000,0.000000,0.000000,0.000000,1.339981,0.930843,32.000000,7.000000,0.000000,0.961018,1.000000,3360.000000,0.668160,761.034240,2.943363,0.000000,0.000000,9.000000,6.000000,0.636269,1.000000,3360.000000,4.116480,2885.652480,0.776254,5.000000,-6.100000,7.000000,1.000000,0.744941,1.000000,3360.000000,0.668160,602.680320,3.716730,1.000000,-1.200000,8.000000,1.000000,0.999999,1.000000,3136.000000,1.625088,1733.999616,1.162630,0.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T20:01:20Z
145891,3,2.828625,1.339981,2.768746,2.011386,0.000000,0.000000,0.000000,0.000000,1.339981,0.930803,32.000000,7.000000,0.000000,0.961018,1.000000,3360.000000,0.668160,761.034240,2.943363,0.000000,0.000000,9.000000,6.000000,0.636269,1.000000,3360.000000,4.116480,2885.652480,0.776254,5.000000,-6.100000,7.000000,1.000000,0.744941,1.000000,3360.000000,0.668160,602.680320,3.716730,1.000000,-1.200000,8.000000,1.000000,0.999404,1.000000,3360.000000,1.748480,1845.299200,1.213895,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T20:01:21Z
193041,0,2.853407,1.339981,2.768746,2.011386,0.000000,0.000000,0.000000,0.000000,1.339981,0.929877,32.000000,7.000000,0.000000,0.969438,1.000000,4480.000000,1.002240,1141.551360,2.943363,0.000000,0.000000,9.000000,6.000000,0.636269,1.000000,3808.000000,4.569088,3098.378240,0.867551,5.000000,-7.300000,7.000000,1.000000,0.744941,1.000000,4032.000000,0.868608,783.484416,3.716730,1.000000,-1.200000,8.000000,1.000000,0.999404,1.000000,4256.000000,2.242048,2290.497536,1.369135,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T20:02:08Z
196062,3,2.853407,1.339981,2.768746,2.008081,0.000000,0.000000,0.000000,0.000000,1.339981,0.929763,32.000000,7.000000,0.000000,0.969438,1.000000,4480.000000,1.002240,1141.551360,2.943363,0.000000,0.000000,9.000000,6.000000,0.636269,1.000000,3808.000000,4.569088,3098.378240,0.867551,5.000000,-7.300000,7.000000,1.000000,0.744941,1.000000,4032.000000,0.868608,783.484416,3.716730,1.000000,-1.200000,8.000000,1.000000,0.997762,1.000000,4480.000000,2.365440,2401.797120,1.398952,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T20:02:11Z
215146,2,2.853407,1.339981,3.124891,2.008081,0.000000,0.000000,0.000000,0.000000,1.339981,0.916175,32.000000,7.000000,0.000000,0.969438,1.000000,4928.000000,1.135872,1293.758208,2.943363,0.000000,0.000000,9.000000,6.000000,0.636269,1.000000,4032.000000,4.795392,3204.741120,0.908654,5.000000,-7.300000,7.000000,1.000000,0.840764,0.909091,4480.000000,1.002240,904.020480,3.716730,1.000000,-1.200000,8.000000,1.000000,0.997762,1.000000,4704.000000,2.488832,2513.096704,1.426129,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T20:02:30Z
234226,1,2.853407,1.116946,3.124891,2.008081,0.000000,0.000000,0.000000,0.000000,1.116946,0.893508,32.000000,7.000000,0.000000,0.969438,1.000000,5376.000000,1.269504,1445.965056,2.943363,0.000000,0.000000,8.000000,4.000000,0.342094,0.833333,4480.000000,5.248000,3417.466880,0.983184,6.000000,-7.300000,7.000000,1.000000,0.840764,0.909091,4704.000000,1.069056,964.288512,3.716730,1.000000,-1.200000,8.000000,1.000000,0.997762,1.000000,5152.000000,2.735616,2735.695872,1.473848,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T20:02:49Z
243263,0,2.814122,1.116946,3.124891,2.008081,0.000000,0.000000,0.000000,0.000000,1.116946,0.894402,32.000000,7.000000,0.000000,0.956091,1.000000,5600.000000,1.336320,1522.068480,2.943363,0.000000,0.000000,8.000000,4.000000,0.342094,0.833333,4480.000000,5.248000,3417.466880,0.983184,6.000000,-7.300000,7.000000,1.000000,0.840764,0.909091,4928.000000,1.135872,1024.556544,3.716730,1.000000,-1.200000,8.000000,1.000000,0.997762,1.000000,5376.000000,2.859008,2846.995456,1.494909,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T20:02:58Z
246278,3,2.814122,1.116946,3.124891,2.003275,0.000000,0.000000,0.000000,0.000000,1.116946,0.894204,32.000000,7.000000,0.000000,0.956091,1.000000,5600.000000,1.336320,1522.068480,2.943363,0.000000,0.000000,8.000000,4.000000,0.342094,0.833333,4704.000000,5.371392,3486.072832,1.028091,6.000000,-4.900000,7.000000,1.000000,0.840764,0.909091,5152.000000,1.202688,1084.824576,3.716730,1.000000,-1.200000,8.000000,1.000000,0.995373,1.000000,5600.000000,2.982400,2958.295040,1.514386,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T20:03:01Z
265382,2,2.814122,1.116946,2.819659,2.003275,0.000000,0.000000,0.000000,0.000000,1.116946,0.906661,32.000000,7.000000,0.000000,0.956091,1.000000,6048.000000,1.469952,1674.275328,2.943363,0.000000,0.000000,8.000000,4.000000,0.342094,0.833333,4928.000000,5.494784,3554.678784,1.071264,6.000000,-4.900000,7.000000,0.000000,0.957972,0.925926,5600.000000,1.336320,1205.360640,3.716730,1.000000,-1.200000,8.000000,1.000000,0.995373,1.000000,5824.000000,3.105792,3069.594624,1.532450,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T20:03:20Z
293468,0,2.867972,1.116946,2.819659,2.003275,0.000000,0.000000,0.000000,0.000000,1.116946,0.904748,32.000000,7.000000,0.000000,0.974386,1.000000,6720.000000,1.670400,1902.585600,2.943363,0.000000,0.000000,8.000000,4.000000,0.342094,0.833333,4928.000000,5.494784,3554.678784,1.071264,6.000000,-4.900000,7.000000,0.000000,0.957972,0.925926,6048.000000,1.469952,1357.567488,3.630022,1.000000,0.000000,8.000000,1.000000,0.995373,1.000000,6496.000000,3.475968,3403.493376,1.579554,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T20:03:48Z
296487,3,2.867972,1.116946,2.819659,2.002197,0.000000,0.000000,0.000000,0.000000,1.116946,0.904709,32.000000,7.000000,0.000000,0.974386,1.000000,6720.000000,1.670400,1902.585600,2.943363,0.000000,0.000000,8.000000,4.000000,0.342094,0.833333,5152.000000,5.618176,3623.284736,1.112802,6.000000,-4.900000,7.000000,0.000000,0.957972,0.925926,6272.000000,1.536768,1433.670912,3.593572,1.000000,0.000000,8.000000,1.000000,0.994838,1.000000,6720.000000,3.599360,3514.792960,1.593266,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T20:03:51Z
315566,2,2.867972,1.116946,2.866139,2.002197,0.000000,0.000000,0.000000,0.000000,1.116946,0.903147,32.000000,7.000000,0.000000,0.974386,1.000000,7168.000000,1.804032,2054.792448,2.943363,0.000000,0.000000,8.000000,4.000000,0.342094,0.833333,5376.000000,5.741568,3691.890688,1.152797,6.000000,-4.900000,7.000000,0.000000,0.973763,0.937500,6720.000000,1.670400,1585.877760,3.531167,0.000000,0.000000,8.000000,1.000000,0.994838,1.000000,6944.000000,3.722752,3626.092544,1.606137,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T20:04:10Z
343711,0,2.840574,1.116946,2.866139,2.002197,0.000000,0.000000,0.000000,0.000000,1.116946,0.904083,32.000000,7.000000,0.000000,0.965078,1.000000,7840.000000,2.004480,2283.102720,2.943363,0.000000,0.000000,8.000000,4.000000,0.342094,0.833333,5376.000000,5.741568,3691.890688,1.152797,6.000000,-4.900000,7.000000,0.000000,0.973763,0.937500,7168.000000,1.804032,1738.084608,3.479693,0.000000,0.000000,8.000000,1.000000,0.994838,1.000000,7616.000000,4.092928,3959.991296,1.640408,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T20:04:39Z
346726,3,2.840574,1.116946,2.866139,2.005047,0.000000,0.000000,0.000000,0.000000,1.116946,0.904188,32.000000,7.000000,0.000000,0.965078,1.000000,7840.000000,2.004480,2283.102720,2.943363,0.000000,0.000000,8.000000,4.000000,0.342094,0.833333,5376.000000,5.741568,3691.890688,1.152797,6.000000,-4.900000,7.000000,0.000000,0.973763,0.937500,7392.000000,1.870848,1814.188032,3.457194,0.000000,0.000000,8.000000,1.000000,0.996254,1.000000,7840.000000,4.216320,4071.290880,1.650582,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T20:04:42Z
365788,2,2.840574,1.116946,2.838519,2.005047,0.000000,0.000000,0.000000,0.000000,1.116946,0.905157,32.000000,7.000000,0.000000,0.965078,1.000000,8288.000000,2.138112,2435.309568,2.943363,0.000000,0.000000,8.000000,4.000000,0.342094,0.833333,5376.000000,5.741568,3691.890688,1.152797,6.000000,-4.900000,7.000000,0.000000,0.964379,0.945946,7840.000000,2.004480,1966.394880,3.417421,0.000000,0.000000,8.000000,1.000000,0.996254,1.000000,8064.000000,4.339712,4182.590464,1.660215,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T20:05:01Z
374817,1,2.840574,2.811638,2.838519,2.005047,0.000000,0.000000,0.000000,0.000000,2.005047,0.981775,32.000000,7.000000,0.000000,0.965078,1.000000,8288.000000,2.138112,2435.309568,2.943363,0.000000,0.000000,7.000000,1.000000,0.756482,0.657895,5600.000000,5.864960,3760.496640,1.191332,4.000000,-4.900000,7.000000,0.000000,0.964379,0.945946,7840.000000,2.004480,1966.394880,3.417421,0.000000,0.000000,8.000000,1.000000,0.996254,1.000000,8288.000000,4.463104,4293.890048,1.669349,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T20:05:10Z
