TotalTime(ms),Throughput(kbp),PDR,time
10411,0.021516,1.000000,2022-05-22T14:36:04Z
23074,0.019416,1.000000,2022-05-22T14:36:17Z
48423,0.013878,0.750000,2022-05-22T14:36:42Z
73983,0.012111,0.666667,2022-05-22T14:37:08Z
86652,0.012925,0.714286,2022-05-22T14:37:21Z
124454,0.010799,0.600000,2022-05-22T14:37:58Z
149792,0.010468,0.583333,2022-05-22T14:38:24Z
162683,0.011015,0.615385,2022-05-22T14:38:37Z
175350,0.011497,0.642857,2022-05-22T14:38:49Z
200693,0.011161,0.625000,2022-05-22T14:39:15Z
225823,0.010911,0.611111,2022-05-22T14:39:40Z
238730,0.011260,0.631579,2022-05-22T14:39:53Z
251163,0.011594,0.650000,2022-05-22T14:40:05Z
276509,0.011341,0.636364,2022-05-22T14:40:31Z
301856,0.011131,0.625000,2022-05-22T14:40:56Z
314740,0.011387,0.640000,2022-05-22T14:41:09Z
352538,0.010802,0.607143,2022-05-22T14:41:47Z
365209,0.011040,0.620690,2022-05-22T14:41:59Z
377882,0.011263,0.633333,2022-05-22T14:42:12Z
390772,0.011464,0.645161,2022-05-22T14:42:25Z
403266,0.011665,0.656250,2022-05-22T14:42:37Z
428572,0.011499,0.647059,2022-05-22T14:43:03Z
441243,0.011676,0.657143,2022-05-22T14:43:15Z
466590,0.011522,0.648649,2022-05-22T14:43:41Z
479253,0.011685,0.657895,2022-05-22T14:43:53Z
491925,0.011839,0.666667,2022-05-22T14:44:06Z
504631,0.011985,0.675000,2022-05-22T14:44:19Z
529942,0.011835,0.666667,2022-05-22T14:44:44Z
542833,0.011967,0.674419,2022-05-22T14:44:57Z
555284,0.012102,0.681818,2022-05-22T14:45:09Z
580684,0.011958,0.673913,2022-05-22T14:45:35Z
593295,0.012082,0.680851,2022-05-22T14:45:47Z
605976,0.012199,0.687500,2022-05-22T14:46:00Z
656659,0.011598,0.653846,2022-05-22T14:46:51Z
682007,0.011495,0.648148,2022-05-22T14:47:16Z
694669,0.011608,0.654545,2022-05-22T14:47:29Z
732686,0.011312,0.637931,2022-05-22T14:48:07Z
745365,0.011420,0.644068,2022-05-22T14:48:19Z
758030,0.011525,0.650000,2022-05-22T14:48:32Z
770705,0.011626,0.655738,2022-05-22T14:48:45Z
783381,0.011724,0.661290,2022-05-22T14:48:57Z
796047,0.011818,0.666667,2022-05-22T14:49:10Z
846953,0.011373,0.641791,2022-05-22T14:50:01Z
859407,0.011468,0.647059,2022-05-22T14:50:13Z
884751,0.011393,0.642857,2022-05-22T14:50:39Z
910112,0.011322,0.638889,2022-05-22T14:51:04Z
935437,0.011255,0.635135,2022-05-22T14:51:29Z
948108,0.011340,0.640000,2022-05-22T14:51:42Z
1011477,0.010851,0.612500,2022-05-22T14:52:45Z
1036813,0.010802,0.609756,2022-05-22T14:53:11Z
1049486,0.010885,0.614458,2022-05-22T14:53:23Z
1062161,0.010966,0.619048,2022-05-22T14:53:36Z
1100172,0.010791,0.609195,2022-05-22T14:54:14Z
1112849,0.010869,0.613636,2022-05-22T14:54:27Z
1138192,0.010824,0.611111,2022-05-22T14:54:52Z
1163536,0.010781,0.608696,2022-05-22T14:55:18Z
1188875,0.010740,0.606383,2022-05-22T14:55:43Z
1201558,0.010813,0.610526,2022-05-22T14:55:56Z
1214269,0.010884,0.614583,2022-05-22T14:56:08Z
1226894,0.010954,0.618557,2022-05-22T14:56:21Z
1239577,0.011023,0.622449,2022-05-22T14:56:34Z
1252451,0.011089,0.626263,2022-05-22T14:56:46Z
1264907,0.011157,0.630000,2022-05-22T14:56:59Z
1290252,0.011111,0.627451,2022-05-22T14:57:24Z
1303144,0.011173,0.631068,2022-05-22T14:57:37Z
1315606,0.011237,0.634615,2022-05-22T14:57:50Z
1341161,0.011190,0.632075,2022-05-22T14:58:15Z
1353614,0.011253,0.635514,2022-05-22T14:58:28Z
1366282,0.011312,0.638889,2022-05-22T14:58:40Z
1378995,0.011371,0.642202,2022-05-22T14:58:53Z
1391622,0.011428,0.645455,2022-05-22T14:59:06Z
1416978,0.011382,0.642857,2022-05-22T14:59:31Z
1429859,0.011436,0.646018,2022-05-22T14:59:44Z
1442315,0.011493,0.649123,2022-05-22T14:59:56Z
1505675,0.011158,0.630252,2022-05-22T15:01:00Z
1518561,0.011211,0.633333,2022-05-22T15:01:13Z
1531017,0.011266,0.636364,2022-05-22T15:01:25Z
1556358,0.011226,0.634146,2022-05-22T15:01:50Z
1569062,0.011278,0.637097,2022-05-22T15:02:03Z
1581703,0.011330,0.640000,2022-05-22T15:02:16Z
1594443,0.011380,0.642857,2022-05-22T15:02:28Z
1607264,0.011428,0.645669,2022-05-22T15:02:41Z
1619727,0.011478,0.648438,2022-05-22T15:02:54Z
1645065,0.011438,0.646154,2022-05-22T15:03:19Z
1657731,0.011486,0.648855,2022-05-22T15:03:32Z
1670413,0.011532,0.651515,2022-05-22T15:03:44Z
1683301,0.011577,0.654135,2022-05-22T15:03:57Z
1708513,0.011538,0.651852,2022-05-22T15:04:23Z
1733772,0.011499,0.649635,2022-05-22T15:04:48Z
1746442,0.011543,0.652174,2022-05-22T15:05:00Z
1771783,0.011505,0.650000,2022-05-22T15:05:26Z
1797129,0.011467,0.647887,2022-05-22T15:05:51Z
