TotalTime(ms),Throughput(kbp),PDR,time
15549,0.014406,1.000000,2022-06-10T14:33:59Z
28209,0.015882,1.000000,2022-06-10T14:34:12Z
40889,0.016435,1.000000,2022-06-10T14:34:24Z
53567,0.016727,1.000000,2022-06-10T14:34:37Z
66225,0.016912,1.000000,2022-06-10T14:34:50Z
78893,0.017036,1.000000,2022-06-10T14:35:02Z
91706,0.017098,1.000000,2022-06-10T14:35:15Z
116982,0.015319,0.888889,2022-06-10T14:35:40Z
129583,0.015558,0.900000,2022-06-10T14:35:53Z
142251,0.015747,0.909091,2022-06-10T14:36:06Z
154927,0.015904,0.916667,2022-06-10T14:36:18Z
167605,0.016038,0.923077,2022-06-10T14:36:31Z
180264,0.016154,0.928571,2022-06-10T14:36:44Z
192949,0.016253,0.933333,2022-06-10T14:36:56Z
205617,0.016341,0.937500,2022-06-10T14:37:09Z
218282,0.016419,0.941176,2022-06-10T14:37:22Z
230994,0.016485,0.944444,2022-06-10T14:37:34Z
243656,0.016548,0.947368,2022-06-10T14:37:47Z
256296,0.016606,0.950000,2022-06-10T14:38:00Z
269111,0.016647,0.952381,2022-06-10T14:38:12Z
281637,0.016702,0.954545,2022-06-10T14:38:25Z
294317,0.016744,0.956522,2022-06-10T14:38:38Z
306988,0.016782,0.958333,2022-06-10T14:38:50Z
319801,0.016810,0.960000,2022-06-10T14:39:03Z
332329,0.016851,0.961538,2022-06-10T14:39:16Z
345005,0.016881,0.962963,2022-06-10T14:39:28Z
357710,0.016908,0.964286,2022-06-10T14:39:41Z
370358,0.016935,0.965517,2022-06-10T14:39:54Z
383022,0.016960,0.966667,2022-06-10T14:40:06Z
395722,0.016982,0.967742,2022-06-10T14:40:19Z
408370,0.017004,0.968750,2022-06-10T14:40:32Z
421040,0.017025,0.969697,2022-06-10T14:40:44Z
433705,0.017044,0.970588,2022-06-10T14:40:57Z
446377,0.017062,0.971429,2022-06-10T14:41:10Z
459327,0.017068,0.972222,2022-06-10T14:41:23Z
471755,0.017094,0.972973,2022-06-10T14:41:35Z
484399,0.017110,0.973684,2022-06-10T14:41:48Z
497065,0.017125,0.974359,2022-06-10T14:42:00Z
509745,0.017138,0.975000,2022-06-10T14:42:13Z
522410,0.017151,0.975610,2022-06-10T14:42:26Z
535079,0.017164,0.976190,2022-06-10T14:42:38Z
547897,0.017171,0.976744,2022-06-10T14:42:51Z
560424,0.017187,0.977273,2022-06-10T14:43:04Z
573241,0.017193,0.977778,2022-06-10T14:43:17Z
585767,0.017208,0.978261,2022-06-10T14:43:29Z
598440,0.017218,0.978723,2022-06-10T14:43:42Z
623823,0.016877,0.959184,2022-06-10T14:44:07Z
649143,0.016563,0.941176,2022-06-10T14:44:32Z
661813,0.016585,0.942308,2022-06-10T14:44:45Z
674503,0.016605,0.943396,2022-06-10T14:44:58Z
687139,0.016625,0.944444,2022-06-10T14:45:10Z
699813,0.016644,0.945455,2022-06-10T14:45:23Z
712521,0.016662,0.946429,2022-06-10T14:45:36Z
725379,0.016675,0.947368,2022-06-10T14:45:49Z
737832,0.016698,0.948276,2022-06-10T14:46:01Z
750509,0.016714,0.949153,2022-06-10T14:46:14Z
763173,0.016730,0.950000,2022-06-10T14:46:27Z
775889,0.016745,0.950820,2022-06-10T14:46:39Z
788518,0.016761,0.951613,2022-06-10T14:46:52Z
801189,0.016775,0.952381,2022-06-10T14:47:05Z
813866,0.016789,0.953125,2022-06-10T14:47:17Z
826543,0.016803,0.953846,2022-06-10T14:47:30Z
851950,0.016564,0.940299,2022-06-10T14:47:55Z
864560,0.016582,0.941176,2022-06-10T14:48:08Z
889890,0.016362,0.928571,2022-06-10T14:48:33Z
927911,0.015933,0.904110,2022-06-10T14:49:11Z
940584,0.015956,0.905405,2022-06-10T14:49:24Z
953251,0.015979,0.906667,2022-06-10T14:49:37Z
965936,0.016001,0.907895,2022-06-10T14:49:49Z
978597,0.016023,0.909091,2022-06-10T14:50:02Z
1004004,0.015841,0.898734,2022-06-10T14:50:27Z
1016617,0.015864,0.900000,2022-06-10T14:50:40Z
1029505,0.015883,0.901235,2022-06-10T14:50:53Z
1054634,0.015717,0.891566,2022-06-10T14:51:18Z
1067297,0.015741,0.892857,2022-06-10T14:51:31Z
1079969,0.015763,0.894118,2022-06-10T14:51:43Z
1092644,0.015786,0.895349,2022-06-10T14:51:56Z
1105316,0.015807,0.896552,2022-06-10T14:52:09Z
1117984,0.015828,0.897727,2022-06-10T14:52:21Z
1130676,0.015849,0.898876,2022-06-10T14:52:34Z
1143331,0.015869,0.900000,2022-06-10T14:52:47Z
1156147,0.015887,0.901099,2022-06-10T14:52:59Z
1168686,0.015908,0.902174,2022-06-10T14:53:12Z
1181370,0.015927,0.903226,2022-06-10T14:53:25Z
1194020,0.015946,0.904255,2022-06-10T14:53:37Z
1206685,0.015964,0.905263,2022-06-10T14:53:50Z
1219359,0.015982,0.906250,2022-06-10T14:54:03Z
1232102,0.015999,0.907216,2022-06-10T14:54:15Z
1244702,0.016017,0.908163,2022-06-10T14:54:28Z
1257589,0.016031,0.909091,2022-06-10T14:54:41Z
1270067,0.016050,0.910000,2022-06-10T14:54:53Z
1282759,0.016065,0.910891,2022-06-10T14:55:06Z
1295399,0.016082,0.911765,2022-06-10T14:55:19Z
1308133,0.016096,0.912621,2022-06-10T14:55:31Z
1320735,0.016112,0.913462,2022-06-10T14:55:44Z
1333441,0.016127,0.914286,2022-06-10T14:55:57Z
1346077,0.016142,0.915094,2022-06-10T14:56:09Z
1358763,0.016156,0.915888,2022-06-10T14:56:22Z
1371422,0.016170,0.916667,2022-06-10T14:56:35Z
1384106,0.016184,0.917431,2022-06-10T14:56:47Z
1396771,0.016197,0.918182,2022-06-10T14:57:00Z
1422111,0.016066,0.910714,2022-06-10T14:57:25Z
1434788,0.016080,0.911504,2022-06-10T14:57:38Z
1460129,0.015955,0.904348,2022-06-10T14:58:03Z
1472819,0.015969,0.905172,2022-06-10T14:58:16Z
1498360,0.015847,0.898305,2022-06-10T14:58:42Z
1523489,0.015732,0.891667,2022-06-10T14:59:07Z
1536222,0.015748,0.892562,2022-06-10T14:59:20Z
1548911,0.015763,0.893443,2022-06-10T14:59:32Z
1561550,0.015779,0.894309,2022-06-10T14:59:45Z
1574437,0.015792,0.895161,2022-06-10T14:59:58Z
1586851,0.015810,0.896000,2022-06-10T15:00:10Z
1599518,0.015825,0.896825,2022-06-10T15:00:23Z
1612204,0.015839,0.897638,2022-06-10T15:00:36Z
1624883,0.015853,0.898438,2022-06-10T15:00:48Z
1637570,0.015867,0.899225,2022-06-10T15:01:01Z
1650209,0.015882,0.900000,2022-06-10T15:01:14Z
1662949,0.015895,0.900763,2022-06-10T15:01:26Z
1675631,0.015908,0.901515,2022-06-10T15:01:39Z
1688258,0.015922,0.902256,2022-06-10T15:01:52Z
1701032,0.015934,0.902985,2022-06-10T15:02:04Z
1713571,0.015948,0.903704,2022-06-10T15:02:17Z
1726265,0.015960,0.904412,2022-06-10T15:02:30Z
1738911,0.015973,0.905109,2022-06-10T15:02:42Z
1751589,0.015985,0.905797,2022-06-10T15:02:55Z
1764248,0.015998,0.906475,2022-06-10T15:03:08Z
1776958,0.016009,0.907143,2022-06-10T15:03:20Z
1789841,0.016019,0.907801,2022-06-10T15:03:33Z
1802268,0.016033,0.908451,2022-06-10T15:03:46Z
1814957,0.016044,0.909091,2022-06-10T15:03:58Z
