TotalTime(ms),Throughput(kbp),PDR,time
18210,0.012301,1.000000,2022-06-02T09:05:37Z
30904,0.014497,1.000000,2022-06-02T09:05:50Z
43541,0.015434,1.000000,2022-06-02T09:06:02Z
56213,0.015939,1.000000,2022-06-02T09:06:15Z
69100,0.016208,1.000000,2022-06-02T09:06:28Z
81776,0.016435,1.000000,2022-06-02T09:06:41Z
94268,0.016633,1.000000,2022-06-02T09:06:53Z
107116,0.016730,1.000000,2022-06-02T09:07:06Z
119562,0.016862,1.000000,2022-06-02T09:07:19Z
132241,0.016939,1.000000,2022-06-02T09:07:31Z
144907,0.017004,1.000000,2022-06-02T09:07:44Z
157597,0.017056,1.000000,2022-06-02T09:07:57Z
170475,0.017082,1.000000,2022-06-02T09:08:09Z
183141,0.017123,1.000000,2022-06-02T09:08:22Z
195619,0.017176,1.000000,2022-06-02T09:08:35Z
208276,0.017208,1.000000,2022-06-02T09:08:47Z
221159,0.017218,1.000000,2022-06-02T09:09:00Z
233610,0.017260,1.000000,2022-06-02T09:09:13Z
246316,0.017279,1.000000,2022-06-02T09:09:25Z
258974,0.017299,1.000000,2022-06-02T09:09:38Z
271644,0.017317,1.000000,2022-06-02T09:09:51Z
284294,0.017334,1.000000,2022-06-02T09:10:03Z
296986,0.017348,1.000000,2022-06-02T09:10:16Z
309799,0.017353,1.000000,2022-06-02T09:10:29Z
322448,0.017367,1.000000,2022-06-02T09:10:41Z
335233,0.017373,1.000000,2022-06-02T09:10:54Z
347698,0.017394,1.000000,2022-06-02T09:11:07Z
360337,0.017406,1.000000,2022-06-02T09:11:19Z
373010,0.017415,1.000000,2022-06-02T09:11:32Z
385703,0.017423,1.000000,2022-06-02T09:11:45Z
398373,0.017431,1.000000,2022-06-02T09:11:57Z
411014,0.017440,1.000000,2022-06-02T09:12:10Z
423686,0.017447,1.000000,2022-06-02T09:12:23Z
436358,0.017454,1.000000,2022-06-02T09:12:35Z
449030,0.017460,1.000000,2022-06-02T09:12:48Z
461798,0.017462,1.000000,2022-06-02T09:13:01Z
474591,0.017463,1.000000,2022-06-02T09:13:14Z
487119,0.017474,1.000000,2022-06-02T09:13:26Z
499714,0.017482,1.000000,2022-06-02T09:13:39Z
512604,0.017479,1.000000,2022-06-02T09:13:52Z
525104,0.017490,1.000000,2022-06-02T09:14:04Z
537732,0.017496,1.000000,2022-06-02T09:14:17Z
550644,0.017492,1.000000,2022-06-02T09:14:30Z
563081,0.017504,1.000000,2022-06-02T09:14:42Z
575939,0.017502,1.000000,2022-06-02T09:14:55Z
588454,0.017510,1.000000,2022-06-02T09:15:07Z
