TotalTime(ms),Flag,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,EE9,EE10,EE11,EE12,minEE,Fair index,Loopcount,SF1,TP1,PRR1,InstantPRR1,InstantEE1,SF2,TP2,PRR2,InstantPRR2,InstantEE2,SF3,TP3,PRR3,InstantPRR3,InstantEE3,SF4,TP4,PRR4,InstantPRR4,InstantEE4,SF5,TP5,PRR5,InstantPRR5,InstantEE5,SF6,TP6,PRR6,InstantPRR6,InstantEE6,SF7,TP7,PRR7,InstantPRR7,InstantEE7,SF8,TP8,PRR8,InstantPRR8,InstantEE8,SF9,TP9,PRR9,InstantPRR9,InstantEE9,SF10,TP10,PRR10,InstantPRR10,InstantEE10,SF11,TP11,PRR11,InstantPRR11,InstantEE11,SF12,TP12,PRR12,InstantPRR12,InstantEE12,time
43648,0,0.586173,0,0,0,0,0,0,0,0,0,0,0,0.586173,NaN,48,10,1,0.971652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-20T10:57:55Z
44642,1,0.586173,0.615855,0,0,0,0,0,0,0,0,0,0,0.586173,NaN,48,10,1,0.971652,1,0,9,0,0.708674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-20T10:57:56Z
45652,2,0.586173,0.615855,0.687859,0,0,0,0,0,0,0,0,0,0.586173,NaN,48,10,1,0.971652,1,0,9,0,0.708674,1,0,9,0,0.79153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-20T10:57:57Z
46666,3,0.586173,0.615855,0.687859,0.602532,0,0,0,0,0,0,0,0,0.586173,NaN,48,10,1,0.971652,1,0,9,0,0.708674,1,0,9,0,0.79153,1,0,9,0,0.693343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-20T10:57:58Z
95852,2,0.489631,0.615855,0.492486,0.602532,0,0,0,0,0,0,0,0,0.489631,0.988528,48,10,1,0.811622,1,0.603275,9,0,0.708674,1,0.869025,10,1,0.816354,1,0.869025,9,0,0.693343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-20T10:58:47Z
104892,1,0.489631,0.575669,0.492486,0.602532,0,0,0,0,0,0,0,0,0.489631,0.991521,48,10,1,0.811622,1,0.603275,9,0,0.662431,0.909091,0.869025,10,1,0.816354,1,0.869025,9,0,0.693343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-20T10:58:56Z
164163,0,0.505935,0.575669,0.492486,0.602532,0,0,0,0,0,0,0,0,0.492486,0.992848,48,9,0,0.582188,0.882353,0.603275,9,0,0.662431,0.909091,0.869025,10,1,0.816354,1,0.726741,9,0,0.693343,1,0.869025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-20T10:59:56Z
165177,1,0.505935,0.600524,0.492486,0.602532,0,0,0,0,0,0,0,0,0.492486,0.991359,48,9,0,0.582188,0.882353,0.603275,9,0,0.691032,0.882353,0.869025,10,1,0.816354,1,0.726741,9,0,0.693343,1,0.869025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-20T10:59:57Z
166179,2,0.505935,0.600524,0.547741,0.602532,0,0,0,0,0,0,0,0,0.505935,0.994956,48,9,0,0.582188,0.882353,0.603275,9,0,0.691032,0.882353,0.869025,9,0,0.630294,0.882353,0.712166,9,0,0.693343,1,0.869025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-20T10:59:58Z
167188,3,0.505935,0.600524,0.547741,0.600524,0,0,0,0,0,0,0,0,0.505935,0.995065,48,9,0,0.582188,0.882353,0.603275,9,0,0.691032,0.882353,0.869025,9,0,0.630294,0.882353,0.712166,9,0,0.691032,0.588235,0.869025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-20T10:59:59Z
217412,3,0.505935,0.600524,0.547741,0.586173,0,0,0,0,0,0,0,0,0.505935,0.995715,48,9,0,0.582188,0.882353,0.649081,9,0,0.691032,0.882353,0.869025,9,0,0.630294,0.882353,0.75089,10,1,0.971652,0.681818,0.869025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-20T11:00:49Z
226442,2,0.505935,0.600524,0.597157,0.586173,0,0,0,0,0,0,0,0,0.505935,0.995435,48,9,0,0.582188,0.882353,0.661031,9,0,0.691032,0.882353,0.869025,10,1,0.989858,0.869565,0.757758,10,1,0.971652,0.681818,0.869025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-20T11:00:58Z
235500,1,0.505935,0.495981,0.597157,0.586173,0,0,0,0,0,0,0,0,0.495981,0.993065,48,9,0,0.582188,0.882353,0.661031,10,1,0.822148,0.833333,0.869025,10,1,0.989858,0.869565,0.757758,10,1,0.971652,0.681818,0.835563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-20T11:01:07Z
244533,0,0.494728,0.495981,0.597157,0.586173,0,0,0,0,0,0,0,0,0.494728,0.99216,48,9,0,0.569291,0.8,0.671749,10,1,0.822148,0.833333,0.869025,10,1,0.989858,0.869565,0.745821,10,1,0.971652,0.681818,0.809586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-20T11:01:16Z
267693,3,0.494728,0.495981,0.597157,0.54289,0,0,0,0,0,0,0,0,0.494728,0.993828,48,9,0,0.569291,0.8,0.681417,10,1,0.822148,0.833333,0.826207,10,1,0.989858,0.869565,0.718997,9,0,0.624712,0.740741,0.757758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-20T11:01:39Z
276678,2,0.494728,0.495981,0.523876,0.54289,0,0,0,0,0,0,0,0,0.494728,0.998464,48,9,0,0.569291,0.8,0.681417,10,1,0.822148,0.833333,0.826207,9,0,0.602832,0.892857,0.712166,9,0,0.624712,0.740741,0.757758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-20T11:01:48Z
305824,1,0.494728,0.487176,0.523876,0.54289,0,0,0,0,0,0,0,0,0.487176,0.998088,48,9,0,0.569291,0.8,0.690182,10,1,0.807552,0.806452,0.782815,9,0,0.602832,0.892857,0.71834,9,0,0.624712,0.740741,0.77428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-20T11:02:17Z
345003,0,0.496482,0.487176,0.523876,0.54289,0,0,0,0,0,0,0,0,0.487176,0.998147,48,10,1,0.822978,0.714286,0.712166,10,1,0.807552,0.806452,0.762194,9,0,0.602832,0.892857,0.734255,9,0,0.624712,0.740741,0.778749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-20T11:02:56Z
347018,2,0.496482,0.487176,0.532461,0.54289,0,0,0,0,0,0,0,0,0.487176,0.997929,48,10,1,0.822978,0.714286,0.712166,10,1,0.807552,0.806452,0.762194,9,0,0.612712,0.857143,0.738838,9,0,0.624712,0.740741,0.778749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-20T11:02:58Z
358043,3,0.496482,0.487176,0.532461,0.562085,0,0,0,0,0,0,0,0,0.487176,0.996717,48,10,1,0.822978,0.714286,0.706097,10,1,0.807552,0.806452,0.753563,9,0,0.612712,0.857143,0.738838,9,0,0.6468,0.694444,0.782815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-20T11:03:09Z
376085,1,0.496482,0.447286,0.532461,0.562085,0,0,0,0,0,0,0,0,0.447286,0.99299,48,10,1,0.822978,0.714286,0.700669,9,0,0.514699,0.789474,0.738838,9,0,0.612712,0.857143,0.74312,9,0,0.6468,0.694444,0.78653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-20T11:03:27Z
425277,0,0.490388,0.447286,0.532461,0.562085,0,0,0,0,0,0,0,0,0.447286,0.992769,48,10,1,0.812876,0.697674,0.687353,9,0,0.514699,0.789474,0.747129,9,0,0.612712,0.857143,0.754427,9,0,0.6468,0.694444,0.789939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-20T11:04:17Z
437324,2,0.490388,0.447286,0.496482,0.562085,0,0,0,0,0,0,0,0,0.447286,0.993285,48,10,1,0.812876,0.697674,0.683688,9,0,0.514699,0.789474,0.75089,10,1,0.822978,0.795455,0.757758,9,0,0.6468,0.694444,0.793077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-20T11:04:29Z
448388,3,0.490388,0.447286,0.496482,0.500367,0,0,0,0,0,0,0,0,0.447286,0.998067,48,10,1,0.812876,0.697674,0.683688,9,0,0.514699,0.789474,0.75089,10,1,0.822978,0.795455,0.75155,9,0,0.57578,0.666667,0.798661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-20T11:04:40Z
466627,1,0.490388,0.596596,0.496482,0.500367,0,0,0,0,0,0,0,0,0.490388,0.992976,48,10,1,0.812876,0.697674,0.680329,9,0,0.686512,0.744681,0.757758,10,1,0.822978,0.795455,0.745821,9,0,0.57578,0.666667,0.801156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-20T11:04:58Z
