TotalTime(ms),Throughput(kbp),PDR,time
12669,0.017681,1.000000,2022-05-21T09:31:45Z
25331,0.017686,1.000000,2022-05-21T09:31:57Z
38005,0.017682,1.000000,2022-05-21T09:32:10Z
50679,0.017680,1.000000,2022-05-21T09:32:23Z
63349,0.017680,1.000000,2022-05-21T09:32:35Z
76027,0.017678,1.000000,2022-05-21T09:32:48Z
101364,0.015469,0.875000,2022-05-21T09:33:13Z
114032,0.015715,0.888889,2022-05-21T09:33:26Z
126701,0.015911,0.900000,2022-05-21T09:33:39Z
139373,0.016072,0.909091,2022-05-21T09:33:51Z
164893,0.014943,0.846154,2022-05-21T09:34:17Z
202733,0.013259,0.750000,2022-05-21T09:34:55Z
215404,0.013519,0.764706,2022-05-21T09:35:07Z
228073,0.013750,0.777778,2022-05-21T09:35:20Z
253423,0.013258,0.750000,2022-05-21T09:35:45Z
266093,0.013469,0.761905,2022-05-21T09:35:58Z
278755,0.013661,0.772727,2022-05-21T09:36:11Z
291572,0.013828,0.782609,2022-05-21T09:36:24Z
304100,0.013995,0.791667,2022-05-21T09:36:36Z
317042,0.014131,0.800000,2022-05-21T09:36:49Z
329441,0.014279,0.807692,2022-05-21T09:37:02Z
342121,0.014404,0.814815,2022-05-21T09:37:14Z
354787,0.014521,0.821429,2022-05-21T09:37:27Z
380134,0.014142,0.800000,2022-05-21T09:37:52Z
405468,0.013811,0.781250,2022-05-21T09:38:18Z
418187,0.013927,0.787879,2022-05-21T09:38:30Z
430966,0.014034,0.794118,2022-05-21T09:38:43Z
443488,0.014142,0.800000,2022-05-21T09:38:56Z
456167,0.014240,0.805556,2022-05-21T09:39:08Z
481495,0.013957,0.789474,2022-05-21T09:39:34Z
494181,0.014052,0.794872,2022-05-21T09:39:46Z
507091,0.014136,0.800000,2022-05-21T09:39:59Z
519509,0.014229,0.804878,2022-05-21T09:40:12Z
532182,0.014311,0.809524,2022-05-21T09:40:24Z
557530,0.014062,0.795455,2022-05-21T09:40:50Z
570195,0.014143,0.800000,2022-05-21T09:41:02Z
582867,0.014219,0.804348,2022-05-21T09:41:15Z
595539,0.014293,0.808511,2022-05-21T09:41:28Z
608218,0.014363,0.812500,2022-05-21T09:41:40Z
621100,0.014426,0.816327,2022-05-21T09:41:53Z
646242,0.014211,0.803922,2022-05-21T09:42:18Z
658894,0.014278,0.807692,2022-05-21T09:42:31Z
684242,0.014077,0.796296,2022-05-21T09:42:56Z
696911,0.014142,0.800000,2022-05-21T09:43:09Z
709754,0.014202,0.803571,2022-05-21T09:43:22Z
734925,0.014020,0.793103,2022-05-21T09:43:47Z
747680,0.014081,0.796610,2022-05-21T09:44:00Z
760265,0.014142,0.800000,2022-05-21T09:44:12Z
772938,0.014200,0.803279,2022-05-21T09:44:25Z
785609,0.014256,0.806452,2022-05-21T09:44:38Z
798301,0.014310,0.809524,2022-05-21T09:44:50Z
810956,0.014363,0.812500,2022-05-21T09:45:03Z
823628,0.014414,0.815385,2022-05-21T09:45:16Z
861663,0.014038,0.794118,2022-05-21T09:45:54Z
874310,0.014091,0.797101,2022-05-21T09:46:06Z
886983,0.014142,0.800000,2022-05-21T09:46:19Z
912325,0.013995,0.791667,2022-05-21T09:46:44Z
937668,0.013856,0.783784,2022-05-21T09:47:10Z
950343,0.013907,0.786667,2022-05-21T09:47:22Z
963007,0.013956,0.789474,2022-05-21T09:47:35Z
975678,0.014005,0.792208,2022-05-21T09:47:48Z
1013699,0.013700,0.775000,2022-05-21T09:48:26Z
1026369,0.013749,0.777778,2022-05-21T09:48:38Z
1039044,0.013797,0.780488,2022-05-21T09:48:51Z
1051708,0.013844,0.783133,2022-05-21T09:49:04Z
1064384,0.013890,0.785714,2022-05-21T09:49:16Z
1077054,0.013934,0.788235,2022-05-21T09:49:29Z
1089724,0.013978,0.790698,2022-05-21T09:49:42Z
1102397,0.014020,0.793103,2022-05-21T09:49:54Z
1115061,0.014062,0.795455,2022-05-21T09:50:07Z
1140411,0.013946,0.788889,2022-05-21T09:50:32Z
1165966,0.013832,0.782609,2022-05-21T09:50:58Z
1178426,0.013876,0.784946,2022-05-21T09:51:11Z
1191090,0.013917,0.787234,2022-05-21T09:51:23Z
1203773,0.013956,0.789474,2022-05-21T09:51:36Z
1216436,0.013995,0.791667,2022-05-21T09:51:49Z
1229332,0.014030,0.793814,2022-05-21T09:52:01Z
1241784,0.014070,0.795918,2022-05-21T09:52:14Z
1279799,0.013827,0.782178,2022-05-21T09:52:52Z
1292480,0.013865,0.784314,2022-05-21T09:53:05Z
1305360,0.013900,0.786408,2022-05-21T09:53:17Z
1317810,0.013938,0.788462,2022-05-21T09:53:30Z
1355828,0.013713,0.775701,2022-05-21T09:54:08Z
1368497,0.013749,0.777778,2022-05-21T09:54:21Z
1381178,0.013785,0.779817,2022-05-21T09:54:33Z
1393853,0.013821,0.781818,2022-05-21T09:54:46Z
1419186,0.013732,0.776786,2022-05-21T09:55:11Z
1444528,0.013646,0.771930,2022-05-21T09:55:37Z
1469875,0.013563,0.767241,2022-05-21T09:56:02Z
1482542,0.013598,0.769231,2022-05-21T09:56:15Z
1495438,0.013631,0.771186,2022-05-21T09:56:28Z
1507884,0.013667,0.773109,2022-05-21T09:56:40Z
1520571,0.013700,0.775000,2022-05-21T09:56:53Z
1533231,0.013733,0.776860,2022-05-21T09:57:05Z
1546118,0.013763,0.778689,2022-05-21T09:57:18Z
1558591,0.013797,0.780488,2022-05-21T09:57:31Z
1571243,0.013829,0.782258,2022-05-21T09:57:43Z
1583916,0.013859,0.784000,2022-05-21T09:57:56Z
1596589,0.013890,0.785714,2022-05-21T09:58:09Z
1609475,0.013918,0.787402,2022-05-21T09:58:22Z
1621924,0.013949,0.789062,2022-05-21T09:58:34Z
1634600,0.013978,0.790698,2022-05-21T09:58:47Z
1647288,0.014006,0.792308,2022-05-21T09:58:59Z
1660014,0.014034,0.793893,2022-05-21T09:59:12Z
1672614,0.014062,0.795455,2022-05-21T09:59:25Z
1710634,0.013880,0.785185,2022-05-21T10:00:03Z
1723300,0.013908,0.786765,2022-05-21T10:00:15Z
1735981,0.013936,0.788321,2022-05-21T10:00:28Z
1748648,0.013963,0.789855,2022-05-21T10:00:41Z
1761389,0.013989,0.791367,2022-05-21T10:00:53Z
1773986,0.014016,0.792857,2022-05-21T10:01:06Z
1799333,0.013943,0.788732,2022-05-21T10:01:31Z
