TotalTime(ms),Throughput(kbp),PDR,data,time
14699,0.015239,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:08:58Z
27362,0.016373,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:09:11Z
40028,0.016788,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:09:24Z
52700,0.017002,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:09:36Z
103386,0.010833,0.625000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:10:27Z
128728,0.010441,0.600000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:10:52Z
179421,0.008739,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:11:43Z
192093,0.009329,0.533333,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:11:56Z
230107,0.008761,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:12:34Z
255445,0.008769,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:12:59Z
280792,0.008775,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:13:24Z
306140,0.008780,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:13:50Z
344151,0.008461,0.481481,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:14:28Z
356841,0.008788,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:14:40Z
382162,0.008792,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:15:06Z
407507,0.008795,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:15:31Z
445533,0.008547,0.485714,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:16:09Z
483591,0.008338,0.473684,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:16:47Z
508881,0.008363,0.475000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:17:12Z
534227,0.008386,0.476190,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:17:38Z
559568,0.008406,0.477273,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:18:03Z
597588,0.008246,0.468085,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:18:41Z
610249,0.008442,0.479167,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:18:54Z
635598,0.008458,0.480000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:19:19Z
660946,0.008473,0.480769,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:19:44Z
686292,0.008486,0.481481,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:20:10Z
736974,0.008207,0.465517,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:21:00Z
749646,0.008367,0.474576,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:21:13Z
762319,0.008521,0.483333,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:21:26Z
787663,0.008532,0.483871,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:21:51Z
800333,0.008676,0.492063,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:22:04Z
813003,0.008817,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:22:17Z
863694,0.008559,0.485294,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:23:07Z
889036,0.008567,0.485714,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:23:33Z
914381,0.008574,0.486111,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:23:58Z
939727,0.008581,0.486486,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:24:23Z
952402,0.008702,0.493333,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:24:36Z
990466,0.008594,0.487179,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:25:14Z
1015756,0.008600,0.487500,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:25:39Z
1041104,0.008606,0.487805,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:26:05Z
1053779,0.008715,0.493976,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:26:17Z
1066444,0.008822,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:26:30Z
1104467,0.008721,0.494253,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:27:08Z
1117141,0.008823,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:27:21Z
1142497,0.008823,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:27:46Z
1167823,0.008823,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:28:11Z
1193168,0.008824,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:28:37Z
1205839,0.008917,0.505263,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:28:49Z
1243857,0.008824,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:29:27Z
1256581,0.008913,0.505051,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:29:40Z
1294549,0.008825,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:30:18Z
1319891,0.008825,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:30:43Z
1357906,0.008743,0.495327,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:31:21Z
1370567,0.008826,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:31:34Z
1395929,0.008826,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:31:59Z
1421261,0.008826,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:32:25Z
1446609,0.008826,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:32:50Z
1497296,0.008677,0.491525,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:33:41Z
1509962,0.008753,0.495798,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:33:53Z
1522640,0.008827,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:34:06Z
1560659,0.008755,0.495935,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:34:44Z
1573331,0.008827,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:34:57Z
1624019,0.008690,0.492188,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:35:48Z
1649360,0.008692,0.492308,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:36:13Z
1674708,0.008694,0.492424,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:36:38Z
1700049,0.008696,0.492537,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:37:04Z
1712729,0.008763,0.496296,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:37:16Z
1750735,0.008700,0.492754,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:37:54Z
1776081,0.008702,0.492857,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:38:20Z
1801426,0.008704,0.492958,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:38:45Z
1814104,0.008767,0.496503,AWcAAAJoAAMCAAAEAgAA,2022-06-18T12:38:58Z
