TotalTime(ms),Throughput(kbp),PDR,data,time
10262,0.021828,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-22T10:14:18Z
22930,0.019538,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-22T10:14:30Z
35600,0.018876,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-22T10:14:43Z
48278,0.018559,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-22T10:14:56Z
86526,0.012944,0.714286,AWcAAAJoAAMCAAAEAgAA,2022-05-22T10:15:34Z
99172,0.013552,0.750000,AWcAAAJoAAMCAAAEAgAA,2022-05-22T10:15:47Z
111654,0.014043,0.777778,AWcAAAJoAAMCAAAEAgAA,2022-05-22T10:15:59Z
124300,0.014417,0.800000,AWcAAAJoAAMCAAAEAgAA,2022-05-22T10:16:12Z
149878,0.013451,0.750000,AWcAAAJoAAMCAAAEAgAA,2022-05-22T10:16:37Z
162450,0.013789,0.769231,AWcAAAJoAAMCAAAEAgAA,2022-05-22T10:16:50Z
187663,0.013130,0.733333,AWcAAAJoAAMCAAAEAgAA,2022-05-22T10:17:15Z
213020,0.012619,0.705882,AWcAAAJoAAMCAAAEAgAA,2022-05-22T10:17:41Z
225677,0.012903,0.722222,AWcAAAJoAAMCAAAEAgAA,2022-05-22T10:17:53Z
238572,0.013145,0.736842,AWcAAAJoAAMCAAAEAgAA,2022-05-22T10:18:06Z
251021,0.013385,0.750000,AWcAAAJoAAMCAAAEAgAA,2022-05-22T10:18:19Z
263715,0.013590,0.761905,AWcAAAJoAAMCAAAEAgAA,2022-05-22T10:18:31Z
276390,0.013778,0.772727,AWcAAAJoAAMCAAAEAgAA,2022-05-22T10:18:44Z
289212,0.013941,0.782609,AWcAAAJoAAMCAAAEAgAA,2022-05-22T10:18:57Z
301702,0.014107,0.791667,AWcAAAJoAAMCAAAEAgAA,2022-05-22T10:19:09Z
327050,0.013698,0.769231,AWcAAAJoAAMCAAAEAgAA,2022-05-22T10:19:35Z
339716,0.013847,0.777778,AWcAAAJoAAMCAAAEAgAA,2022-05-22T10:19:47Z
352386,0.013985,0.785714,AWcAAAJoAAMCAAAEAgAA,2022-05-22T10:20:00Z
