TotalTime(ms),Throughput(kbp),PDR,time
10876,0.020597,1.000000,2022-05-22T20:40:23Z
23538,0.019033,1.000000,2022-05-22T20:40:36Z
36212,0.018557,1.000000,2022-05-22T20:40:48Z
48886,0.018328,1.000000,2022-05-22T20:41:01Z
61771,0.018132,1.000000,2022-05-22T20:41:14Z
74445,0.018054,1.000000,2022-05-22T20:41:26Z
87118,0.017999,1.000000,2022-05-22T20:41:39Z
112460,0.015935,0.888889,2022-05-22T20:42:04Z
124919,0.016139,0.900000,2022-05-22T20:42:17Z
150470,0.014887,0.833333,2022-05-22T20:42:42Z
188482,0.013073,0.733333,2022-05-22T20:43:20Z
201150,0.013363,0.750000,2022-05-22T20:43:33Z
226279,0.012869,0.722222,2022-05-22T20:43:58Z
239171,0.013112,0.736842,2022-05-22T20:44:11Z
251618,0.013354,0.750000,2022-05-22T20:44:24Z
277181,0.012930,0.727273,2022-05-22T20:44:49Z
289858,0.013137,0.739130,2022-05-22T20:45:02Z
302307,0.013337,0.750000,2022-05-22T20:45:14Z
327871,0.012981,0.730769,2022-05-22T20:45:40Z
340542,0.013155,0.740741,2022-05-22T20:45:53Z
352996,0.013326,0.750000,2022-05-22T20:46:05Z
365679,0.013476,0.758621,2022-05-22T20:46:18Z
378338,0.013617,0.766667,2022-05-22T20:46:30Z
403681,0.013317,0.750000,2022-05-22T20:46:56Z
416567,0.013443,0.757576,2022-05-22T20:47:09Z
441776,0.013183,0.742857,2022-05-22T20:47:34Z
454588,0.013304,0.750000,2022-05-22T20:47:47Z
479708,0.013075,0.736842,2022-05-22T20:48:12Z
492380,0.013193,0.743590,2022-05-22T20:48:24Z
505282,0.013300,0.750000,2022-05-22T20:48:37Z
517720,0.013413,0.756098,2022-05-22T20:48:50Z
530478,0.013512,0.761905,2022-05-22T20:49:02Z
543283,0.013606,0.767442,2022-05-22T20:49:15Z
555740,0.013704,0.772727,2022-05-22T20:49:28Z
568483,0.013791,0.777778,2022-05-22T20:49:40Z
581297,0.013872,0.782609,2022-05-22T20:49:53Z
593750,0.013959,0.787234,2022-05-22T20:50:06Z
606431,0.014036,0.791667,2022-05-22T20:50:18Z
619321,0.014106,0.795918,2022-05-22T20:50:31Z
631923,0.014179,0.800000,2022-05-22T20:50:44Z
644529,0.014249,0.803922,2022-05-22T20:50:57Z
657111,0.014317,0.807692,2022-05-22T20:51:09Z
682465,0.014114,0.796296,2022-05-22T20:51:34Z
720687,0.013676,0.771930,2022-05-22T20:52:13Z
733141,0.013749,0.775862,2022-05-22T20:52:25Z
745874,0.013815,0.779661,2022-05-22T20:52:38Z
758475,0.013880,0.783333,2022-05-22T20:52:50Z
771404,0.013938,0.786885,2022-05-22T20:53:03Z
783826,0.014003,0.790323,2022-05-22T20:53:16Z
796500,0.014062,0.793651,2022-05-22T20:53:28Z
809385,0.014114,0.796875,2022-05-22T20:53:41Z
859855,0.013546,0.764706,2022-05-22T20:54:32Z
872742,0.013603,0.768116,2022-05-22T20:54:45Z
885194,0.013665,0.771429,2022-05-22T20:54:57Z
898083,0.013718,0.774648,2022-05-22T20:55:10Z
910569,0.013776,0.777778,2022-05-22T20:55:23Z
923423,0.013827,0.780822,2022-05-22T20:55:35Z
935882,0.013882,0.783784,2022-05-22T20:55:48Z
948548,0.013933,0.786667,2022-05-22T20:56:01Z
961445,0.013979,0.789474,2022-05-22T20:56:13Z
974116,0.014027,0.792208,2022-05-22T20:56:26Z
986783,0.014074,0.794872,2022-05-22T20:56:39Z
1011913,0.013946,0.787500,2022-05-22T20:57:04Z
1024610,0.013992,0.790123,2022-05-22T20:57:17Z
1037252,0.014037,0.792683,2022-05-22T20:57:29Z
1049928,0.014081,0.795181,2022-05-22T20:57:42Z
1062593,0.014124,0.797619,2022-05-22T20:57:55Z
1075356,0.014165,0.800000,2022-05-22T20:58:07Z
1088160,0.014204,0.802326,2022-05-22T20:58:20Z
1100608,0.014247,0.804598,2022-05-22T20:58:33Z
1113278,0.014286,0.806818,2022-05-22T20:58:45Z
1138623,0.014164,0.800000,2022-05-22T20:59:11Z
1151590,0.014200,0.802198,2022-05-22T20:59:24Z
1164185,0.014238,0.804348,2022-05-22T20:59:36Z
1189317,0.014126,0.797872,2022-05-22T21:00:01Z
1201979,0.014163,0.800000,2022-05-22T21:00:14Z
1214679,0.014200,0.802083,2022-05-22T21:00:27Z
1227548,0.014233,0.804124,2022-05-22T21:00:40Z
1239996,0.014271,0.806122,2022-05-22T21:00:52Z
1252889,0.014303,0.808081,2022-05-22T21:01:05Z
1265342,0.014339,0.810000,2022-05-22T21:01:17Z
1278227,0.014370,0.811881,2022-05-22T21:01:30Z
1290680,0.014405,0.813725,2022-05-22T21:01:43Z
1303568,0.014434,0.815534,2022-05-22T21:01:56Z
1316023,0.014468,0.817308,2022-05-22T21:02:08Z
1328704,0.014498,0.819048,2022-05-22T21:02:21Z
1341588,0.014526,0.820755,2022-05-22T21:02:34Z
1354037,0.014558,0.822430,2022-05-22T21:02:46Z
1366711,0.014587,0.824074,2022-05-22T21:02:59Z
1392056,0.014482,0.818182,2022-05-22T21:03:24Z
1417397,0.014381,0.812500,2022-05-22T21:03:49Z
1430131,0.014410,0.814159,2022-05-22T21:04:02Z
1442741,0.014439,0.815789,2022-05-22T21:04:15Z
