PDR,time,TotalTime(ms),Throughput(kbp)
1, 2022-05-25T16:29:47Z,12940,0.017311
1, 2022-05-25T16:30:00Z,25660,0.017459
1, 2022-05-25T16:30:12Z,38295,0.017548
1, 2022-05-25T16:30:25Z,50956,0.017584
1, 2022-05-25T16:30:38Z,63769,0.017563
1, 2022-05-25T16:30:51Z,76516,0.017565
0.857143, 2022-05-25T16:31:03Z,89186,0.01507
0.75, 2022-05-25T16:31:16Z,101860,0.013195
0.777778, 2022-05-25T16:31:29Z,114540,0.01369
0.8, 2022-05-25T16:31:41Z,126990,0.014111
0.818182, 2022-05-25T16:31:54Z,139692,0.014432
0.833333, 2022-05-25T16:32:07Z,152552,0.014684
0.846154, 2022-05-25T16:32:19Z,165221,0.014913
0.857143, 2022-05-25T16:32:32Z,177687,0.015128
0.8, 2022-05-25T16:32:45Z,190560,0.014106
0.75, 2022-05-25T16:32:57Z,203237,0.013226
0.764706, 2022-05-25T16:33:10Z,215914,0.013487
0.777778, 2022-05-25T16:33:23Z,228359,0.013733
0.736842, 2022-05-25T16:33:35Z,241245,0.012999
0.75, 2022-05-25T16:33:48Z,253709,0.013244
0.761905, 2022-05-25T16:34:01Z,266601,0.013443
0.772727, 2022-05-25T16:34:13Z,279116,0.013643
0.782609, 2022-05-25T16:34:26Z,291934,0.013811
0.791667, 2022-05-25T16:34:39Z,304384,0.013982
0.76, 2022-05-25T16:34:51Z,317289,0.013414
0.769231, 2022-05-25T16:35:04Z,329943,0.013578
0.777778, 2022-05-25T16:35:17Z,342474,0.013735
0.785714, 2022-05-25T16:35:29Z,355076,0.013879
0.758621, 2022-05-25T16:35:42Z,367964,0.013393
0.766667, 2022-05-25T16:35:55Z,380417,0.013543
0.774194, 2022-05-25T16:36:07Z,393285,0.013669
0.78125, 2022-05-25T16:36:20Z,405757,0.013801
0.787879, 2022-05-25T16:36:33Z,418434,0.013919
0.794118, 2022-05-25T16:36:45Z,431326,0.014022
0.8, 2022-05-25T16:36:58Z,443768,0.014134
0.805556, 2022-05-25T16:37:11Z,456662,0.014225
0.783784, 2022-05-25T16:37:23Z,469331,0.013841
0.789474, 2022-05-25T16:37:36Z,481786,0.013948
0.794872, 2022-05-25T16:37:49Z,494467,0.014043
0.775, 2022-05-25T16:38:01Z,507350,0.013687
0.756098, 2022-05-25T16:38:14Z,520037,0.013353
0.761905, 2022-05-25T16:38:27Z,532484,0.013461
0.744186, 2022-05-25T16:38:40Z,545364,0.013144
0.75, 2022-05-25T16:38:52Z,557814,0.013252
0.733333, 2022-05-25T16:39:05Z,570709,0.012952
0.73913, 2022-05-25T16:39:18Z,583380,0.013055
0.744681, 2022-05-25T16:39:30Z,595836,0.013158
0.75, 2022-05-25T16:39:43Z,608499,0.013252
0.755102, 2022-05-25T16:39:56Z,621394,0.013338
0.76, 2022-05-25T16:40:08Z,633846,0.013429
0.745098, 2022-05-25T16:40:21Z,646753,0.013161
0.75, 2022-05-25T16:40:33Z,659195,0.013253
0.754717, 2022-05-25T16:40:46Z,671863,0.013336
0.759259, 2022-05-25T16:40:59Z,684601,0.013415
0.763636, 2022-05-25T16:41:12Z,697427,0.01349
0.767857, 2022-05-25T16:41:24Z,709893,0.013568
0.77193, 2022-05-25T16:41:37Z,722773,0.013636
0.775862, 2022-05-25T16:41:49Z,735220,0.01371
0.779661, 2022-05-25T16:42:02Z,747893,0.013777
0.783333, 2022-05-25T16:42:15Z,760565,0.013842
0.786885, 2022-05-25T16:42:28Z,773452,0.013901
0.790323, 2022-05-25T16:42:40Z,785907,0.013966
0.793651, 2022-05-25T16:42:53Z,798585,0.014025
0.796875, 2022-05-25T16:43:06Z,811471,0.014078
0.784615, 2022-05-25T16:43:18Z,824139,0.013862
0.787879, 2022-05-25T16:43:31Z,836630,0.013923
0.776119, 2022-05-25T16:43:44Z,849489,0.013712
0.779412, 2022-05-25T16:43:56Z,861938,0.013774
0.782609, 2022-05-25T16:44:09Z,874827,0.013827
0.785714, 2022-05-25T16:44:21Z,887293,0.013885
0.774648, 2022-05-25T16:44:34Z,900186,0.013686
0.777778, 2022-05-25T16:44:47Z,912632,0.013745
0.767123, 2022-05-25T16:45:00Z,925516,0.013554
0.77027, 2022-05-25T16:45:12Z,937989,0.013612
0.773333, 2022-05-25T16:45:25Z,950647,0.013666
0.763158, 2022-05-25T16:45:38Z,963544,0.013484
0.753247, 2022-05-25T16:45:50Z,976207,0.013309
0.75641, 2022-05-25T16:46:03Z,988874,0.013365
0.746835, 2022-05-25T16:46:16Z,1001561,0.013195
0.75, 2022-05-25T16:46:28Z,1013993,0.013255
0.740741, 2022-05-25T16:46:41Z,1026905,0.013088
0.743902, 2022-05-25T16:46:53Z,1039342,0.013147
0.746988, 2022-05-25T16:47:06Z,1052014,0.013201
0.75, 2022-05-25T16:47:19Z,1064713,0.013254
0.752941, 2022-05-25T16:47:32Z,1077587,0.013304
0.755814, 2022-05-25T16:47:44Z,1090246,0.013355
0.758621, 2022-05-25T16:47:57Z,1102698,0.013407
0.75, 2022-05-25T16:48:22Z,1128263,0.013103
0.752809, 2022-05-25T16:48:35Z,1140711,0.013157
0.755556, 2022-05-25T16:48:48Z,1153398,0.013206
0.758242, 2022-05-25T16:49:00Z,1166281,0.013252
0.76087, 2022-05-25T16:49:13Z,1179090,0.013298
0.763441, 2022-05-25T16:49:26Z,1191407,0.013349
0.765957, 2022-05-25T16:49:38Z,1204075,0.013395
0.757895, 2022-05-25T16:49:51Z,1216959,0.013253
0.760417, 2022-05-25T16:50:04Z,1229438,0.0133
0.762887, 2022-05-25T16:50:16Z,1242088,0.013345
0.755102, 2022-05-25T16:50:29Z,1254976,0.013208
0.747475, 2022-05-25T16:50:42Z,1267662,0.013076
0.75, 2022-05-25T16:50:54Z,1280326,0.013122
0.752475, 2022-05-25T16:51:07Z,1292775,0.013169
0.754902, 2022-05-25T16:51:20Z,1305674,0.01321
0.757282, 2022-05-25T16:51:32Z,1318115,0.013255
0.75, 2022-05-25T16:51:45Z,1331009,0.013127
0.742857, 2022-05-25T16:51:58Z,1343675,0.013003
0.745283, 2022-05-25T16:52:10Z,1356139,0.013049
0.747664, 2022-05-25T16:52:23Z,1368800,0.013092
0.740741, 2022-05-25T16:52:36Z,1381695,0.01297
0.743119, 2022-05-25T16:52:48Z,1394146,0.013014
0.736364, 2022-05-25T16:53:01Z,1407043,0.012895
0.738739, 2022-05-25T16:53:14Z,1419530,0.012939
0.741071, 2022-05-25T16:53:26Z,1432311,0.01298
0.743363, 2022-05-25T16:53:39Z,1444826,0.013023
0.736842, 2022-05-25T16:53:52Z,1457731,0.012908
0.730435, 2022-05-25T16:54:05Z,1470389,0.012797
0.732759, 2022-05-25T16:54:17Z,1482965,0.012839
0.735043, 2022-05-25T16:54:30Z,1495679,0.01288
0.737288, 2022-05-25T16:54:42Z,1508199,0.012921
0.731092, 2022-05-25T16:54:55Z,1521085,0.012812
0.733333, 2022-05-25T16:55:08Z,1533756,0.012852
0.735537, 2022-05-25T16:55:20Z,1546210,0.012893
0.737705, 2022-05-25T16:55:33Z,1558885,0.012932
0.739837, 2022-05-25T16:55:46Z,1571561,0.012971
0.741935, 2022-05-25T16:55:59Z,1584442,0.013006
0.736, 2022-05-25T16:56:11Z,1597144,0.012903
0.730159, 2022-05-25T16:56:24Z,1609791,0.012802
0.732283, 2022-05-25T16:56:36Z,1622231,0.012842
0.734375, 2022-05-25T16:56:49Z,1635128,0.012877
0.736434, 2022-05-25T16:57:02Z,1647579,0.012916
0.738462, 2022-05-25T16:57:14Z,1660254,0.012952
0.740458, 2022-05-25T16:57:27Z,1672919,0.012988
0.742424, 2022-05-25T16:57:40Z,1685598,0.013023
0.736842, 2022-05-25T16:57:53Z,1698485,0.012924
0.738806, 2022-05-25T16:58:05Z,1710938,0.012961
0.740741, 2022-05-25T16:58:18Z,1723628,0.012996
0.742647, 2022-05-25T16:58:30Z,1736279,0.01303
0.744526, 2022-05-25T16:58:43Z,1748951,0.013064
0.746377, 2022-05-25T16:58:56Z,1761703,0.013096
0.748201, 2022-05-25T16:59:08Z,1774299,0.01313
0.742857, 2022-05-25T16:59:21Z,1787190,0.013035
0.744681, 2022-05-25T16:59:34Z,1799644,0.013069
0.765339, 2022-05-25T16:59:46Z,1812326,0.013101
