Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughput(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-05-25T16:29:47Z, 12940, 0.017311
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-05-25T16:30:00Z, 25660, 0.017459
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-05-25T16:30:12Z, 38295, 0.017548
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-05-25T16:30:25Z, 50956, 0.017584
QBXq3gAABAABsgROlhZJHbMopEgoWWsTsuPXdA==,QBXq3gAABAABsgROlhYoHbMipEgoWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsTKOPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWSgTsuPXdA==,1.000000, 2022-05-25T16:30:38Z, 63769, 0.017563
QBXq3gAABQABE/I4jZO9THyeHEKeebips0vGGQ==,QBXq3gAABQABE/I4jZOeTHyFHEKeebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebipnkvGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKneZ6ps0vGGQ==,1.000000, 2022-05-25T16:30:51Z, 76516, 0.017565
QBXq3gAABgABVMNJJTl9QPpxb75xeSSSBfr7Wg==,QBXq3gAABgABVMNJJTlxQPqKb75xeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSScfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeXGSBfr7Wg==,0.857143, 2022-05-25T16:31:03Z, 89186, 0.015070
QBXq3gAABwAB5OQ9879Hguwb2PEb9KkBAKGMUg==,QBXq3gAABwAB5OQ9878bguzm2PEb9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBG6GMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9BsBAKGMUg==,0.750000, 2022-05-25T16:31:16Z, 101860, 0.013195
QBXq3gAACAABtnEGYBSOZlSnzkOnXEJY0/5Czg==,QBXq3gAACAABtnEGYBSnZlRdzkOnXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJYp/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXKdY0/5Czg==,0.777778, 2022-05-25T16:31:29Z, 114540, 0.013690
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.800000, 2022-05-25T16:31:41Z, 126990, 0.014111
QBXq3gAACgAB4J5MGLcM8IbMa9HMYNx4zhIZKg==,QBXq3gAACgAB4J5MGLfM8IZxa9HMYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zBIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYMx4zhIZKg==,0.818182, 2022-05-25T16:31:54Z, 139692, 0.014432
QBXq3gAACwABeiMIbZ4A4j8U98IUNMwB/n6ucg==,QBXq3gAACwABeiMIbZ4U4j9r98IUNMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NMwBFH6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NBQB/n6ucg==,0.833333, 2022-05-25T16:32:07Z, 152552, 0.014684
QBXq3gAADAABPKsQO4Q7vVkpTGYpU8OQcmtdZA==,QBXq3gAADAABPKsQO4QpvVkXTGYpU8OQcmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQKWtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFUymQcmtdZA==,0.846154, 2022-05-25T16:32:19Z, 165221, 0.014913
QBXq3gAADQAB5bM7t6M2OWt0ffV03B2UDcVbbw==,QBXq3gAADQAB5bM7t6N0OWuZffV03B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UdMVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3HSUDcVbbw==,0.857143, 2022-05-25T16:32:32Z, 177687, 0.015128
QBXq3gAADgABme9SPmYig5OPLaKPC385ivmH7g==,QBXq3gAADgABme9SPmaPg5MJLaKPC385ivmH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC385j/mH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC485ivmH7g==,0.800000, 2022-05-25T16:32:45Z, 190560, 0.014106
QBXq3gAADwABlTZyzE3lFJTidZTiU6Vm85mKEw==,QBXq3gAADwABlTZyzE3iFJR/dZTiU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm4pmKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU+Jm85mKEw==,0.750000, 2022-05-25T16:32:57Z, 203237, 0.013226
QBXq3gAAEAABlNIBRlELWCK7odG7RVqZcw1G7g==,QBXq3gAAEAABlNIBRlG7WCKOodG7RVqZcw1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRVqZuw1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRbuZcw1G7g==,0.764706, 2022-05-25T16:33:10Z, 215914, 0.013487
QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,0.777778, 2022-05-25T16:33:23Z, 228359, 0.013733
QBXq3gAAEgABj88jQzaTdZE51u45nHBra/lFmg==,QBXq3gAAEgABj88jQzY5dZGE1u45nHBra/lFmg==,QBXq3gAAEgABj88jQzaTdZGE1u7dnHBrOflFmg==,QBXq3gAAEgABj88jQzaTdZGE1u7dnDlra/lFmg==,0.736842, 2022-05-25T16:33:35Z, 241245, 0.012999
QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,0.750000, 2022-05-25T16:33:48Z, 253709, 0.013244
QBXq3gAAFAABW8ygIUNCROmQq5WQFsTkbTJxwQ==,QBXq3gAAFAABW8ygIUOQROnsq5WQFsTkbTJxwQ==,QBXq3gAAFAABW8ygIUNCROnsq5XUFsTkkDJxwQ==,QBXq3gAAFAABW8ygIUNCROnsq5XUFrvkbTJxwQ==,0.761905, 2022-05-25T16:34:01Z, 266601, 0.013443
QBXq3gAAFQAB7v3thZFtPje2mGi2ZJxpHq4WmA==,QBXq3gAAFQAB7v3thZG2PjfnmGi2ZJxpHq4WmA==,QBXq3gAAFQAB7v3thZFtPjfnmGijZJxptq4WmA==,QBXq3gAAFQAB7v3thZFtPjfnmGijZLZpHq4WmA==,0.772727, 2022-05-25T16:34:13Z, 279116, 0.013643
QBXq3gAAFgABPf91rNkW5siNDIKNooamoBEFXQ==,QBXq3gAAFgABPf91rNmN5sguDIKNooamoBEFXQ==,QBXq3gAAFgABPf91rNkW5sguDIK9ooamjREFXQ==,QBXq3gAAFgABPf91rNkW5sguDIK9oo2moBEFXQ==,0.782609, 2022-05-25T16:34:26Z, 291934, 0.013811
QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,0.791667, 2022-05-25T16:34:39Z, 304384, 0.013982
QBXq3gAAGAAB0m9KjfscKZsVJ1gVaAclYVKt8w==,QBXq3gAAGAAB0m9KjfsVKZvmJ1gVaAclYVKt8w==,QBXq3gAAGAAB0m9KjfscKZvmJ1iKaAclFVKt8w==,QBXq3gAAGAAB0m9KjfscKZvmJ1iKaBUlYVKt8w==,0.760000, 2022-05-25T16:34:51Z, 317289, 0.013414
