Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),Main Min Current (mA),Main Min Power (mW),Main Min Voltage (V),Main Max Current (mA),Main Max Power (mW),Main Max Voltage (V),USB Avg Current (mA),USB Avg Power (mW),USB Avg Voltage (V),USB Min Current (mA),USB Min Power (mW),USB Min Voltage (V),USB Max Current (mA),USB Max Power (mW),USB Max Voltage (V)
96.4000,-0.024,-0.1207,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.868,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
96.6000,-0.005,-0.0251,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.76,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
96.8000,-0.016,-0.0804,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,56.03,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
97.0000,-0.003,-0.0151,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,56.138,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
97.2000,-0.018,-0.0905,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,56.044,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
97.4000,-0.016,-0.0804,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,56.084,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
97.6000,-0.018,-0.0904,5.024,-0.069,-0.3469,0,126.521,0.1709,5.034,56.138,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
97.8000,-0.028,-0.1408,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,56.394,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
98.0000,-0.015,-0.0754,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,56.286,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
98.2000,-0.014,-0.0704,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,56.38,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
98.4000,-0.005,-0.0251,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,56.61,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
98.6000,0.006,0.0302,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,56.529,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
98.8000,-0.028,-0.1407,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,56.704,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
99.0000,-0.023,-0.1156,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,56.812,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
99.2000,-0.025,-0.1257,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,56.933,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
99.4000,-0.009,-0.0452,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,56.583,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
99.6000,0.021,0.1055,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,56.744,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
99.8000,-0.001,-0.005,5.024,-0.069,-0.3469,0,126.521,0.1709,5.034,56.771,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
100.0000,-0.014,-0.0704,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,56.623,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
100.2000,-0.014,-0.0704,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,56.825,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
100.4000,-0.012,-0.0603,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,56.758,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
100.6000,0.002,0.0101,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,56.69,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
100.8000,0.009,0.0452,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,56.851,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
101.0000,-0.028,-0.1407,5.024,-0.069,-0.3469,0,126.521,0.1709,5.034,56.905,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
101.2000,-0.019,-0.0955,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,56.851,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
101.4000,-0.026,-0.1307,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,56.689,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
101.6000,-0.003,-0.0151,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,56.716,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
101.8000,-0.025,-0.1257,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,56.594,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
102.0000,-0.016,-0.0804,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,56.783,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
102.2000,-0.007,-0.0352,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,56.688,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
102.4000,-0.023,-0.1156,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,56.743,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
102.6000,-0.004,-0.0201,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,56.447,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
102.8000,-0.01,-0.0503,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,56.582,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
103.0000,0,0,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,56.568,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
103.2000,-0.004,-0.0201,5.03,-0.069,-0.3469,0,126.521,0.1709,5.034,55.099,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
103.4000,-0.021,-0.1055,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,55.111,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
103.6000,-0.027,-0.1358,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,54.977,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
103.8000,0.001,0.005,5.03,-0.069,-0.3469,0,126.521,0.1709,5.034,55.03,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
104.0000,-0.038,-0.1911,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.192,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
104.2000,0,0,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.287,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
104.4000,-0.011,-0.0553,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,55.394,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
104.6000,-0.028,-0.1408,5.03,-0.069,-0.3469,0,126.521,0.1709,5.034,55.287,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
104.8000,-0.031,-0.1558,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,55.408,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
105.0000,-0.002,-0.0101,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.435,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
105.2000,-0.009,-0.0453,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.435,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
105.4000,-0.028,-0.1407,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,55.502,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
105.6000,-0.017,-0.0855,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.489,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
105.8000,-0.007,-0.0352,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.381,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
106.0000,-0.025,-0.1257,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,55.556,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
106.2000,-0.029,-0.1458,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,55.637,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
106.4000,-0.024,-0.1206,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,55.664,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
106.6000,-0.025,-0.1257,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.57,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
106.8000,-0.016,-0.0804,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,55.598,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
107.0000,-0.004,-0.0201,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.692,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
107.2000,-0.034,-0.1709,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,55.638,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
107.4000,-0.031,-0.1558,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,55.8,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
107.6000,-0.008,-0.0402,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.813,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
107.8000,-0.024,-0.1206,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,55.599,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
108.0000,-0.027,-0.1358,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.626,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
108.2000,-0.014,-0.0704,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.653,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
108.4000,-0.003,-0.0151,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.774,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
108.6000,-0.01,-0.0503,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.759,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
108.8000,-0.013,-0.0653,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,55.814,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
109.0000,-0.009,-0.0453,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.76,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
109.2000,-0.036,-0.181,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.585,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
109.4000,-0.034,-0.171,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.867,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
109.6000,-0.04,-0.2011,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.8,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
109.8000,0,0,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.6,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
110.0000,-0.011,-0.0553,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.842,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
110.2000,0,0,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,55.91,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
110.4000,-0.02,-0.1006,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.896,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
110.6000,-0.01,-0.0503,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.802,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
110.8000,-0.022,-0.1106,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,56.004,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
111.0000,-0.028,-0.1408,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.95,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
111.2000,-0.003,-0.0151,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.735,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
111.4000,-0.003,-0.0151,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,55.937,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
111.6000,-0.018,-0.0905,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,56.125,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
111.8000,-0.009,-0.0452,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,55.856,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
112.0000,-0.036,-0.1809,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,55.977,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
112.2000,-0.008,-0.0402,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.937,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
112.4000,-0.011,-0.0553,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.991,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
112.6000,-0.022,-0.1106,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,55.991,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
112.8000,-0.019,-0.0955,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,55.814,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
113.0000,-0.022,-0.1106,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,55.963,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
113.2000,-0.014,-0.0704,5.03,-0.069,-0.3469,0,126.521,0.1709,5.034,54.386,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
113.4000,-0.002,-0.0101,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,54.615,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
113.6000,-0.01,-0.0503,5.03,-0.069,-0.3469,0,126.521,0.1709,5.034,54.642,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
113.8000,-0.024,-0.1207,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,54.642,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
114.0000,-0.035,-0.1759,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,54.79,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
114.2000,-0.038,-0.1911,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,54.979,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
114.4000,-0.018,-0.0905,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,54.883,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
114.6000,-0.025,-0.1257,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.126,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
114.8000,-0.014,-0.0704,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.328,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
115.0000,0,0,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.274,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
115.2000,-0.005,-0.0251,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.288,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
115.4000,-0.021,-0.1056,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.543,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
115.6000,-0.008,-0.0402,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.692,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
115.8000,-0.016,-0.0805,5.03,-0.069,-0.3469,0,126.521,0.1709,5.034,55.571,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
116.0000,-0.007,-0.0352,5.03,-0.069,-0.3469,0,126.521,0.1709,5.034,55.893,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
116.2000,-0.014,-0.0704,5.03,-0.069,-0.3469,0,126.521,0.1709,5.034,55.543,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
116.4000,-0.025,-0.1257,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.583,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
116.6000,-0.014,-0.0703,5.024,-0.069,-0.3469,0,126.521,0.1709,5.034,55.637,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
116.8000,-0.024,-0.1206,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,55.948,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
117.0000,-0.024,-0.1206,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,55.747,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
117.2000,-0.021,-0.1056,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,55.801,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
117.4000,-0.028,-0.1407,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,56.042,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
117.6000,-0.035,-0.1759,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,56.069,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
117.8000,-0.029,-0.1458,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,56.03,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
118.0000,-0.021,-0.1056,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,56.367,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
118.2000,-0.011,-0.0553,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,56.461,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
118.4000,-0.035,-0.176,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,56.313,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
118.6000,-0.035,-0.176,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,56.583,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
118.8000,-0.001,-0.005,5.024,-0.069,-0.3469,0,126.521,0.1709,5.034,56.583,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
119.0000,-0.001,-0.005,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,56.407,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
119.2000,-0.026,-0.1307,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,56.65,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
119.4000,0.005,0.0251,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,56.665,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
119.6000,0.008,0.0402,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,56.719,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
119.8000,-0.019,-0.0955,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,56.785,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
120.0000,-0.017,-0.0855,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,56.879,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
120.2000,-0.02,-0.1005,5.024,-0.069,-0.3469,0,126.521,0.1709,5.034,56.879,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
120.4000,-0.021,-0.1055,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,56.664,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
120.6000,-0.005,-0.0251,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,56.812,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
120.8000,-0.007,-0.0352,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,56.933,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
121.0000,0,0,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,56.596,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
121.2000,0,0,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,56.906,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
121.4000,-0.005,-0.0251,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,56.905,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
121.6000,-0.018,-0.0905,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,56.824,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
121.8000,-0.008,-0.0402,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,56.731,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
122.0000,-0.017,-0.0855,5.03,-0.069,-0.3469,0,126.521,0.1709,5.034,56.785,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
122.2000,-0.038,-0.191,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,56.704,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
122.4000,0.001,0.005,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,56.488,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
122.6000,-0.014,-0.0704,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,56.555,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
122.8000,-0.003,-0.0151,5.026,-0.069,-0.3469,0,126.521,0.1709,5.034,56.501,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
123.0000,-0.03,-0.1508,5.028,-0.069,-0.3469,0,126.521,0.1709,5.034,56.595,0,0,-0.069,-0.3469,0,126.521,0.1709,5.034
123.2000,-0.011,-0.0553,5.026,-0.069,-0.3469,0,126.588,0.1709,5.034,55.059,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
123.4000,-0.031,-0.1559,5.028,-0.069,-0.3469,0,126.588,0.1709,5.034,55.045,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
123.6000,-0.027,-0.1358,5.03,-0.069,-0.3469,0,126.588,0.1709,5.034,55.018,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
123.8000,-0.014,-0.0704,5.026,-0.069,-0.3469,0,126.588,0.1709,5.034,55.032,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
124.0000,-0.008,-0.0402,5.028,-0.069,-0.3469,0,126.588,0.1709,5.034,55.247,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
124.2000,-0.025,-0.1257,5.028,-0.069,-0.3469,0,126.588,0.1709,5.034,55.166,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
124.4000,-0.022,-0.1106,5.028,-0.069,-0.3469,0,126.588,0.1709,5.034,55.085,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
124.6000,-0.042,-0.2112,5.028,-0.069,-0.3469,0,126.588,0.1709,5.034,55.018,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
124.8000,-0.002,-0.0101,5.028,-0.069,-0.3469,0,126.588,0.1709,5.034,55.072,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
125.0000,-0.009,-0.0453,5.028,-0.069,-0.3469,0,126.588,0.1709,5.034,55.166,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
125.2000,0,0,5.028,-0.069,-0.3469,0,126.588,0.1709,5.034,55.342,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
125.4000,0.001,0.005,5.028,-0.069,-0.3469,0,126.588,0.1709,5.034,55.316,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
125.6000,-0.021,-0.1056,5.028,-0.069,-0.3469,0,126.588,0.1709,5.034,55.248,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
125.8000,-0.018,-0.0905,5.026,-0.069,-0.3469,0,126.588,0.1709,5.034,55.329,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
126.0000,-0.014,-0.0704,5.03,-0.069,-0.3469,0,126.588,0.1709,5.034,55.477,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
126.2000,-0.039,-0.196,5.026,-0.069,-0.3469,0,126.588,0.1709,5.034,55.477,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
126.4000,-0.016,-0.0804,5.028,-0.069,-0.3469,0,126.588,0.1709,5.034,55.464,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
126.6000,-0.011,-0.0553,5.028,-0.069,-0.3469,0,126.588,0.1709,5.034,55.477,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
126.8000,-0.008,-0.0402,5.028,-0.069,-0.3469,0,126.588,0.1709,5.034,55.639,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
127.0000,-0.025,-0.1257,5.026,-0.069,-0.3469,0,126.588,0.1709,5.034,55.504,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
127.2000,-0.029,-0.1458,5.026,-0.069,-0.3469,0,126.588,0.1709,5.034,55.653,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
127.4000,-0.037,-0.186,5.028,-0.069,-0.3469,0,126.588,0.1709,5.034,55.732,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
127.6000,-0.026,-0.1307,5.028,-0.069,-0.3469,0,126.588,0.1709,5.034,55.572,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
127.8000,-0.019,-0.0955,5.026,-0.069,-0.3469,0,126.588,0.1709,5.034,55.787,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
128.0000,-0.022,-0.1106,5.028,-0.069,-0.3469,0,126.588,0.1709,5.034,55.76,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
128.2000,-0.024,-0.1206,5.026,-0.069,-0.3469,0,126.588,0.1709,5.034,55.868,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
128.4000,-0.022,-0.1106,5.028,-0.069,-0.3469,0,126.588,0.1709,5.034,55.869,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
128.6000,-0.002,-0.0101,5.026,-0.069,-0.3469,0,126.588,0.1709,5.034,55.964,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
128.8000,-0.021,-0.1056,5.028,-0.069,-0.3469,0,126.588,0.1709,5.034,55.949,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
129.0000,-0.02,-0.1006,5.028,-0.069,-0.3469,0,126.588,0.1709,5.034,55.68,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
129.2000,0.013,0.0653,5.026,-0.069,-0.3469,0,126.588,0.1709,5.034,55.936,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
129.4000,-0.011,-0.0553,5.028,-0.069,-0.3469,0,126.588,0.1709,5.034,56.056,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
129.6000,-0.017,-0.0855,5.028,-0.069,-0.3469,0,126.588,0.1709,5.034,55.881,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
129.8000,-0.014,-0.0704,5.028,-0.069,-0.3469,0,126.588,0.1709,5.034,55.989,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
130.0000,0.001,0.005,5.026,-0.069,-0.3469,0,126.588,0.1709,5.034,56.123,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
130.2000,-0.029,-0.1459,5.03,-0.069,-0.3469,0,126.588,0.1709,5.034,56.164,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
130.4000,-0.025,-0.1257,5.028,-0.069,-0.3469,0,126.588,0.1709,5.034,56.204,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
130.6000,0.01,0.0503,5.026,-0.069,-0.3469,0,126.588,0.1709,5.034,56.258,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
130.8000,0,0,5.028,-0.069,-0.3469,0,126.588,0.1709,5.034,56.379,0,0,-0.069,-0.3469,0,126.588,0.1709,5.034
