PDR,time,TotalTime(ms),Throughput(kbp)
1.000000, 2022-06-10T15:18:27Z, 12976, 0.017263
1.000000, 2022-06-10T15:18:40Z, 25643, 0.017471
1.000000, 2022-06-10T15:18:53Z, 38317, 0.017538
1.000000, 2022-06-10T15:19:05Z, 50985, 0.017574
1.000000, 2022-06-10T15:19:18Z, 63658, 0.017594
1.000000, 2022-06-10T15:19:31Z, 76326, 0.017609
1.000000, 2022-06-10T15:19:44Z, 89089, 0.017600
1.000000, 2022-06-10T15:19:56Z, 101672, 0.017625
1.000000, 2022-06-10T15:20:09Z, 114361, 0.017628
1.000000, 2022-06-10T15:20:21Z, 127009, 0.017637
1.000000, 2022-06-10T15:20:34Z, 139690, 0.017639
1.000000, 2022-06-10T15:20:47Z, 152356, 0.017643
1.000000, 2022-06-10T15:21:00Z, 165042, 0.017644
1.000000, 2022-06-10T15:21:12Z, 177704, 0.017647
1.000000, 2022-06-10T15:21:25Z, 190405, 0.017647
1.000000, 2022-06-10T15:21:38Z, 203048, 0.017651
1.000000, 2022-06-10T15:21:50Z, 215741, 0.017651
1.000000, 2022-06-10T15:22:03Z, 228388, 0.017654
1.000000, 2022-06-10T15:22:16Z, 241064, 0.017655
1.000000, 2022-06-10T15:22:28Z, 253726, 0.017657
1.000000, 2022-06-10T15:22:41Z, 266399, 0.017658
1.000000, 2022-06-10T15:22:54Z, 279093, 0.017657
1.000000, 2022-06-10T15:23:06Z, 291782, 0.017657
1.000000, 2022-06-10T15:23:19Z, 304423, 0.017660
1.000000, 2022-06-10T15:23:32Z, 317090, 0.017661
1.000000, 2022-06-10T15:23:44Z, 329793, 0.017660
1.000000, 2022-06-10T15:23:57Z, 342443, 0.017661
1.000000, 2022-06-10T15:24:22Z, 367802, 0.017053
1.000000, 2022-06-10T15:24:35Z, 380450, 0.017075
1.000000, 2022-06-10T15:24:48Z, 393195, 0.017091
1.000000, 2022-06-10T15:25:00Z, 405789, 0.017112
1.000000, 2022-06-10T15:25:13Z, 418479, 0.017129
1.000000, 2022-06-10T15:25:26Z, 431140, 0.017145
1.000000, 2022-06-10T15:25:38Z, 443887, 0.017158
1.000000, 2022-06-10T15:25:51Z, 456486, 0.017175
1.000000, 2022-06-10T15:26:04Z, 469280, 0.017184
1.000000, 2022-06-10T15:26:16Z, 481860, 0.017200
1.000000, 2022-06-10T15:26:29Z, 494528, 0.017212
1.000000, 2022-06-10T15:26:42Z, 507221, 0.017223
1.000000, 2022-06-10T15:26:54Z, 519881, 0.017235
1.000000, 2022-06-10T15:27:07Z, 532508, 0.017247
1.000000, 2022-06-10T15:27:20Z, 545184, 0.017257
1.000000, 2022-06-10T15:27:32Z, 557854, 0.017266
1.000000, 2022-06-10T15:27:45Z, 570645, 0.017272
1.000000, 2022-06-10T15:27:58Z, 583198, 0.017284
1.000000, 2022-06-10T15:28:10Z, 595872, 0.017292
1.000000, 2022-06-10T15:28:23Z, 608542, 0.017300
0.979167, 2022-06-10T15:28:36Z, 621223, 0.016947
0.979592, 2022-06-10T15:28:48Z, 633905, 0.016962
0.980000, 2022-06-10T15:29:01Z, 646559, 0.016976
0.980392, 2022-06-10T15:29:14Z, 659503, 0.016982
0.980769, 2022-06-10T15:29:26Z, 671937, 0.017002
0.981132, 2022-06-10T15:30:04Z, 709926, 0.016407
0.981481, 2022-06-10T15:30:17Z, 722748, 0.016426
0.981818, 2022-06-10T15:30:30Z, 735271, 0.016451
0.982143, 2022-06-10T15:30:42Z, 747935, 0.016472
0.982456, 2022-06-10T15:30:55Z, 760609, 0.016492
0.982759, 2022-06-10T15:31:08Z, 773295, 0.016511
0.983051, 2022-06-10T15:31:20Z, 785991, 0.016529
0.983333, 2022-06-10T15:31:33Z, 798625, 0.016548
0.983607, 2022-06-10T15:31:58Z, 823996, 0.016311
0.983871, 2022-06-10T15:32:11Z, 836655, 0.016332
0.984127, 2022-06-10T15:32:24Z, 849321, 0.016352
0.984375, 2022-06-10T15:32:36Z, 861984, 0.016372
0.984615, 2022-06-10T15:32:49Z, 874701, 0.016390
0.984848, 2022-06-10T15:33:02Z, 887325, 0.016409
0.985075, 2022-06-10T15:33:15Z, 900071, 0.016425
0.985294, 2022-06-10T15:33:27Z, 912672, 0.016444
0.985507, 2022-06-10T15:33:40Z, 925438, 0.016459
0.985714, 2022-06-10T15:34:05Z, 950702, 0.016257
0.985915, 2022-06-10T15:34:31Z, 976045, 0.016065
0.986111, 2022-06-10T15:34:43Z, 988707, 0.016086
0.986301, 2022-06-10T15:34:56Z, 1001395, 0.016106
0.986486, 2022-06-10T15:35:09Z, 1014046, 0.016126
0.986667, 2022-06-10T15:35:21Z, 1026850, 0.016143
0.986842, 2022-06-10T15:35:34Z, 1039395, 0.016163
0.987013, 2022-06-10T15:35:47Z, 1052069, 0.016181
0.987179, 2022-06-10T15:35:59Z, 1064738, 0.016199
0.987342, 2022-06-10T15:36:12Z, 1077413, 0.016217
0.987500, 2022-06-10T15:36:25Z, 1090091, 0.016234
0.987654, 2022-06-10T15:36:37Z, 1102753, 0.016250
0.987805, 2022-06-10T15:36:50Z, 1115425, 0.016266
0.987952, 2022-06-10T15:37:03Z, 1128119, 0.016282
0.988095, 2022-06-10T15:37:15Z, 1140803, 0.016297
0.988235, 2022-06-10T15:37:28Z, 1153456, 0.016313
0.988372, 2022-06-10T15:37:41Z, 1166162, 0.016327
0.988506, 2022-06-10T15:37:53Z, 1178794, 0.016342
0.988636, 2022-06-10T15:38:06Z, 1191461, 0.016356
0.988764, 2022-06-10T15:38:19Z, 1204280, 0.016368
0.988889, 2022-06-10T15:38:31Z, 1216814, 0.016384
0.989011, 2022-06-10T15:38:44Z, 1229576, 0.016396
0.989130, 2022-06-10T15:38:57Z, 1242150, 0.016410
0.989247, 2022-06-10T15:39:09Z, 1254826, 0.016423
0.989362, 2022-06-10T15:39:22Z, 1267539, 0.016435
0.989474, 2022-06-10T15:39:35Z, 1280211, 0.016447
0.989583, 2022-06-10T15:39:47Z, 1292860, 0.016460
0.989691, 2022-06-10T15:40:00Z, 1305530, 0.016471
0.989796, 2022-06-10T15:40:13Z, 1318252, 0.016482
0.989899, 2022-06-10T15:40:25Z, 1330854, 0.016495
0.990000, 2022-06-10T15:40:38Z, 1343528, 0.016506
0.990099, 2022-06-10T15:40:51Z, 1356331, 0.016515
0.990196, 2022-06-10T15:41:03Z, 1368868, 0.016528
0.990291, 2022-06-10T15:41:16Z, 1381821, 0.016535
0.990385, 2022-06-10T15:41:29Z, 1394270, 0.016548
0.990476, 2022-06-10T15:41:41Z, 1406908, 0.016558
0.990566, 2022-06-10T15:41:54Z, 1419564, 0.016568
0.990654, 2022-06-10T15:42:07Z, 1432235, 0.016578
0.990741, 2022-06-10T15:42:19Z, 1444915, 0.016588
0.990826, 2022-06-10T15:42:32Z, 1457584, 0.016597
0.990909, 2022-06-10T15:42:45Z, 1470253, 0.016607
0.990991, 2022-06-10T15:42:57Z, 1482941, 0.016616
0.991071, 2022-06-10T15:43:10Z, 1495647, 0.016624
0.991150, 2022-06-10T15:43:23Z, 1508284, 0.016633
0.991228, 2022-06-10T15:43:35Z, 1520975, 0.016642
0.991304, 2022-06-10T15:43:48Z, 1533618, 0.016651
0.991379, 2022-06-10T15:44:01Z, 1546332, 0.016659
0.991453, 2022-06-10T15:44:13Z, 1558956, 0.016668
0.991525, 2022-06-10T15:44:26Z, 1571625, 0.016676
0.991597, 2022-06-10T15:44:39Z, 1584478, 0.016682
0.991667, 2022-06-10T15:44:51Z, 1596975, 0.016692
0.991736, 2022-06-10T15:45:04Z, 1609645, 0.016699
0.991803, 2022-06-10T15:45:17Z, 1622351, 0.016707
0.991870, 2022-06-10T15:45:30Z, 1635023, 0.016714
0.991935, 2022-06-10T15:45:42Z, 1647659, 0.016722
0.992000, 2022-06-10T15:45:55Z, 1660349, 0.016729
0.992063, 2022-06-10T15:46:07Z, 1673006, 0.016736
0.992126, 2022-06-10T15:46:20Z, 1685755, 0.016743
0.992188, 2022-06-10T15:46:33Z, 1698379, 0.016750
0.992248, 2022-06-10T15:46:46Z, 1711073, 0.016757
0.992308, 2022-06-10T15:46:58Z, 1723699, 0.016764
0.992366, 2022-06-10T15:47:11Z, 1736417, 0.016770
0.992424, 2022-06-10T15:47:24Z, 1749050, 0.016777
