TotalTime(ms),Throughput(kbp),PDR,time
9844,0.022755,1.000000,2022-05-25T20:07:51Z
22589,0.019833,1.000000,2022-05-25T20:08:04Z
35185,0.019099,1.000000,2022-05-25T20:08:16Z
47844,0.018728,1.000000,2022-05-25T20:08:29Z
60683,0.018457,1.000000,2022-05-25T20:08:42Z
73213,0.018357,1.000000,2022-05-25T20:08:54Z
85869,0.018260,1.000000,2022-05-25T20:09:07Z
111224,0.016112,0.888889,2022-05-25T20:09:32Z
123905,0.016271,0.900000,2022-05-25T20:09:45Z
136543,0.016405,0.909091,2022-05-25T20:09:58Z
149229,0.016512,0.916667,2022-05-25T20:10:10Z
161962,0.016596,0.923077,2022-05-25T20:10:23Z
174655,0.016673,0.928571,2022-05-25T20:10:36Z
187437,0.016731,0.933333,2022-05-25T20:10:49Z
199902,0.016808,0.937500,2022-05-25T20:11:01Z
225243,0.015912,0.888889,2022-05-25T20:11:26Z
238130,0.015991,0.894737,2022-05-25T20:11:39Z
250659,0.016086,0.900000,2022-05-25T20:11:52Z
263291,0.016165,0.904762,2022-05-25T20:12:05Z
276073,0.016228,0.909091,2022-05-25T20:12:17Z
288633,0.016298,0.913043,2022-05-25T20:12:30Z
301272,0.016357,0.916667,2022-05-25T20:12:43Z
313946,0.016410,0.920000,2022-05-25T20:12:55Z
326637,0.016459,0.923077,2022-05-25T20:13:08Z
339500,0.016495,0.925926,2022-05-25T20:13:21Z
351962,0.016547,0.928571,2022-05-25T20:13:33Z
364632,0.016587,0.931034,2022-05-25T20:13:46Z
377302,0.016623,0.933333,2022-05-25T20:13:59Z
390199,0.016648,0.935484,2022-05-25T20:14:11Z
402654,0.016689,0.937500,2022-05-25T20:14:24Z
415537,0.016711,0.939394,2022-05-25T20:14:37Z
428015,0.016747,0.941176,2022-05-25T20:14:49Z
440669,0.016775,0.942857,2022-05-25T20:15:02Z
453354,0.016799,0.944444,2022-05-25T20:15:15Z
466220,0.016816,0.945946,2022-05-25T20:15:27Z
478681,0.016846,0.947368,2022-05-25T20:15:40Z
491367,0.016867,0.948718,2022-05-25T20:15:53Z
504027,0.016888,0.950000,2022-05-25T20:16:05Z
516945,0.016899,0.951220,2022-05-25T20:16:18Z
529374,0.016926,0.952381,2022-05-25T20:16:31Z
542040,0.016943,0.953488,2022-05-25T20:16:43Z
554715,0.016960,0.954545,2022-05-25T20:16:56Z
567598,0.016970,0.955556,2022-05-25T20:17:09Z
580067,0.016991,0.956522,2022-05-25T20:17:21Z
592747,0.017006,0.957447,2022-05-25T20:17:34Z
605394,0.017020,0.958333,2022-05-25T20:17:47Z
618082,0.017033,0.959184,2022-05-25T20:17:59Z
630972,0.017040,0.960000,2022-05-25T20:18:12Z
643661,0.017052,0.960784,2022-05-25T20:18:25Z
656081,0.017071,0.961538,2022-05-25T20:18:37Z
668964,0.017077,0.962264,2022-05-25T20:18:50Z
681424,0.017094,0.962963,2022-05-25T20:19:03Z
694106,0.017104,0.963636,2022-05-25T20:19:15Z
706802,0.017114,0.964286,2022-05-25T20:19:28Z
719662,0.017119,0.964912,2022-05-25T20:19:41Z
732108,0.017134,0.965517,2022-05-25T20:19:53Z
744792,0.017143,0.966102,2022-05-25T20:20:06Z
757448,0.017152,0.966667,2022-05-25T20:20:19Z
770191,0.017159,0.967213,2022-05-25T20:20:31Z
782800,0.017169,0.967742,2022-05-25T20:20:44Z
795475,0.017177,0.968254,2022-05-25T20:20:57Z
808135,0.017185,0.968750,2022-05-25T20:21:09Z
820808,0.017193,0.969231,2022-05-25T20:21:22Z
833527,0.017199,0.969697,2022-05-25T20:21:35Z
846190,0.017207,0.970149,2022-05-25T20:21:47Z
858893,0.017213,0.970588,2022-05-25T20:22:00Z
871711,0.017217,0.971014,2022-05-25T20:22:13Z
884199,0.017227,0.971429,2022-05-25T20:22:25Z
896833,0.017234,0.971831,2022-05-25T20:22:38Z
909509,0.017240,0.972222,2022-05-25T20:22:51Z
922263,0.017245,0.972603,2022-05-25T20:23:04Z
934860,0.017252,0.972973,2022-05-25T20:23:16Z
947524,0.017258,0.973333,2022-05-25T20:23:29Z
960211,0.017263,0.973684,2022-05-25T20:23:41Z
972898,0.017268,0.974026,2022-05-25T20:23:54Z
985756,0.017270,0.974359,2022-05-25T20:24:07Z
998440,0.017275,0.974684,2022-05-25T20:24:20Z
1010886,0.017284,0.975000,2022-05-25T20:24:32Z
1023579,0.017288,0.975309,2022-05-25T20:24:45Z
1036226,0.017294,0.975610,2022-05-25T20:24:57Z
1048922,0.017298,0.975904,2022-05-25T20:25:10Z
1061570,0.017303,0.976190,2022-05-25T20:25:23Z
1086912,0.017105,0.965116,2022-05-25T20:25:48Z
1099593,0.017112,0.965517,2022-05-25T20:26:01Z
1112310,0.017118,0.965909,2022-05-25T20:26:14Z
1125175,0.017121,0.966292,2022-05-25T20:26:26Z
1137600,0.017131,0.966667,2022-05-25T20:26:39Z
1150488,0.017134,0.967033,2022-05-25T20:26:52Z
1175620,0.016958,0.956989,2022-05-25T20:27:17Z
1188334,0.016965,0.957447,2022-05-25T20:27:30Z
1200985,0.016973,0.957895,2022-05-25T20:27:42Z
1213678,0.016980,0.958333,2022-05-25T20:27:55Z
1238969,0.016814,0.948980,2022-05-25T20:28:20Z
1251660,0.016822,0.949495,2022-05-25T20:28:33Z
1264586,0.016828,0.950000,2022-05-25T20:28:46Z
1277215,0.016837,0.950495,2022-05-25T20:28:58Z
1289664,0.016848,0.950980,2022-05-25T20:29:11Z
1302372,0.016855,0.951456,2022-05-25T20:29:24Z
1314995,0.016864,0.951923,2022-05-25T20:29:36Z
1327910,0.016869,0.952381,2022-05-25T20:29:49Z
1340390,0.016879,0.952830,2022-05-25T20:30:02Z
1353015,0.016887,0.953271,2022-05-25T20:30:14Z
1365689,0.016894,0.953704,2022-05-25T20:30:27Z
1378471,0.016900,0.954128,2022-05-25T20:30:40Z
1391040,0.016908,0.954545,2022-05-25T20:30:52Z
1403721,0.016915,0.954955,2022-05-25T20:31:05Z
1416393,0.016922,0.955357,2022-05-25T20:31:18Z
1429263,0.016926,0.955752,2022-05-25T20:31:31Z
1441717,0.016935,0.956140,2022-05-25T20:31:43Z
1454430,0.016941,0.956522,2022-05-25T20:31:56Z
1467281,0.016946,0.956897,2022-05-25T20:32:09Z
1479733,0.016954,0.957265,2022-05-25T20:32:21Z
1492441,0.016960,0.957627,2022-05-25T20:32:34Z
1505074,0.016967,0.957983,2022-05-25T20:32:46Z
1518015,0.016970,0.958333,2022-05-25T20:32:59Z
1530720,0.016975,0.958678,2022-05-25T20:33:12Z
1543305,0.016982,0.959016,2022-05-25T20:33:25Z
1555769,0.016990,0.959350,2022-05-25T20:33:37Z
1568433,0.016995,0.959677,2022-05-25T20:33:50Z
1593807,0.016865,0.952381,2022-05-25T20:34:15Z
1606572,0.016871,0.952756,2022-05-25T20:34:28Z
1619197,0.016877,0.953125,2022-05-25T20:34:40Z
1632022,0.016882,0.953488,2022-05-25T20:34:53Z
1644965,0.016885,0.953846,2022-05-25T20:35:06Z
1669823,0.016768,0.946970,2022-05-25T20:35:31Z
1695462,0.016647,0.940299,2022-05-25T20:35:57Z
1707837,0.016657,0.940741,2022-05-25T20:36:09Z
1733185,0.016543,0.934307,2022-05-25T20:36:34Z
1745885,0.016551,0.934783,2022-05-25T20:36:47Z
1758541,0.016559,0.935252,2022-05-25T20:37:00Z
1771194,0.016567,0.935714,2022-05-25T20:37:12Z
1784067,0.016573,0.936170,2022-05-25T20:37:25Z
1796534,0.016583,0.936620,2022-05-25T20:37:38Z
