TotalTime(ms),Throughput(kbp),PDR,data,time
10033,0.022327,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:19:49Z
22698,0.019737,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:20:02Z
35368,0.019000,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:20:15Z
48047,0.018649,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:20:28Z
73601,0.015217,0.833333,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:20:53Z
124074,0.010832,0.600000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:21:44Z
136874,0.011456,0.636364,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:21:56Z
225438,0.007949,0.444444,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:23:25Z
238108,0.008467,0.473684,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:23:38Z
250782,0.008932,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:23:50Z
276343,0.008916,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:24:16Z
301477,0.008916,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:24:41Z
352155,0.008269,0.464286,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:25:32Z
377502,0.008307,0.466667,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:25:57Z
402839,0.008341,0.468750,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:26:22Z
415550,0.008625,0.484848,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:26:35Z
428347,0.008890,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:26:48Z
440859,0.009146,0.514286,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:27:00Z
478873,0.008888,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:27:38Z
491548,0.009114,0.512821,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:27:51Z
529555,0.008883,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:28:29Z
542453,0.009085,0.511628,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:28:42Z
554902,0.009285,0.522727,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:28:54Z
592919,0.009067,0.510638,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:29:32Z
605589,0.009247,0.520833,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:29:45Z
618473,0.009417,0.530612,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:29:58Z
656271,0.009216,0.519231,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:30:36Z
668951,0.009376,0.528302,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:30:48Z
681628,0.009530,0.537037,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:31:01Z
694289,0.009679,0.545455,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:31:14Z
707180,0.009819,0.553571,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:31:27Z
719849,0.009958,0.561404,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:31:39Z
732314,0.010094,0.568966,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:31:52Z
744978,0.010223,0.576271,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:32:04Z
757662,0.010348,0.583333,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:32:17Z
782992,0.010299,0.580645,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:32:42Z
795680,0.010416,0.587302,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:32:55Z
859023,0.009909,0.558824,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:33:58Z
871995,0.010018,0.565217,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:34:11Z
884382,0.010131,0.571429,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:34:24Z
909711,0.010096,0.569444,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:34:49Z
935051,0.010061,0.567568,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:35:15Z
947723,0.010163,0.573333,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:35:27Z
1011085,0.009748,0.550000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:36:31Z
1036427,0.009726,0.548780,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:36:56Z
1049101,0.009822,0.554217,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:37:09Z
1061781,0.009915,0.559524,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:37:21Z
1087317,0.009889,0.558140,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:37:47Z
1099787,0.009980,0.563218,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:37:59Z
1112460,0.010068,0.568182,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:38:12Z
1137879,0.010040,0.566667,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:38:37Z
1188494,0.009801,0.553191,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:39:28Z
1201158,0.009884,0.557895,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:39:41Z
1213872,0.009965,0.562500,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:39:53Z
1239179,0.009942,0.561224,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:40:19Z
1252004,0.010019,0.565657,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:40:31Z
1289856,0.009899,0.558824,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:41:09Z
1302753,0.009973,0.563107,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:41:22Z
1315207,0.010049,0.567308,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:41:35Z
1353217,0.009932,0.560748,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:42:13Z
1365883,0.010004,0.564815,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:42:25Z
1391235,0.009983,0.563636,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:42:51Z
1416582,0.009962,0.562500,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:43:16Z
1441926,0.009942,0.561404,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:43:41Z
1505294,0.009673,0.546218,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:44:45Z
1530848,0.009657,0.545455,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:45:10Z
1555970,0.009645,0.544715,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:45:35Z
1568649,0.009710,0.548387,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:45:48Z
1581539,0.009773,0.552000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:46:01Z
1594205,0.009836,0.555556,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:46:14Z
1606670,0.009899,0.559055,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:46:26Z
1619328,0.009960,0.562500,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:46:39Z
1644668,0.009942,0.561538,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:47:04Z
1670018,0.009926,0.560606,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:47:29Z
1682918,0.009983,0.563910,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:47:42Z
1695576,0.010040,0.567164,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:47:55Z
1708031,0.010098,0.570370,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:48:07Z
1720721,0.010154,0.573529,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:48:20Z
1733496,0.010208,0.576642,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:48:33Z
1746048,0.010263,0.579710,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:48:46Z
1758731,0.010317,0.582734,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:48:58Z
1771404,0.010369,0.585714,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:49:11Z
1796785,0.010347,0.584507,AWcAAAJoAAMCAAAEAgAA,2022-05-27T16:49:36Z
