TotalTime(ms),Flag,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,minEE,Fair index,Loopcount,SF1,TP1,PRR1,InstantPRR1,InstantEE1,SF2,TP2,PRR2,InstantPRR2,InstantEE2,SF3,TP3,PRR3,InstantPRR3,InstantEE3,SF4,TP4,PRR4,InstantPRR4,InstantEE4,SF5,TP5,PRR5,InstantPRR5,InstantEE5,SF6,TP6,PRR6,InstantPRR6,InstantEE6,SF7,TP7,PRR7,InstantPRR7,InstantEE7,SF8,TP8,PRR8,InstantPRR8,InstantEE8,time
44824,0,0.238874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.238874,NaN,1.000000,11.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:07:22Z
45826,1,0.238874,0.238874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.238874,NaN,1.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:07:23Z
46836,2,0.238874,0.238874,0.238874,0.000000,0.000000,0.000000,0.000000,0.000000,0.238874,NaN,1.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:07:24Z
47839,3,0.238874,0.238874,0.238874,0.238874,0.000000,0.000000,0.000000,0.000000,0.238874,NaN,1.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:07:25Z
48846,4,0.238874,0.238874,0.238874,0.238874,0.238874,0.000000,0.000000,0.000000,0.238874,NaN,1.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:07:26Z
49855,5,0.238874,0.238874,0.238874,0.238874,0.238874,0.238874,0.000000,0.000000,0.238874,NaN,1.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:07:27Z
95117,0,0.260805,0.238874,0.238874,0.238874,0.238874,0.238874,0.000000,0.000000,0.238874,0.998866,4.000000,11.000000,3.000000,0.578019,1.000000,0.238874,11.000000,0.000000,1.000000,1.000000,0.238874,11.000000,0.000000,1.000000,1.000000,0.238874,11.000000,0.000000,1.000000,1.000000,0.238874,11.000000,0.000000,1.000000,1.000000,0.238874,11.000000,0.000000,1.000000,1.000000,0.238874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:08:12Z
96126,1,0.260805,0.261270,0.238874,0.238874,0.238874,0.238874,0.000000,0.000000,0.238874,0.998203,4.000000,11.000000,3.000000,0.578019,1.000000,0.238874,11.000000,3.000000,0.579048,1.000000,0.238874,11.000000,0.000000,1.000000,1.000000,0.238874,11.000000,0.000000,1.000000,1.000000,0.238874,11.000000,0.000000,1.000000,1.000000,0.238874,11.000000,0.000000,1.000000,1.000000,0.238874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:08:13Z
97138,2,0.260805,0.261270,0.261652,0.238874,0.238874,0.238874,0.000000,0.000000,0.238874,0.998003,4.000000,11.000000,3.000000,0.578019,1.000000,0.238874,11.000000,3.000000,0.579048,1.000000,0.238874,11.000000,3.000000,0.579894,1.000000,0.238874,11.000000,0.000000,1.000000,1.000000,0.238874,11.000000,0.000000,1.000000,1.000000,0.238874,11.000000,0.000000,1.000000,1.000000,0.238874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:08:14Z
98149,3,0.260805,0.261270,0.261652,0.261414,0.238874,0.238874,0.000000,0.000000,0.238874,0.998269,4.000000,11.000000,3.000000,0.578019,1.000000,0.238874,11.000000,3.000000,0.579048,1.000000,0.238874,11.000000,3.000000,0.579894,1.000000,0.238874,11.000000,3.000000,0.579367,1.000000,0.238874,11.000000,0.000000,1.000000,1.000000,0.238874,11.000000,0.000000,1.000000,1.000000,0.238874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:08:15Z
99169,4,0.260805,0.261270,0.261652,0.261414,0.261669,0.238874,0.000000,0.000000,0.238874,0.998941,4.000000,11.000000,3.000000,0.578019,1.000000,0.238874,11.000000,3.000000,0.579048,1.000000,0.238874,11.000000,3.000000,0.579894,1.000000,0.238874,11.000000,3.000000,0.579367,1.000000,0.238874,11.000000,3.000000,0.579932,1.000000,0.238874,11.000000,0.000000,1.000000,1.000000,0.238874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:08:16Z
100170,5,0.260805,0.261270,0.261652,0.261414,0.261669,0.280676,0.000000,0.000000,0.260805,0.999259,5.000000,11.000000,3.000000,0.578019,1.000000,0.238874,11.000000,3.000000,0.579048,1.000000,0.238874,11.000000,3.000000,0.579894,1.000000,0.238874,11.000000,3.000000,0.579367,1.000000,0.238874,11.000000,3.000000,0.579932,1.000000,0.238874,11.000000,4.000000,0.573573,1.000000,0.238874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:08:17Z
166537,1,0.260805,0.261560,0.261652,0.261414,0.261669,0.280676,0.000000,0.000000,0.260805,0.999264,4.000000,11.000000,3.000000,0.578019,1.000000,0.275980,11.000000,3.000000,0.579691,0.882353,0.312373,11.000000,3.000000,0.579894,1.000000,0.302047,11.000000,3.000000,0.579367,1.000000,0.275980,11.000000,3.000000,0.579932,1.000000,0.275980,11.000000,4.000000,0.573573,1.000000,0.309218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:09:23Z
167548,2,0.260805,0.261560,0.278958,0.261414,0.261669,0.280676,0.000000,0.000000,0.260805,0.998939,5.000000,11.000000,3.000000,0.578019,1.000000,0.275980,11.000000,3.000000,0.579691,0.882353,0.312373,11.000000,4.000000,0.570062,0.882353,0.312373,11.000000,3.000000,0.579367,1.000000,0.275980,11.000000,3.000000,0.579932,1.000000,0.275980,11.000000,4.000000,0.573573,1.000000,0.309218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:09:24Z
199744,4,0.260805,0.261560,0.278958,0.261414,0.280796,0.280676,0.000000,0.000000,0.260805,0.998779,5.000000,11.000000,3.000000,0.578019,1.000000,0.290061,11.000000,3.000000,0.579691,0.882353,0.321362,11.000000,4.000000,0.570062,0.882353,0.332409,11.000000,3.000000,0.579367,1.000000,0.290061,11.000000,4.000000,0.573817,0.750000,0.312373,11.000000,4.000000,0.573573,1.000000,0.309218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:09:56Z
200756,5,0.260805,0.261560,0.278958,0.261414,0.280796,0.281536,0.000000,0.000000,0.260805,0.998740,5.000000,11.000000,3.000000,0.578019,1.000000,0.290061,11.000000,3.000000,0.579691,0.882353,0.321362,11.000000,4.000000,0.570062,0.882353,0.332409,11.000000,3.000000,0.579367,1.000000,0.290061,11.000000,4.000000,0.573817,0.750000,0.312373,11.000000,4.000000,0.575330,0.750000,0.321035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:09:57Z
218840,3,0.260805,0.261560,0.278958,0.277696,0.280796,0.281536,0.000000,0.000000,0.260805,0.998957,5.000000,11.000000,3.000000,0.578019,1.000000,0.302047,11.000000,3.000000,0.579691,0.882353,0.336249,11.000000,4.000000,0.570062,0.882353,0.332409,11.000000,4.000000,0.567483,0.681818,0.312373,11.000000,4.000000,0.573817,0.750000,0.322992,11.000000,4.000000,0.575330,0.750000,0.321035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:10:16Z
235952,0,0.261135,0.261560,0.278958,0.277696,0.280796,0.281536,0.000000,0.000000,0.261135,0.998976,4.000000,11.000000,3.000000,0.578749,0.625000,0.312373,11.000000,3.000000,0.579691,0.882353,0.336249,11.000000,4.000000,0.570062,0.882353,0.340817,11.000000,4.000000,0.567483,0.681818,0.312373,11.000000,4.000000,0.573817,0.750000,0.332409,11.000000,4.000000,0.575330,0.750000,0.331397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:10:33Z
247017,1,0.261135,0.278261,0.278958,0.277696,0.280796,0.281536,0.000000,0.000000,0.261135,0.999367,5.000000,11.000000,3.000000,0.578749,0.625000,0.321362,11.000000,4.000000,0.568638,0.800000,0.348073,11.000000,4.000000,0.570062,0.882353,0.340817,11.000000,4.000000,0.567483,0.681818,0.322992,11.000000,4.000000,0.573817,0.750000,0.332409,11.000000,4.000000,0.575330,0.750000,0.331397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:10:44Z
268148,2,0.261135,0.278261,0.279885,0.277696,0.280796,0.281536,0.000000,0.000000,0.261135,0.999356,5.000000,11.000000,3.000000,0.578749,0.625000,0.321362,11.000000,4.000000,0.568638,0.800000,0.360311,11.000000,4.000000,0.571957,0.740741,0.355192,11.000000,4.000000,0.567483,0.681818,0.322992,11.000000,4.000000,0.573817,0.750000,0.332409,11.000000,4.000000,0.575330,0.750000,0.340558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:11:05Z
310374,4,0.261135,0.278261,0.279885,0.277696,0.281238,0.281536,0.000000,0.000000,0.261135,0.999347,5.000000,11.000000,3.000000,0.578749,0.625000,0.342482,11.000000,4.000000,0.568638,0.800000,0.370598,11.000000,4.000000,0.571957,0.740741,0.376948,11.000000,4.000000,0.567483,0.681818,0.348370,11.000000,4.000000,0.574721,0.645161,0.355192,11.000000,4.000000,0.575330,0.750000,0.340558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:11:47Z
317405,1,0.261135,0.280427,0.279885,0.277696,0.281238,0.281536,0.000000,0.000000,0.261135,0.999325,5.000000,11.000000,3.000000,0.578749,0.625000,0.342482,11.000000,4.000000,0.573064,0.781250,0.375149,11.000000,4.000000,0.571957,0.740741,0.376948,11.000000,4.000000,0.567483,0.681818,0.348370,11.000000,4.000000,0.574721,0.645161,0.355192,11.000000,4.000000,0.575330,0.750000,0.348714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:11:54Z
318412,2,0.261135,0.280427,0.282469,0.277696,0.281238,0.281536,0.000000,0.000000,0.261135,0.999283,5.000000,11.000000,3.000000,0.578749,0.625000,0.342482,11.000000,4.000000,0.573064,0.781250,0.375149,11.000000,4.000000,0.577236,0.781250,0.381327,11.000000,4.000000,0.567483,0.681818,0.348370,11.000000,4.000000,0.574721,0.645161,0.355192,11.000000,4.000000,0.575330,0.750000,0.348714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:11:55Z
329448,3,0.261135,0.280427,0.282469,0.282530,0.281238,0.281536,0.000000,0.000000,0.261135,0.999239,5.000000,11.000000,3.000000,0.578749,0.625000,0.342482,11.000000,4.000000,0.573064,0.781250,0.379365,11.000000,4.000000,0.577236,0.781250,0.381327,11.000000,4.000000,0.577361,0.606061,0.355192,11.000000,4.000000,0.574721,0.645161,0.361384,11.000000,4.000000,0.575330,0.750000,0.348714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:12:06Z
346522,0,0.261596,0.280427,0.282469,0.282530,0.281238,0.281536,0.000000,0.000000,0.261596,0.999273,4.000000,11.000000,3.000000,0.579770,0.571429,0.348073,11.000000,4.000000,0.573064,0.781250,0.383281,11.000000,4.000000,0.577236,0.781250,0.385378,11.000000,4.000000,0.577361,0.606061,0.355192,11.000000,4.000000,0.574721,0.645161,0.372199,11.000000,4.000000,0.575330,0.750000,0.348714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:12:23Z
361612,5,0.261596,0.280427,0.282469,0.282530,0.281238,0.282271,0.000000,0.000000,0.261596,0.999263,5.000000,11.000000,3.000000,0.579770,0.571429,0.353118,11.000000,4.000000,0.573064,0.781250,0.386927,11.000000,4.000000,0.577236,0.781250,0.392632,11.000000,4.000000,0.577361,0.606061,0.355192,11.000000,4.000000,0.574721,0.645161,0.376948,11.000000,4.000000,0.576832,0.555556,0.362608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:12:38Z
378711,2,0.261596,0.280427,0.297846,0.282530,0.281238,0.282271,0.000000,0.000000,0.261596,0.998599,6.000000,11.000000,3.000000,0.579770,0.571429,0.357692,11.000000,4.000000,0.573064,0.781250,0.390331,11.000000,5.000000,0.547356,0.789474,0.398940,11.000000,4.000000,0.577361,0.606061,0.361384,11.000000,4.000000,0.574721,0.645161,0.376948,11.000000,4.000000,0.576832,0.555556,0.362608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:12:55Z
380722,4,0.261596,0.280427,0.297846,0.282530,0.290128,0.282271,0.000000,0.000000,0.261596,0.998467,6.000000,11.000000,3.000000,0.579770,0.571429,0.357692,11.000000,4.000000,0.573064,0.781250,0.390331,11.000000,5.000000,0.547356,0.789474,0.398940,11.000000,4.000000,0.577361,0.606061,0.367030,11.000000,5.000000,0.533173,0.657895,0.381327,11.000000,4.000000,0.576832,0.555556,0.362608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:12:57Z
387759,1,0.261596,0.294185,0.297846,0.282530,0.290128,0.282271,0.000000,0.000000,0.261596,0.998283,6.000000,11.000000,3.000000,0.579770,0.571429,0.361858,11.000000,5.000000,0.540629,0.769231,0.393516,11.000000,5.000000,0.547356,0.789474,0.398940,11.000000,4.000000,0.577361,0.606061,0.367030,11.000000,5.000000,0.533173,0.657895,0.381327,11.000000,4.000000,0.576832,0.555556,0.362608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:13:04Z
416943,0,0.261596,0.294185,0.297846,0.282530,0.290128,0.282271,0.000000,0.000000,0.261596,0.998283,4.000000,11.000000,3.000000,0.579770,0.595238,0.369168,11.000000,5.000000,0.540629,0.769231,0.393516,11.000000,5.000000,0.547356,0.789474,0.403077,11.000000,4.000000,0.577361,0.606061,0.376948,11.000000,5.000000,0.533173,0.657895,0.391991,11.000000,4.000000,0.576832,0.555556,0.362608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:13:34Z
430014,3,0.261596,0.294185,0.297846,0.295508,0.290128,0.282271,0.000000,0.000000,0.261596,0.998143,6.000000,11.000000,3.000000,0.579770,0.595238,0.369168,11.000000,5.000000,0.540629,0.769231,0.397751,11.000000,5.000000,0.547356,0.789474,0.403077,11.000000,5.000000,0.543060,0.581395,0.381327,11.000000,5.000000,0.533173,0.657895,0.391991,11.000000,4.000000,0.576832,0.555556,0.368575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:13:47Z
451148,4,0.261596,0.294185,0.297846,0.295508,0.295174,0.282271,0.000000,0.000000,0.261596,0.998046,6.000000,11.000000,3.000000,0.579770,0.595238,0.369168,11.000000,5.000000,0.540629,0.769231,0.397751,11.000000,5.000000,0.547356,0.789474,0.406985,11.000000,5.000000,0.543060,0.581395,0.391991,11.000000,5.000000,0.542445,0.666667,0.405601,11.000000,4.000000,0.576832,0.555556,0.378967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:14:08Z
462214,5,0.261596,0.294185,0.297846,0.295508,0.295174,0.301456,0.000000,0.000000,0.261596,0.997900,6.000000,11.000000,3.000000,0.579770,0.595238,0.372393,11.000000,5.000000,0.540629,0.769231,0.397751,11.000000,5.000000,0.547356,0.789474,0.406985,11.000000,5.000000,0.543060,0.581395,0.391991,11.000000,5.000000,0.542445,0.666667,0.409612,11.000000,5.000000,0.553991,0.543478,0.387712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:14:19Z
500426,3,0.261596,0.294185,0.297846,0.295841,0.295174,0.301456,0.000000,0.000000,0.261596,0.997895,6.000000,11.000000,3.000000,0.579770,0.595238,0.378136,11.000000,5.000000,0.540629,0.769231,0.409139,11.000000,5.000000,0.547356,0.789474,0.414186,11.000000,5.000000,0.543672,0.600000,0.405601,11.000000,5.000000,0.542445,0.666667,0.409612,11.000000,5.000000,0.553991,0.543478,0.393094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:14:57Z
528619,1,0.261596,0.300492,0.297846,0.295841,0.295174,0.301456,0.000000,0.000000,0.261596,0.997768,6.000000,11.000000,3.000000,0.579770,0.595238,0.380705,11.000000,5.000000,0.552218,0.660377,0.412551,11.000000,5.000000,0.547356,0.789474,0.414186,11.000000,5.000000,0.543672,0.600000,0.413398,11.000000,5.000000,0.542445,0.666667,0.416976,11.000000,5.000000,0.553991,0.543478,0.402818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:15:25Z
529623,2,0.261596,0.300492,0.314123,0.295841,0.295174,0.301456,0.000000,0.000000,0.261596,0.997029,8.000000,11.000000,3.000000,0.579770,0.595238,0.380705,11.000000,5.000000,0.552218,0.660377,0.412551,11.000000,7.000000,0.502224,0.660377,0.417510,11.000000,5.000000,0.543672,0.600000,0.413398,11.000000,5.000000,0.542445,0.666667,0.416976,11.000000,5.000000,0.553991,0.543478,0.402818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-11T20:15:26Z
