PDR,time,TotalTime(ms),Throughput(kbp)
1.000000, 2022-06-13T19:24:42Z, 13542, 0.016541
1.000000, 2022-06-13T19:24:54Z, 26217, 0.017088
1.000000, 2022-06-13T19:25:07Z, 38881, 0.017284
1.000000, 2022-06-13T19:25:20Z, 51557, 0.017379
1.000000, 2022-06-13T19:25:32Z, 64228, 0.017438
0.833333, 2022-06-13T19:25:45Z, 77120, 0.014523
0.857143, 2022-06-13T19:25:58Z, 89565, 0.015006
0.750000, 2022-06-13T19:26:11Z, 102462, 0.013117
0.777778, 2022-06-13T19:26:23Z, 114914, 0.013645
0.800000, 2022-06-13T19:26:36Z, 127589, 0.014045
0.727273, 2022-06-13T19:26:49Z, 140476, 0.012757
0.666667, 2022-06-13T19:27:01Z, 153152, 0.011701
0.692308, 2022-06-13T19:27:14Z, 165623, 0.012172
0.714286, 2022-06-13T19:27:26Z, 178271, 0.012565
0.666667, 2022-06-13T19:27:39Z, 191166, 0.011718
0.625000, 2022-06-13T19:27:52Z, 203830, 0.010990
0.647059, 2022-06-13T19:28:04Z, 216286, 0.011392
0.666667, 2022-06-13T19:28:17Z, 228987, 0.011739
0.684211, 2022-06-13T19:28:30Z, 241635, 0.012051
0.700000, 2022-06-13T19:28:42Z, 254297, 0.012332
0.666667, 2022-06-13T19:28:55Z, 267228, 0.011735
0.636364, 2022-06-13T19:29:08Z, 279863, 0.011205
0.608696, 2022-06-13T19:29:21Z, 292540, 0.010720
0.625000, 2022-06-13T19:29:33Z, 304981, 0.011017
0.640000, 2022-06-13T19:29:46Z, 317662, 0.011282
0.615385, 2022-06-13T19:29:59Z, 330551, 0.010843
0.629630, 2022-06-13T19:30:11Z, 343021, 0.011101
0.642857, 2022-06-13T19:30:24Z, 355683, 0.011336
0.620690, 2022-06-13T19:30:37Z, 368501, 0.010942
0.633333, 2022-06-13T19:30:49Z, 381022, 0.011170
0.612903, 2022-06-13T19:31:02Z, 393925, 0.010804
0.625000, 2022-06-13T19:31:15Z, 406371, 0.011024
0.636364, 2022-06-13T19:31:27Z, 419037, 0.011226
0.617647, 2022-06-13T19:31:40Z, 431924, 0.010891
0.628571, 2022-06-13T19:31:53Z, 444379, 0.011090
0.611111, 2022-06-13T19:32:05Z, 457266, 0.010777
0.621622, 2022-06-13T19:32:18Z, 469715, 0.010968
0.631579, 2022-06-13T19:32:31Z, 482525, 0.011141
0.641026, 2022-06-13T19:32:43Z, 495067, 0.011312
0.650000, 2022-06-13T19:32:56Z, 507738, 0.011470
0.634146, 2022-06-13T19:33:09Z, 520624, 0.011187
0.642857, 2022-06-13T19:33:21Z, 533080, 0.011345
0.627907, 2022-06-13T19:33:34Z, 545970, 0.011078
0.636364, 2022-06-13T19:33:47Z, 558422, 0.011232
0.622222, 2022-06-13T19:33:59Z, 571314, 0.010978
0.608696, 2022-06-13T19:34:12Z, 583985, 0.010740
0.617021, 2022-06-13T19:34:25Z, 596435, 0.010891
0.625000, 2022-06-13T19:34:37Z, 609108, 0.011033
0.632653, 2022-06-13T19:34:50Z, 621787, 0.011168
0.620000, 2022-06-13T19:35:03Z, 634678, 0.010941
0.607843, 2022-06-13T19:35:15Z, 647343, 0.010727
0.615385, 2022-06-13T19:35:28Z, 659801, 0.010864
0.622642, 2022-06-13T19:35:41Z, 672470, 0.010992
0.629630, 2022-06-13T19:35:53Z, 685139, 0.011116
0.636364, 2022-06-13T19:36:06Z, 697830, 0.011235
0.625000, 2022-06-13T19:36:19Z, 710704, 0.011031
0.614035, 2022-06-13T19:36:32Z, 723377, 0.010838
0.620690, 2022-06-13T19:36:44Z, 735827, 0.010959
0.627119, 2022-06-13T19:36:57Z, 748546, 0.011072
0.633333, 2022-06-13T19:37:09Z, 761173, 0.011183
0.622951, 2022-06-13T19:37:22Z, 774066, 0.010996
0.629032, 2022-06-13T19:37:35Z, 786521, 0.011107
0.634921, 2022-06-13T19:37:47Z, 799190, 0.011211
0.625000, 2022-06-13T19:38:00Z, 812089, 0.011033
0.630769, 2022-06-13T19:38:13Z, 824531, 0.011138
0.621212, 2022-06-13T19:38:26Z, 837423, 0.010967
0.611940, 2022-06-13T19:38:38Z, 850093, 0.010804
0.617647, 2022-06-13T19:38:51Z, 862547, 0.010907
0.623188, 2022-06-13T19:39:03Z, 875219, 0.011005
0.628571, 2022-06-13T19:39:16Z, 887896, 0.011100
0.619718, 2022-06-13T19:39:29Z, 900782, 0.010942
0.625000, 2022-06-13T19:39:41Z, 913237, 0.011038
0.630137, 2022-06-13T19:39:54Z, 925906, 0.011129
0.635135, 2022-06-13T19:40:07Z, 938583, 0.011217
0.640000, 2022-06-13T19:40:19Z, 951254, 0.011303
0.631579, 2022-06-13T19:40:32Z, 964143, 0.011152
0.636364, 2022-06-13T19:40:45Z, 976606, 0.011239
0.628205, 2022-06-13T19:40:58Z, 989572, 0.011092
0.632911, 2022-06-13T19:41:10Z, 1001940, 0.011178
0.637500, 2022-06-13T19:41:23Z, 1014616, 0.011259
0.629630, 2022-06-13T19:41:36Z, 1027508, 0.011118
0.634146, 2022-06-13T19:41:48Z, 1039972, 0.011200
0.638554, 2022-06-13T19:42:01Z, 1052626, 0.011278
0.642857, 2022-06-13T19:42:13Z, 1065296, 0.011355
0.635294, 2022-06-13T19:42:26Z, 1078192, 0.011219
0.627907, 2022-06-13T19:42:39Z, 1090866, 0.011088
0.632184, 2022-06-13T19:42:51Z, 1103309, 0.011166
0.636364, 2022-06-13T19:43:04Z, 1115990, 0.011240
0.629213, 2022-06-13T19:43:17Z, 1128948, 0.011111
0.633333, 2022-06-13T19:43:29Z, 1141327, 0.011187
0.626374, 2022-06-13T19:43:42Z, 1154232, 0.011062
0.619565, 2022-06-13T19:43:55Z, 1166984, 0.010941
0.623656, 2022-06-13T19:44:07Z, 1179343, 0.011016
0.627660, 2022-06-13T19:44:20Z, 1192018, 0.011087
0.631579, 2022-06-13T19:44:33Z, 1204702, 0.011156
0.625000, 2022-06-13T19:44:46Z, 1217581, 0.011038
0.628866, 2022-06-13T19:44:58Z, 1230040, 0.011109
0.632653, 2022-06-13T19:45:11Z, 1242707, 0.011176
0.626263, 2022-06-13T19:45:24Z, 1255599, 0.011061
0.620000, 2022-06-13T19:45:36Z, 1268268, 0.010950
0.613861, 2022-06-13T19:45:49Z, 1280942, 0.010842
0.617647, 2022-06-13T19:46:02Z, 1293395, 0.010911
0.621359, 2022-06-13T19:46:14Z, 1306077, 0.010976
0.625000, 2022-06-13T19:46:27Z, 1318776, 0.011041
0.628571, 2022-06-13T19:46:40Z, 1331413, 0.011104
0.622642, 2022-06-13T19:46:52Z, 1344301, 0.010998
0.626168, 2022-06-13T19:47:05Z, 1356757, 0.011062
0.629630, 2022-06-13T19:47:18Z, 1369432, 0.011123
0.633028, 2022-06-13T19:47:30Z, 1382095, 0.011183
0.636364, 2022-06-13T19:47:43Z, 1394777, 0.011242
0.630631, 2022-06-13T19:47:56Z, 1407688, 0.011139
0.633929, 2022-06-13T19:48:08Z, 1420121, 0.011199
0.628319, 2022-06-13T19:48:21Z, 1433015, 0.011098
0.631579, 2022-06-13T19:48:34Z, 1445457, 0.011158
0.634783, 2022-06-13T19:48:46Z, 1458127, 0.011214
0.629310, 2022-06-13T19:48:59Z, 1471019, 0.011116
0.632479, 2022-06-13T19:49:12Z, 1483476, 0.011174
0.635593, 2022-06-13T19:49:24Z, 1496145, 0.011229
0.638655, 2022-06-13T19:49:37Z, 1508821, 0.011283
0.633333, 2022-06-13T19:49:50Z, 1521714, 0.011187
0.628099, 2022-06-13T19:50:03Z, 1534381, 0.011095
0.622951, 2022-06-13T19:50:15Z, 1547053, 0.011004
0.626016, 2022-06-13T19:50:28Z, 1559502, 0.011060
0.629032, 2022-06-13T19:50:40Z, 1572174, 0.011113
0.632000, 2022-06-13T19:50:53Z, 1584853, 0.011166
0.626984, 2022-06-13T19:51:06Z, 1597736, 0.011076
0.622047, 2022-06-13T19:51:19Z, 1610412, 0.010988
0.625000, 2022-06-13T19:51:31Z, 1622863, 0.011042
0.627907, 2022-06-13T19:51:44Z, 1635538, 0.011094
0.630769, 2022-06-13T19:51:56Z, 1648258, 0.011144
0.625954, 2022-06-13T19:52:09Z, 1661098, 0.011058
0.628788, 2022-06-13T19:52:22Z, 1673552, 0.011109
0.624060, 2022-06-13T19:52:35Z, 1686445, 0.011024
0.619403, 2022-06-13T19:52:47Z, 1699118, 0.010942
0.622222, 2022-06-13T19:53:00Z, 1711571, 0.010993
0.617647, 2022-06-13T19:53:13Z, 1724472, 0.010911
0.620438, 2022-06-13T19:53:25Z, 1736927, 0.010962
