Hamming_weight, Result
17.000000, 0
15.000000, 0
16.000000, 0
16.000000, 0
14.000000, 0
16.000000, 0
13.000000, 0
15.000000, 0
11.000000, 0
18.000000, 0
15.000000, 0
18.000000, 0
16.000000, 0
19.000000, 0
19.000000, 0
19.000000, 0
17.000000, 0
15.000000, 0
9.000000, 0
15.000000, 0
17.000000, 0
19.000000, 0
15.000000, 0
