TotalTime(ms),Throughput(kbp),PDR,time
10398,0.021544,1.000000,2022-05-23T20:08:26Z
23066,0.019422,1.000000,2022-05-23T20:08:39Z
35732,0.018807,1.000000,2022-05-23T20:08:52Z
48405,0.018511,1.000000,2022-05-23T20:09:04Z
61072,0.018339,1.000000,2022-05-23T20:09:17Z
73974,0.018168,1.000000,2022-05-23T20:09:30Z
86409,0.018146,1.000000,2022-05-23T20:09:42Z
99084,0.018086,1.000000,2022-05-23T20:09:55Z
111974,0.018004,1.000000,2022-05-23T20:10:08Z
124430,0.018002,1.000000,2022-05-23T20:10:20Z
137319,0.017944,1.000000,2022-05-23T20:10:33Z
162692,0.016522,0.923077,2022-05-23T20:10:58Z
175112,0.016629,0.928571,2022-05-23T20:11:11Z
188001,0.016681,0.933333,2022-05-23T20:11:24Z
213124,0.015765,0.882353,2022-05-23T20:11:49Z
225791,0.015873,0.888889,2022-05-23T20:12:02Z
238680,0.015954,0.894737,2022-05-23T20:12:14Z
251141,0.016055,0.900000,2022-05-23T20:12:27Z
276488,0.015393,0.863636,2022-05-23T20:12:52Z
289372,0.015482,0.869565,2022-05-23T20:13:05Z
301826,0.015585,0.875000,2022-05-23T20:13:18Z
314715,0.015659,0.880000,2022-05-23T20:13:31Z
327162,0.015748,0.884615,2022-05-23T20:13:43Z
339844,0.015819,0.888889,2022-05-23T20:13:56Z
352508,0.015886,0.892857,2022-05-23T20:14:08Z
365250,0.015945,0.896552,2022-05-23T20:14:21Z
377852,0.016006,0.900000,2022-05-23T20:14:34Z
403194,0.015556,0.875000,2022-05-23T20:14:59Z
416080,0.015612,0.878788,2022-05-23T20:15:12Z
428546,0.015681,0.882353,2022-05-23T20:15:24Z
441207,0.015739,0.885714,2022-05-23T20:15:37Z
454105,0.015785,0.888889,2022-05-23T20:15:50Z
466766,0.015837,0.891892,2022-05-23T20:16:03Z
479224,0.015892,0.894737,2022-05-23T20:16:15Z
491895,0.015938,0.897436,2022-05-23T20:16:28Z
504781,0.015975,0.900000,2022-05-23T20:16:41Z
529920,0.015640,0.880952,2022-05-23T20:17:06Z
542574,0.015688,0.883721,2022-05-23T20:17:18Z
555244,0.015734,0.886364,2022-05-23T20:17:31Z
568144,0.015771,0.888889,2022-05-23T20:17:44Z
580610,0.015818,0.891304,2022-05-23T20:17:56Z
593266,0.015858,0.893617,2022-05-23T20:18:09Z
605939,0.015896,0.895833,2022-05-23T20:18:22Z
618828,0.015927,0.897959,2022-05-23T20:18:35Z
631447,0.015963,0.900000,2022-05-23T20:18:47Z
656660,0.015692,0.884615,2022-05-23T20:19:12Z
681961,0.015438,0.870370,2022-05-23T20:19:38Z
707522,0.015197,0.857143,2022-05-23T20:20:03Z
720199,0.015240,0.859649,2022-05-23T20:20:16Z
732649,0.015287,0.862069,2022-05-23T20:20:28Z
745343,0.015327,0.864407,2022-05-23T20:20:41Z
757993,0.015367,0.866667,2022-05-23T20:20:54Z
770906,0.015400,0.868852,2022-05-23T20:21:07Z
783335,0.015442,0.870968,2022-05-23T20:21:19Z
796011,0.015477,0.873016,2022-05-23T20:21:32Z
834181,0.015038,0.848485,2022-05-23T20:22:10Z
859360,0.014858,0.838235,2022-05-23T20:22:35Z
884716,0.014685,0.828571,2022-05-23T20:23:01Z
897472,0.014726,0.830986,2022-05-23T20:23:13Z
910055,0.014768,0.833333,2022-05-23T20:23:26Z
922723,0.014808,0.835616,2022-05-23T20:23:39Z
935391,0.014847,0.837838,2022-05-23T20:23:51Z
948073,0.014885,0.840000,2022-05-23T20:24:04Z
1011486,0.014173,0.800000,2022-05-23T20:25:07Z
1036766,0.014044,0.792683,2022-05-23T20:25:33Z
1049448,0.014087,0.795181,2022-05-23T20:25:45Z
1062106,0.014130,0.797619,2022-05-23T20:25:58Z
1087462,0.014007,0.790698,2022-05-23T20:26:23Z
1100120,0.014049,0.793103,2022-05-23T20:26:36Z
1112790,0.014091,0.795455,2022-05-23T20:26:49Z
1138162,0.013973,0.788889,2022-05-23T20:27:14Z
1151022,0.014012,0.791209,2022-05-23T20:27:27Z
1163703,0.014052,0.793478,2022-05-23T20:27:39Z
1188821,0.013943,0.787234,2022-05-23T20:28:05Z
1201496,0.013983,0.789474,2022-05-23T20:28:17Z
1226908,0.013876,0.783505,2022-05-23T20:28:43Z
1239508,0.013915,0.785714,2022-05-23T20:28:55Z
1290194,0.013542,0.764706,2022-05-23T20:29:46Z
1303138,0.013580,0.766990,2022-05-23T20:29:59Z
1315621,0.013621,0.769231,2022-05-23T20:30:11Z
1353555,0.013405,0.757009,2022-05-23T20:30:49Z
1366217,0.013444,0.759259,2022-05-23T20:31:02Z
1379114,0.013481,0.761468,2022-05-23T20:31:15Z
1391564,0.013521,0.763636,2022-05-23T20:31:27Z
1404374,0.013558,0.765766,2022-05-23T20:31:40Z
1416907,0.013596,0.767857,2022-05-23T20:31:53Z
1429802,0.013630,0.769912,2022-05-23T20:32:06Z
1442242,0.013668,0.771930,2022-05-23T20:32:18Z
1480340,0.013467,0.760684,2022-05-23T20:32:56Z
1492935,0.013504,0.762712,2022-05-23T20:33:09Z
1505610,0.013539,0.764706,2022-05-23T20:33:21Z
1518497,0.013571,0.766667,2022-05-23T20:33:34Z
1530958,0.013607,0.768595,2022-05-23T20:33:47Z
1543840,0.013639,0.770492,2022-05-23T20:34:00Z
1556293,0.013674,0.772358,2022-05-23T20:34:12Z
1568964,0.013706,0.774194,2022-05-23T20:34:25Z
1581852,0.013736,0.776000,2022-05-23T20:34:38Z
1594307,0.013769,0.777778,2022-05-23T20:34:50Z
1606973,0.013800,0.779528,2022-05-23T20:35:03Z
1619645,0.013830,0.781250,2022-05-23T20:35:15Z
1644995,0.013753,0.776923,2022-05-23T20:35:41Z
1657669,0.013783,0.778626,2022-05-23T20:35:53Z
1670328,0.013813,0.780303,2022-05-23T20:36:06Z
1683013,0.013842,0.781955,2022-05-23T20:36:19Z
1695687,0.013870,0.783582,2022-05-23T20:36:31Z
1708348,0.013899,0.785185,2022-05-23T20:36:44Z
1721233,0.013925,0.786765,2022-05-23T20:36:57Z
1733909,0.013952,0.788321,2022-05-23T20:37:10Z
1746367,0.013981,0.789855,2022-05-23T20:37:22Z
1771711,0.013907,0.785714,2022-05-23T20:37:48Z
1797105,0.013836,0.781690,2022-05-23T20:38:13Z
