TotalTime(ms),Throughput(kbp),PDR,data,time
15239,0.014699,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:39:57Z
27895,0.016060,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:40:10Z
40568,0.016565,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:40:23Z
53364,0.016790,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:40:36Z
65906,0.016994,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:40:48Z
78584,0.017103,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:41:01Z
91336,0.017167,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:41:14Z
103959,0.017238,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:41:26Z
116671,0.017279,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:41:39Z
129275,0.017327,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:41:52Z
141945,0.017359,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:42:04Z
154620,0.017385,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:42:17Z
167287,0.017407,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:42:30Z
180026,0.017420,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:42:42Z
192664,0.017440,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:42:55Z
205307,0.017457,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:43:08Z
230647,0.016510,0.944444,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:43:33Z
243454,0.016562,0.947368,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:43:46Z
255993,0.016625,0.950000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:43:58Z
268656,0.016676,0.952381,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:44:11Z
294071,0.015996,0.913043,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:44:36Z
306679,0.016069,0.916667,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:44:49Z
332019,0.015517,0.884615,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:45:14Z
344745,0.015594,0.888889,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:45:27Z
357373,0.015670,0.892857,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:45:40Z
370052,0.015738,0.896552,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:45:52Z
382706,0.015803,0.900000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:46:05Z
408061,0.015370,0.875000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:46:30Z
420750,0.015439,0.878788,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:46:43Z
433395,0.015505,0.882353,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:46:56Z
446066,0.015567,0.885714,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:47:08Z
458742,0.015625,0.888889,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:47:21Z
471422,0.015680,0.891892,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:47:34Z
484104,0.015732,0.894737,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:47:46Z
496750,0.015783,0.897436,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:47:59Z
509445,0.015829,0.900000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:48:12Z
522094,0.015875,0.902439,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:48:24Z
534785,0.015917,0.904762,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:48:37Z
547440,0.015958,0.906977,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:48:50Z
560105,0.015997,0.909091,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:49:02Z
572777,0.016034,0.911111,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:49:15Z
585453,0.016070,0.913043,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:49:28Z
598123,0.016104,0.914894,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:49:40Z
610796,0.016136,0.916667,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:49:53Z
623470,0.016168,0.918367,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:50:06Z
648811,0.015881,0.901961,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:50:31Z
661484,0.015916,0.903846,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:50:44Z
674166,0.015949,0.905660,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:50:56Z
686824,0.015981,0.907407,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:51:09Z
699567,0.016010,0.909091,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:51:22Z
712200,0.016040,0.910714,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:51:34Z
724838,0.016070,0.912281,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:51:47Z
750184,0.015825,0.898305,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:52:12Z
762911,0.015855,0.900000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:52:25Z
775541,0.015886,0.901639,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:52:38Z
788198,0.015915,0.903226,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:52:50Z
800870,0.015943,0.904762,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:53:03Z
813612,0.015968,0.906250,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:53:16Z
826230,0.015996,0.907692,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:53:28Z
839026,0.016019,0.909091,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:53:41Z
851575,0.016046,0.910448,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:53:54Z
864236,0.016070,0.911765,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:54:06Z
876907,0.016093,0.913043,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:54:19Z
889576,0.016116,0.914286,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:54:32Z
902248,0.016137,0.915493,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:54:44Z
914923,0.016159,0.916667,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:54:57Z
927597,0.016179,0.917808,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:55:10Z
940289,0.016199,0.918919,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:55:23Z
