TotalTime(ms),Throughput(kbp),PDR,time
9479,0.023631,1.000000,2022-05-24T16:45:12Z
22184,0.020195,1.000000,2022-05-24T16:45:25Z
34823,0.019298,1.000000,2022-05-24T16:45:38Z
47494,0.018865,1.000000,2022-05-24T16:45:50Z
60399,0.018543,1.000000,2022-05-24T16:46:03Z
73055,0.018397,1.000000,2022-05-24T16:46:16Z
85727,0.018291,1.000000,2022-05-24T16:46:29Z
111072,0.016134,0.888889,2022-05-24T16:46:54Z
123519,0.016321,0.900000,2022-05-24T16:47:06Z
186948,0.011982,0.666667,2022-05-24T16:48:10Z
224894,0.010956,0.611111,2022-05-24T16:48:48Z
250237,0.010742,0.600000,2022-05-24T16:49:13Z
300925,0.009677,0.541667,2022-05-24T16:50:04Z
351609,0.008919,0.500000,2022-05-24T16:50:54Z
402296,0.008352,0.468750,2022-05-24T16:51:45Z
427859,0.008377,0.470588,2022-05-24T16:52:11Z
440311,0.008648,0.485714,2022-05-24T16:52:23Z
453200,0.008897,0.500000,2022-05-24T16:52:36Z
478326,0.008898,0.500000,2022-05-24T16:53:01Z
491003,0.009124,0.512821,2022-05-24T16:53:14Z
529010,0.008892,0.500000,2022-05-24T16:53:52Z
554434,0.008888,0.500000,2022-05-24T16:54:17Z
579758,0.008886,0.500000,2022-05-24T16:54:43Z
592369,0.009075,0.510638,2022-05-24T16:54:55Z
605042,0.009256,0.520833,2022-05-24T16:55:08Z
630422,0.009238,0.520000,2022-05-24T16:55:33Z
655737,0.009223,0.519231,2022-05-24T16:55:59Z
681069,0.009209,0.518519,2022-05-24T16:56:24Z
693957,0.009361,0.527273,2022-05-24T16:56:37Z
706631,0.009510,0.535714,2022-05-24T16:56:49Z
719304,0.009654,0.543860,2022-05-24T16:57:02Z
731789,0.009795,0.551724,2022-05-24T16:57:15Z
744429,0.009930,0.559322,2022-05-24T16:57:27Z
757100,0.010059,0.566667,2022-05-24T16:57:40Z
769990,0.010182,0.573770,2022-05-24T16:57:53Z
782444,0.010306,0.580645,2022-05-24T16:58:05Z
795121,0.010424,0.587302,2022-05-24T16:58:18Z
833350,0.010214,0.575758,2022-05-24T16:58:56Z
845812,0.010329,0.582090,2022-05-24T16:59:09Z
858474,0.010437,0.588235,2022-05-24T16:59:21Z
883821,0.010391,0.585714,2022-05-24T16:59:47Z
909165,0.010348,0.583333,2022-05-24T17:00:12Z
922013,0.010447,0.589041,2022-05-24T17:00:25Z
934511,0.010547,0.594595,2022-05-24T17:00:37Z
947187,0.010642,0.600000,2022-05-24T17:00:50Z
959863,0.010735,0.605263,2022-05-24T17:01:03Z
972737,0.010823,0.610390,2022-05-24T17:01:16Z
985207,0.010913,0.615385,2022-05-24T17:01:28Z
998084,0.010997,0.620253,2022-05-24T17:01:41Z
1010531,0.011083,0.625000,2022-05-24T17:01:53Z
1023448,0.011162,0.629630,2022-05-24T17:02:06Z
1035880,0.011245,0.634146,2022-05-24T17:02:19Z
1048554,0.011322,0.638554,2022-05-24T17:02:31Z
1061272,0.011398,0.642857,2022-05-24T17:02:44Z
1074120,0.011470,0.647059,2022-05-24T17:02:57Z
1086814,0.011542,0.651163,2022-05-24T17:03:10Z
1099237,0.011615,0.655172,2022-05-24T17:03:22Z
1111912,0.011684,0.659091,2022-05-24T17:03:35Z
1124600,0.011752,0.662921,2022-05-24T17:03:47Z
1137263,0.011818,0.666667,2022-05-24T17:04:00Z
1149926,0.011883,0.670330,2022-05-24T17:04:13Z
1187948,0.011691,0.659574,2022-05-24T17:04:51Z
1200619,0.011754,0.663158,2022-05-24T17:05:03Z
1213445,0.011814,0.666667,2022-05-24T17:05:16Z
1226176,0.011874,0.670103,2022-05-24T17:05:29Z
1238632,0.011936,0.673469,2022-05-24T17:05:41Z
1289325,0.011640,0.656863,2022-05-24T17:06:32Z
1302207,0.011697,0.660194,2022-05-24T17:06:45Z
1314657,0.011757,0.663462,2022-05-24T17:06:57Z
1340218,0.011700,0.660377,2022-05-24T17:07:23Z
1352686,0.011757,0.663551,2022-05-24T17:07:36Z
1365346,0.011812,0.666667,2022-05-24T17:07:48Z
1378234,0.011864,0.669725,2022-05-24T17:08:01Z
1390734,0.011919,0.672727,2022-05-24T17:08:14Z
1403647,0.011969,0.675676,2022-05-24T17:08:26Z
1416037,0.012022,0.678571,2022-05-24T17:08:39Z
1428883,0.012071,0.681416,2022-05-24T17:08:52Z
1441377,0.012122,0.684211,2022-05-24T17:09:04Z
1454128,0.012169,0.686957,2022-05-24T17:09:17Z
1479533,0.012112,0.683761,2022-05-24T17:09:42Z
1504736,0.012058,0.680672,2022-05-24T17:10:08Z
1530159,0.012004,0.677686,2022-05-24T17:10:33Z
1555423,0.011953,0.674797,2022-05-24T17:10:58Z
1568093,0.011999,0.677419,2022-05-24T17:11:11Z
1618778,0.011762,0.664062,2022-05-24T17:12:02Z
1644126,0.011717,0.661538,2022-05-24T17:12:27Z
1669481,0.011673,0.659091,2022-05-24T17:12:52Z
1695029,0.011629,0.656716,2022-05-24T17:13:18Z
1707492,0.011676,0.659259,2022-05-24T17:13:30Z
1745546,0.011549,0.652174,2022-05-24T17:14:08Z
1758252,0.011593,0.654676,2022-05-24T17:14:21Z
1770840,0.011637,0.657143,2022-05-24T17:14:34Z
1783582,0.011680,0.659574,2022-05-24T17:14:46Z
1796187,0.011723,0.661972,2022-05-24T17:14:59Z
1808864,0.011764,0.664336,2022-05-24T17:15:12Z
