Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughput(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-05-27T20:26:23Z, 13508, 0.016583
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-05-27T20:26:35Z, 26178, 0.017114
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-05-27T20:26:48Z, 38857, 0.017294
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-05-27T20:27:01Z, 51523, 0.017390
QBXq3gAABAABsgROlhZJHbMzpEgzWWsTsuPXdA==,QBXq3gAABAABsgROlhYzHbMipEgzWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsTM+PXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWTMTsuPXdA==,1.000000, 2022-05-27T20:27:13Z, 64385, 0.017395
QBXq3gAABQABE/I4jZO9THzsHELsebips0vGGQ==,QBXq3gAABQABE/I4jZPsTHyFHELsebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebip7EvGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKneeyps0vGGQ==,1.000000, 2022-05-27T20:27:26Z, 77086, 0.017435
QBXq3gAABgABVMNJJTl9QPp7b757eSSSBfr7Wg==,QBXq3gAABgABVMNJJTl7QPqKb757eSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSSe/r7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeXuSBfr7Wg==,0.857143, 2022-05-27T20:27:39Z, 89751, 0.014975
QBXq3gAABwAB5OQ9879Hguw22PE29KkBAKGMUg==,QBXq3gAABwAB5OQ98782guzm2PE29KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBNqGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9DYBAKGMUg==,0.750000, 2022-05-27T20:27:52Z, 102424, 0.013122
QBXq3gAACAABtnEGYBSOZlTqzkPqXEJY0/5Czg==,QBXq3gAACAABtnEGYBTqZlRdzkPqXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJY6v5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXOpY0/5Czg==,0.777778, 2022-05-27T20:28:04Z, 115099, 0.013623
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.800000, 2022-05-27T20:28:17Z, 127547, 0.014050
QBXq3gAACgAB4J5MGLcM8Ibca9HcYNx4zhIZKg==,QBXq3gAACgAB4J5MGLfc8IZxa9HcYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx43BIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,0.818182, 2022-05-27T20:28:29Z, 140258, 0.014374
QBXq3gAACwABeiMIbZ4A4j+a98KaNMwB/n6ucg==,QBXq3gAACwABeiMIbZ6a4j9r98KaNMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NMwBmn6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NJoB/n6ucg==,0.750000, 2022-05-27T20:28:42Z, 153117, 0.013166
QBXq3gAADAABPKsQO4Q7vVnSTGbSU8OQcmtdZA==,QBXq3gAADAABPKsQO4TSvVkXTGbSU8OQcmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQ0mtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU9KQcmtdZA==,0.769231, 2022-05-27T20:28:55Z, 165780, 0.013512
QBXq3gAADQAB5bM7t6M2OWunffWn3B2UDcVbbw==,QBXq3gAADQAB5bM7t6OnOWuZffWn3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2Up8Vbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3KeUDcVbbw==,0.714286, 2022-05-27T20:29:08Z, 178465, 0.012551
QBXq3gAADgABme9SPmYig5O2LaK2C385ivmH7g==,QBXq3gAADgABme9SPma2g5MJLaK2C385ivmH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC385tvmH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC7Y5ivmH7g==,0.666667, 2022-05-27T20:29:20Z, 191126, 0.011720
QBXq3gAADwABlTZyzE3lFJRmdZRmU6Vm85mKEw==,QBXq3gAADwABlTZyzE1mFJR/dZRmU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6VmZpmKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU2Zm85mKEw==,0.687500, 2022-05-27T20:29:33Z, 203797, 0.012090
