TotalTime(ms),Throughput(kbp),PDR,time
18707,0.011974,1.000000,2022-06-08T16:41:49Z
31750,0.014110,1.000000,2022-06-08T16:42:02Z
45829,0.014663,1.000000,2022-06-08T16:42:16Z
56470,0.015867,1.000000,2022-06-08T16:42:27Z
81823,0.013688,0.833333,2022-06-08T16:42:52Z
134888,0.009964,0.600000,2022-06-08T16:43:45Z
145567,0.010772,0.636364,2022-06-08T16:43:56Z
158093,0.011335,0.666667,2022-06-08T16:44:09Z
187685,0.010741,0.642857,2022-06-08T16:44:38Z
195838,0.011438,0.666667,2022-06-08T16:44:46Z
208545,0.011815,0.687500,2022-06-08T16:44:59Z
221181,0.012153,0.705882,2022-06-08T16:45:12Z
233858,0.012452,0.722222,2022-06-08T16:45:24Z
246532,0.012720,0.736842,2022-06-08T16:45:37Z
259196,0.012963,0.750000,2022-06-08T16:45:50Z
272019,0.013176,0.761905,2022-06-08T16:46:02Z
284753,0.013373,0.772727,2022-06-08T16:46:15Z
297213,0.013566,0.782609,2022-06-08T16:46:28Z
309916,0.013733,0.791667,2022-06-08T16:46:40Z
335234,0.013364,0.769231,2022-06-08T16:47:06Z
348162,0.013511,0.777778,2022-06-08T16:47:19Z
360575,0.013667,0.785714,2022-06-08T16:47:31Z
373300,0.013801,0.793103,2022-06-08T16:47:44Z
385926,0.013930,0.800000,2022-06-08T16:47:56Z
398590,0.014050,0.806452,2022-06-08T16:48:09Z
411255,0.014162,0.812500,2022-06-08T16:48:22Z
423961,0.014265,0.818182,2022-06-08T16:48:34Z
436631,0.014365,0.823529,2022-06-08T16:48:47Z
462155,0.014056,0.805556,2022-06-08T16:49:13Z
474618,0.014159,0.810811,2022-06-08T16:49:25Z
487285,0.014250,0.815789,2022-06-08T16:49:38Z
499952,0.014337,0.820513,2022-06-08T16:49:50Z
512850,0.014414,0.825000,2022-06-08T16:50:03Z
525318,0.014498,0.829268,2022-06-08T16:50:16Z
537971,0.014573,0.833333,2022-06-08T16:50:28Z
550678,0.014644,0.837209,2022-06-08T16:50:41Z
563321,0.014713,0.840909,2022-06-08T16:50:54Z
576201,0.014773,0.844444,2022-06-08T16:51:07Z
588653,0.014841,0.847826,2022-06-08T16:51:19Z
601326,0.014900,0.851064,2022-06-08T16:51:32Z
614008,0.014957,0.854167,2022-06-08T16:51:44Z
626689,0.015012,0.857143,2022-06-08T16:51:57Z
639344,0.015065,0.860000,2022-06-08T16:52:10Z
652012,0.015116,0.862745,2022-06-08T16:52:22Z
664733,0.015164,0.865385,2022-06-08T16:52:35Z
677369,0.015212,0.867925,2022-06-08T16:52:48Z
690029,0.015257,0.870370,2022-06-08T16:53:00Z
702700,0.015301,0.872727,2022-06-08T16:53:13Z
715375,0.015343,0.875000,2022-06-08T16:53:26Z
728048,0.015384,0.877193,2022-06-08T16:53:39Z
740716,0.015423,0.879310,2022-06-08T16:53:51Z
753387,0.015461,0.881356,2022-06-08T16:54:04Z
766058,0.015498,0.883333,2022-06-08T16:54:17Z
