TotalTime(ms),Flag,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,minEE,Fair index,Loopcount,SF1,TP1,PRR1,InstantPRR1,Received1,TotalTime1,TotalPower1,InstantEE1,ExisTP1,IncreGain1,SF2,TP2,PRR2,InstantPRR2,Received2,TotalTime2,TotalPower2,InstantEE2,ExisTP2,IncreGain2,SF3,TP3,PRR3,InstantPRR3,Received3,TotalTime3,TotalPower3,InstantEE3,ExisTP3,IncreGain3,SF4,TP4,PRR4,InstantPRR4,Received4,TotalTime4,TotalPower4,InstantEE4,ExisTP4,IncreGain4,SF5,TP5,PRR5,InstantPRR5,Received5,TotalTime5,TotalPower5,InstantEE5,ExisTP5,IncreGain5,SF6,TP6,PRR6,InstantPRR6,Received6,TotalTime6,TotalPower6,InstantEE6,ExisTP6,IncreGain6,SF7,TP7,PRR7,InstantPRR7,Received7,TotalTime7,TotalPower7,InstantEE7,ExisTP7,IncreGain7,SF8,TP8,PRR8,InstantPRR8,Received8,TotalTime8,TotalPower8,InstantEE8,ExisTP8,IncreGain8,time
747374,0,1.436588,1.962658,2.415178,3.138787,0.000000,0.000000,0.000000,0.000000,1.436588,0.927740,32.000000,8.000000,4.000000,0.439993,0.533333,8960.000000,2.467840,1372.119040,3.265023,4.000000,-4.900000,8.000000,2.000000,0.918973,0.983607,16128.000000,6.416384,5453.926400,2.135709,2.000000,-2.500000,8.000000,3.000000,0.802242,0.857143,14336.000000,5.429248,3273.836544,3.010535,3.000000,-3.700000,7.000000,1.000000,0.844502,1.000000,16352.000000,11.569408,12386.817536,0.958438,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T19:24:52Z
818619,1,1.436588,2.015973,2.415178,3.138787,0.000000,0.000000,0.000000,0.000000,1.436588,0.929692,32.000000,8.000000,4.000000,0.439993,0.533333,9856.000000,2.961408,1646.542848,3.265023,4.000000,-4.900000,8.000000,2.000000,0.943936,0.975610,17920.000000,7.403520,6292.992000,2.135709,2.000000,-2.500000,8.000000,3.000000,0.802242,0.857143,15456.000000,6.046208,3645.863424,3.010535,3.000000,-3.700000,7.000000,1.000000,0.844502,1.000000,17696.000000,11.970304,12748.425728,1.036677,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T19:26:04Z
830681,3,1.436588,2.015973,2.415178,3.102978,0.000000,0.000000,0.000000,0.000000,1.436588,0.931863,32.000000,8.000000,4.000000,0.439993,0.533333,9856.000000,2.961408,1646.542848,3.265023,4.000000,-4.900000,8.000000,2.000000,0.943936,0.975610,18144.000000,7.526912,6397.875200,2.135709,2.000000,-2.500000,8.000000,3.000000,0.802242,0.857143,15680.000000,6.169600,3720.268800,3.010535,3.000000,-3.700000,7.000000,1.000000,0.834868,0.963855,17920.000000,12.037120,12808.693760,1.049287,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T19:26:16Z
960146,2,1.436588,2.015973,2.249774,3.102978,0.000000,0.000000,0.000000,0.000000,1.436588,0.931093,32.000000,8.000000,4.000000,0.439993,0.533333,11424.000000,3.825152,2126.784512,3.265023,4.000000,-4.900000,8.000000,2.000000,0.943936,0.975610,21056.000000,9.131008,7761.356800,2.135709,2.000000,-2.500000,8.000000,3.000000,0.747300,0.833333,17920.000000,7.403520,4464.322560,3.010535,3.000000,-3.700000,7.000000,1.000000,0.834868,0.963855,20160.000000,12.705280,13411.374080,1.169157,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T19:28:25Z
1029401,1,1.436588,1.993857,2.249774,3.102978,0.000000,0.000000,0.000000,0.000000,1.436588,0.930385,32.000000,8.000000,4.000000,0.439993,0.533333,11872.000000,4.071936,2263.996416,3.265023,4.000000,-4.900000,8.000000,2.000000,0.933581,0.970874,22400.000000,9.871360,8390.656000,2.135709,2.000000,-2.500000,8.000000,3.000000,0.747300,0.833333,19040.000000,8.020480,4836.349440,3.010535,3.000000,-3.700000,7.000000,1.000000,0.834868,0.963855,21280.000000,13.039360,13712.714240,1.225140,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T19:29:35Z
1071611,3,1.436588,1.993857,2.249774,2.985389,0.000000,0.000000,0.000000,0.000000,1.436588,0.938037,32.000000,8.000000,4.000000,0.439993,0.533333,12320.000000,4.318720,2401.208320,3.265023,4.000000,-4.900000,8.000000,2.000000,0.933581,0.970874,23296.000000,10.364928,8810.188800,2.135709,2.000000,-2.500000,8.000000,3.000000,0.747300,0.833333,19936.000000,8.514048,5133.970944,3.010535,3.000000,-3.700000,7.000000,1.000000,0.803230,0.934579,22400.000000,13.373440,14014.054400,1.278716,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T19:30:17Z
1199076,0,1.943541,1.993857,2.249774,2.985389,0.000000,0.000000,0.000000,0.000000,1.943541,0.968110,32.000000,9.000000,5.000000,0.981766,0.500000,13440.000000,4.935680,2744.238080,3.265023,4.000000,-4.900000,8.000000,2.000000,0.933581,0.970874,25312.000000,11.475456,9754.137600,2.135709,2.000000,-2.500000,8.000000,3.000000,0.747300,0.833333,22176.000000,9.747968,5878.024704,3.010535,3.000000,-3.700000,7.000000,1.000000,0.803230,0.934579,23968.000000,13.841152,14435.930624,1.349965,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T19:32:24Z
1211130,2,1.943541,1.993857,2.408050,2.985389,0.000000,0.000000,0.000000,0.000000,1.943541,0.968931,32.000000,9.000000,5.000000,0.981766,0.500000,13664.000000,5.161984,2857.390080,3.214122,4.000000,-6.100000,8.000000,2.000000,0.933581,0.970874,25536.000000,11.598848,9859.020800,2.135709,2.000000,-2.500000,8.000000,3.000000,0.799874,0.826446,22400.000000,9.871360,5952.430080,3.010535,3.000000,-3.700000,7.000000,1.000000,0.803230,0.934579,24192.000000,13.907968,14496.198656,1.359805,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T19:32:36Z
1270352,1,1.943541,2.048782,2.408050,2.985389,0.000000,0.000000,0.000000,0.000000,1.943541,0.970776,32.000000,9.000000,5.000000,0.981766,0.500000,15008.000000,6.519808,3536.302080,2.977121,4.000000,-6.100000,8.000000,2.000000,0.959298,0.944882,26880.000000,12.339200,10488.320000,2.135709,2.000000,-2.500000,8.000000,3.000000,0.799874,0.826446,23520.000000,10.488320,6324.456960,3.010535,3.000000,-3.700000,7.000000,1.000000,0.803230,0.934579,25312.000000,14.242048,14797.538816,1.407802,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T19:33:35Z
1362735,3,1.943541,2.048782,2.408050,2.762301,0.000000,0.000000,0.000000,0.000000,1.943541,0.980601,32.000000,9.000000,5.000000,0.981766,0.500000,17024.000000,8.556544,4554.670080,2.754096,4.000000,-6.100000,8.000000,2.000000,0.959298,0.944882,28672.000000,13.326336,11327.385600,2.135709,2.000000,-2.500000,8.000000,3.000000,0.799874,0.826446,25536.000000,11.598848,6994.105344,3.010535,3.000000,-3.700000,7.000000,1.000000,0.743207,0.882353,26880.000000,14.709760,15219.415040,1.471804,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T19:35:08Z
