TotalTime(ms),Throughput(kbp),PDR,time
12200,0.018361,1.000000,2022-05-20T20:06:14Z
24862,0.018019,1.000000,2022-05-20T20:06:27Z
50210,0.013384,0.750000,2022-05-20T20:06:52Z
62874,0.014251,0.800000,2022-05-20T20:07:05Z
75549,0.014825,0.833333,2022-05-20T20:07:18Z
88438,0.015197,0.857143,2022-05-20T20:07:31Z
101102,0.015509,0.875000,2022-05-20T20:07:43Z
113560,0.015780,0.888889,2022-05-20T20:07:56Z
126228,0.015971,0.900000,2022-05-20T20:08:08Z
138927,0.016124,0.909091,2022-05-20T20:08:21Z
164463,0.014982,0.846154,2022-05-20T20:08:47Z
177137,0.015175,0.857143,2022-05-20T20:08:59Z
189801,0.015342,0.866667,2022-05-20T20:09:12Z
202258,0.015505,0.875000,2022-05-20T20:09:24Z
214930,0.015633,0.882353,2022-05-20T20:09:37Z
227600,0.015747,0.888889,2022-05-20T20:09:50Z
240486,0.015835,0.894737,2022-05-20T20:10:03Z
252941,0.015940,0.900000,2022-05-20T20:10:15Z
265619,0.016023,0.904762,2022-05-20T20:10:28Z
278500,0.016086,0.909091,2022-05-20T20:10:41Z
291176,0.016155,0.913043,2022-05-20T20:10:53Z
303629,0.016230,0.916667,2022-05-20T20:11:06Z
316516,0.016277,0.920000,2022-05-20T20:11:19Z
329019,0.016340,0.923077,2022-05-20T20:11:31Z
341660,0.016391,0.925926,2022-05-20T20:11:44Z
354317,0.016437,0.928571,2022-05-20T20:11:56Z
367077,0.016476,0.931034,2022-05-20T20:12:09Z
379657,0.016520,0.933333,2022-05-20T20:12:22Z
392463,0.016552,0.935484,2022-05-20T20:12:35Z
405002,0.016592,0.937500,2022-05-20T20:12:47Z
417670,0.016626,0.939394,2022-05-20T20:13:00Z
430384,0.016655,0.941176,2022-05-20T20:13:12Z
443020,0.016685,0.942857,2022-05-20T20:13:25Z
455844,0.016707,0.944444,2022-05-20T20:13:38Z
468574,0.016732,0.945946,2022-05-20T20:13:51Z
481031,0.016764,0.947368,2022-05-20T20:14:03Z
493701,0.016787,0.948718,2022-05-20T20:14:16Z
506587,0.016803,0.950000,2022-05-20T20:14:29Z
519042,0.016831,0.951220,2022-05-20T20:14:41Z
531719,0.016851,0.952381,2022-05-20T20:14:54Z
544608,0.016864,0.953488,2022-05-20T20:15:07Z
557087,0.016888,0.954545,2022-05-20T20:15:19Z
569945,0.016900,0.955556,2022-05-20T20:15:32Z
582402,0.016923,0.956522,2022-05-20T20:15:45Z
595068,0.016939,0.957447,2022-05-20T20:15:57Z
607746,0.016954,0.958333,2022-05-20T20:16:10Z
620642,0.016963,0.959184,2022-05-20T20:16:23Z
633296,0.016978,0.960000,2022-05-20T20:16:35Z
645758,0.016997,0.960784,2022-05-20T20:16:48Z
658430,0.017010,0.961538,2022-05-20T20:17:01Z
671129,0.017022,0.962264,2022-05-20T20:17:13Z
683775,0.017035,0.962963,2022-05-20T20:17:26Z
721787,0.016448,0.929825,2022-05-20T20:18:04Z
734476,0.016469,0.931034,2022-05-20T20:18:17Z
747131,0.016490,0.932203,2022-05-20T20:18:29Z
759803,0.016510,0.933333,2022-05-20T20:18:42Z
772477,0.016529,0.934426,2022-05-20T20:18:55Z
785151,0.016547,0.935484,2022-05-20T20:19:07Z
797816,0.016565,0.936508,2022-05-20T20:19:20Z
823167,0.016327,0.923077,2022-05-20T20:19:45Z
861174,0.015867,0.897059,2022-05-20T20:20:23Z
873844,0.015893,0.898551,2022-05-20T20:20:36Z
886518,0.015918,0.900000,2022-05-20T20:20:49Z
899403,0.015939,0.901408,2022-05-20T20:21:02Z
911875,0.015967,0.902778,2022-05-20T20:21:14Z
937252,0.015774,0.891892,2022-05-20T20:21:39Z
949873,0.015800,0.893333,2022-05-20T20:21:52Z
962543,0.015825,0.894737,2022-05-20T20:22:05Z
975230,0.015849,0.896104,2022-05-20T20:22:17Z
1000774,0.015668,0.886076,2022-05-20T20:22:43Z
1013226,0.015696,0.887500,2022-05-20T20:22:55Z
1025906,0.015721,0.888889,2022-05-20T20:23:08Z
1038573,0.015745,0.890244,2022-05-20T20:23:21Z
1051246,0.015768,0.891566,2022-05-20T20:23:33Z
1063921,0.015791,0.892857,2022-05-20T20:23:46Z
1089263,0.015629,0.883721,2022-05-20T20:24:11Z
1101931,0.015653,0.885057,2022-05-20T20:24:24Z
1114597,0.015676,0.886364,2022-05-20T20:24:37Z
1127425,0.015696,0.887640,2022-05-20T20:24:50Z
1139956,0.015720,0.888889,2022-05-20T20:25:02Z
1165291,0.015570,0.880435,2022-05-20T20:25:27Z
1177969,0.015593,0.881720,2022-05-20T20:25:40Z
1190631,0.015615,0.882979,2022-05-20T20:25:53Z
1203303,0.015637,0.884211,2022-05-20T20:26:05Z
1215976,0.015658,0.885417,2022-05-20T20:26:18Z
1228869,0.015676,0.886598,2022-05-20T20:26:31Z
1241315,0.015699,0.887755,2022-05-20T20:26:43Z
1266875,0.015560,0.880000,2022-05-20T20:27:09Z
1279334,0.015583,0.881188,2022-05-20T20:27:21Z
1292003,0.015604,0.882353,2022-05-20T20:27:34Z
1317345,0.015474,0.875000,2022-05-20T20:27:59Z
1330238,0.015492,0.876190,2022-05-20T20:28:12Z
1342911,0.015513,0.877358,2022-05-20T20:28:25Z
1355366,0.015535,0.878505,2022-05-20T20:28:37Z
1368039,0.015555,0.879630,2022-05-20T20:28:50Z
1380919,0.015572,0.880734,2022-05-20T20:29:03Z
1393377,0.015594,0.881818,2022-05-20T20:29:15Z
1418726,0.015473,0.875000,2022-05-20T20:29:41Z
1444059,0.015357,0.868421,2022-05-20T20:30:06Z
1469428,0.015244,0.862069,2022-05-20T20:30:32Z
1482077,0.015265,0.863248,2022-05-20T20:30:44Z
1507424,0.015157,0.857143,2022-05-20T20:31:10Z
1545433,0.014929,0.844262,2022-05-20T20:31:48Z
1558107,0.014951,0.845528,2022-05-20T20:32:00Z
1570778,0.014973,0.846774,2022-05-20T20:32:13Z
1583448,0.014995,0.848000,2022-05-20T20:32:26Z
1596138,0.015016,0.849206,2022-05-20T20:32:38Z
1621462,0.014920,0.843750,2022-05-20T20:33:04Z
1634139,0.014941,0.844961,2022-05-20T20:33:16Z
1646803,0.014962,0.846154,2022-05-20T20:33:29Z
1672151,0.014869,0.840909,2022-05-20T20:33:54Z
1710163,0.014670,0.829630,2022-05-20T20:34:32Z
1722836,0.014692,0.830882,2022-05-20T20:34:45Z
1735506,0.014714,0.832117,2022-05-20T20:34:58Z
1748181,0.014735,0.833333,2022-05-20T20:35:10Z
1773526,0.014651,0.828571,2022-05-20T20:35:36Z
1798866,0.014569,0.823944,2022-05-20T20:36:01Z
