TotalTime(ms),Throughput(kbp),PDR,data,time
14886,0.015048,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:36:40Z
27547,0.016263,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:36:53Z
52864,0.012712,0.750000,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:37:18Z
128889,0.006952,0.400000,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:38:34Z
154240,0.007261,0.416667,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:39:00Z
230269,0.005837,0.333333,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:40:16Z
356976,0.004392,0.250000,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:42:22Z
382324,0.004687,0.266667,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:42:48Z
407671,0.004945,0.281250,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:43:13Z
433018,0.005173,0.294118,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:43:38Z
483698,0.005094,0.289474,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:44:29Z
534390,0.005030,0.285714,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:45:20Z
559733,0.005202,0.295455,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:45:45Z
610414,0.005137,0.291667,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:46:36Z
661107,0.005082,0.288462,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:47:27Z
686449,0.005221,0.296296,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:47:52Z
762474,0.004994,0.283333,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:49:08Z
787865,0.005118,0.290323,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:49:33Z
863857,0.004927,0.279412,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:50:49Z
914627,0.004898,0.277778,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:51:40Z
939910,0.005005,0.283784,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:52:05Z
1015991,0.004850,0.275000,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:53:21Z
1041271,0.004948,0.280488,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:53:47Z
1066608,0.005040,0.285714,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:54:12Z
1117302,0.005012,0.284091,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:55:03Z
1142648,0.005097,0.288889,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:55:28Z
1193329,0.005068,0.287234,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:56:19Z
1244015,0.005042,0.285714,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:57:09Z
1269358,0.005118,0.290000,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:57:35Z
1294705,0.005190,0.294118,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:58:00Z
1320048,0.005260,0.298077,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:58:25Z
1370734,0.005229,0.296296,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:59:16Z
1396080,0.005295,0.300000,AWcAAAJoAAMCAAAEAgAA,2022-06-17T19:59:41Z
1421427,0.005358,0.303571,AWcAAAJoAAMCAAAEAgAA,2022-06-17T20:00:07Z
1446774,0.005419,0.307018,AWcAAAJoAAMCAAAEAgAA,2022-06-17T20:00:32Z
1548145,0.005209,0.295082,AWcAAAJoAAMCAAAEAgAA,2022-06-17T20:02:14Z
1573490,0.005267,0.298387,AWcAAAJoAAMCAAAEAgAA,2022-06-17T20:02:39Z
1624172,0.005241,0.296875,AWcAAAJoAAMCAAAEAgAA,2022-06-17T20:03:30Z
1649521,0.005296,0.300000,AWcAAAJoAAMCAAAEAgAA,2022-06-17T20:03:55Z
1674867,0.005350,0.303030,AWcAAAJoAAMCAAAEAgAA,2022-06-17T20:04:20Z
1750901,0.005245,0.297101,AWcAAAJoAAMCAAAEAgAA,2022-06-17T20:05:36Z
1776238,0.005297,0.300000,AWcAAAJoAAMCAAAEAgAA,2022-06-17T20:06:02Z
1801584,0.005346,0.302817,AWcAAAJoAAMCAAAEAgAA,2022-06-17T20:06:27Z
