TotalTime(ms),Throughput(kbp),PDR,data,time
10463,0.021408,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:09:20Z
23090,0.019402,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:09:32Z
35767,0.018789,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:09:45Z
48469,0.018486,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:09:58Z
61319,0.018265,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:10:10Z
73998,0.018163,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:10:23Z
86660,0.018094,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:10:36Z
99333,0.018040,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:10:48Z
112010,0.017998,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:11:01Z
124574,0.017981,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:11:14Z
137345,0.017940,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:11:26Z
150027,0.017917,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:11:39Z
188133,0.015478,0.866667,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:12:17Z
225866,0.013884,0.777778,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:12:55Z
238804,0.014070,0.789474,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:13:08Z
251195,0.014268,0.800000,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:13:20Z
264067,0.014421,0.809524,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:13:33Z
276735,0.014570,0.818182,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:13:46Z
289407,0.014706,0.826087,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:13:59Z
301861,0.014841,0.833333,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:14:11Z
314533,0.014956,0.840000,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:14:24Z
352547,0.013978,0.785714,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:15:02Z
365469,0.014097,0.793103,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:15:15Z
377961,0.014224,0.800000,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:15:27Z
403361,0.013883,0.781250,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:15:52Z
442431,0.013164,0.742857,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:16:32Z
454215,0.013315,0.750000,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:16:43Z
479272,0.013087,0.736842,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:17:08Z
491940,0.013205,0.743590,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:17:21Z
505327,0.013298,0.750000,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:17:34Z
517499,0.013418,0.756098,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:17:47Z
529951,0.013526,0.761905,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:17:59Z
542882,0.013616,0.767442,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:18:12Z
555316,0.013715,0.772727,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:18:24Z
568184,0.013798,0.777778,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:18:37Z
593314,0.013591,0.765957,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:19:02Z
606076,0.013675,0.770833,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:19:15Z
618882,0.013754,0.775510,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:19:28Z
656675,0.013303,0.750000,AWcAAAJoAAMCAAAEAgAA,2022-05-23T10:20:06Z
