Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),Main Min Current (mA),Main Min Power (mW),Main Min Voltage (V),Main Max Current (mA),Main Max Power (mW),Main Max Voltage (V),USB Avg Current (mA),USB Avg Power (mW),USB Avg Voltage (V),USB Min Current (mA),USB Min Power (mW),USB Min Voltage (V),USB Max Current (mA),USB Max Power (mW),USB Max Voltage (V)
8.4000,-0.002,-0.0101,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,55.932,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
8.6000,-0.015,-0.0754,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,55.811,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
8.8000,-0.019,-0.0955,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,55.905,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
9.0000,-0.032,-0.1609,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,55.825,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
9.2000,0,0,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,55.745,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
9.4000,-0.027,-0.1357,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,55.867,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
9.6000,0,0,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.028,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
9.8000,-0.01,-0.0503,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.068,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
10.0000,-0.029,-0.1458,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,55.893,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
10.2000,-0.012,-0.0603,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.284,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
10.4000,-0.006,-0.0301,5.024,-0.067,-0.3369,0,173.456,0.171,5.036,56.365,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
10.6000,-0.014,-0.0704,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.19,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
10.8000,-0.011,-0.0553,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,56.527,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
11.0000,-0.004,-0.0201,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.405,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
11.2000,-0.019,-0.0955,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.729,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
11.4000,-0.005,-0.0251,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.513,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
11.6000,-0.011,-0.0553,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.742,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
11.8000,0.002,0.0101,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.742,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
12.0000,-0.041,-0.2061,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,56.715,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
12.2000,-0.008,-0.0402,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.796,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
12.4000,-0.036,-0.181,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,57.039,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
12.6000,-0.027,-0.1357,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,56.297,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
12.8000,0.002,0.0101,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.58,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
13.0000,-0.022,-0.1106,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,56.607,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
13.2000,-0.024,-0.1206,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,56.513,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
13.4000,-0.027,-0.1358,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.311,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
13.6000,-0.021,-0.1056,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.58,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
13.8000,-0.029,-0.1458,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,56.58,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
14.0000,-0.013,-0.0653,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,56.311,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
14.2000,-0.029,-0.1458,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.244,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
14.4000,-0.02,-0.1006,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.176,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
14.6000,-0.012,-0.0593,4.942,-0.067,-0.3369,0,173.456,0.171,5.036,169.163,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
14.8000,-0.002,-0.0101,5.03,-0.067,-0.3369,0,173.456,0.171,5.036,55.016,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
15.0000,-0.014,-0.0704,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,55.002,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
15.2000,0,0,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,54.934,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
15.4000,-0.018,-0.0905,5.03,-0.067,-0.3369,0,173.456,0.171,5.036,55.07,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
15.6000,-0.002,-0.0101,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,55.205,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
15.8000,-0.014,-0.0704,5.03,-0.067,-0.3369,0,173.456,0.171,5.036,55.298,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
16.0000,-0.027,-0.1358,5.03,-0.067,-0.3369,0,173.456,0.171,5.036,55.204,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
16.2000,-0.031,-0.1559,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,55.662,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
16.4000,-0.013,-0.0653,5.024,-0.067,-0.3369,0,173.456,0.171,5.036,55.569,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
16.6000,-0.038,-0.1911,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,55.434,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
16.8000,-0.005,-0.0251,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,55.582,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
17.0000,-0.007,-0.0352,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,55.676,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
17.2000,-0.018,-0.0905,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,55.676,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
17.4000,-0.012,-0.0603,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,55.527,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
17.6000,-0.023,-0.1156,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,55.703,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
17.8000,-0.016,-0.0804,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,55.636,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
18.0000,-0.008,-0.0402,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,55.393,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
18.2000,-0.02,-0.1006,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,55.77,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
18.4000,0.001,0.005,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,55.824,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
18.6000,-0.001,-0.005,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,55.838,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
18.8000,-0.013,-0.0653,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,55.973,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
19.0000,0.003,0.0151,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.054,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
19.2000,-0.004,-0.0201,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,56.028,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
19.4000,-0.02,-0.1006,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.176,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
19.6000,-0.017,-0.0854,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,56.31,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
19.8000,-0.012,-0.0603,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.512,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
20.0000,-0.002,-0.0101,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.445,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
20.2000,-0.013,-0.0653,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,56.607,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
20.4000,-0.008,-0.0402,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.675,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
20.6000,-0.015,-0.0754,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.566,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
20.8000,-0.012,-0.0603,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.687,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
21.0000,-0.013,-0.0653,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,56.701,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
21.2000,-0.014,-0.0704,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.701,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
21.4000,-0.003,-0.0151,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.66,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
21.6000,-0.007,-0.0352,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.889,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
21.8000,-0.043,-0.2162,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.997,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
22.0000,-0.029,-0.1458,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,57.078,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
22.2000,-0.028,-0.1407,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,56.62,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
22.4000,-0.006,-0.0302,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.66,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
22.6000,-0.014,-0.0704,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.647,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
22.8000,-0.021,-0.1055,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,56.512,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
23.0000,-0.029,-0.1458,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.512,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
23.2000,-0.02,-0.1005,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,56.148,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
23.4000,-0.009,-0.0453,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.377,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
23.6000,-0.009,-0.0453,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.269,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
23.8000,-0.013,-0.0654,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.296,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
24.0000,-0.025,-0.1257,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.256,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
24.2000,-0.018,-0.0905,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,56.215,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
24.4000,-0.006,-0.0302,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.162,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
24.6000,0,0,5.024,-0.067,-0.3369,0,173.456,0.171,5.036,59.221,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
24.8000,-0.001,-0.005,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,54.881,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
25.0000,-0.016,-0.0804,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,54.935,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
25.2000,-0.022,-0.1107,5.03,-0.067,-0.3369,0,173.456,0.171,5.036,54.76,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
25.4000,-0.005,-0.0251,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,55.137,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
25.6000,-0.007,-0.0352,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,55.3,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
25.8000,-0.033,-0.166,5.03,-0.067,-0.3369,0,173.456,0.171,5.036,55.152,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
26.0000,-0.007,-0.0352,5.03,-0.067,-0.3369,0,173.456,0.171,5.036,55.206,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
26.2000,-0.031,-0.1559,5.03,-0.067,-0.3369,0,173.456,0.171,5.036,55.299,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
26.4000,-0.014,-0.0704,5.03,-0.067,-0.3369,0,173.456,0.171,5.036,55.38,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
26.6000,-0.007,-0.0352,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,55.393,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
26.8000,-0.026,-0.1307,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,55.38,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
27.0000,-0.006,-0.0302,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,55.447,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
27.2000,-0.028,-0.1408,5.03,-0.067,-0.3369,0,173.456,0.171,5.036,55.34,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
27.4000,-0.016,-0.0805,5.03,-0.067,-0.3369,0,173.456,0.171,5.036,55.637,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
27.6000,-0.024,-0.1207,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,55.703,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
27.8000,-0.017,-0.0855,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,55.717,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
28.0000,-0.019,-0.0955,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,55.798,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
28.2000,-0.015,-0.0754,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
28.4000,0,0,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
28.6000,-0.027,-0.1358,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.323,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
28.8000,-0.026,-0.1307,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.31,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
29.0000,-0.008,-0.0402,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.445,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
29.2000,-0.018,-0.0905,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.404,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
29.4000,-0.014,-0.0704,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,56.418,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
29.6000,0,0,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,56.647,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
29.8000,-0.022,-0.1106,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,56.458,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
30.0000,-0.02,-0.1005,5.024,-0.067,-0.3369,0,173.456,0.171,5.036,56.35,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
30.2000,-0.015,-0.0754,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.513,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
30.4000,-0.016,-0.0804,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,56.473,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
30.6000,-0.011,-0.0553,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,56.554,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
30.8000,-0.021,-0.1055,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,56.702,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
31.0000,0.007,0.0352,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.743,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
31.2000,-0.01,-0.0503,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.851,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
31.4000,-0.011,-0.0553,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,57.053,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
31.6000,-0.021,-0.1055,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,57.309,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
31.8000,-0.016,-0.0804,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,57.269,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
32.0000,-0.023,-0.1156,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,57.215,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
32.2000,-0.015,-0.0754,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.609,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
32.4000,-0.035,-0.176,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.285,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
32.6000,-0.029,-0.1458,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.352,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
32.8000,-0.021,-0.1055,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,56.379,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
33.0000,-0.036,-0.1809,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,56.339,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
33.2000,-0.031,-0.1559,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.312,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
33.4000,-0.023,-0.1156,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,56.258,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
33.6000,-0.008,-0.0402,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,56.285,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
33.8000,0.001,0.005,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.218,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
34.0000,-0.025,-0.1257,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.245,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
34.2000,-0.008,-0.0402,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,56.082,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
34.4000,-0.018,-0.0905,5.028,-0.067,-0.3369,0,173.456,0.171,5.036,55.853,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
34.6000,-0.013,-0.0653,5.026,-0.067,-0.3369,0,173.456,0.171,5.036,56.014,0,0,-0.067,-0.3369,0,173.456,0.171,5.036
