Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughput(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-05-21T14:13:00Z, 13124, 0.017068
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-05-21T14:13:12Z, 25798, 0.017366
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-05-21T14:13:25Z, 38466, 0.017470
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-05-21T14:13:38Z, 51139, 0.017521
QBXq3gAABAABsgROlhZJHbPppEjpWWsTsuPXdA==,QBXq3gAABAABsgROlhbpHbMipEjpWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsT6ePXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWekTsuPXdA==,1.000000, 2022-05-21T14:13:50Z, 63819, 0.017550
QBXq3gAABQABE/I4jZO9THwcHEIcebips0vGGQ==,QBXq3gAABQABE/I4jZMcTHyFHEIcebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebipHEvGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKneRyps0vGGQ==,1.000000, 2022-05-21T14:14:03Z, 76499, 0.017569
QBXq3gAABgABVMNJJTl9QPojb74jeSSSBfr7Wg==,QBXq3gAABgABVMNJJTkjQPqKb74jeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSSI/r7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSOSBfr7Wg==,1.000000, 2022-05-21T14:14:16Z, 89159, 0.017587
QBXq3gAABwAB5OQ9879HguzX2PHX9KkBAKGMUg==,QBXq3gAABwAB5OQ987/Xguzm2PHX9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkB16GMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9NcBAKGMUg==,1.000000, 2022-05-21T14:14:28Z, 101975, 0.017573
QBXq3gAACAABtnEGYBSOZlR4zkN4XEJY0/5Czg==,QBXq3gAACAABtnEGYBR4ZlRdzkN4XEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJYeP5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXHhY0/5Czg==,1.000000, 2022-05-21T14:14:41Z, 114512, 0.017605
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,1.000000, 2022-05-21T14:14:54Z, 127238, 0.017605
QBXq3gAACgAB4J5MGLcM8IYaa9EaYNx4zhIZKg==,QBXq3gAACgAB4J5MGLca8IZxa9EaYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4GhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYBp4zhIZKg==,1.000000, 2022-05-21T14:15:07Z, 140052, 0.017593
QBXq3gAACwABeiMIbZ4A4j9C98JCNMwB/n6ucg==,QBXq3gAACwABeiMIbZ5C4j9r98JCNMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NMwBQn6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NEIB/n6ucg==,1.000000, 2022-05-21T14:15:19Z, 152728, 0.017600
QBXq3gAADAABPKsQO4Q7vVmYTGaYU8OQcmtdZA==,QBXq3gAADAABPKsQO4SYvVkXTGaYU8OQcmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQmGtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU5iQcmtdZA==,1.000000, 2022-05-21T14:15:32Z, 165217, 0.017625
QBXq3gAADQAB5bM7t6M2OWuBffWB3B2UDcVbbw==,QBXq3gAADQAB5bM7t6OBOWuZffWB3B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UgcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3IGUDcVbbw==,1.000000, 2022-05-21T14:15:44Z, 177860, 0.017632
QBXq3gAADgABme9SPmYig5PfLaLfC385ivmH7g==,QBXq3gAADgABme9SPmbfg5MJLaLfC385ivmH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC3853/mH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC985ivmH7g==,1.000000, 2022-05-21T14:15:57Z, 190523, 0.017636
QBXq3gAADwABlTZyzE3lFJTwdZTwU6Vm85mKEw==,QBXq3gAADwABlTZyzE3wFJR/dZTwU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm8JmKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU/Bm85mKEw==,1.000000, 2022-05-21T14:16:10Z, 203197, 0.017638
QBXq3gAAEAABlNIBRlELWCKModGMRVqZcw1G7g==,QBXq3gAAEAABlNIBRlGMWCKOodGMRVqZcw1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRVqZjA1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRYyZcw1G7g==,1.000000, 2022-05-21T14:16:23Z, 216091, 0.017622
QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,1.000000, 2022-05-21T14:16:35Z, 228543, 0.017642
