TotalTime(ms),Throughput(kbp),PDR,data,time
16070,0.013939,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:41:16Z
28741,0.015588,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:41:29Z
41414,0.016226,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:41:41Z
54082,0.016567,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:41:54Z
66826,0.016760,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:42:07Z
79425,0.016922,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:42:19Z
92229,0.017001,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:42:32Z
104764,0.017105,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:42:45Z
117511,0.017156,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:42:57Z
130110,0.017216,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:43:10Z
142779,0.017257,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:43:23Z
155527,0.017283,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:43:35Z
168165,0.017316,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:43:48Z
180868,0.017339,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:44:01Z
193475,0.017367,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:44:13Z
206232,0.017379,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:44:26Z
218826,0.017402,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:44:39Z
231486,0.017418,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:44:51Z
244191,0.017429,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:45:04Z
256831,0.017443,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:45:17Z
269537,0.017452,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:45:29Z
282179,0.017464,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:45:42Z
294858,0.017473,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:45:55Z
307523,0.017482,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:46:07Z
320333,0.017482,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:46:20Z
332860,0.017497,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:46:33Z
345536,0.017503,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:46:45Z
358210,0.017509,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:46:58Z
370900,0.017514,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:47:11Z
383554,0.017520,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:47:23Z
396251,0.017524,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:47:36Z
408893,0.017530,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:47:49Z
421560,0.017535,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T16:48:01Z
