TotalTime(ms),Throughput(kbp),PDR,time
15604,0.014355,1.000000,2022-06-12T16:00:11Z
28275,0.015844,1.000000,2022-06-12T16:00:24Z
40943,0.016413,1.000000,2022-06-12T16:00:37Z
53622,0.016710,1.000000,2022-06-12T16:00:49Z
66505,0.016841,1.000000,2022-06-12T16:01:02Z
78991,0.017015,1.000000,2022-06-12T16:01:15Z
91644,0.017110,1.000000,2022-06-12T16:01:27Z
104319,0.017178,1.000000,2022-06-12T16:01:40Z
116979,0.017234,1.000000,2022-06-12T16:01:53Z
129647,0.017278,1.000000,2022-06-12T16:02:05Z
142316,0.017314,1.000000,2022-06-12T16:02:18Z
155005,0.017341,1.000000,2022-06-12T16:02:31Z
167807,0.017353,1.000000,2022-06-12T16:02:44Z
180347,0.017389,1.000000,2022-06-12T16:02:56Z
193223,0.017389,1.000000,2022-06-12T16:03:09Z
205676,0.017425,1.000000,2022-06-12T16:03:21Z
218568,0.017423,1.000000,2022-06-12T16:03:34Z
231110,0.017446,1.000000,2022-06-12T16:03:47Z
243762,0.017460,1.000000,2022-06-12T16:04:00Z
256362,0.017475,1.000000,2022-06-12T16:04:12Z
269065,0.017483,1.000000,2022-06-12T16:04:25Z
281926,0.017480,1.000000,2022-06-12T16:04:38Z
294387,0.017501,1.000000,2022-06-12T16:04:50Z
307050,0.017509,1.000000,2022-06-12T16:05:03Z
319865,0.017507,1.000000,2022-06-12T16:05:16Z
332394,0.017521,1.000000,2022-06-12T16:05:28Z
345094,0.017526,1.000000,2022-06-12T16:05:41Z
357741,0.017532,1.000000,2022-06-12T16:05:54Z
370408,0.017537,1.000000,2022-06-12T16:06:06Z
383082,0.017542,1.000000,2022-06-12T16:06:19Z
395750,0.017546,1.000000,2022-06-12T16:06:32Z
408430,0.017550,1.000000,2022-06-12T16:06:44Z
421309,0.017545,1.000000,2022-06-12T16:06:57Z
433769,0.017558,1.000000,2022-06-12T16:07:10Z
446436,0.017561,1.000000,2022-06-12T16:07:22Z
459135,0.017563,1.000000,2022-06-12T16:07:35Z
471849,0.017565,1.000000,2022-06-12T16:07:48Z
484450,0.017570,1.000000,2022-06-12T16:08:00Z
497128,0.017573,1.000000,2022-06-12T16:08:13Z
509839,0.017574,1.000000,2022-06-12T16:08:26Z
522476,0.017578,1.000000,2022-06-12T16:08:38Z
535143,0.017580,1.000000,2022-06-12T16:08:51Z
547952,0.017578,1.000000,2022-06-12T16:09:04Z
560478,0.017585,1.000000,2022-06-12T16:09:16Z
573227,0.017585,1.000000,2022-06-12T16:09:29Z
585833,0.017589,1.000000,2022-06-12T16:09:42Z
598498,0.017591,1.000000,2022-06-12T16:09:54Z
611169,0.017593,1.000000,2022-06-12T16:10:07Z
624063,0.017588,1.000000,2022-06-12T16:10:20Z
636606,0.017593,1.000000,2022-06-12T16:10:32Z
649194,0.017597,1.000000,2022-06-12T16:10:45Z
661865,0.017599,1.000000,2022-06-12T16:10:58Z
674547,0.017600,1.000000,2022-06-12T16:11:10Z
687207,0.017602,1.000000,2022-06-12T16:11:23Z
700114,0.017597,1.000000,2022-06-12T16:11:36Z
712546,0.017604,1.000000,2022-06-12T16:11:48Z
725254,0.017605,1.000000,2022-06-12T16:12:01Z
737924,0.017606,1.000000,2022-06-12T16:12:14Z
750566,0.017608,1.000000,2022-06-12T16:12:26Z
763231,0.017609,1.000000,2022-06-12T16:12:39Z
775934,0.017610,1.000000,2022-06-12T16:12:52Z
788574,0.017612,1.000000,2022-06-12T16:13:04Z
801251,0.017612,1.000000,2022-06-12T16:13:17Z
826646,0.017342,0.984615,2022-06-12T16:13:42Z
839264,0.017349,0.984848,2022-06-12T16:13:55Z
851935,0.017353,0.985075,2022-06-12T16:14:08Z
864609,0.017358,0.985294,2022-06-12T16:14:20Z
877288,0.017363,0.985507,2022-06-12T16:14:33Z
890006,0.017366,0.985714,2022-06-12T16:14:46Z
902632,0.017371,0.985915,2022-06-12T16:14:58Z
915290,0.017376,0.986111,2022-06-12T16:15:11Z
928187,0.017376,0.986301,2022-06-12T16:15:24Z
