Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughput(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-06-02T21:23:39Z, 13575, 0.016501
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-06-02T21:23:52Z, 26247, 0.017069
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-06-02T21:24:05Z, 38908, 0.017272
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-06-02T21:24:17Z, 51588, 0.017368
QBXq3gAABAABsgROlhZJHbPTpEjTWWsTsuPXdA==,QBXq3gAABAABsgROlhbTHbMipEjTWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsT0+PXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWdMTsuPXdA==,1.000000, 2022-06-02T21:24:30Z, 64265, 0.017428
QBXq3gAABQABE/I4jZO9THwiHEIiebips0vGGQ==,QBXq3gAABQABE/I4jZMiTHyFHEIiebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebipIkvGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKneSKps0vGGQ==,1.000000, 2022-06-02T21:24:43Z, 76934, 0.017470
QBXq3gAABgABVMNJJTl9QPrDb77DeSSSBfr7Wg==,QBXq3gAABgABVMNJJTnDQPqKb77DeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSSw/r7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GecOSBfr7Wg==,0.857143, 2022-06-02T21:24:56Z, 89817, 0.014964
QBXq3gAABwAB5OQ9879Hguxt2PFt9KkBAKGMUg==,QBXq3gAABwAB5OQ9879tguzm2PFt9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBbaGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9G0BAKGMUg==,0.750000, 2022-06-02T21:25:08Z, 102490, 0.013113
QBXq3gAACAABtnEGYBSOZlTZzkPZXEJY0/5Czg==,QBXq3gAACAABtnEGYBTZZlRdzkPZXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJY2f5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXNlY0/5Czg==,0.666667, 2022-06-02T21:25:21Z, 115158, 0.011671
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.700000, 2022-06-02T21:25:33Z, 127618, 0.012287
QBXq3gAACgAB4J5MGLcM8IYba9EbYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcb8IZxa9EbYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4GxIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYBt4zhIZKg==,0.727273, 2022-06-02T21:25:46Z, 140498, 0.012755
