TotalTime(ms),Throughput(kbp),PDR,data,time
16987,0.013187,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:02:49Z
29657,0.015106,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:03:02Z
42333,0.015874,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:03:15Z
54999,0.016291,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:03:27Z
67684,0.016547,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:03:40Z
80338,0.016729,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:03:53Z
118419,0.013241,0.777778,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:04:31Z
131032,0.013676,0.800000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:04:43Z
143699,0.014029,0.818182,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:04:56Z
181715,0.012327,0.714286,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:05:34Z
194390,0.012676,0.733333,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:05:47Z
207056,0.012982,0.750000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:05:59Z
219795,0.013249,0.764706,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:06:12Z
232402,0.013494,0.777778,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:06:25Z
245079,0.013710,0.789474,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:06:37Z
257749,0.013905,0.800000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:06:50Z
270415,0.014082,0.809524,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:07:03Z
283093,0.014243,0.818182,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:07:16Z
295762,0.014390,0.826087,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:07:28Z
308425,0.014525,0.833333,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:07:41Z
321134,0.014648,0.840000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:07:54Z
333794,0.014764,0.846154,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:08:06Z
346448,0.014871,0.851852,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:08:19Z
359111,0.014970,0.857143,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:08:32Z
371801,0.015062,0.862069,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:08:44Z
384461,0.015148,0.866667,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:08:57Z
397128,0.015229,0.870968,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:09:10Z
409801,0.015305,0.875000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:09:22Z
422537,0.015374,0.878788,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:09:35Z
435145,0.015443,0.882353,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:09:48Z
447814,0.015506,0.885714,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:10:00Z
473183,0.015148,0.864865,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:10:26Z
485830,0.015215,0.868421,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:10:38Z
498506,0.015278,0.871795,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:10:51Z
511177,0.015337,0.875000,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:11:04Z
523845,0.015394,0.878049,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:11:16Z
536531,0.015447,0.880952,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:11:29Z
549189,0.015499,0.883721,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:11:42Z
561865,0.015548,0.886364,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:11:54Z
574675,0.015591,0.888889,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:12:07Z
587211,0.015640,0.891304,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:12:20Z
599879,0.015683,0.893617,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:12:32Z
612549,0.015724,0.895833,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:12:45Z
650563,0.015150,0.862745,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:13:23Z
663235,0.015198,0.865385,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:13:36Z
675908,0.015245,0.867925,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:13:48Z
688578,0.015289,0.870370,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:14:01Z
726603,0.014798,0.842105,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:14:39Z
739272,0.014847,0.844828,AWcAAAJoAAMCAAAEAgAA,2022-06-12T10:14:52Z
