Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughput(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-05-20T20:47:46Z, 16982, 0.013190
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-05-20T20:47:59Z, 29651, 0.015109
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-05-20T20:48:12Z, 42314, 0.015881
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-05-20T20:48:24Z, 54987, 0.016295
QBXq3gAABAABsgROlhZJHbMipEhtWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsTsuPXdA==,1.000000, 2022-05-20T20:48:37Z, 67656, 0.016554
QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,1.000000, 2022-05-20T20:48:50Z, 80328, 0.016731
QBXq3gAABgABVMNJJTl9QPoqb74qeSSSBfr7Wg==,QBXq3gAABgABVMNJJTkqQPqKb74qeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSSKvr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSqSBfr7Wg==,0.857143, 2022-05-20T20:49:03Z, 93221, 0.014417
QBXq3gAABwAB5OQ9879Hguwb2PEb9KkBAKGMUg==,QBXq3gAABwAB5OQ9878bguzm2PEb9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBG6GMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9BsBAKGMUg==,0.750000, 2022-05-20T20:49:15Z, 105901, 0.012691
QBXq3gAACAABtnEGYBSOZlRdzkPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJY0/5Czg==,0.777778, 2022-05-20T20:49:28Z, 118351, 0.013249
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.800000, 2022-05-20T20:49:40Z, 131016, 0.013678
QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4zhIZKg==,0.818182, 2022-05-20T20:49:53Z, 143685, 0.014031
QBXq3gAACwABeiMIbZ4A4j8e98IeNMwB/n6ucg==,QBXq3gAACwABeiMIbZ4e4j9r98IeNMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NMwBHn6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NB4B/n6ucg==,0.833333, 2022-05-20T20:50:06Z, 156357, 0.014326
QBXq3gAADAABPKsQO4Q7vVmYTGaYU8OQcmtdZA==,QBXq3gAADAABPKsQO4SYvVkXTGaYU8OQcmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQmGtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU5iQcmtdZA==,0.769231, 2022-05-20T20:50:19Z, 169252, 0.013235
QBXq3gAADQAB5bM7t6M2OWu8ffW83B2UDcVbbw==,QBXq3gAADQAB5bM7t6O8OWuZffW83B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2UvMVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3LyUDcVbbw==,0.714286, 2022-05-20T20:50:31Z, 181965, 0.012310
QBXq3gAADgABme9SPmYig5MRLaIRC385ivmH7g==,QBXq3gAADgABme9SPmYRg5MJLaIRC385ivmH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC385EfmH7g==,QBXq3gAADgABme9SPmYig5MJLaJECxE5ivmH7g==,0.733333, 2022-05-20T20:50:44Z, 194373, 0.012677
QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vm85mKEw==,0.750000, 2022-05-20T20:50:56Z, 207045, 0.012983
QBXq3gAAEAABlNIBRlELWCKOodGbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRVqZcw1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRVqZcw1G7g==,0.764706, 2022-05-20T20:51:09Z, 219718, 0.013253
QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,0.777778, 2022-05-20T20:51:22Z, 232388, 0.013495
