TotalTime(ms),Flag,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,minEE,Fair index,Loopcount,SF1,TP1,PRR1,InstantPRR1,Received1,TotalTime1,TotalPower1,InstantEE1,SF2,TP2,PRR2,InstantPRR2,Received2,TotalTime2,TotalPower2,InstantEE2,SF3,TP3,PRR3,InstantPRR3,Received3,TotalTime3,TotalPower3,InstantEE3,SF4,TP4,PRR4,InstantPRR4,Received4,TotalTime4,TotalPower4,InstantEE4,SF5,TP5,PRR5,InstantPRR5,Received5,TotalTime5,TotalPower5,InstantEE5,SF6,TP6,PRR6,InstantPRR6,Received6,TotalTime6,TotalPower6,InstantEE6,SF7,TP7,PRR7,InstantPRR7,Received7,TotalTime7,TotalPower7,InstantEE7,SF8,TP8,PRR8,InstantPRR8,Received8,TotalTime8,TotalPower8,InstantEE8,time
44308,0,1.482977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.482977,NaN,32.000000,8.000000,4.000000,0.454201,1.000000,1120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,896.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-18T20:57:51Z
45316,1,1.482977,1.593813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.482977,NaN,32.000000,8.000000,4.000000,0.454201,1.000000,1120.000000,0.000000,0.000000,0.000000,8.000000,0.000000,1.000000,1.000000,1120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-18T20:57:52Z
95441,1,1.482977,1.591635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.482977,0.998753,32.000000,8.000000,4.000000,0.454201,1.000000,1344.000000,0.123392,68.605952,3.265023,8.000000,0.000000,0.998634,1.000000,2240.000000,0.616960,702.717440,1.593813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-18T20:58:42Z
145600,1,1.482977,2.977104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.482977,0.899099,32.000000,8.000000,4.000000,0.454201,1.000000,1792.000000,0.370176,205.817856,3.265023,7.000000,1.000000,0.801001,1.000000,3360.000000,1.233920,1405.434880,1.593813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-18T20:59:32Z
194724,0,1.641486,2.977104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.641486,0.922827,32.000000,9.000000,3.000000,0.999997,0.500000,2240.000000,0.616960,343.029760,3.265023,7.000000,1.000000,0.801001,1.000000,4032.000000,1.434368,1586.238976,1.835789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-18T21:00:22Z
244867,0,1.629895,2.977104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.629895,0.921223,32.000000,9.000000,3.000000,0.992936,0.600000,3360.000000,1.748480,1025.336320,2.184649,7.000000,1.000000,0.801001,1.000000,4256.000000,1.501184,1646.507008,1.904638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-18T21:01:12Z
245877,1,1.629895,2.309228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.629895,0.971117,32.000000,9.000000,3.000000,0.992936,0.600000,3360.000000,1.748480,1025.336320,2.184649,7.000000,1.000000,0.621306,0.800000,4480.000000,1.568000,1706.775040,1.968625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-18T21:01:13Z
294996,0,1.634126,2.309228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.634126,0.971525,32.000000,9.000000,3.000000,0.995513,0.666667,4480.000000,2.880000,1707.642880,1.967625,7.000000,1.000000,0.621306,0.800000,5152.000000,1.768448,1887.579136,2.136069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-18T21:02:02Z
306024,1,1.634126,2.685455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.634126,0.944076,32.000000,9.000000,3.000000,0.995513,0.666667,4704.000000,3.106304,1844.104192,1.943491,7.000000,1.000000,0.722532,0.806452,5600.000000,1.902080,2008.115200,2.230948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-18T21:02:13Z
345086,0,1.632128,2.685455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.632128,0.943826,32.000000,9.000000,3.000000,0.994296,0.714286,5600.000000,4.011520,2389.949440,1.874517,7.000000,1.000000,0.722532,0.806452,6048.000000,2.035712,2128.651264,2.315081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-18T21:02:52Z
