TotalTime(ms),Flag,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,EE9,EE10,EE11,EE12,minEE,Fair index,Loopcount,SF1,TP1,PRR1,InstantPRR1,InstantEE1,SF2,TP2,PRR2,InstantPRR2,InstantEE2,SF3,TP3,PRR3,InstantPRR3,InstantEE3,SF4,TP4,PRR4,InstantPRR4,InstantEE4,SF5,TP5,PRR5,InstantPRR5,InstantEE5,SF6,TP6,PRR6,InstantPRR6,InstantEE6,SF7,TP7,PRR7,InstantPRR7,InstantEE7,SF8,TP8,PRR8,InstantPRR8,InstantEE8,SF9,TP9,PRR9,InstantPRR9,InstantEE9,SF10,TP10,PRR10,InstantPRR10,InstantEE10,SF11,TP11,PRR11,InstantPRR11,InstantEE11,SF12,TP12,PRR12,InstantPRR12,InstantEE12,time
44887,0,0.260479,0,0,0,0,0,0,0,0,0,0,0,0.260479,NaN,1,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T14:41:50Z
45898,1,0.260479,0.260479,0,0,0,0,0,0,0,0,0,0,0.260479,NaN,1,11,0,1,1,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T14:41:51Z
46904,2,0.260479,0.260479,0.260479,0,0,0,0,0,0,0,0,0,0.260479,NaN,1,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T14:41:52Z
47910,3,0.260479,0.260479,0.260479,0.260479,0,0,0,0,0,0,0,0,0.260479,NaN,1,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T14:41:53Z
48909,4,0.260479,0.260479,0.260479,0.260479,0.260479,0,0,0,0,0,0,0,0.260479,NaN,1,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T14:41:54Z
49925,5,0.260479,0.260479,0.260479,0.260479,0.260479,0.260479,0,0,0,0,0,0,0.260479,NaN,1,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T14:41:55Z
50931,6,0.260479,0.260479,0.260479,0.260479,0.260479,0.260479,0.260479,0,0,0,0,0,0.260479,NaN,1,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T14:41:56Z
51945,7,0.260479,0.260479,0.260479,0.260479,0.260479,0.260479,0.260479,0.260479,0,0,0,0,0.260479,NaN,1,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T14:41:57Z
95301,0,0.263786,0.260479,0.260479,0.260479,0.260479,0.260479,0.260479,0.260479,0,0,0,0,0.260479,0.989982,3,11,2,0.799497,1,0.260479,11,0,1,1,0.260479,11,0,1,1,0.260479,11,0,1,1,0.260479,11,0,1,1,0.260479,11,0,1,1,0.260479,11,0,1,1,0.260479,11,0,1,1,0.260479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T14:42:40Z
96283,1,0.263786,0.263737,0.260479,0.260479,0.260479,0.260479,0.260479,0.260479,0,0,0,0,0.260479,0.99997,3,11,2,0.799497,1,0.260479,11,2,0.79935,1,0.260479,11,0,1,1,0.260479,11,0,1,1,0.260479,11,0,1,1,0.260479,11,0,1,1,0.260479,11,0,1,1,0.260479,11,0,1,1,0.260479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T14:42:41Z
97291,2,0.263786,0.263737,0.263785,0.260479,0.260479,0.260479,0.260479,0.260479,0,0,0,0,0.260479,0.999963,3,11,2,0.799497,1,0.260479,11,2,0.79935,1,0.260479,11,2,0.799495,1,0.260479,11,0,1,1,0.260479,11,0,1,1,0.260479,11,0,1,1,0.260479,11,0,1,1,0.260479,11,0,1,1,0.260479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T14:42:42Z
98298,3,0.263786,0.263737,0.263785,0.263765,0.260479,0.260479,0.260479,0.260479,0,0,0,0,0.260479,0.999961,3,11,2,0.799497,1,0.260479,11,2,0.79935,1,0.260479,11,2,0.799495,1,0.260479,11,2,0.799433,1,0.260479,11,0,1,1,0.260479,11,0,1,1,0.260479,11,0,1,1,0.260479,11,0,1,1,0.260479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T14:42:43Z
99309,4,0.263786,0.263737,0.263785,0.263765,0.263772,0.260479,0.260479,0.260479,0,0,0,0,0.260479,0.999963,3,11,2,0.799497,1,0.260479,11,2,0.79935,1,0.260479,11,2,0.799495,1,0.260479,11,2,0.799433,1,0.260479,11,2,0.799455,1,0.260479,11,0,1,1,0.260479,11,0,1,1,0.260479,11,0,1,1,0.260479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T14:42:44Z
100320,5,0.263786,0.263737,0.263785,0.263765,0.263772,0.263772,0.260479,0.260479,0,0,0,0,0.260479,0.999971,3,11,2,0.799497,1,0.260479,11,2,0.79935,1,0.260479,11,2,0.799495,1,0.260479,11,2,0.799433,1,0.260479,11,2,0.799455,1,0.260479,11,2,0.799455,1,0.260479,11,0,1,1,0.260479,11,0,1,1,0.260479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T14:42:45Z
101319,6,0.263786,0.263737,0.263785,0.263765,0.263772,0.263772,0.263775,0.260479,0,0,0,0,0.260479,0.999983,3,11,2,0.799497,1,0.260479,11,2,0.79935,1,0.260479,11,2,0.799495,1,0.260479,11,2,0.799433,1,0.260479,11,2,0.799455,1,0.260479,11,2,0.799455,1,0.260479,11,2,0.799465,1,0.260479,11,0,1,1,0.260479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T14:42:46Z
102348,7,0.263786,0.263737,0.263785,0.263765,0.263772,0.263772,0.263775,0.263773,0,0,0,0,0.263737,1,3,11,2,0.799497,1,0.260479,11,2,0.79935,1,0.260479,11,2,0.799495,1,0.260479,11,2,0.799433,1,0.260479,11,2,0.799455,1,0.260479,11,2,0.799455,1,0.260479,11,2,0.799465,1,0.260479,11,2,0.799458,1,0.260479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T14:42:48Z
145673,0,0.326121,0.263737,0.263785,0.263765,0.263772,0.263772,0.263775,0.263773,0,0,0,0,0.263737,0.984267,4,11,3,0.794694,1,0.291123,11,2,0.79935,1,0.282805,11,2,0.799495,1,0.287367,11,2,0.799433,1,0.282805,11,2,0.799455,1,0.287367,11,2,0.799455,1,0.277149,11,2,0.799465,1,0.282805,11,2,0.799458,1,0.282805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T14:43:31Z
147708,2,0.326121,0.263737,0.32769,0.263765,0.263772,0.263772,0.263775,0.263773,0,0,0,0,0.263737,0.990524,4,11,3,0.794694,1,0.291123,11,2,0.79935,1,0.282805,11,3,0.798518,1,0.291123,11,2,0.799433,1,0.282805,11,2,0.799455,1,0.287367,11,2,0.799455,1,0.277149,11,2,0.799465,1,0.282805,11,2,0.799458,1,0.282805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T14:43:33Z
149733,4,0.326121,0.263737,0.32769,0.263765,0.26378,0.263772,0.263775,0.263773,0,0,0,0,0.263737,0.990524,3,11,3,0.794694,1,0.291123,11,2,0.79935,1,0.282805,11,3,0.798518,1,0.291123,11,2,0.799433,1,0.287367,11,2,0.799479,1,0.291123,11,2,0.799455,1,0.277149,11,2,0.799465,1,0.282805,11,2,0.799458,1,0.282805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T14:43:35Z
158780,3,0.326121,0.263737,0.32769,0.26378,0.26378,0.263772,0.263775,0.263773,0,0,0,0,0.263737,0.990525,3,11,3,0.794694,1,0.299023,11,2,0.79935,1,0.287367,11,3,0.798518,1,0.299023,11,2,0.799479,0.9375,0.291123,11,2,0.799479,1,0.291123,11,2,0.799455,1,0.282805,11,2,0.799465,1,0.287367,11,2,0.799458,1,0.287367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T14:43:44Z
161799,6,0.326121,0.263737,0.32769,0.26378,0.26378,0.263772,0.263784,0.263773,0,0,0,0,0.263737,0.990525,3,11,3,0.794694,1,0.299023,11,2,0.79935,1,0.287367,11,3,0.798518,1,0.299023,11,2,0.799479,0.9375,0.291123,11,2,0.799479,1,0.291123,11,2,0.799455,1,0.287367,11,2,0.79949,0.9375,0.291123,11,2,0.799458,1,0.287367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T14:43:47Z
162776,7,0.326121,0.263737,0.32769,0.26378,0.26378,0.263772,0.263784,0.263787,0,0,0,0,0.263737,0.990526,3,11,3,0.794694,1,0.299023,11,2,0.79935,1,0.287367,11,3,0.798518,1,0.299023,11,2,0.799479,0.9375,0.291123,11,2,0.799479,1,0.291123,11,2,0.799455,1,0.287367,11,2,0.79949,0.9375,0.291123,11,2,0.7995,0.9375,0.291123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T14:43:48Z
166816,1,0.326121,0.263782,0.32769,0.26378,0.26378,0.263772,0.263784,0.263787,0,0,0,0,0.263772,0.990529,3,11,3,0.794694,1,0.30594,11,2,0.799487,0.882353,0.291123,11,3,0.798518,1,0.299023,11,2,0.799479,0.9375,0.291123,11,2,0.799479,1,0.291123,11,2,0.799455,1,0.287367,11,2,0.79949,0.9375,0.291123,11,2,0.7995,0.9375,0.291123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T14:43:52Z
170855,5,0.326121,0.263782,0.32769,0.26378,0.26378,0.263784,0.263784,0.263787,0,0,0,0,0.26378,0.99053,3,11,3,0.794694,1,0.30594,11,2,0.799487,0.882353,0.291123,11,3,0.798518,1,0.30594,11,2,0.799479,0.9375,0.291123,11,2,0.799479,1,0.294271,11,2,0.79949,0.882353,0.291123,11,2,0.79949,0.9375,0.291123,11,2,0.7995,0.9375,0.291123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T14:43:56Z
206104,0,0.32769,0.263782,0.32769,0.26378,0.26378,0.263784,0.263784,0.263787,0,0,0,0,0.26378,0.99031,4,11,3,0.798518,0.952381,0.322347,11,2,0.799487,0.882353,0.299248,11,3,0.798518,1,0.317482,11,2,0.799479,0.9375,0.299248,11,2,0.799479,1,0.299248,11,2,0.79949,0.882353,0.299248,11,2,0.79949,0.9375,0.296946,11,2,0.7995,0.9375,0.299248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T14:44:31Z
208126,2,0.32769,0.263782,0.327854,0.26378,0.26378,0.263784,0.263784,0.263787,0,0,0,0,0.26378,0.990287,4,11,3,0.798518,0.952381,0.322347,11,2,0.799487,0.882353,0.299248,11,3,0.798917,0.952381,0.322347,11,2,0.799479,0.9375,0.299248,11,2,0.799479,1,0.299248,11,2,0.79949,0.882353,0.299248,11,2,0.79949,0.9375,0.296946,11,2,0.7995,0.9375,0.299248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T14:44:33Z
219197,3,0.32769,0.263782,0.327854,0.325754,0.26378,0.263784,0.263784,0.263787,0,0,0,0,0.26378,0.988758,4,11,3,0.798518,0.952381,0.326727,11,2,0.799487,0.882353,0.299248,11,3,0.798917,0.952381,0.326727,11,3,0.793801,0.909091,0.303006,11,2,0.799479,1,0.301249,11,2,0.79949,0.882353,0.299248,11,2,0.79949,0.9375,0.299248,11,2,0.7995,0.9375,0.301249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T14:44:44Z
