TotalTime(ms),Flag,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,minEE,Fair index,Loopcount,SF1,TP1,PRR1,InstantPRR1,InstantEE1,SF2,TP2,PRR2,InstantPRR2,InstantEE2,SF3,TP3,PRR3,InstantPRR3,InstantEE3,SF4,TP4,PRR4,InstantPRR4,InstantEE4,SF5,TP5,PRR5,InstantPRR5,InstantEE5,SF6,TP6,PRR6,InstantPRR6,InstantEE6,SF7,TP7,PRR7,InstantPRR7,InstantEE7,SF8,TP8,PRR8,InstantPRR8,InstantEE8,time
44051,0,1.588795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.588795,NaN,32.000000,8.000000,0.000000,0.996852,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-18T15:39:08Z
45054,1,1.588795,1.590156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.588795,NaN,32.000000,8.000000,0.000000,0.996852,1.000000,0.000000,8.000000,0.000000,0.997705,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-18T15:39:09Z
94144,0,1.754791,1.590156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.590156,0.997583,32.000000,8.000000,1.000000,0.871908,1.000000,1.593813,8.000000,0.000000,0.997705,1.000000,1.593813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-18T15:39:59Z
95159,1,1.754791,1.442378,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.442378,0.990542,32.000000,8.000000,1.000000,0.871908,1.000000,1.593813,8.000000,0.000000,0.904986,1.000000,1.593813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-18T15:40:00Z
145304,1,1.754791,1.434099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.434099,0.989988,32.000000,8.000000,1.000000,0.871908,1.000000,1.756226,8.000000,0.000000,0.899792,1.000000,1.593813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-18T15:40:50Z
154317,0,1.674543,1.434099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.434099,0.994053,32.000000,8.000000,1.000000,0.832036,0.937500,1.778886,8.000000,0.000000,0.899792,1.000000,1.593813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-18T15:40:59Z
204445,0,1.730970,1.434099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.434099,0.991279,32.000000,8.000000,1.000000,0.860073,0.952381,1.850512,8.000000,0.000000,0.899792,1.000000,1.593813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-18T15:41:49Z
205456,1,1.730970,1.436215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.436215,0.991413,32.000000,8.000000,1.000000,0.860073,0.952381,1.850512,8.000000,0.000000,0.901119,0.952381,1.593813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-18T15:41:50Z
255552,1,1.730970,1.432194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.432194,0.991157,32.000000,8.000000,1.000000,0.860073,0.952381,1.882427,8.000000,0.000000,0.898596,0.961538,1.593813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-18T15:42:40Z
264578,0,1.585977,1.432194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.432194,0.997411,32.000000,8.000000,1.000000,0.788030,0.925926,1.888533,8.000000,0.000000,0.898596,0.961538,1.593813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-18T15:42:49Z
