PDR,time,TotalTime(ms),Throughput(kbp)
0.95, 2022-06-14T15:13:16Z,13146,0.017039
0.95, 2022-06-14T15:13:29Z,25828,0.017346
0.95, 2022-06-14T15:13:41Z,38481,0.017463
0.95, 2022-06-14T15:13:54Z,51161,0.017513
0.95, 2022-06-14T15:14:07Z,63830,0.017547
0.783333, 2022-06-14T15:14:20Z,76731,0.014596
0.664286, 2022-06-14T15:14:32Z,89411,0.012526
0.7, 2022-06-14T15:14:45Z,101843,0.013197
0.727778, 2022-06-14T15:14:57Z,114518,0.013692
0.75, 2022-06-14T15:15:10Z,127188,0.014089
0.677273, 2022-06-14T15:15:23Z,140074,0.012793
0.7, 2022-06-14T15:15:35Z,152533,0.013217
0.642308, 2022-06-14T15:15:48Z,165425,0.012187
0.592857, 2022-06-14T15:16:01Z,178087,0.01132
0.616667, 2022-06-14T15:16:13Z,190551,0.011755
0.575, 2022-06-14T15:16:26Z,203440,0.011011
0.597059, 2022-06-14T15:16:39Z,215928,0.011411
0.561111, 2022-06-14T15:16:52Z,228791,0.01077
0.528947, 2022-06-14T15:17:04Z,241450,0.010205
0.55, 2022-06-14T15:17:17Z,253905,0.010587
0.521429, 2022-06-14T15:17:30Z,266836,0.010074
0.540909, 2022-06-14T15:17:42Z,279251,0.010428
0.558696, 2022-06-14T15:17:55Z,291925,0.010742
0.575, 2022-06-14T15:18:07Z,304588,0.011031
0.55, 2022-06-14T15:18:20Z,317484,0.010583
0.526923, 2022-06-14T15:18:33Z,330153,0.010177
0.505556, 2022-06-14T15:18:46Z,342834,0.009801
0.521429, 2022-06-14T15:18:58Z,355285,0.010088
0.536207, 2022-06-14T15:19:11Z,367949,0.010349
0.55, 2022-06-14T15:19:23Z,380623,0.010593
0.530645, 2022-06-14T15:19:36Z,393512,0.010246
0.54375, 2022-06-14T15:19:49Z,405967,0.010484
0.556061, 2022-06-14T15:20:02Z,419057,0.010691
0.567647, 2022-06-14T15:20:14Z,431311,0.010906
0.55, 2022-06-14T15:20:27Z,444208,0.01059
0.533333, 2022-06-14T15:20:52Z,469545,0.010018
0.544595, 2022-06-14T15:21:05Z,481998,0.010224
0.555263, 2022-06-14T15:21:18Z,494672,0.010415
0.539744, 2022-06-14T15:21:30Z,507558,0.010151
0.525, 2022-06-14T15:21:43Z,520261,0.009903
0.535366, 2022-06-14T15:21:56Z,532679,0.010092
0.521429, 2022-06-14T15:22:08Z,545615,0.009853
0.531395, 2022-06-14T15:22:21Z,558035,0.010035
0.540909, 2022-06-14T15:22:34Z,570705,0.010205
0.527778, 2022-06-14T15:22:46Z,583593,0.00998
0.536957, 2022-06-14T15:22:59Z,596042,0.010147
0.545745, 2022-06-14T15:23:12Z,608717,0.010304
0.533333, 2022-06-14T15:23:24Z,621534,0.010091
0.541837, 2022-06-14T15:23:37Z,634059,0.010245
0.53, 2022-06-14T15:23:50Z,646978,0.010041
0.518627, 2022-06-14T15:24:02Z,659625,0.009848
0.507692, 2022-06-14T15:24:15Z,672303,0.009662
0.516038, 2022-06-14T15:24:28Z,684750,0.009814
0.505556, 2022-06-14T15:24:40Z,697640,0.009632
0.495455, 2022-06-14T15:24:53Z,710336,0.00946
0.503571, 2022-06-14T15:25:06Z,722762,0.009608
0.511404, 2022-06-14T15:25:18Z,735435,0.009747
0.518966, 2022-06-14T15:25:31Z,748177,0.00988
0.526271, 2022-06-14T15:25:44Z,760777,0.010011
0.516667, 2022-06-14T15:25:57Z,773670,0.009844
0.52377, 2022-06-14T15:26:09Z,786124,0.009973
0.530645, 2022-06-14T15:26:22Z,798798,0.010095
0.537302, 2022-06-14T15:26:34Z,811470,0.010214
0.54375, 2022-06-14T15:26:47Z,824140,0.010328
0.534615, 2022-06-14T15:27:00Z,837031,0.010169
0.525758, 2022-06-14T15:27:13Z,849708,0.010018
0.53209, 2022-06-14T15:27:25Z,862154,0.010133
0.523529, 2022-06-14T15:27:38Z,875047,0.009983
0.52971, 2022-06-14T15:27:50Z,887499,0.010096
0.521429, 2022-06-14T15:28:03Z,900406,0.009951
0.527465, 2022-06-14T15:28:16Z,912860,0.010061
0.519444, 2022-06-14T15:28:29Z,925747,0.009921
0.525342, 2022-06-14T15:28:41Z,938184,0.010028
0.531081, 2022-06-14T15:28:54Z,950883,0.01013
0.523333, 2022-06-14T15:29:07Z,963768,0.009994
0.528947, 2022-06-14T15:29:19Z,976208,0.010096
0.534416, 2022-06-14T15:29:32Z,988867,0.010193
0.526923, 2022-06-14T15:29:45Z,1001767,0.010062
0.532278, 2022-06-14T15:29:57Z,1014224,0.010159
0.525, 2022-06-14T15:30:10Z,1027112,0.010032
0.530247, 2022-06-14T15:30:22Z,1039581,0.010127
0.535366, 2022-06-14T15:30:35Z,1052238,0.010218
0.540361, 2022-06-14T15:30:48Z,1064911,0.010307
0.533333, 2022-06-14T15:31:00Z,1077592,0.010186
0.526471, 2022-06-14T15:31:13Z,1090468,0.010065
0.531395, 2022-06-14T15:31:26Z,1102922,0.010155
0.536207, 2022-06-14T15:31:38Z,1115626,0.01024
0.540909, 2022-06-14T15:31:51Z,1128412,0.010322
0.545506, 2022-06-14T15:32:04Z,1141022,0.010405
0.538889, 2022-06-14T15:32:17Z,1153828,0.010289
0.532418, 2022-06-14T15:32:29Z,1166564,0.010177
0.536957, 2022-06-14T15:32:42Z,1178972,0.01026
0.541398, 2022-06-14T15:32:55Z,1191643,0.010339
0.545745, 2022-06-14T15:33:07Z,1204308,0.010416
0.539474, 2022-06-14T15:33:20Z,1217187,0.010306
0.533333, 2022-06-14T15:33:33Z,1229868,0.010199
0.537629, 2022-06-14T15:33:45Z,1242325,0.010278
0.541837, 2022-06-14T15:33:58Z,1255060,0.010352
0.54596, 2022-06-14T15:34:11Z,1267655,0.010426
0.54, 2022-06-14T15:34:23Z,1280556,0.010321
0.544059, 2022-06-14T15:34:36Z,1292996,0.010394
0.538235, 2022-06-14T15:34:49Z,1305891,0.010292
0.542233, 2022-06-14T15:35:01Z,1318343,0.010365
0.536538, 2022-06-14T15:35:14Z,1331241,0.010264
0.530952, 2022-06-14T15:35:27Z,1343928,0.010167
0.534906, 2022-06-14T15:35:39Z,1356365,0.010239
0.538785, 2022-06-14T15:35:52Z,1369068,0.010308
0.533333, 2022-06-14T15:36:05Z,1381925,0.010212
0.537156, 2022-06-14T15:36:17Z,1394384,0.010281
0.531818, 2022-06-14T15:36:30Z,1407268,0.010187
0.535586, 2022-06-14T15:36:43Z,1419717,0.010256
0.539286, 2022-06-14T15:36:55Z,1432393,0.010321
0.54292, 2022-06-14T15:37:08Z,1445064,0.010386
0.537719, 2022-06-14T15:37:21Z,1457971,0.010294
0.532609, 2022-06-14T15:37:33Z,1470628,0.010205
0.536207, 2022-06-14T15:37:46Z,1483081,0.010271
0.531197, 2022-06-14T15:37:59Z,1495979,0.010182
0.534746, 2022-06-14T15:38:11Z,1508421,0.010246
0.529832, 2022-06-14T15:38:24Z,1521319,0.01016
0.525, 2022-06-14T15:38:37Z,1533918,0.010076
0.528512, 2022-06-14T15:38:49Z,1546441,0.010139
0.531967, 2022-06-14T15:39:02Z,1559143,0.0102
0.535366, 2022-06-14T15:39:15Z,1571780,0.010261
0.53871, 2022-06-14T15:39:27Z,1584457,0.01032
0.534, 2022-06-14T15:39:40Z,1597365,0.010237
0.529365, 2022-06-14T15:39:53Z,1610093,0.010156
0.532677, 2022-06-14T15:40:05Z,1622477,0.010216
0.535938, 2022-06-14T15:40:18Z,1635147,0.010274
0.539147, 2022-06-14T15:40:31Z,1647825,0.010331
0.534615, 2022-06-14T15:40:44Z,1660712,0.010251
0.537786, 2022-06-14T15:40:56Z,1673166,0.010309
0.533333, 2022-06-14T15:41:09Z,1686055,0.01023
0.536466, 2022-06-14T15:41:21Z,1698508,0.010287
0.539552, 2022-06-14T15:41:34Z,1711179,0.010341
0.535185, 2022-06-14T15:41:47Z,1724076,0.010264
0.530882, 2022-06-14T15:42:00Z,1736747,0.010189
0.533942, 2022-06-14T15:42:12Z,1749194,0.010245
0.52971, 2022-06-14T15:42:25Z,1762088,0.01017
0.532734, 2022-06-14T15:42:37Z,1774539,0.010225
0.528571, 2022-06-14T15:42:50Z,1787445,0.010151
0.53156, 2022-06-14T15:43:03Z,1799883,0.010205
0.534507, 2022-06-14T15:43:15Z,1812552,0.010257
