TotalTime(ms),Throughput(kbp),PDR,time
10520,0.021292,1.000000,2022-05-24T14:21:18Z
23195,0.019314,1.000000,2022-05-24T14:21:31Z
35861,0.018739,1.000000,2022-05-24T14:21:43Z
48531,0.018463,1.000000,2022-05-24T14:21:56Z
61420,0.018235,1.000000,2022-05-24T14:22:09Z
74089,0.018140,1.000000,2022-05-24T14:22:21Z
99445,0.015767,0.875000,2022-05-24T14:22:47Z
112107,0.015985,0.888889,2022-05-24T14:22:59Z
124566,0.016184,0.900000,2022-05-24T14:23:12Z
150119,0.014921,0.833333,2022-05-24T14:23:37Z
162799,0.015135,0.846154,2022-05-24T14:23:50Z
175469,0.015319,0.857143,2022-05-24T14:24:03Z
188151,0.015477,0.866667,2022-05-24T14:24:15Z
200812,0.015617,0.875000,2022-05-24T14:24:28Z
213481,0.015739,0.882353,2022-05-24T14:24:41Z
225925,0.015864,0.888889,2022-05-24T14:24:53Z
251277,0.015155,0.850000,2022-05-24T14:25:19Z
264175,0.015263,0.857143,2022-05-24T14:25:32Z
276843,0.015373,0.863636,2022-05-24T14:25:44Z
289520,0.015474,0.869565,2022-05-24T14:25:57Z
302008,0.015576,0.875000,2022-05-24T14:26:09Z
314848,0.015652,0.880000,2022-05-24T14:26:22Z
340191,0.015144,0.851852,2022-05-24T14:26:48Z
352646,0.015245,0.857143,2022-05-24T14:27:00Z
365323,0.015329,0.862069,2022-05-24T14:27:13Z
378002,0.015407,0.866667,2022-05-24T14:27:25Z
403331,0.014995,0.843750,2022-05-24T14:27:51Z
416223,0.015069,0.848485,2022-05-24T14:28:04Z
428952,0.015144,0.852941,2022-05-24T14:28:16Z
441347,0.015226,0.857143,2022-05-24T14:28:29Z
454234,0.015287,0.861111,2022-05-24T14:28:42Z
466910,0.015352,0.864865,2022-05-24T14:28:54Z
479364,0.015420,0.868421,2022-05-24T14:29:07Z
492032,0.015479,0.871795,2022-05-24T14:29:19Z
530070,0.014790,0.833333,2022-05-24T14:29:57Z
542719,0.014859,0.837209,2022-05-24T14:30:10Z
555390,0.014923,0.840909,2022-05-24T14:30:23Z
568278,0.014979,0.844444,2022-05-24T14:30:36Z
580889,0.015039,0.847826,2022-05-24T14:30:48Z
593407,0.015099,0.851064,2022-05-24T14:31:01Z
606093,0.015153,0.854167,2022-05-24T14:31:13Z
618966,0.015200,0.857143,2022-05-24T14:31:26Z
631414,0.015255,0.860000,2022-05-24T14:31:39Z
644097,0.015302,0.862745,2022-05-24T14:31:51Z
656765,0.015348,0.865385,2022-05-24T14:32:04Z
669662,0.015387,0.867925,2022-05-24T14:32:17Z
