TotalTime(ms),Flag,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,minEE,Fair index,Loopcount,SF1,TP1,PRR1,InstantPRR1,Received1,TotalTime1,TotalPower1,InstantEE1,ExisTP1,IncreGain1,SF2,TP2,PRR2,InstantPRR2,Received2,TotalTime2,TotalPower2,InstantEE2,ExisTP2,IncreGain2,SF3,TP3,PRR3,InstantPRR3,Received3,TotalTime3,TotalPower3,InstantEE3,ExisTP3,IncreGain3,SF4,TP4,PRR4,InstantPRR4,Received4,TotalTime4,TotalPower4,InstantEE4,ExisTP4,IncreGain4,SF5,TP5,PRR5,InstantPRR5,Received5,TotalTime5,TotalPower5,InstantEE5,ExisTP5,IncreGain5,SF6,TP6,PRR6,InstantPRR6,Received6,TotalTime6,TotalPower6,InstantEE6,ExisTP6,IncreGain6,SF7,TP7,PRR7,InstantPRR7,Received7,TotalTime7,TotalPower7,InstantEE7,ExisTP7,IncreGain7,SF8,TP8,PRR8,InstantPRR8,Received8,TotalTime8,TotalPower8,InstantEE8,ExisTP8,IncreGain8,time
627444,0,2.416469,2.595591,2.773550,2.803199,0.000000,0.000000,0.000000,0.000000,2.416469,0.996580,32.000000,7.000000,1.000000,0.650160,0.793651,11200.000000,3.804160,3624.883200,2.471804,1.000000,-1.200000,8.000000,3.000000,0.862169,0.806452,11200.000000,5.964800,3490.411520,2.567033,3.000000,-3.700000,7.000000,0.000000,0.942307,0.833333,11424.000000,6.753536,5893.467904,1.558335,1.000000,0.000000,7.000000,0.000000,0.952380,0.967742,13440.000000,5.038080,5580.019200,2.007162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T20:57:24Z
709854,2,2.416469,2.595591,2.892018,2.803199,0.000000,0.000000,0.000000,0.000000,2.416469,0.995254,32.000000,7.000000,1.000000,0.650160,0.793651,12320.000000,4.138240,3926.223360,2.567353,1.000000,-1.200000,8.000000,3.000000,0.862169,0.806452,12992.000000,6.951936,4085.654528,2.631647,3.000000,-3.700000,7.000000,1.000000,0.778108,0.845070,13440.000000,7.354880,6578.398720,1.702542,0.000000,0.000000,7.000000,0.000000,0.952380,0.967742,15232.000000,5.572608,6188.846592,2.099260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T20:58:46Z
720909,3,2.416469,2.595591,2.892018,2.797181,0.000000,0.000000,0.000000,0.000000,2.416469,0.995301,32.000000,7.000000,1.000000,0.650160,0.793651,12544.000000,4.205056,3986.491392,2.584729,1.000000,-1.200000,8.000000,3.000000,0.862169,0.806452,13216.000000,7.075328,4160.059904,2.638424,3.000000,-3.700000,7.000000,1.000000,0.778108,0.845070,13664.000000,7.421696,6638.666752,1.720827,0.000000,-1.200000,7.000000,0.000000,0.950335,0.972222,15680.000000,5.706240,6341.053440,2.119522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T20:58:57Z
728935,1,2.416469,2.515774,2.892018,2.797181,0.000000,0.000000,0.000000,0.000000,2.416469,0.994616,32.000000,7.000000,1.000000,0.650160,0.793651,12768.000000,4.271872,4046.759424,2.601588,1.000000,-1.200000,8.000000,3.000000,0.835657,0.821918,13440.000000,7.198720,4234.465280,2.644962,3.000000,-3.700000,7.000000,1.000000,0.778108,0.845070,13664.000000,7.421696,6638.666752,1.720827,0.000000,-1.200000,7.000000,0.000000,0.950335,0.972222,15680.000000,5.706240,6341.053440,2.119522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T20:59:05Z
758047,0,2.573823,2.515774,2.892018,2.797181,0.000000,0.000000,0.000000,0.000000,2.515774,0.996704,32.000000,7.000000,1.000000,0.692497,0.789474,13440.000000,4.472320,4227.563520,2.649280,1.000000,-1.200000,8.000000,3.000000,0.835657,0.821918,13664.000000,7.322112,4308.870656,2.651275,3.000000,-3.700000,7.000000,1.000000,0.778108,0.845070,14336.000000,7.622144,6819.470848,1.773745,0.000000,-1.200000,7.000000,0.000000,0.950335,0.972222,16352.000000,5.906688,6569.363712,2.148153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T20:59:35Z
820315,2,2.573823,2.515774,2.921806,2.797181,0.000000,0.000000,0.000000,0.000000,2.515774,0.996299,32.000000,7.000000,1.000000,0.692497,0.789474,14560.000000,4.806400,4528.903680,2.720305,1.000000,-1.200000,8.000000,3.000000,0.835657,0.821918,15232.000000,8.185856,4829.708288,2.690018,3.000000,-3.700000,7.000000,1.000000,0.786123,0.853659,15680.000000,8.023040,7181.079040,1.871585,1.000000,-1.200000,7.000000,0.000000,0.950335,0.972222,17472.000000,6.240768,6949.880832,2.191692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:00:37Z
831352,3,2.573823,2.515774,2.921806,2.796197,0.000000,0.000000,0.000000,0.000000,2.515774,0.996305,32.000000,7.000000,1.000000,0.692497,0.789474,14784.000000,4.873216,4589.171712,2.733391,1.000000,-1.200000,8.000000,3.000000,0.835657,0.821918,15456.000000,8.309248,4904.113664,2.694880,3.000000,-3.700000,7.000000,1.000000,0.786123,0.853659,15904.000000,8.089856,7241.347072,1.886942,1.000000,-1.200000,7.000000,0.000000,0.950001,0.963855,17920.000000,6.374400,7102.087680,2.207802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:00:48Z
839382,1,2.573823,2.694049,2.921806,2.796197,0.000000,0.000000,0.000000,0.000000,2.573823,0.997825,32.000000,7.000000,1.000000,0.692497,0.789474,14784.000000,4.873216,4589.171712,2.733391,1.000000,-1.200000,8.000000,3.000000,0.894874,0.833333,15680.000000,8.432640,4978.519040,2.699598,3.000000,-3.700000,7.000000,1.000000,0.786123,0.853659,15904.000000,8.089856,7241.347072,1.886942,1.000000,-1.200000,7.000000,0.000000,0.950001,0.963855,17920.000000,6.374400,7102.087680,2.207802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:00:56Z
878514,0,2.789109,2.694049,2.921806,2.796197,0.000000,0.000000,0.000000,0.000000,2.694049,0.999166,32.000000,7.000000,0.000000,0.947592,0.795455,15680.000000,5.140480,4830.243840,2.782468,1.000000,-1.200000,8.000000,3.000000,0.894874,0.833333,16352.000000,8.802816,5201.735168,2.712941,3.000000,-3.700000,7.000000,1.000000,0.786123,0.853659,16800.000000,8.357120,7482.419200,1.945895,1.000000,-1.200000,7.000000,0.000000,0.950001,0.963855,18816.000000,6.641664,7406.501376,2.238034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:01:35Z
930732,2,2.789109,2.694049,2.833212,2.796197,0.000000,0.000000,0.000000,0.000000,2.694049,0.999658,32.000000,7.000000,0.000000,0.947592,0.795455,16576.000000,5.407744,5134.657536,2.792007,1.000000,0.000000,8.000000,3.000000,0.894874,0.833333,17472.000000,9.419776,5573.762048,2.732804,3.000000,-3.700000,7.000000,1.000000,0.762286,0.860215,17920.000000,8.691200,7783.759360,2.014451,1.000000,-1.200000,7.000000,0.000000,0.950001,0.963855,19712.000000,6.908928,7710.915072,2.265879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:02:27Z
941780,3,2.789109,2.694049,2.833212,2.801462,0.000000,0.000000,0.000000,0.000000,2.694049,0.999652,32.000000,7.000000,0.000000,0.947592,0.795455,16800.000000,5.474560,5210.760960,2.794218,1.000000,0.000000,8.000000,3.000000,0.894874,0.833333,17696.000000,9.543168,5648.167424,2.736463,3.000000,-3.700000,7.000000,1.000000,0.762286,0.860215,18144.000000,8.758016,7844.027392,2.027530,1.000000,-1.200000,7.000000,0.000000,0.951790,0.957447,20160.000000,7.042560,7863.121920,2.278993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:02:38Z
949820,1,2.789109,2.433117,2.833212,2.801462,0.000000,0.000000,0.000000,0.000000,2.433117,0.996402,32.000000,7.000000,0.000000,0.947592,0.795455,17024.000000,5.541376,5286.864384,2.796365,1.000000,0.000000,8.000000,3.000000,0.808201,0.842105,17920.000000,9.666560,5722.572800,2.740026,3.000000,-3.700000,7.000000,1.000000,0.762286,0.860215,18144.000000,8.758016,7844.027392,2.027530,1.000000,-1.200000,7.000000,0.000000,0.951790,0.957447,20160.000000,7.042560,7863.121920,2.278993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:02:46Z
988969,0,2.765434,2.433117,2.833212,2.801462,0.000000,0.000000,0.000000,0.000000,2.433117,0.996492,32.000000,7.000000,0.000000,0.939549,0.808081,17920.000000,5.808640,5591.278080,2.804368,0.000000,0.000000,8.000000,3.000000,0.808201,0.842105,18368.000000,9.913344,5871.383552,2.746882,3.000000,-3.700000,7.000000,1.000000,0.762286,0.860215,18592.000000,8.891648,7964.563456,2.053094,1.000000,-1.200000,7.000000,0.000000,0.951790,0.957447,21056.000000,7.309824,8167.535616,2.303755,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:03:25Z
1042212,3,2.765434,2.433117,2.833212,2.807166,0.000000,0.000000,0.000000,0.000000,2.433117,0.996459,32.000000,7.000000,0.000000,0.939549,0.808081,18816.000000,6.075904,5895.691776,2.811545,0.000000,0.000000,8.000000,3.000000,0.808201,0.842105,19712.000000,10.653696,6317.815808,2.765513,3.000000,-3.700000,7.000000,1.000000,0.762286,0.860215,19936.000000,9.292544,8326.171648,2.125347,1.000000,-1.200000,7.000000,0.000000,0.953727,0.961538,22400.000000,7.710720,8624.156160,2.337620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:04:19Z
1051248,2,2.765434,2.433117,2.878170,2.807166,0.000000,0.000000,0.000000,0.000000,2.433117,0.996066,32.000000,7.000000,0.000000,0.939549,0.808081,19040.000000,6.142720,5971.795200,2.813224,0.000000,0.000000,8.000000,3.000000,0.808201,0.842105,19936.000000,10.777088,6392.221184,2.768365,3.000000,-3.700000,7.000000,1.000000,0.774382,0.857143,20160.000000,9.359360,8386.439680,2.136783,1.000000,-1.200000,7.000000,0.000000,0.953727,0.961538,22400.000000,7.710720,8624.156160,2.337620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:04:28Z
1060299,1,2.765434,3.014598,2.878170,2.807166,0.000000,0.000000,0.000000,0.000000,2.765434,0.998912,32.000000,7.000000,0.000000,0.939549,0.808081,19264.000000,6.209536,6047.898624,2.814862,0.000000,0.000000,7.000000,1.000000,0.811089,0.849057,20160.000000,10.900480,6466.626560,2.771151,3.000000,-3.700000,7.000000,1.000000,0.774382,0.857143,20160.000000,9.359360,8386.439680,2.136783,1.000000,-1.200000,7.000000,0.000000,0.953727,0.961538,22624.000000,7.777536,8700.259584,2.342919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:04:37Z
1099450,0,2.756812,3.014598,2.878170,2.807166,0.000000,0.000000,0.000000,0.000000,2.756812,0.998855,32.000000,7.000000,0.000000,0.936620,0.818182,20160.000000,6.476800,6352.312320,2.821020,0.000000,0.000000,7.000000,1.000000,0.811089,0.849057,20832.000000,11.100928,6647.430656,2.796870,3.000000,-1.200000,7.000000,1.000000,0.774382,0.857143,21056.000000,9.626624,8627.511808,2.180930,1.000000,-1.200000,7.000000,0.000000,0.953727,0.961538,23520.000000,8.044800,9004.673280,2.363217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:05:16Z
1152686,3,2.756812,3.014598,2.878170,2.833667,0.000000,0.000000,0.000000,0.000000,2.756812,0.998936,32.000000,7.000000,0.000000,0.936620,0.818182,21280.000000,6.810880,6732.829440,2.827934,0.000000,0.000000,7.000000,1.000000,0.811089,0.849057,21952.000000,11.435008,6948.770816,2.836761,3.000000,-1.200000,7.000000,1.000000,0.774382,0.857143,21728.000000,9.827072,8808.315904,2.212455,1.000000,-1.200000,7.000000,1.000000,0.762409,0.956522,24640.000000,8.378880,9385.190400,2.386739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:06:09Z
1180758,1,2.756812,2.707860,2.878170,2.833667,0.000000,0.000000,0.000000,0.000000,2.707860,0.999441,32.000000,7.000000,0.000000,0.936620,0.818182,21952.000000,7.011328,6961.139712,2.831720,0.000000,0.000000,7.000000,1.000000,0.728560,0.847458,22400.000000,11.568640,7069.306880,2.851765,1.000000,-1.200000,7.000000,1.000000,0.774382,0.857143,22176.000000,9.960704,8928.851968,2.232762,1.000000,-1.200000,7.000000,1.000000,0.762409,0.956522,25088.000000,8.512512,9505.726464,2.403604,0.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:06:37Z
1181769,2,2.756812,2.707860,2.729531,2.833667,0.000000,0.000000,0.000000,0.000000,2.707860,0.999703,32.000000,7.000000,0.000000,0.936620,0.818182,21952.000000,7.011328,6961.139712,2.831720,0.000000,0.000000,7.000000,1.000000,0.728560,0.847458,22400.000000,11.568640,7069.306880,2.851765,1.000000,-1.200000,7.000000,0.000000,0.927351,0.847458,22400.000000,10.027520,8989.120000,2.242711,1.000000,-1.200000,7.000000,1.000000,0.762409,0.956522,25088.000000,8.512512,9505.726464,2.403604,0.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:06:38Z
1199821,0,2.785450,2.707860,2.729531,2.833667,0.000000,0.000000,0.000000,0.000000,2.707860,0.999684,32.000000,7.000000,0.000000,0.946349,0.833333,22400.000000,7.144960,7113.346560,2.834109,0.000000,0.000000,7.000000,1.000000,0.728560,0.847458,22624.000000,11.635456,7129.574912,2.859076,1.000000,-1.200000,7.000000,0.000000,0.927351,0.847458,22624.000000,10.094336,9065.223424,2.248593,1.000000,0.000000,7.000000,1.000000,0.762409,0.956522,25312.000000,8.579328,9565.994496,2.411877,0.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:06:56Z
1273089,3,2.785450,2.707860,2.729531,2.453816,0.000000,0.000000,0.000000,0.000000,2.453816,0.997723,32.000000,7.000000,0.000000,0.946349,0.833333,23968.000000,7.612672,7646.070528,2.841721,0.000000,0.000000,7.000000,1.000000,0.728560,0.847458,23520.000000,11.902720,7370.647040,2.887128,1.000000,-1.200000,7.000000,0.000000,0.927351,0.847458,24192.000000,10.562048,9597.947392,2.287156,1.000000,0.000000,7.000000,1.000000,0.660208,0.944882,26880.000000,9.047040,9987.870720,2.466992,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:08:10Z
1302194,2,2.785450,2.707860,2.730447,2.453816,0.000000,0.000000,0.000000,0.000000,2.453816,0.997719,32.000000,7.000000,0.000000,0.946349,0.833333,24416.000000,7.746304,7798.277376,2.843705,0.000000,0.000000,7.000000,1.000000,0.728560,0.847458,23968.000000,12.036352,7491.183104,2.900476,1.000000,-1.200000,7.000000,0.000000,0.927662,0.846154,24640.000000,10.695680,9750.154240,2.297400,0.000000,0.000000,7.000000,1.000000,0.660208,0.944882,27104.000000,9.113856,10048.138752,2.474488,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:08:39Z
1310208,0,2.747519,2.707860,2.730447,2.453816,0.000000,0.000000,0.000000,0.000000,2.453816,0.997975,32.000000,7.000000,0.000000,0.933462,0.839695,24640.000000,7.813120,7874.380800,2.844668,0.000000,0.000000,7.000000,1.000000,0.728560,0.847458,23968.000000,12.036352,7491.183104,2.900476,1.000000,-1.200000,7.000000,0.000000,0.927662,0.846154,24640.000000,10.695680,9750.154240,2.297400,0.000000,0.000000,7.000000,1.000000,0.660208,0.944882,27104.000000,9.113856,10048.138752,2.474488,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:08:47Z
1341329,1,2.747519,2.430104,2.730447,2.453816,0.000000,0.000000,0.000000,0.000000,2.430104,0.996708,32.000000,7.000000,0.000000,0.933462,0.839695,25312.000000,8.013568,8102.691072,2.847449,0.000000,0.000000,7.000000,1.000000,0.653829,0.820896,24640.000000,12.236800,7671.987200,2.919713,1.000000,-1.200000,7.000000,0.000000,0.927662,0.846154,25312.000000,10.896128,9978.464512,2.312179,0.000000,0.000000,7.000000,1.000000,0.660208,0.944882,27552.000000,9.247488,10168.674816,2.489213,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:09:18Z
1402565,2,2.747519,2.430104,2.794440,2.453816,0.000000,0.000000,0.000000,0.000000,2.430104,0.995982,32.000000,7.000000,0.000000,0.933462,0.839695,26432.000000,8.347648,8483.208192,2.851751,0.000000,0.000000,7.000000,1.000000,0.653829,0.820896,25536.000000,12.504064,7913.059328,2.943994,1.000000,-1.200000,7.000000,0.000000,0.949404,0.857143,26880.000000,11.363840,10511.188480,2.344169,0.000000,0.000000,7.000000,1.000000,0.660208,0.944882,28448.000000,9.514752,10409.746944,2.517640,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:10:19Z
1420633,0,2.727609,2.430104,2.794440,2.453816,0.000000,0.000000,0.000000,0.000000,2.430104,0.996161,32.000000,7.000000,0.000000,0.926698,0.845070,26880.000000,8.481280,8635.415040,2.853366,0.000000,0.000000,7.000000,1.000000,0.653829,0.820896,25760.000000,12.570880,7973.327360,2.949835,1.000000,-1.200000,7.000000,0.000000,0.949404,0.857143,27104.000000,11.430656,10587.291904,2.348476,0.000000,0.000000,7.000000,1.000000,0.660208,0.944882,28672.000000,9.581568,10470.014976,2.524543,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:10:37Z
