TotalTime(ms),Throughput(kbp),PDR,time
14401,0.015555,1.000000,2022-06-19T12:14:50Z
27077,0.016545,1.000000,2022-06-19T12:15:03Z
39738,0.016911,1.000000,2022-06-19T12:15:16Z
52410,0.017096,1.000000,2022-06-19T12:15:28Z
77747,0.014406,0.833333,2022-06-19T12:15:54Z
90417,0.014865,0.857143,2022-06-19T12:16:06Z
103095,0.015209,0.875000,2022-06-19T12:16:19Z
141123,0.012698,0.727273,2022-06-19T12:16:57Z
179126,0.011255,0.642857,2022-06-19T12:17:35Z
191796,0.011679,0.666667,2022-06-19T12:17:48Z
204471,0.012051,0.687500,2022-06-19T12:18:00Z
255161,0.010535,0.600000,2022-06-19T12:18:51Z
280495,0.010382,0.590909,2022-06-19T12:19:16Z
305848,0.010253,0.583333,2022-06-19T12:19:42Z
331194,0.010145,0.576923,2022-06-19T12:20:07Z
343853,0.010423,0.592593,2022-06-19T12:20:20Z
381872,0.009972,0.566667,2022-06-19T12:20:58Z
394544,0.010219,0.580645,2022-06-19T12:21:11Z
407212,0.010452,0.593750,2022-06-19T12:21:23Z
457902,0.009784,0.555556,2022-06-19T12:22:14Z
483253,0.009734,0.552632,2022-06-19T12:22:39Z
495922,0.009937,0.564103,2022-06-19T12:22:52Z
508597,0.010130,0.575000,2022-06-19T12:23:05Z
533942,0.010069,0.571429,2022-06-19T12:23:30Z
546607,0.010245,0.581395,2022-06-19T12:23:43Z
559282,0.010413,0.590909,2022-06-19T12:23:55Z
597301,0.010126,0.574468,2022-06-19T12:24:33Z
609964,0.010283,0.583333,2022-06-19T12:24:46Z
635308,0.010225,0.580000,2022-06-19T12:25:11Z
647983,0.010371,0.588235,2022-06-19T12:25:24Z
686007,0.010122,0.574074,2022-06-19T12:26:02Z
736691,0.009730,0.551724,2022-06-19T12:26:53Z
749356,0.009864,0.559322,2022-06-19T12:27:05Z
762030,0.009994,0.566667,2022-06-19T12:27:18Z
787381,0.009957,0.564516,2022-06-19T12:27:43Z
800048,0.010079,0.571429,2022-06-19T12:27:56Z
838066,0.009889,0.560606,2022-06-19T12:28:34Z
863405,0.009859,0.558824,2022-06-19T12:28:59Z
888766,0.009829,0.557143,2022-06-19T12:29:25Z
901424,0.009940,0.563380,2022-06-19T12:29:37Z
914093,0.010047,0.569444,2022-06-19T12:29:50Z
939490,0.010014,0.567568,2022-06-19T12:30:15Z
952113,0.010116,0.573333,2022-06-19T12:30:28Z
964784,0.010216,0.578947,2022-06-19T12:30:41Z
1002800,0.010052,0.569620,2022-06-19T12:31:19Z
1015476,0.010147,0.575000,2022-06-19T12:31:31Z
1053484,0.009994,0.566265,2022-06-19T12:32:09Z
1066163,0.010085,0.571429,2022-06-19T12:32:22Z
1104178,0.009940,0.563218,2022-06-19T12:33:00Z
1116850,0.010028,0.568182,2022-06-19T12:33:13Z
1142193,0.010002,0.566667,2022-06-19T12:33:38Z
1167544,0.009976,0.565217,2022-06-19T12:34:04Z
1192884,0.009952,0.563830,2022-06-19T12:34:29Z
1205555,0.010034,0.568421,2022-06-19T12:34:42Z
1218224,0.010113,0.572917,2022-06-19T12:34:54Z
1243568,0.010087,0.571429,2022-06-19T12:35:20Z
1256242,0.010164,0.575758,2022-06-19T12:35:32Z
1294256,0.010038,0.568627,2022-06-19T12:36:10Z
1319602,0.010015,0.567308,2022-06-19T12:36:36Z
1344948,0.009993,0.566038,2022-06-19T12:37:01Z
1357624,0.010065,0.570093,2022-06-19T12:37:14Z
1370293,0.010135,0.574074,2022-06-19T12:37:26Z
1395634,0.010112,0.572727,2022-06-19T12:37:52Z
1420975,0.010089,0.571429,2022-06-19T12:38:17Z
1446325,0.010067,0.570175,2022-06-19T12:38:42Z
1458993,0.010133,0.573913,2022-06-19T12:38:55Z
1471667,0.010198,0.577586,2022-06-19T12:39:08Z
1509681,0.010090,0.571429,2022-06-19T12:39:46Z
1560375,0.009905,0.560976,2022-06-19T12:40:36Z
1573045,0.009968,0.564516,2022-06-19T12:40:49Z
1598450,0.009950,0.563492,2022-06-19T12:41:14Z
1623735,0.009933,0.562500,2022-06-19T12:41:40Z
1649081,0.009916,0.561538,2022-06-19T12:42:05Z
1661747,0.009975,0.564885,2022-06-19T12:42:18Z
1674424,0.010033,0.568182,2022-06-19T12:42:30Z
1699774,0.010015,0.567164,2022-06-19T12:42:56Z
1712439,0.010072,0.570370,2022-06-19T12:43:08Z
1750459,0.009981,0.565217,2022-06-19T12:43:46Z
1763121,0.010037,0.568345,2022-06-19T12:43:59Z
1775797,0.010091,0.571429,2022-06-19T12:44:12Z
1801145,0.010074,0.570423,2022-06-19T12:44:37Z
