TotalTime(ms),Flag,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,minEE,Fair index,Loopcount,SF1,TP1,PRR1,InstantPRR1,InstantEE1,SF2,TP2,PRR2,InstantPRR2,InstantEE2,SF3,TP3,PRR3,InstantPRR3,InstantEE3,SF4,TP4,PRR4,InstantPRR4,InstantEE4,SF5,TP5,PRR5,InstantPRR5,InstantEE5,SF6,TP6,PRR6,InstantPRR6,InstantEE6,SF7,TP7,PRR7,InstantPRR7,InstantEE7,SF8,TP8,PRR8,InstantPRR8,InstantEE8,time
44477,0,0.238874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.238874,NaN,1.000000,11.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-31T19:02:59Z
45483,1,0.238874,0.238874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.238874,NaN,1.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-31T19:03:00Z
46495,2,0.238874,0.238874,0.238874,0.000000,0.000000,0.000000,0.000000,0.000000,0.238874,NaN,1.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-31T19:03:01Z
47509,3,0.238874,0.238874,0.238874,0.238874,0.000000,0.000000,0.000000,0.000000,0.238874,NaN,1.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-31T19:03:02Z
48510,4,0.238874,0.238874,0.238874,0.238874,0.238874,0.000000,0.000000,0.000000,0.238874,NaN,1.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-31T19:03:03Z
49519,5,0.238874,0.238874,0.238874,0.238874,0.238874,0.238874,0.000000,0.000000,0.238874,NaN,1.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,11.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-31T19:03:04Z
94766,0,0.477747,0.238874,0.238874,0.238874,0.238874,0.238874,0.000000,0.000000,0.238874,0.907407,9.000000,10.000000,0.000000,1.000000,1.000000,0.238874,11.000000,0.000000,1.000000,1.000000,0.238874,11.000000,0.000000,1.000000,1.000000,0.238874,11.000000,0.000000,1.000000,1.000000,0.238874,11.000000,0.000000,1.000000,1.000000,0.238874,11.000000,0.000000,1.000000,1.000000,0.238874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-31T19:03:49Z
95771,1,0.477747,0.477747,0.238874,0.238874,0.238874,0.238874,0.000000,0.000000,0.238874,0.888889,9.000000,10.000000,0.000000,1.000000,1.000000,0.238874,10.000000,0.000000,1.000000,1.000000,0.238874,11.000000,0.000000,1.000000,1.000000,0.238874,11.000000,0.000000,1.000000,1.000000,0.238874,11.000000,0.000000,1.000000,1.000000,0.238874,11.000000,0.000000,1.000000,1.000000,0.238874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-31T19:03:50Z
96786,2,0.477747,0.477747,0.477747,0.238874,0.238874,0.238874,0.000000,0.000000,0.238874,0.900000,9.000000,10.000000,0.000000,1.000000,1.000000,0.238874,10.000000,0.000000,1.000000,1.000000,0.238874,10.000000,0.000000,1.000000,1.000000,0.238874,11.000000,0.000000,1.000000,1.000000,0.238874,11.000000,0.000000,1.000000,1.000000,0.238874,11.000000,0.000000,1.000000,1.000000,0.238874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-31T19:03:51Z
97800,3,0.477747,0.477747,0.477747,0.477747,0.238874,0.238874,0.000000,0.000000,0.238874,0.925926,9.000000,10.000000,0.000000,1.000000,1.000000,0.238874,10.000000,0.000000,1.000000,1.000000,0.238874,10.000000,0.000000,1.000000,1.000000,0.238874,10.000000,0.000000,1.000000,1.000000,0.238874,11.000000,0.000000,1.000000,1.000000,0.238874,11.000000,0.000000,1.000000,1.000000,0.238874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-31T19:03:52Z
