TotalTime(ms),Throughput(kbp),PDR,data,time
14696,0.015243,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-13T15:53:54Z
27363,0.016373,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-13T15:54:07Z
40050,0.016779,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-13T15:54:19Z
52703,0.017001,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-13T15:54:32Z
90714,0.012347,0.714286,AWcAAAJoAAMCAAAEAgAA,2022-06-13T15:55:10Z
103388,0.013000,0.750000,AWcAAAJoAAMCAAAEAgAA,2022-06-13T15:55:23Z
128737,0.012180,0.700000,AWcAAAJoAAMCAAAEAgAA,2022-06-13T15:55:48Z
192342,0.009317,0.533333,AWcAAAJoAAMCAAAEAgAA,2022-06-13T15:56:52Z
230109,0.008761,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-13T15:57:30Z
242773,0.009227,0.526316,AWcAAAJoAAMCAAAEAgAA,2022-06-13T15:57:42Z
255522,0.009643,0.550000,AWcAAAJoAAMCAAAEAgAA,2022-06-13T15:57:55Z
280798,0.009573,0.545455,AWcAAAJoAAMCAAAEAgAA,2022-06-13T15:58:20Z
306131,0.009512,0.541667,AWcAAAJoAAMCAAAEAgAA,2022-06-13T15:58:46Z
356824,0.008789,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-13T15:59:36Z
382163,0.008792,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-13T16:00:02Z
407641,0.008792,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-13T16:00:27Z
445530,0.008547,0.485714,AWcAAAJoAAMCAAAEAgAA,2022-06-13T16:01:05Z
458381,0.008796,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-13T16:01:18Z
483543,0.008802,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-13T16:01:43Z
496290,0.009027,0.512821,AWcAAAJoAAMCAAAEAgAA,2022-06-13T16:01:56Z
534236,0.008805,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-13T16:02:34Z
546891,0.009011,0.511628,AWcAAAJoAAMCAAAEAgAA,2022-06-13T16:02:46Z
559599,0.009207,0.522727,AWcAAAJoAAMCAAAEAgAA,2022-06-13T16:02:59Z
597638,0.008995,0.510638,AWcAAAJoAAMCAAAEAgAA,2022-06-13T16:03:37Z
610354,0.009175,0.520833,AWcAAAJoAAMCAAAEAgAA,2022-06-13T16:03:50Z
635600,0.009163,0.520000,AWcAAAJoAAMCAAAEAgAA,2022-06-13T16:04:15Z
660936,0.009151,0.519231,AWcAAAJoAAMCAAAEAgAA,2022-06-13T16:04:40Z
686282,0.009139,0.518519,AWcAAAJoAAMCAAAEAgAA,2022-06-13T16:05:06Z
698953,0.009294,0.527273,AWcAAAJoAAMCAAAEAgAA,2022-06-13T16:05:18Z
737002,0.009118,0.517241,AWcAAAJoAAMCAAAEAgAA,2022-06-13T16:05:56Z
749652,0.009263,0.525424,AWcAAAJoAAMCAAAEAgAA,2022-06-13T16:06:09Z
762395,0.009402,0.533333,AWcAAAJoAAMCAAAEAgAA,2022-06-13T16:06:22Z
787815,0.009383,0.532258,AWcAAAJoAAMCAAAEAgAA,2022-06-13T16:06:47Z
800345,0.009516,0.539683,AWcAAAJoAAMCAAAEAgAA,2022-06-13T16:07:00Z
812996,0.009643,0.546875,AWcAAAJoAAMCAAAEAgAA,2022-06-13T16:07:12Z
863677,0.009337,0.529412,AWcAAAJoAAMCAAAEAgAA,2022-06-13T16:08:03Z
889037,0.009322,0.528571,AWcAAAJoAAMCAAAEAgAA,2022-06-13T16:08:28Z
914511,0.009308,0.527778,AWcAAAJoAAMCAAAEAgAA,2022-06-13T16:08:54Z
