TotalTime(ms),Flag,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,minEE,Fair index,Loopcount,SF1,TP1,PRR1,InstantPRR1,Received1,TotalTime1,TotalPower1,InstantEE1,SF2,TP2,PRR2,InstantPRR2,Received2,TotalTime2,TotalPower2,InstantEE2,SF3,TP3,PRR3,InstantPRR3,Received3,TotalTime3,TotalPower3,InstantEE3,SF4,TP4,PRR4,InstantPRR4,Received4,TotalTime4,TotalPower4,InstantEE4,SF5,TP5,PRR5,InstantPRR5,Received5,TotalTime5,TotalPower5,InstantEE5,SF6,TP6,PRR6,InstantPRR6,Received6,TotalTime6,TotalPower6,InstantEE6,SF7,TP7,PRR7,InstantPRR7,Received7,TotalTime7,TotalPower7,InstantEE7,SF8,TP8,PRR8,InstantPRR8,Received8,TotalTime8,TotalPower8,InstantEE8,time
45856,0,1.587800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.587800,NaN,32.000000,8.000000,0.000000,0.996228,1.000000,1120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,896.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,896.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-19T10:16:55Z
46874,1,1.587800,0.977729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.977729,NaN,32.000000,8.000000,0.000000,0.996228,1.000000,1120.000000,0.000000,0.000000,0.000000,10.000000,4.000000,0.999014,1.000000,1120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,896.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-19T10:16:56Z
47885,2,1.587800,0.977729,1.802972,0.000000,0.000000,0.000000,0.000000,0.000000,0.977729,NaN,32.000000,8.000000,0.000000,0.996228,1.000000,1120.000000,0.000000,0.000000,0.000000,10.000000,4.000000,0.999014,1.000000,1120.000000,0.000000,0.000000,0.000000,7.000000,0.000000,0.612555,1.000000,1120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-19T10:16:57Z
96025,0,1.514548,0.977729,1.802972,0.000000,0.000000,0.000000,0.000000,0.000000,0.977729,0.946036,32.000000,8.000000,0.000000,0.950267,1.000000,2240.000000,0.616960,702.717440,1.593813,10.000000,4.000000,0.999014,1.000000,2016.000000,1.646592,915.505152,0.978695,7.000000,0.000000,0.612555,1.000000,1344.000000,0.066816,76.103424,2.943363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-19T10:17:45Z
97022,1,1.514548,0.826895,1.802972,0.000000,0.000000,0.000000,0.000000,0.000000,0.826895,0.919252,32.000000,8.000000,0.000000,0.950267,1.000000,2240.000000,0.616960,702.717440,1.593813,10.000000,4.000000,0.844896,1.000000,2240.000000,2.058240,1144.381440,0.978695,7.000000,0.000000,0.612555,1.000000,1344.000000,0.066816,76.103424,2.943363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-19T10:17:46Z
146195,0,1.515496,0.826895,1.802972,0.000000,0.000000,0.000000,0.000000,0.000000,0.826895,0.919248,32.000000,8.000000,0.000000,0.950862,1.000000,3360.000000,1.233920,1405.434880,1.593813,10.000000,4.000000,0.844896,1.000000,3136.000000,3.704832,2059.886592,0.978695,7.000000,0.000000,0.612555,1.000000,1792.000000,0.200448,228.310272,2.943363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-19T10:18:35Z
147212,1,1.515496,0.901639,1.802972,0.000000,0.000000,0.000000,0.000000,0.000000,0.901639,0.933345,32.000000,8.000000,0.000000,0.950862,1.000000,3360.000000,1.233920,1405.434880,1.593813,10.000000,5.000000,0.828477,1.000000,3360.000000,4.116480,2288.762880,0.978695,7.000000,0.000000,0.612555,1.000000,1792.000000,0.200448,228.310272,2.943363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-19T10:18:36Z
168276,2,1.515496,0.901639,1.526933,0.000000,0.000000,0.000000,0.000000,0.000000,0.901639,0.952955,32.000000,8.000000,0.000000,0.950862,1.000000,3808.000000,1.480704,1686.521856,1.593813,10.000000,5.000000,0.828477,1.000000,3808.000000,4.939776,2700.410880,0.995404,8.000000,1.000000,0.758692,0.588235,2240.000000,0.334080,380.517120,2.943363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-19T10:18:57Z
196330,0,1.434989,0.901639,1.526933,0.000000,0.000000,0.000000,0.000000,0.000000,0.901639,0.956191,32.000000,8.000000,0.000000,0.900350,1.000000,4480.000000,1.850880,2108.152320,1.593813,10.000000,5.000000,0.828477,1.000000,4032.000000,5.351424,2906.234880,1.001984,8.000000,1.000000,0.758692,0.588235,2464.000000,0.457472,491.816704,2.732725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-19T10:19:25Z
207349,1,1.434989,0.904942,1.526933,0.000000,0.000000,0.000000,0.000000,0.000000,0.904942,0.956729,32.000000,8.000000,0.000000,0.900350,1.000000,4704.000000,1.974272,2248.695808,1.593813,10.000000,5.000000,0.831512,0.952381,4480.000000,6.174720,3317.882880,1.012694,8.000000,1.000000,0.758692,0.588235,2464.000000,0.457472,491.816704,2.732725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-19T10:19:36Z
