PDR,time,TotalTime(ms),Throughput(kbp)
0.95, 2022-06-14T14:31:35Z,12373,0.018104
0.95, 2022-06-14T14:31:48Z,25046,0.017887
0.95, 2022-06-14T14:32:01Z,37715,0.017818
0.95, 2022-06-14T14:32:13Z,50388,0.017782
0.95, 2022-06-14T14:32:26Z,63062,0.01776
0.783333, 2022-06-14T14:32:39Z,75963,0.014744
0.664286, 2022-06-14T14:32:52Z,88621,0.012638
0.7, 2022-06-14T14:33:04Z,101075,0.013297
0.727778, 2022-06-14T14:33:17Z,113749,0.013785
0.75, 2022-06-14T14:33:29Z,126425,0.014174
0.677273, 2022-06-14T14:33:42Z,139310,0.012863
0.7, 2022-06-14T14:33:55Z,151793,0.013281
0.642308, 2022-06-14T14:34:08Z,164652,0.012244
0.664286, 2022-06-14T14:34:20Z,177102,0.012648
0.683333, 2022-06-14T14:34:33Z,189771,0.012984
0.6375, 2022-06-14T14:34:46Z,202665,0.012158
0.655882, 2022-06-14T14:34:58Z,215120,0.012495
0.616667, 2022-06-14T14:35:11Z,228007,0.011789
0.581579, 2022-06-14T14:35:24Z,240692,0.011168
0.55, 2022-06-14T14:35:36Z,253357,0.01061
0.521429, 2022-06-14T14:35:49Z,266030,0.010104
0.540909, 2022-06-14T14:36:01Z,278480,0.010457
0.558696, 2022-06-14T14:36:14Z,291152,0.010771
0.575, 2022-06-14T14:36:27Z,303818,0.011059
0.55, 2022-06-14T14:36:40Z,316721,0.010609
0.565385, 2022-06-14T14:36:52Z,329182,0.010888
0.57963, 2022-06-14T14:37:05Z,341836,0.01114
0.592857, 2022-06-14T14:37:17Z,354513,0.011373
0.605172, 2022-06-14T14:37:30Z,367180,0.011591
0.616667, 2022-06-14T14:37:43Z,379855,0.011794
0.595161, 2022-06-14T14:37:56Z,392742,0.011407
0.60625, 2022-06-14T14:38:08Z,405219,0.011609
0.616667, 2022-06-14T14:38:21Z,417874,0.011793
0.626471, 2022-06-14T14:38:33Z,430567,0.011966
0.607143, 2022-06-14T14:38:46Z,443434,0.011618
0.588889, 2022-06-14T14:38:59Z,456106,0.011296
0.571622, 2022-06-14T14:39:12Z,468772,0.01099
0.581579, 2022-06-14T14:39:24Z,481230,0.011171
0.565385, 2022-06-14T14:39:37Z,494136,0.01088
0.575, 2022-06-14T14:39:50Z,506623,0.011054
0.559756, 2022-06-14T14:40:02Z,519468,0.01078
0.569048, 2022-06-14T14:40:15Z,531915,0.010949
0.554651, 2022-06-14T14:40:28Z,544817,0.01069
0.563636, 2022-06-14T14:40:40Z,557269,0.010853
0.572222, 2022-06-14T14:40:53Z,569949,0.011004
0.558696, 2022-06-14T14:41:06Z,582827,0.010761
0.567021, 2022-06-14T14:41:18Z,595284,0.010912
0.575, 2022-06-14T14:41:31Z,607968,0.011053
0.562245, 2022-06-14T14:41:44Z,620850,0.010824
0.57, 2022-06-14T14:41:56Z,633302,0.010965
0.557843, 2022-06-14T14:42:09Z,646186,0.010746
0.546154, 2022-06-14T14:42:22Z,658855,0.010539
0.553774, 2022-06-14T14:42:34Z,671303,0.010678
0.561111, 2022-06-14T14:42:47Z,683977,0.010807
0.55, 2022-06-14T14:43:12Z,709560,0.010418
0.557143, 2022-06-14T14:43:25Z,721993,0.010549
0.546491, 2022-06-14T14:43:38Z,734885,0.010364
0.553448, 2022-06-14T14:43:50Z,747340,0.010491
0.560169, 2022-06-14T14:44:03Z,760014,0.01061
0.55, 2022-06-14T14:44:16Z,772905,0.010433
0.556557, 2022-06-14T14:44:28Z,785355,0.010553
0.562903, 2022-06-14T14:44:41Z,798030,0.010666
0.569048, 2022-06-14T14:44:54Z,810762,0.010775
0.575, 2022-06-14T14:45:06Z,823369,0.010882
0.565385, 2022-06-14T14:45:19Z,836260,0.010714
0.556061, 2022-06-14T14:45:32Z,848998,0.010554
0.56194, 2022-06-14T14:45:44Z,861396,0.010662
0.552941, 2022-06-14T14:45:57Z,874276,0.010505
0.558696, 2022-06-14T14:46:10Z,886726,0.01061
0.55, 2022-06-14T14:46:23Z,899619,0.010458
0.555634, 2022-06-14T14:46:35Z,912071,0.010561
0.547222, 2022-06-14T14:46:48Z,924980,0.010413
0.55274, 2022-06-14T14:47:00Z,937419,0.010514
0.558108, 2022-06-14T14:47:13Z,950154,0.010609
0.55, 2022-06-14T14:47:26Z,962983,0.010467
0.542105, 2022-06-14T14:47:39Z,975649,0.010332
0.547403, 2022-06-14T14:47:51Z,988103,0.010428
0.539744, 2022-06-14T14:48:04Z,1001002,0.010294
0.544937, 2022-06-14T14:48:16Z,1013457,0.010388
0.5375, 2022-06-14T14:48:29Z,1026339,0.010258
0.542593, 2022-06-14T14:48:42Z,1038792,0.01035
0.547561, 2022-06-14T14:48:54Z,1051515,0.010438
0.55241, 2022-06-14T14:49:07Z,1064140,0.010525
0.545238, 2022-06-14T14:49:20Z,1077077,0.010399
0.538235, 2022-06-14T14:49:33Z,1089705,0.010278
0.543023, 2022-06-14T14:49:45Z,1102154,0.010365
0.547701, 2022-06-14T14:49:58Z,1114887,0.010448
0.552273, 2022-06-14T14:50:10Z,1127495,0.01053
0.556742, 2022-06-14T14:50:23Z,1140165,0.010609
0.55, 2022-06-14T14:50:36Z,1153059,0.01049
0.554396, 2022-06-14T14:50:48Z,1165520,0.01057
0.558696, 2022-06-14T14:51:01Z,1178190,0.010647
0.562903, 2022-06-14T14:51:14Z,1190859,0.010722
0.567021, 2022-06-14T14:51:27Z,1203694,0.010793
0.560526, 2022-06-14T14:51:39Z,1216417,0.010681
0.554167, 2022-06-14T14:51:52Z,1229090,0.01057
0.558247, 2022-06-14T14:52:04Z,1241543,0.010645
0.562245, 2022-06-14T14:52:17Z,1254214,0.010716
0.566162, 2022-06-14T14:52:30Z,1266886,0.010786
0.56, 2022-06-14T14:52:43Z,1279776,0.010677
0.563861, 2022-06-14T14:52:55Z,1292237,0.010747
0.557843, 2022-06-14T14:53:08Z,1305141,0.010641
0.56165, 2022-06-14T14:53:20Z,1317579,0.010711
0.565385, 2022-06-14T14:53:33Z,1330251,0.010777
0.559524, 2022-06-14T14:53:46Z,1343180,0.010673
0.563208, 2022-06-14T14:53:58Z,1355587,0.010741
0.566822, 2022-06-14T14:54:11Z,1368330,0.010804
0.561111, 2022-06-14T14:54:24Z,1381157,0.010704
0.564679, 2022-06-14T14:54:36Z,1393609,0.010769
0.559091, 2022-06-14T14:54:49Z,1406500,0.01067
0.562613, 2022-06-14T14:55:02Z,1419060,0.010734
0.566071, 2022-06-14T14:55:15Z,1431629,0.010796
0.569469, 2022-06-14T14:55:27Z,1444295,0.010857
0.564035, 2022-06-14T14:55:40Z,1457182,0.01076
0.558696, 2022-06-14T14:55:53Z,1469905,0.010667
0.562069, 2022-06-14T14:56:05Z,1482358,0.010729
0.565385, 2022-06-14T14:56:18Z,1494983,0.010788
0.568644, 2022-06-14T14:56:31Z,1507718,0.010846
0.563445, 2022-06-14T14:56:44Z,1520667,0.010753
0.558333, 2022-06-14T14:56:56Z,1533218,0.010665
0.56157, 2022-06-14T14:57:09Z,1545710,0.010724
0.564754, 2022-06-14T14:57:21Z,1558346,0.010781
0.567886, 2022-06-14T14:57:34Z,1571017,0.010836
0.570968, 2022-06-14T14:57:47Z,1583687,0.010891
0.566, 2022-06-14T14:57:59Z,1596587,0.010803
0.561111, 2022-06-14T14:58:12Z,1609316,0.010718
0.564173, 2022-06-14T14:58:25Z,1621703,0.010774
0.567188, 2022-06-14T14:58:37Z,1634370,0.010827
0.570155, 2022-06-14T14:58:50Z,1647053,0.01088
0.565385, 2022-06-14T14:59:03Z,1659882,0.010796
0.568321, 2022-06-14T14:59:15Z,1672390,0.010849
0.563636, 2022-06-14T14:59:28Z,1685288,0.010766
0.559023, 2022-06-14T14:59:41Z,1697955,0.010686
0.56194, 2022-06-14T14:59:53Z,1710480,0.010739
0.557407, 2022-06-14T15:00:06Z,1723317,0.010659
0.552941, 2022-06-14T15:00:19Z,1735993,0.010581
0.555839, 2022-06-14T15:00:31Z,1748422,0.010634
0.551449, 2022-06-14T15:00:44Z,1761327,0.010556
0.554317, 2022-06-14T15:00:57Z,1773771,0.010608
0.55, 2022-06-14T15:01:10Z,1786665,0.010531
0.552837, 2022-06-14T15:01:22Z,1799124,0.010583
0.555634, 2022-06-14T15:01:35Z,1811817,0.010632
