TotalTime(ms),Throughout(kbp),data,time
11608,0.019297,AWcAAAJoAAMCAAAEAgAA,2022-01-06T15:46:51Z
34255,0.013079,AWcAAAJoAAMCAAAEAgAA,2022-01-06T15:47:14Z
56919,0.011806,AWcAAAJoAAMCAAAEAgAA,2022-01-06T15:47:37Z
79569,0.011261,AWcAAAJoAAMCAAAEAgAA,2022-01-06T15:47:59Z
102276,0.010951,AWcAAAJoAAMCAAAEAgAA,2022-01-06T15:48:22Z
124884,0.010762,AWcAAAJoAAMCAAAEAgAA,2022-01-06T15:48:45Z
147602,0.010623,AWcAAAJoAAMCAAAEAgAA,2022-01-06T15:49:07Z
192831,0.009293,AWcAAAJoAAMCAAAEAgAA,2022-01-06T15:49:53Z
215486,0.009356,AWcAAAJoAAMCAAAEAgAA,2022-01-06T15:50:15Z
238142,0.009406,AWcAAAJoAAMCAAAEAgAA,2022-01-06T15:50:38Z
283442,0.008693,AWcAAAJoAAMCAAAEAgAA,2022-01-06T15:51:23Z
351405,0.007649,AWcAAAJoAAMCAAAEAgAA,2022-01-06T15:52:31Z
374078,0.007784,AWcAAAJoAAMCAAAEAgAA,2022-01-06T15:52:54Z
396729,0.007905,AWcAAAJoAAMCAAAEAgAA,2022-01-06T15:53:16Z
442030,0.007601,AWcAAAJoAAMCAAAEAgAA,2022-01-06T15:54:02Z
464681,0.007713,AWcAAAJoAAMCAAAEAgAA,2022-01-06T15:54:24Z
509988,0.007467,AWcAAAJoAAMCAAAEAgAA,2022-01-06T15:55:10Z
532644,0.007570,AWcAAAJoAAMCAAAEAgAA,2022-01-06T15:55:32Z
555291,0.007664,AWcAAAJoAAMCAAAEAgAA,2022-01-06T15:55:55Z
577945,0.007752,AWcAAAJoAAMCAAAEAgAA,2022-01-06T15:56:18Z
623264,0.007547,AWcAAAJoAAMCAAAEAgAA,2022-01-06T15:57:03Z
668564,0.007371,AWcAAAJoAAMCAAAEAgAA,2022-01-06T15:57:48Z
691317,0.007452,AWcAAAJoAAMCAAAEAgAA,2022-01-06T15:58:11Z
713876,0.007531,AWcAAAJoAAMCAAAEAgAA,2022-01-06T15:58:34Z
736529,0.007603,AWcAAAJoAAMCAAAEAgAA,2022-01-06T15:58:56Z
759185,0.007671,AWcAAAJoAAMCAAAEAgAA,2022-01-06T15:59:19Z
781831,0.007736,AWcAAAJoAAMCAAAEAgAA,2022-01-06T15:59:42Z
804487,0.007796,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:00:04Z
827138,0.007854,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:00:27Z
849797,0.007908,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:00:50Z
872453,0.007959,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:01:12Z
917768,0.007810,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:01:57Z
940410,0.007860,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:02:20Z
963075,0.007908,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:02:43Z
985720,0.007954,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:03:05Z
1031025,0.007821,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:03:51Z
1053682,0.007866,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:04:13Z
1076371,0.007908,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:04:36Z
